name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,06/30/2002,06/30/2001,06/30/2000
MarketCap,"2,169,446,461","2,733,215,966","3,720,907,029","7,173,635,544","4,308,866,202","3,450,133,099","2,245,887,951","5,562,385,430","3,346,613,442","3,425,068,036","4,251,335,266","2,752,313,281","1,299,196,172","2,460,137,238","1,559,672,800","1,286,882,400","1,646,569,540","1,641,161,250","80,307,500","66,545,022","1,044,577,500"
EnterpriseValue,"1,250,827,461","1,834,382,966","2,279,949,029","5,123,225,544","2,981,072,202","2,369,666,099","724,334,951","4,344,457,430","2,633,015,442","2,685,623,036","3,467,500,266","2,029,795,281","794,372,172","2,081,138,238","1,314,329,800","1,098,246,400","1,470,934,540","1,513,997,250","-9,251,500","-49,218,978","914,944,500"
PeRatio,,"23.351","25.665","57.32","20.537","46.168","15.653","1,685","106.851",,,"6.501","17.406","45.68","39.315","30.2","27.878","58.19",,"2.554",
ForwardPeRatio,"11.723","15.361","13.387","30.488","32.68","37.594","46.296","49.261","57.804","38.023","34.014",,,,,,,,,,
PegRatio,,,"0.831","0.899","0.465",,"2.585","1.112",,"5.595","1.999",,,,,,,,,,
PsRatio,"1.068","1.306","1.926","5.387","4.659","3.638","3.529","9.274","6.342","7.246","11.266","7.467","3.788","10.805","8.076","7.265","9.331","16.181","3.122","2.495","51.19"
PbRatio,"0.822","0.974","1.377","2.564","1.643","1.708","0.995","4.581","2.944","3.309","3.43","2.253","2.094","4.97","4.266","4.237","6.499","10.289","0.71","0.525","7.115"
EnterprisesValueRevenueRatio,"0.578","0.848","1.081","3.235","2.892","2.691","0.943","6.532","4.974","5.562","8.612","5.661","2.149","8.456","6.175","5.674","7.355","13.248","-0.325","-1.845","64.569"
EnterprisesValueEBITDARatio,"3.62","5.309","3.693","12.147","21.003","48.357","38.361","75.413","124.528","47.789","30.635","35.687","8.617","31.742","29.032","19.988","18.542","34.219","0.975","1.516","-19.839"
