name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"2,311,408,000","1,903,097,000","1,867,454,000","1,777,971,000","1,702,960,000","1,647,267,000","1,490,271,000","1,381,271,000","1,311,836,000","1,273,984,000","1,283,535,000","1,411,850,000","1,450,298,000","1,459,021,000","1,318,686,000","1,198,657,000","979,903,000","935,671,000","994,162,000","971,029,000","777,200,000","703,700,000","561,400,000","416,000,000","301,100,000","227,800,000","204,600,000","181,800,000","178,900,000","188,400,000","184,400,000","194,900,000","155,700,000","128,800,000","132,700,000"
	CurrentAssets,"1,628,849,000","1,473,610,000","1,431,869,000","1,284,234,000","1,343,681,000","1,323,283,000","1,172,528,000","1,064,685,000","1,006,678,000","971,860,000","922,634,000","1,032,899,000","1,059,638,000","1,112,355,000","1,016,908,000","916,316,000","698,619,000","643,172,000","686,006,000","671,610,000","490,500,000","430,400,000","334,000,000","217,700,000","133,700,000","67,700,000","47,500,000","32,300,000","31,400,000","37,800,000","42,000,000","63,400,000","56,500,000","63,000,000","0"
		CashCashEquivalentsAndShortTermInvestments,"270,478,000","276,579,000","294,753,000","260,201,000","224,577,000","287,119,000","275,764,000","287,635,000","279,336,000","315,137,000","365,794,000","354,756,000","310,000,000","447,479,000","458,358,000","436,809,000","376,523,000","316,927,000","346,768,000","239,192,000","151,100,000","166,100,000","131,300,000","80,200,000","41,300,000","2,600,000","1,800,000","600,000","800,000","1,200,000","3,100,000","35,800,000","36,700,000","54,500,000",
			CashAndCashEquivalents,"270,478,000","276,579,000","294,753,000","260,201,000","224,577,000","287,119,000","275,764,000","287,635,000","279,336,000","315,137,000","365,794,000","354,756,000","310,000,000","447,479,000","458,358,000","436,809,000","376,523,000","316,927,000","346,768,000","239,192,000","151,100,000","166,100,000","131,300,000","80,200,000","41,300,000","2,600,000","1,800,000","600,000","800,000","1,200,000","3,100,000","35,800,000","36,700,000","54,500,000",
		Receivables,"832,797,000","794,446,000","732,405,000","703,228,000","704,640,000","657,676,000","551,905,000","512,852,000","493,327,000","423,175,000","362,392,000","484,808,000","593,169,000","531,824,000","451,260,000","391,641,000","242,348,000","223,396,000","272,886,000","390,369,000","309,300,000","240,700,000","186,900,000","125,400,000","85,000,000","60,000,000","40,200,000","27,400,000","26,200,000","32,600,000","35,600,000","25,200,000","18,400,000","8,200,000",
			AccountsReceivable,"832,797,000","794,446,000","732,405,000","703,228,000","704,640,000","657,676,000","551,905,000","512,852,000","493,327,000","423,175,000","362,392,000","484,808,000","593,169,000","531,824,000","451,260,000","391,641,000","242,348,000","223,396,000","272,886,000",,,,,,,,,,,,,,,,
				GrossAccountsReceivable,"861,553,000","822,124,000","765,586,000","736,361,000","739,727,000","688,220,000","579,166,000","537,704,000","515,954,000","444,744,000",,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-28,756,000","-27,678,000","-33,181,000","-33,133,000","-35,087,000","-30,544,000","-27,261,000","-24,852,000","-22,627,000","-21,569,000",,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"84,364,000","311,708,000","292,326,000","236,371,000","198,256,000","172,237,000","149,391,000","97,535,000",,,,,,,"107,290,000",,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,"398,442,000",,,,"145,684,000","133,151,000","112,881,000","102,993,000","88,578,000","92,087,000","51,643,000","61,955,000","55,522,000","55,066,000",,"87,866,000","79,748,000","102,849,000","66,352,000",,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,"145,684,000","133,151,000","112,881,000","102,993,000","88,578,000","92,087,000","51,643,000","61,955,000","55,522,000","55,066,000",,"87,866,000","79,748,000","102,849,000","66,352,000",,,,,,,,,,,,,,,,
		OtherCurrentAssets,"42,768,000","90,877,000","112,385,000","84,434,000","70,524,000","73,100,000","82,587,000","63,670,000","145,437,000","141,461,000","142,805,000","131,380,000","100,947,000","77,986,000",,,,,,"42,049,000","30,100,000","23,600,000","15,800,000","12,100,000","7,400,000","5,100,000","5,500,000","4,300,000","4,400,000","4,000,000","3,300,000","2,400,000","1,400,000","300,000",
	TotalNonCurrentAssets,"682,559,000","429,487,000","435,585,000","493,737,000","359,279,000","323,984,000","317,743,000","316,586,000","305,158,000","302,124,000","360,901,000","378,951,000","390,660,000","346,666,000","301,778,000","282,341,000","281,284,000","292,499,000","308,156,000","299,419,000","286,700,000","273,300,000","227,400,000","198,300,000","167,400,000","160,100,000","157,100,000","149,500,000","147,500,000","150,600,000","142,400,000","131,500,000","99,200,000","65,800,000","132,700,000"
		NetPPE,"369,414,000","125,176,000","144,887,000","161,509,000","142,906,000","121,754,000","112,644,000","107,680,000","107,972,000","103,651,000","124,658,000","145,699,000","152,311,000","132,081,000","110,515,000","95,783,000","113,119,000","130,587,000","147,524,000","131,369,000","110,900,000","95,000,000","49,900,000",,,,,,,,,,,,
			GrossPPE,"936,037,000","834,232,000","809,371,000","789,242,000","726,567,000","700,366,000","678,855,000","651,815,000","610,494,000","594,862,000","616,684,000","689,087,000","653,986,000","569,531,000","490,144,000","436,015,000","420,644,000","380,938,000","333,078,000","250,309,000","193,300,000","143,900,000","79,900,000",,,,,,,,,,,,
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,"113,654,000","94,766,000","75,401,000","69,203,000","61,294,000","56,851,000",,,,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"544,364,000","663,392,000","650,700,000","645,708,000","598,516,000","577,539,000","548,499,000","516,871,000","481,379,000","463,905,000","473,823,000","551,114,000","281,027,000","250,127,000","401,199,000","187,856,000","96,754,000","313,060,000",,,,,,,,,,,,,,,,,
				OtherProperties,"241,029,000","10,319,000","9,907,000","9,993,000","9,560,000","9,045,000","11,488,000","12,884,000","15,143,000","14,716,000","15,248,000","16,112,000","259,305,000","224,638,000","13,544,000","178,956,000","262,596,000","11,027,000",,,,,,,,,,,,,,,,,
				Leases,"150,644,000","160,521,000","148,764,000","133,541,000","118,491,000","113,782,000","118,868,000","122,060,000","113,972,000","116,241,000","127,613,000","121,861,000",,,,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-566,623,000","-709,056,000","-664,484,000","-627,733,000","-583,661,000","-578,612,000","-566,211,000","-544,135,000","-502,522,000","-491,211,000","-492,026,000","-543,388,000","-501,675,000","-437,450,000","-379,629,000","-340,232,000","-307,525,000","-250,351,000","-185,554,000","-118,940,000","-82,400,000","-48,900,000","-30,000,000",,,,,,,,,,,,
		GoodwillAndOtherIntangibleAssets,"212,116,000","213,107,000","215,831,000","213,464,000","213,087,000","199,488,000","201,389,000","203,595,000","189,473,000","190,006,000","189,728,000","189,382,000","195,143,000","178,665,000","165,857,000","167,931,000","162,508,000","161,912,000","160,632,000","168,050,000","175,700,000","178,400,000","177,400,000","174,700,000","155,400,000","152,800,000","152,200,000","143,800,000","140,700,000","141,700,000","133,700,000","123,400,000","93,100,000","41,400,000",
