name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
TotalRevenue,"62,352,000,000","64,807,000,000","62,992,000,000","59,689,000,000","58,779,000,000","57,119,000,000","54,105,000,000","41,461,000,000","84,815,000,000","49,045,000,000","38,414,000,000","32,688,000,000","29,275,000,000","34,401,000,000","32,488,000,000","31,708,000,000","28,348,000,000","27,907,000,000","26,675,000,000","27,177,000,000"
	TotalPremiumsEarned,"33,378,000,000","34,202,000,000","35,779,000,000","32,091,000,000","30,964,000,000","28,521,000,000","29,293,000,000","26,237,000,000","65,354,000,000","24,338,000,000","18,260,000,000","16,545,000,000","15,468,000,000","14,351,000,000","13,908,000,000","13,685,000,000","12,580,000,000","13,233,000,000","13,531,000,000","12,477,000,000"
		NetPremiumsWritten,"33,378,000,000","34,202,000,000","35,779,000,000","32,091,000,000","30,964,000,000","28,521,000,000","29,293,000,000","26,237,000,000","65,354,000,000",,,,,,,,,,,
			GrossPremiumsWritten,,"36,282,000,000","37,622,000,000","33,902,000,000","32,727,000,000","30,143,000,000","30,800,000,000","27,716,000,000","66,790,000,000",,,,,,,,,,,
			CededPremiums,,"-2,080,000,000","-1,843,000,000","-1,811,000,000","-1,763,000,000","-1,622,000,000","-1,507,000,000","-1,479,000,000","-1,436,000,000",,,,,,,,,,,
	NetInvestmentIncome,"16,655,000,000","17,270,000,000","15,897,000,000","16,168,000,000","15,298,000,000","14,688,000,000","15,200,000,000","14,530,000,000","13,324,000,000","13,124,000,000","11,875,000,000","11,421,000,000","11,883,000,000","12,017,000,000","11,354,000,000","10,560,000,000","9,079,000,000","8,681,000,000","8,832,000,000","9,151,000,000"
	NetRealizedGainLossOnInvestments,"-123,000,000","-144,000,000","2,256,000,000","699,000,000","2,416,000,000","4,166,000,000","1,692,000,000","-5,007,000,000","-1,104,000,000","2,831,000,000","1,050,000,000","-2,896,000,000","-2,375,000,000","613,000,000","774,000,000","1,375,000,000","726,000,000","270,000,000","-1,358,000,000","-705,000,000"
	FeeRevenueAndOtherIncome,"12,442,000,000","13,479,000,000","9,060,000,000","10,731,000,000","10,101,000,000","9,744,000,000","7,920,000,000","5,701,000,000","7,241,000,000","8,752,000,000","7,229,000,000","7,618,000,000","4,299,000,000","7,420,000,000","6,452,000,000","6,088,000,000","5,963,000,000","5,723,000,000","5,670,000,000","6,254,000,000"
		FeesAndCommissions,"10,434,000,000","10,217,000,000","10,102,000,000","9,430,000,000","9,658,000,000","9,744,000,000","9,898,000,000","5,701,000,000","7,241,000,000","8,752,000,000","7,229,000,000","7,618,000,000","4,299,000,000",,,,,,,
		OtherIncomeExpense,,"3,262,000,000","-1,042,000,000","1,301,000,000","443,000,000",,"-1,978,000,000",,,"4,039,000,000",,,,"7,420,000,000","6,452,000,000","6,088,000,000","5,963,000,000","5,723,000,000","5,670,000,000","6,254,000,000"
TotalExpenses,"58,745,000,000","59,722,000,000","58,158,000,000","53,202,000,000","53,074,000,000","49,350,000,000","52,346,000,000","43,145,000,000","84,139,000,000","43,928,000,000","33,992,000,000","31,119,000,000","30,393,000,000","29,715,000,000","28,085,000,000","27,237,000,000","25,061,000,000","25,949,000,000","26,611,000,000","27,404,000,000"
	LossAdjustmentExpense,"35,943,000,000","36,820,000,000","39,404,000,000","33,794,000,000","33,632,000,000","30,627,000,000","31,587,000,000","26,733,000,000","65,131,000,000","23,614,000,000","18,285,000,000","16,346,000,000","16,531,000,000","3,222,000,000","19,822,000,000","19,399,000,000","17,715,000,000","31,280,000,000","31,806,000,000","17,278,000,000"
		NetPolicyholderBenefitsAndClaims,"35,943,000,000","36,820,000,000","39,404,000,000","33,794,000,000","33,632,000,000","30,627,000,000","31,587,000,000","26,733,000,000","65,131,000,000","23,614,000,000","18,285,000,000","16,346,000,000","16,531,000,000","3,222,000,000","19,822,000,000","19,399,000,000","17,715,000,000","31,280,000,000","31,806,000,000","17,278,000,000"
			PolicyholderBenefitsGross,"39,028,000,000","39,905,000,000","41,738,000,000","36,491,000,000","36,067,000,000","32,349,000,000","33,744,000,000","28,267,000,000","66,510,000,000","23,614,000,000","18,285,000,000","16,346,000,000","16,531,000,000",,,,,,,
			PolicyholderBenefitsCeded,,"3,085,000,000","2,334,000,000","2,697,000,000","2,435,000,000","1,722,000,000","2,157,000,000","1,534,000,000","1,379,000,000",,,,,,,,,,,
