name,ttm,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996
MarketCap,"3,856,011,688","6,654,081,470","4,988,454,983","4,758,777,911","3,847,893,280","2,572,117,900","3,122,110,060","2,779,583,910","2,335,380,736","1,887,586,000","2,228,453,540","1,770,009,600","2,373,494,650","2,099,697,600","1,128,252,060","964,064,838","764,492,626","489,017,015","542,020,404","546,578,064","504,590,944","282,017,893","260,102,392","401,057,488","271,638,100"
EnterpriseValue,"4,824,028,688","7,781,926,470","6,235,741,983","5,360,853,911","4,514,774,280","3,362,919,900","3,691,268,060","3,303,755,910","2,709,276,736","2,238,296,000","2,588,716,540","2,241,486,600","2,312,589,650","2,097,994,600","1,135,306,060","975,254,838","810,838,626","590,703,015","608,569,404","669,303,064","615,081,944","452,617,893","461,302,392","416,657,488","301,438,100"
PeRatio,"14.413","25.983","30.629","24.406","23.847","14.8","19.516","20.518","17.337","14.497","20.39","17.708","20.154","27.733","12.578","17.824","24.904","40.176","12.256","11.963","7.639","9.135","12.106","22.153","12.255"
ForwardPeRatio,"19.763","19.608","18.797","22.371","18.692","12.92","17.361","13.755","13.123","12.195","17.825",,,,,,,,,,,,,,
PegRatio,"1.58","1.351","1.254","1.491",,"1.292","1.735","1.376","1.312","0.813","1.372",,,,,,,,,,,,,,
PsRatio,"1.365","2.407","2.328","2.367","2","1.329","1.632","1.494","1.309","1.123","1.555","1.171","1.95","2.227","1.35","1.205","1.1","0.842","0.814","0.842","0.828","0.472","0.534","0.909","0.652"
PbRatio,"2.021","3.904","3.395","3.632","3.321","2.282","2.753","2.614","2.371","2.054","2.774","2.496","3.77","3.832","2.404","2.229","1.981","1.355","1.527","1.808","1.895","1.165","1.182","1.904","1.306"
EnterprisesValueRevenueRatio,"1.647","2.683","2.681","2.554","2.232","1.65","1.844","1.707","1.452","1.308","1.777","1.567","1.838","2.013","1.329","1.178","1.142","1.007","0.895","0.986","1.03","0.758","0.94","0.942","0.722"
EnterprisesValueEBITDARatio,"12.827","15.361","16.969","14.846","14.008","9.861","11.274","10.994","9.265","7.762","9.961","10.189","10.755","12.922","10.097","9.887","9.838","10.372","5.511","5.312","6.805","4.27","5.907","6.228","4.574"
