name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalRevenue,"237,631,000,000","237,631,000,000","231,178,000,000","189,616,000,000","148,888,000,000","174,083,000,000","281,067,000,000","289,512,000,000","248,663,000,000","240,944,000,000","183,053,085,000","105,195,077,000","125,977,382,000","90,854,171,179.76","88,872,060,832.5","69,477,045,174.5","55,222,089,973.75","40,950,294,472.95","26,373,606,922.56","20,819,387,756.16","24,192,470,982.6","15,310,587,000","9,312,341,000"
	OperatingRevenue,"232,472,000,000","232,472,000,000","225,917,000,000","184,021,000,000","144,033,000,000","170,665,000,000","274,906,000,000","285,595,000,000","246,581,000,000","240,944,000,000","183,053,085,000","104,666,340,000","123,798,085,000","90,854,171,179.76","88,872,060,832.5","69,340,247,790.5","55,077,404,468.05","40,515,509,478.65","26,373,606,922.56","20,819,387,756.16","24,192,470,982.6","15,310,587,000","9,312,341,000"
CostOfRevenue,"92,065,000,000","92,065,000,000","91,012,000,000","92,181,000,000","90,323,000,000","95,984,000,000","131,703,000,000","136,918,000,000","110,764,000,000","100,553,000,000","66,146,124,000","42,950,037,000","53,792,923,000","17,107,167,835.44","22,259,172,362.5","5,936,420,329.5","5,070,350,318.7","4,512,808,638.05","6,101,623,762.56","4,782,404,099.52","7,212,471,492.6","3,736,671,000","1,432,381,000"
GrossProfit,"145,566,000,000","145,566,000,000","140,166,000,000","97,435,000,000","58,565,000,000","78,099,000,000","149,364,000,000","152,594,000,000","137,899,000,000","140,391,000,000","116,906,961,000","62,245,040,000","72,184,459,000","73,747,003,344.32","66,612,888,470","63,540,624,845","50,151,739,655.05","36,437,485,834.9","20,271,983,160","16,036,983,656.64","16,979,999,490","11,573,916,000","7,879,960,000"
OperatingExpense,"59,277,000,000","59,277,000,000","59,360,000,000","51,255,000,000","48,806,000,000","57,897,000,000","64,329,000,000","74,136,000,000","50,727,000,000","49,762,000,000","45,475,077,000","21,913,557,000","16,777,847,000","31,874,408,970.68","18,893,147,562.5","27,267,713,399","27,765,552,517.55","20,754,754,169.95","7,493,516,689.92","5,105,332,000.32","4,720,916,887.2","6,184,947,000","6,124,399,000"
	SellingGeneralAndAdministration,"8,062,000,000","8,062,000,000","7,286,000,000","6,861,000,000","6,493,000,000","5,705,000,000","6,613,000,000","7,859,000,000","3,377,000,000","2,854,000,000","3,062,608,000","2,263,957,000","1,742,597,000","20,986,881,213.28","8,652,940,332.5","18,626,719,010.5","20,584,820,306.75","14,355,843,557.75","2,450,982,204.48","615,384,189.12","1,110,998,014.2","516,485,000","649,779,000"
	ResearchAndDevelopment,,,,,,,,,,,,,,,,,,,,"1,039,288,109.76",,"246,402,000","584,067,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,"30,521,000,000","27,687,095,000","15,942,902,000","10,057,665,000","7,385,063,320.92","6,927,353,582.5","5,966,566,778.5","5,455,060,783.65","4,642,759,036.75","4,019,496,246.72","2,566,900,158.72","2,574,534,499.2","2,373,380,000","1,954,396,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,"7,385,063,320.92","6,927,353,582.5","5,966,566,778.5","5,455,060,783.65","4,642,759,036.75","4,019,496,246.72","2,566,900,158.72","2,574,534,499.2",,
	OtherTaxes,"9,156,000,000","9,156,000,000","9,127,000,000","7,210,000,000","6,941,000,000","10,770,000,000","11,842,000,000","15,937,000,000","15,632,000,000","10,332,000,000","8,204,043,000",,,"3,502,464,436.48","3,312,853,647.5","2,597,341,832","1,725,671,427.15","1,238,601,637.45","1,023,038,238.72","883,759,542.72","1,035,384,373.8",,
	OtherOperatingExpenses,"42,059,000,000","42,059,000,000","42,947,000,000","37,184,000,000","35,372,000,000","41,422,000,000","45,874,000,000","50,340,000,000","31,718,000,000","6,055,000,000","6,521,331,000","3,706,698,000","4,977,585,000",,,"77,085,778",,"517,549,938",,,,"3,048,680,000","2,936,157,000"
OperatingIncome,"86,289,000,000","86,289,000,000","80,806,000,000","46,180,000,000","9,759,000,000","20,202,000,000","85,035,000,000","78,458,000,000","87,172,000,000","90,629,000,000","71,431,884,000","40,331,483,000","55,406,612,000","41,872,594,373.64","47,719,740,907.5","36,272,911,446","22,386,187,137.5","15,682,731,664.95","12,778,466,470.08","10,931,651,656.32","12,259,082,602.8","5,388,969,000","1,755,561,000"
NetNonOperatingInterestIncomeExpense,"-4,798,000,000","-4,798,000,000","-4,241,000,000","-4,391,000,000","-5,345,000,000","-5,245,000,000","-3,701,000,000","-2,365,000,000","-601,000,000","-511,000,000","-518,174,000","103,713,000","566,906,000",,,,,,,,,,
	InterestIncomeNonOperating,"1,067,000,000","1,067,000,000","796,000,000","653,000,000","901,000,000","873,000,000","1,073,000,000","1,092,000,000","1,002,000,000","1,196,000,000","703,849,000","638,252,000","1,091,024,000",,,,,,,,,,
