name,ttm,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
NetNonOperatingInterestIncomeExpense,"-26,067,562,000","13,712,000,000","-20,204,562,000","-5,480,000,000","-14,052,000,000","-8,764,215,000","5,831,349,000","-15,474,000,000","-2,112,000,000","-21,990,000,000","-6,762,000,000",,"-11,385,000,000","-6,762,000,000","-7,922,117,000","-14,387,000,000","-845,000,000","-18,859,000,000","-13,034,841,000","-7,006,517,000","1,957,000,000","-6,383,000,000","-13,764,241,000","-7,095,759,000","-6,809,672,000","-5,661,153,000","-10,435,350,000","-7,914,000,000","3,048,000,000","-5,004,565,000","2,094,004,000","-6,644,000,000","-4,699,000,000","-13,460,000,000","-12,580,706,000","9,451,000,000","-4,548,000,000","-6,260,000,000","-3,508,196,000","-3,678,000,000","-2,012,000,000","-4,200,000,000","-1,221,385,000","-1,362,000,000","-1,476,000,000","-1,659,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,,,,,,,,,,,,,,,,"1,571,186,000","1,033,745,000",,,"-2,614,446,000","3,857,737,000","3,172,150,000","2,636,830,000",,,,"1,278,912,000",,,,,,,,,,,"724,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,,,,,,,,,,,,,,,,,,,"11,338,774,000","8,040,262,000",,,"5,931,145,000","10,953,496,000","9,981,822,000","8,297,983,000",,,,"6,283,477,000","10,718,596,000","4,976,000,000","4,699,000,000","4,522,000,000","10,890,606,000","3,396,000,000","3,267,000,000","3,238,000,000",,,"2,736,000,000","1,336,000,000","2,913,314,000","1,362,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"-15,219,323,000","-13,712,000,000","-21,082,323,000","5,480,000,000","14,052,000,000","8,764,215,000","-35,460,772,000","15,474,000,000","2,112,000,000","21,990,000,000","6,762,000,000",,"11,385,000,000","6,762,000,000","-28,310,428,000","14,387,000,000","845,000,000","18,859,000,000","6,656,000,000",,"-1,957,000,000","6,383,000,000",,,,,"-15,786,148,000","7,914,000,000","-3,048,000,000",,"5,716,000,000","1,668,000,000",,"8,938,000,000",,"-12,847,000,000","1,281,000,000","3,022,000,000",,"3,678,000,000",,"2,864,000,000",,,"1,476,000,000","1,659,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-85,497,985,000","-94,348,000,000","16,080,015,000","-8,218,000,000","2,167,000,000","7,591,528,000","-16,373,618,000","18,775,000,000","-30,219,000,000","22,903,000,000","37,129,000,000",,"-1,869,000,000","37,129,000,000","-20,099,598,000","-10,355,000,000","-11,826,000,000","-1,839,000,000","3,236,670,000","-42,884,488,000","-12,935,000,000","-17,833,000,000","-21,418,197,000","-5,237,469,000","-6,651,151,000","-2,711,339,000","-8,228,187,000","-2,917,000,000","-23,844,000,000","6,095,213,000","-6,041,823,000","7,102,000,000","19,656,000,000","17,622,000,000","9,154,066,000","-23,958,000,000","113,000,000","2,398,000,000","2,293,829,000","-3,874,000,000","-380,000,000","1,029,000,000","67,877,000","-164,000,000","2,878,000,000","-2,210,000,000","-5,513,000,500","-3,093,331,500","679,734,000","-1,754,857,500","-767,565,330","-535,619,490","539,250,000","1,413,223,680","881,560,000","735,325,000","1,213,704,000","2,151,468,000","-2,366,151,530","-440,955,000","4,541,539,500","479,944,500","1,591,805,962","2,577,131,000","-963,228,000","988,345,000","593,324,310","-351,455,360","1,484,578,760","344,827,520","-478,869,790","-1,213,047,920","-2,237,625,000","-928,030,000","-1,967,162,225.28","-1,816,410,000","-1,380,825,000","-1,231,643,400",,,,
	GainOnSaleOfSecurity,"-85,853,376,000","-93,303,000,000","12,158,624,000","-6,877,000,000","2,167,000,000","7,576,029,000","-16,373,885,000","18,775,000,000","-30,219,000,000","22,903,000,000","37,129,000,000",,"-1,869,000,000","37,129,000,000","-20,289,548,000","-10,355,000,000","-11,826,000,000","-1,839,000,000","-8,734,499,000","-42,862,953,000","-12,935,000,000","-17,833,000,000","-8,469,971,000","-3,204,139,000","-6,860,809,000","-2,683,398,000","-7,367,513,000","-2,917,000,000","-23,844,000,000","6,403,568,000","-12,623,184,000","9,015,000,000",,"19,280,000,000","-6,700,716,000","-22,185,000,000","2,091,000,000","4,400,000,000",,,,"2,165,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,"15,499,000",,,,,,,,,,,,,"-16,324,000","-21,535,000",,,"-4,221,396,000","-2,033,330,000","209,658,000","-27,941,000",,,,"-308,355,000",,,,,,,,,,,,,,,,,,,"10,299,000","21,271,000","10,740,960",,"21,570,000","11,040,810","-720,000","10,975,000","11,238,000","21,732,000","623,690","10,755,000","-21,473,000","-33,484,500","-24,339,450","-34,059,000","-11,467,000","-22,210,000","-19,336,722","-21,965,960","-62,728,680","-21,551,720","-2,196,502,210","142,711,520","-1,422,135,000","-540,600,000","-965,064,804.48","-1,112,670,000","-767,125,000","-795,831,120",,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-1,913,000,000","19,656,000,000","-1,658,000,000","13,930,785,000","-1,773,000,000","-1,978,000,000","-2,002,000,000","622,619,000","-3,874,000,000","-380,000,000","-1,136,000,000","67,877,000","-164,000,000","2,878,000,000","-2,210,000,000","-5,513,000,500","-3,093,331,500","669,435,000","-1,776,128,500","-778,306,290","-535,619,490","517,680,000","1,402,182,870","882,280,000","724,350,000","1,202,466,000","2,129,736,000","-2,366,775,220","-451,710,000","4,563,012,500","513,429,000","1,616,145,412","2,611,190,000","-951,761,000","1,010,555,000","612,661,032","-329,489,400","1,547,307,440","366,379,240","1,717,632,420","-1,355,759,440","-815,490,000","-387,430,000","-1,002,097,420.8","-703,740,000","-613,700,000","-435,812,280",,,,
	OtherNonOperatingIncomeExpenses,,"-1,045,000,000","-1,923,000,000","-1,341,000,000",,,,"-1,761,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"46,642,988,000","-41,749,000,000","36,558,988,000","25,709,000,000","24,881,000,000","34,213,687,000","31,273,902,000","38,606,000,000","1,959,000,000","30,706,000,000","60,729,000,000","5,684,000,000","17,909,000,000","60,730,000,000","-2,270,405,000","5,317,000,000","13,087,000,000","7,345,000,000","22,428,496,000","-14,723,052,000","25,339,000,000","13,498,000,000","5,801,692,000","25,305,025,000","25,750,122,000","30,348,430,000","18,584,219,000","26,964,000,000","19,762,000,000","39,746,716,000","25,584,368,000","43,195,000,000","21,902,000,000","47,838,000,000","29,361,828,000","26,587,000,000","35,705,000,000","37,418,000,000","29,166,042,000","33,509,000,000","26,488,000,000","27,363,000,000","20,602,161,000","26,222,000,000","29,404,000,000","23,028,000,000","15,257,974,000","20,265,147,000","17,642,187,000","20,069,188,500","19,927,578,810","18,440,613,870","20,836,620,000","21,507,497,880","16,607,065,000","14,651,625,000","13,991,310,000","13,386,912,000","6,413,047,665","7,797,375,000","10,285,567,000","7,444,720,500","6,503,722,302","8,514,750,000","4,300,125,000","5,463,660,000","5,652,243,185","3,822,077,040","5,143,751,760","3,911,637,180","3,021,761,190","1,498,470,960",,,,,"460,275,000","672,666,780",,,,
TaxProvision,"24,992,533,000","-12,036,000,000","15,317,533,000","11,431,000,000","10,280,000,000","14,005,696,000","14,580,079,000","18,921,000,000","653,000,000","12,820,000,000","24,008,000,000","1,908,000,000","2,645,000,000","24,008,000,000","2,653,856,000","1,975,000,000","4,547,000,000","2,223,000,000","6,293,110,000","-4,915,074,000","10,108,000,000","4,397,000,000","2,413,886,000","14,101,204,000","6,825,414,000","16,367,045,000","1,392,731,000","9,671,000,000","6,489,000,000","12,840,327,000","9,375,691,000","13,517,000,000","8,475,000,000","15,012,000,000","10,350,662,000","6,926,000,000","10,916,000,000","12,228,000,000","4,566,619,000","7,797,000,000","7,745,000,000","10,485,000,000","1,042,308,000","7,569,000,000","6,928,000,000","6,719,000,000","-420,532,000","7,848,099,000","6,107,307,000","6,306,851,500","3,157,050,300","7,345,638,720","6,115,095,000","5,708,098,770","5,830,660,000","3,687,600,000","3,180,354,000","3,466,254,000","-8,449,861,825","3,377,070,000","2,404,976,000","2,957,797,500","4,621,104,882","1,316,948,000","1,261,370,000","1,254,865,000","-126,718,617","1,878,089,580","595,922,460","915,948,100","470,052,940","1,243,628,960",,,,,"559,550,000","293,699,580",,,,
EarningsFromEquityInterestNetOfTax,,"-3,000,000","-24,000,000","-7,000,000","-2,000,000",,"24,000,000","-17,000,000","-20,000,000","14,000,000","31,000,000","55,000,000","-5,000,000","31,000,000","55,000,000","65,000,000","33,000,000","37,000,000","-16,000,000",,"-1,395,000,000","6,000,000",,,,,"348,000,000","-643,000,000","971,000,000",,"-346,000,000",,"-77,000,000","13,000,000",,"505,000,000","772,000,000","527,000,000",,"-953,000,000","9,000,000","11,000,000","27,714,000","50,000,000","58,000,000","60,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"18,796,891,000","-29,381,000,000","21,193,891,000","13,028,000,000","14,065,000,000","19,443,415,000","16,423,197,000","18,631,000,000","818,000,000","17,748,000,000","35,855,000,000","-9,547,000,000","14,313,000,000","35,855,000,000","-5,972,573,000","2,123,000,000","7,700,000,000","4,798,000,000","15,663,140,000","-10,575,910,000","14,048,000,000","8,227,000,000","3,307,023,000","10,119,700,000","18,832,876,000","13,886,771,000","17,176,979,000","16,384,000,000","14,193,000,000","26,870,786,000","14,961,880,000","30,587,000,000","13,252,000,000","32,640,000,000","16,509,529,000","18,682,000,000","24,151,000,000","23,511,000,000","24,532,052,000","23,409,000,000","18,732,000,000","16,874,000,000","19,374,454,000","18,681,000,000","22,507,000,000","16,350,000,000","15,678,506,000","12,417,048,000","17,621,589,000","13,762,337,000","16,661,598,510","11,094,975,150","14,721,525,000","15,799,399,110","10,409,375,000","10,964,025,000","10,810,956,000","9,920,658,000","14,747,131,685","4,420,305,000","7,880,591,000","4,486,923,000","1,882,617,420","7,197,802,000","3,038,755,000","4,208,795,000","5,778,961,802","1,943,987,460","4,547,829,300","2,995,689,080","2,551,708,250","254,842,000","188,955,000","1,459,620,000","-1,469,108,087.04","361,380,000","-99,275,000","378,967,200","-558,155,756.48","478,424,413.48","476,913,371.28","479,647,204.68"
	NetIncome,"18,796,891,000","-29,381,000,000","21,193,891,000","13,028,000,000","14,065,000,000","19,443,415,000","16,423,197,000","18,631,000,000","818,000,000","17,748,000,000","35,855,000,000","-9,547,000,000","14,313,000,000","35,855,000,000","-5,972,573,000","2,123,000,000","7,700,000,000","4,798,000,000","15,663,140,000","-10,575,910,000","14,048,000,000","8,227,000,000","3,307,023,000","10,119,700,000","18,832,876,000","13,886,771,000","17,176,979,000","16,384,000,000","14,193,000,000","26,870,786,000","14,961,880,000","30,587,000,000","13,252,000,000","32,640,000,000","16,509,529,000","18,682,000,000","24,151,000,000","23,511,000,000","24,532,052,000","23,409,000,000","18,732,000,000","16,874,000,000","19,374,454,000","18,681,000,000","22,507,000,000","16,350,000,000","15,678,506,000","12,417,048,000","17,621,589,000","13,762,337,000","16,661,598,510","11,094,975,150","14,721,525,000","15,799,399,110","10,409,375,000","10,964,025,000","10,810,956,000","9,920,658,000","14,747,131,685","4,420,305,000","7,880,591,000","4,486,923,000","1,882,617,420","7,197,802,000","3,038,755,000","4,208,795,000","5,778,961,802","1,943,987,460","4,547,829,300","2,995,689,080","2,551,708,250","254,842,000","188,955,000","1,459,620,000","-1,469,108,087.04","361,380,000","-99,275,000","378,967,200","-558,155,756.48","478,424,413.48","476,913,371.28","479,647,204.68"
