name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
TotalAssets,"109,002,000,000","108,781,000,000","104,185,000,000","99,714,097,000","71,044,551,000","66,298,010,000","59,476,344,000","56,153,185,000","54,450,652,000","53,819,642,000","51,554,665,000","54,352,859,000","54,697,468,000","35,329,019,000","32,764,805,000","32,565,497,000","30,483,804,000","27,578,710,000","28,500,159,000","28,599,377,000","29,037,000,000","28,296,300,000","26,730,500,000","20,851,500,000","20,254,600,000","17,770,600,000","17,618,700,000","13,894,900,000","12,332,600,000","11,808,800,000","11,679,800,000"
	CashCashEquivalentsAndFederalFundsSold,"1,272,000,000","2,725,000,000","1,567,000,000","1,443,037,000","898,994,000","1,285,124,000","1,058,175,000","1,333,727,000","1,206,911,000","982,926,000","1,840,719,000","1,137,229,000","2,349,336,000","1,594,915,000","1,063,167,000","1,527,758,000","1,030,130,000","1,056,063,000","1,172,963,000","1,460,853,000","1,235,500,000","1,454,200,000","1,691,200,000","925,500,000","1,342,900,000","893,800,000","757,600,000","863,800,000","715,100,000","785,800,000","1,006,400,000"
		CashAndCashEquivalents,"1,272,000,000","2,725,000,000","1,567,000,000","1,443,037,000","898,994,000","1,285,124,000","1,058,175,000","1,333,727,000","1,206,911,000","982,926,000","1,840,719,000","1,099,254,000","1,756,687,000","1,154,331,000","988,836,000","899,718,000","933,316,000","1,006,783,000","1,159,571,000","1,327,670,000","1,214,600,000","1,454,200,000","1,691,200,000","925,500,000","1,342,900,000","893,800,000","757,600,000","863,800,000","715,100,000","774,700,000","986,400,000"
			CashFinancial,"1,045,000,000","1,108,000,000","1,520,000,000","1,384,770,000","847,156,000","1,220,565,000","1,001,132,000","1,262,806,000",,,,,,,,,,,,,,,,,,,,,,,
			CashEquivalents,,,,,,,,,,,,,"1,416,597,000","1,080,163,000","966,445,000","877,320,000","899,689,000","969,483,000","1,138,366,000","1,322,700,000","1,208,000,000","1,351,600,000","1,651,600,000","923,800,000","1,058,500,000","890,700,000","745,000,000","771,300,000","712,700,000",,
			CashAndDueFromBanks,"227,000,000","1,617,000,000","47,000,000","58,267,000","51,838,000","64,559,000","57,043,000","70,921,000","1,206,911,000","982,926,000","1,840,719,000","1,099,254,000","340,090,000","74,168,000","22,391,000","22,398,000","33,627,000","37,300,000","21,205,000","4,970,000","6,600,000","102,600,000","39,600,000","1,700,000","284,400,000","3,100,000","12,600,000","92,500,000","2,400,000","774,700,000","986,400,000"
		MoneyMarketInvestments,,,,,,,,,,,,"37,975,000","592,649,000","440,584,000","74,331,000","628,040,000","96,814,000","49,280,000","13,392,000","133,183,000","20,900,000",,,,,,,,,"11,100,000","20,000,000"
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,,,,"37,975,000","592,649,000","440,584,000","74,331,000","628,040,000","96,814,000","49,280,000","13,392,000","133,183,000","20,900,000",,,,,,,,,"11,100,000","20,000,000"
				FederalFundsSold,,,,,,,,,,,"0","37,975,000",,,,,,,,,,,,,,,,,,,
	CustomerAcceptances,,,,,,,,,,,,,,,"4,536,000","11,299,000","9,553,000","16,745,000","13,670,000","17,366,000","17,200,000","22,600,000","27,800,000","56,200,000","56,900,000","53,900,000","48,600,000","42,100,000","52,900,000","51,800,000","57,600,000"
