name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalAssets,"40,348,924,000","31,957,889,000","32,600,365,000","34,655,680,000","35,403,652,000","32,695,111,000","28,138,167,000","26,108,977,000","23,438,221,000","19,370,852,000","17,449,734,000","16,239,468,000","14,545,125,703.68","14,165,790,192.5","4,385,063,000","3,596,156,000","1,630,100,853.81","1,647,885,324.96","1,502,151,887.4","1,461,411,356.76","1,340,977,412.7","967,043,280"
	CurrentAssets,"8,454,129,000","5,998,126,000","7,607,388,000","10,107,399,000","12,033,273,000","11,174,415,000","10,740,804,000","9,967,717,000","8,287,126,000","6,425,920,000","6,766,521,000","5,834,853,000","5,269,715,143.68","4,432,283,962.5","2,313,439,000","1,716,347,000","749,598,902.87","705,790,550.52","376,189,377","294,094,109.14","292,053,213.9","269,911,880"
		CashCashEquivalentsAndShortTermInvestments,"2,939,289,000","1,860,371,000","3,726,332,000","5,608,139,000","6,699,817,000","5,232,992,000","5,287,642,000","4,430,590,000","3,264,727,000","2,394,409,000","2,559,177,000","1,554,591,000","1,172,567,152.64","1,190,591,810","1,281,768,000","856,332,000","417,028,242.14","432,835,030.32","139,855,872.9","96,999,227.94","2,083,126.2","152,354,020"
			CashAndCashEquivalents,"2,284,810,000","1,075,530,000","2,960,718,000","5,128,186,000","6,100,403,000","5,232,992,000","5,287,642,000","4,429,780,000","3,262,855,000","2,376,232,000","2,413,032,000","1,531,543,000","1,117,317,077.76","439,800,402.5","30,124,000","89,873,000","20,597,228.63","11,146,893.18","139,855,872.9","96,999,227.94","2,083,126.2","152,354,020"
				CashFinancial,"101,928,000","93,960,000","40,283,000","92,860,000","113,244,000","134,719,000","106,176,000","370,236,000",,,,,,,,,,,,,,
				CashEquivalents,"2,182,882,000","981,570,000","2,920,435,000","5,035,326,000","5,987,159,000","5,098,273,000","5,181,466,000","4,059,544,000",,,,,,,,,,,,,,
			OtherShortTermInvestments,"654,479,000","784,841,000","765,614,000","479,953,000","599,414,000",,,"810,000","1,872,000","18,177,000","146,145,000","23,048,000","55,250,074.88","750,791,407.5","1,251,644,000","766,459,000","396,431,013.51","421,688,137.14",,,,
		Receivables,"5,038,278,000","3,530,670,000","3,338,241,000","3,973,762,000","4,107,431,000","5,181,567,000","4,796,870,000","4,888,197,000","4,510,042,000","3,604,376,000","2,480,143,000","2,635,355,000","3,525,571,179.52","2,791,613,100","837,400,000","687,089,000","229,890,345.6","165,801,628.98","148,859,430","138,284,248.91","190,908,262.5","79,378,740"
			AccountsReceivable,"3,184,780,000","2,838,808,000","2,540,856,000","2,919,177,000","2,858,089,000","3,537,417,000","3,513,029,000","3,650,871,000","3,285,782,000","2,748,411,000","2,480,143,000","2,635,355,000","3,029,680,792.32","2,499,778,342.5","723,335,000","595,935,000","229,890,345.6","165,801,628.98","148,859,430","138,284,248.91",,
				GrossAccountsReceivable,,,,,,,,,"3,606,537,000",,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,,,,,,,,,"-320,755,000",,,,,,,,,,,,,
			TaxesReceivable,"1,815,477,000","347,505,000","323,040,000","334,806,000","324,780,000","357,482,000","370,626,000","331,225,000","1,224,260,000","855,965,000",,"603,353,000",,,"114,065,000","91,154,000",,,,,,
			OtherReceivables,"38,021,000","344,357,000","474,345,000","719,779,000","924,562,000","1,286,668,000","913,215,000","906,101,000",,,,,"495,890,387.2","291,834,757.5",,,,,,,,
		Inventory,"203,278,000","183,059,000","123,785,000","143,934,000","141,720,000","264,033,000","296,829,000","269,145,000","273,171,000","228,654,000","406,434,000","548,514,000","278,103,854.08","163,712,025","81,880,000","47,200,000","16,174,263.02","15,571,668.18","21,855,165.3","12,364,252.49","44,994,086.8",
			RawMaterials,"68,594,000","44,007,000","26,704,000","31,229,000","31,932,000","43,811,000","45,064,000","47,078,000","239,220,000","205,381,000","370,426,000","517,436,000",,,,,,,,,,
			WorkInProcess,,,,,,,,,"10,967,000","12,887,000","23,347,000","24,393,000",,,,,,,,,,
			FinishedGoods,"146,295,000","145,819,000","107,195,000","132,857,000","123,664,000","237,164,000","267,305,000","233,722,000","38,875,000","21,516,000","21,875,000","27,859,000",,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-11,611,000","-6,767,000","-10,114,000","-20,152,000","-13,876,000","-16,942,000","-15,540,000","-11,655,000","-15,891,000","-11,130,000","-9,214,000","-21,174,000",,,,,,,,,,
		PrepaidAssets,"175,868,000","272,060,000","168,366,000","130,392,000","210,056,000","266,264,000","206,354,000","180,371,000","114,502,000","93,768,000","238,270,000","155,825,000","240,067,459.84","220,474,910","9,273,000","17,020,000",,,,,,
		CurrentDeferredAssets,,,,,,,,,,,"938,862,000","652,804,000","29,425,992.96","50,329,132.5","103,118,000","108,706,000","52,348,524.48","44,591,112.54","53,196,926.1","29,127,456.82",,
			CurrentDeferredTaxesAssets,,,,,,,,,,,"938,862,000","652,804,000","29,425,992.96","50,329,132.5","103,118,000","108,706,000","52,348,524.48","44,591,112.54","53,196,926.1","29,127,456.82",,
		HedgingAssetsCurrent,"16,602,000","50,769,000","53,875,000","82,454,000","608,915,000","47,541,000","11,969,000","104,712,000","55,889,000","6,122,000",,,,,,,,,,,,
		OtherCurrentAssets,"80,814,000","101,197,000","196,789,000","168,718,000","265,334,000","182,018,000","141,140,000","94,702,000","68,795,000","98,591,000","143,635,000","287,764,000","23,979,504.64","15,562,985",,,"34,157,527.63","46,991,110.5","12,421,982.7","17,318,922.98","54,067,738.4","38,179,120"
