name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987
MarketCap,"9,455,686,404","12,967,623,581","9,987,227,700","12,329,200,218","8,941,505,215","6,136,455,871","5,910,856,044","4,802,631,831","2,497,783,376","2,067,015,699","2,242,328,063","1,722,157,285","860,094,001","1,646,596,072","1,603,785,342","1,644,231,311","1,612,179,657","1,263,476,912","751,506,282","1,213,274,887","1,692,823,365","1,108,800,000","352,766,784","560,832,440","300,911,160","215,136,000","114,871,500","83,948,033","65,109,000","101,488,095","58,662,116","53,205,428","28,928,560","10,152,517"
PeRatio,"9.747","11.606","12.381","26.266","24.177","19.588","21.336","23.046","14.315","13.51","23.683","63.121","11.258","14.955","20.447","20.277","25.759","112.719","15.695","14.933","11.078","20.122","12.342","20.681","14.594","13.636","18.75","50.626",,"7.614","6.023","8.613","7.836","6.767"
ForwardPeRatio,"13.755","12.658","9.737","21.413","22.573","16.949","21.834","23.042","14.815","15.601","21.552",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,"2.05","4.555","4.749","1.696","2.182","2.078","1.335","1.36","2.268",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"2.888","4.257","4.167","6.881","5.784","4.175","3.942","3.941","2.659","2.374","3.385","2.967","1.689","3.07","3.748","4.52","4.942","5.115","3.189","3.943","3.296","3.974","2.101","4.616","3.173","2.626","2.025","1.355","1.116","1.963",,,,
PbRatio,"1.412","2.201","2.028","3.042","2.496","1.933","2.172","2.469","1.364","1.351","1.76","1.526","1.119","2.433","2.692","3.012","3.029","2.827","1.273","1.933","2.962","3.006","1.634","3.214","2.222","2.191","1.546","1.194","0.987","1.528",,,,
