name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010
MarketCap,"10,032,795,559","11,793,247,970","8,402,937,180","10,258,314,066","3,251,425,004","1,960,639,383","1,647,409,465","1,885,108,472","1,042,156,079","856,088,730","1,313,071,305"
EnterpriseValue,"14,565,817,432","11,793,247,970","8,402,937,180","10,258,314,066","3,251,425,004","1,960,639,383","1,647,409,465","1,885,108,472","1,042,156,079","856,088,730","1,313,071,305"
PeRatio,"40.193","116.333","47.457","70.625","45.46","41.247","38.098","54.293","37.473","24.965","39.255"
ForwardPeRatio,"97.087","29.586","25.189","35.971",,,"35.714","30.581","21.053","25.381","38.911"
PegRatio,,,,,,,"0.287","0.246","0.169","0.703","0.749"
PsRatio,"6.48","8.218","6.709","9.627","3.934","2.504","2.343","3.127","2.038","2.858","4.871"
PbRatio,"9.604","11.248","8.024","10.911","4.772","3.646","3.21","4.197","2.639","2.53","4.116"
EnterprisesValueRevenueRatio,"1.299","1.052","0.835","1.256","0.497","0.34","0.332","0.452","0.323","0.381","0.755"
EnterprisesValueEBITDARatio,"3.763","3.047","3.324","4.128","1.823","1.507","1.668","2.211","1.79","2.249","2.897"
