Date,Open,High,Low,Close,Adj Close,Volume
2015-05-12,80.430000,81.129997,80.209999,80.629997,70.611755,13700
2015-05-13,80.779999,81.239998,80.400002,81.019997,70.953300,23900
2015-05-14,81.489998,81.779999,80.470001,81.730003,71.575073,46900
2015-05-15,81.279999,82.360001,80.610001,80.889999,70.839447,26900
2015-05-18,80.669998,81.639999,80.349998,81.510002,71.382401,34400
2015-05-19,81.410004,81.860001,81.260002,81.639999,71.496269,20000
2015-05-20,81.970001,81.970001,81.250000,81.610001,71.470001,23300
2015-05-21,81.610001,81.610001,80.529999,81.110001,71.032112,13000
2015-05-22,81.120003,81.860001,80.669998,80.949997,70.891983,25400
2015-05-26,80.839996,80.949997,80.250000,80.720001,70.690575,18900
2015-05-27,80.620003,81.930000,80.620003,81.540001,71.408676,33500
2015-05-28,81.589996,82.410004,81.449997,82.220001,72.004189,23500
2015-05-29,82.000000,82.879997,81.120003,81.330002,71.224785,61200
2015-06-01,82.139999,82.919998,81.199997,81.379997,71.268562,24300
2015-06-02,81.160004,81.419998,80.660004,80.669998,70.646797,22000
2015-06-03,80.750000,81.489998,80.339996,81.120003,71.040871,51400
2015-06-04,81.230003,81.400002,80.669998,80.669998,70.646797,20800
2015-06-05,81.000000,81.000000,79.900002,80.080002,70.130081,26100
2015-06-08,79.900002,80.720001,79.900002,80.019997,70.077538,26900
2015-06-09,80.099998,80.680000,79.529999,80.110001,70.156349,31000
2015-06-10,80.580002,81.470001,79.599998,81.269997,71.172241,24200
2015-06-11,81.760002,82.680000,81.690002,82.370003,72.135559,26300
2015-06-12,82.389999,83.459999,81.980003,82.120003,71.916618,19400
2015-06-15,81.820000,82.879997,81.589996,81.879997,71.706444,25900
2015-06-16,82.050003,84.910004,82.050003,82.680000,72.407059,20800
2015-06-17,83.169998,83.419998,82.099998,82.379997,72.144310,24100
2015-06-18,82.849998,84.050003,82.099998,83.080002,72.757324,35500
2015-06-19,83.550003,83.910004,82.809998,83.000000,72.687271,57600
2015-06-22,82.830002,83.300003,82.769997,82.919998,72.617218,36400
2015-06-23,83.239998,84.040001,82.760002,83.129997,72.801125,32700
2015-06-24,82.779999,83.290001,82.110001,82.290001,72.065491,25200
2015-06-25,82.540001,83.070000,81.849998,82.019997,71.829048,34900
2015-06-26,81.970001,82.839996,81.449997,81.620003,71.478729,125100
2015-06-29,81.389999,81.830002,80.540001,80.989998,70.927017,56700
2015-06-30,81.589996,82.260002,80.989998,82.070000,71.872833,78600
2015-07-01,82.650002,84.639999,82.620003,84.639999,74.123512,57700
2015-07-02,84.209999,84.279999,82.699997,83.379997,73.612343,54900
2015-07-06,83.029999,83.839996,82.790001,83.500000,73.718285,27000
2015-07-07,83.260002,84.510002,83.099998,84.400002,74.512856,19700
2015-07-08,83.620003,84.400002,83.099998,83.480003,73.700615,39200
