name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1989,12/31/1988,12/31/1987,12/31/1986
TotalAssets,"49,519,000,000","21,859,000,000","20,843,000,000","24,238,000,000","23,765,000,000","24,072,000,000","26,387,000,000","26,466,000,000","26,197,000,000","26,142,600,000","26,962,000,000","26,889,300,000","40,430,200,000","43,508,800,000","43,029,600,000","68,002,300,000","89,848,500,000","89,754,200,000","90,809,900,000","82,646,100,000","24,486,400,000","23,613,100,000","28,288,700,000","28,834,000,000","29,026,000,000","28,273,700,000","3,753,000,000","3,980,100,000","3,936,900,000","2,040,800,000"
	CurrentAssets,"11,902,000,000","6,752,000,000","6,273,000,000","6,063,000,000","5,747,000,000","5,589,000,000","5,370,000,000","5,720,000,000","5,543,000,000","5,334,700,000","5,636,900,000","5,192,800,000","6,030,900,000","8,144,100,000","6,795,500,000","7,493,500,000","7,736,300,000","7,166,800,000","7,206,400,000","7,832,400,000","5,198,400,000","5,064,500,000","5,713,500,000","28,834,000,000","5,199,000,000","5,255,200,000","590,900,000","553,400,000","446,800,000","393,200,000"
		CashCashEquivalentsAndShortTermInvestments,"632,000,000","322,000,000","285,000,000","598,000,000","323,000,000","428,000,000","397,000,000","708,000,000","660,000,000","480,000,000","716,700,000","419,500,000","1,346,900,000","3,074,600,000","1,655,300,000","928,200,000","850,700,000","631,400,000","727,400,000","934,500,000","680,800,000","767,300,000","292,300,000","209,000,000","464,100,000","597,700,000","12,400,000","16,400,000","19,300,000","12,200,000"
			CashAndCashEquivalents,"632,000,000","322,000,000","285,000,000","598,000,000","323,000,000","428,000,000","397,000,000","708,000,000","660,000,000","480,000,000","716,700,000","419,500,000","1,346,900,000","3,074,600,000","1,655,300,000","928,200,000","850,700,000","631,400,000","727,400,000","934,500,000","680,800,000","767,300,000","292,300,000","209,000,000","464,100,000","597,700,000","12,400,000","16,400,000","19,300,000","12,200,000"
		Receivables,"7,206,000,000","4,041,000,000","3,697,000,000","3,314,000,000","3,628,000,000","3,459,000,000","3,415,000,000","3,137,000,000","3,254,000,000","3,248,100,000","2,900,200,000","2,749,900,000","2,678,000,000","2,824,000,000","2,733,200,000","4,229,300,000","4,336,300,000","3,721,000,000","3,581,800,000","3,964,100,000","1,697,400,000","1,759,100,000","2,397,700,000","2,153,100,000","1,872,400,000","1,638,800,000","244,300,000","235,800,000","188,400,000","177,600,000"
			AccountsReceivable,"7,206,000,000","4,041,000,000","3,697,000,000","3,314,000,000","3,628,000,000","3,459,000,000","3,415,000,000","3,137,000,000","3,254,000,000",,,,"2,678,000,000","2,824,000,000","2,733,200,000",,,,,,,,,,,,,,,
				GrossAccountsReceivable,"7,292,000,000","4,082,000,000","3,746,000,000","3,374,000,000","3,691,000,000","3,509,000,000","3,491,000,000","3,218,000,000","3,368,000,000",,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-86,000,000","-41,000,000","-49,000,000","-60,000,000","-63,000,000","-50,000,000","-76,000,000","-81,000,000","-114,000,000",,,,,,,,,,,,,,,,,,,,,
		Inventory,"2,876,000,000","1,988,000,000","1,828,000,000","1,427,000,000","1,271,000,000","922,000,000","772,000,000","859,000,000","735,000,000","725,400,000","1,085,000,000","1,027,300,000","971,900,000","982,900,000","976,300,000","996,700,000","1,444,400,000","1,332,700,000","1,369,400,000","1,402,000,000","1,959,500,000","1,805,500,000","2,252,700,000","2,342,400,000","2,178,100,000","1,817,800,000",,,,
		PrepaidAssets,"401,000,000","176,000,000","272,000,000","215,000,000","276,000,000","290,000,000","194,000,000","233,000,000","223,000,000","222,500,000","174,500,000","181,100,000","177,600,000","163,700,000","212,300,000","263,500,000","339,300,000","413,100,000",,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,"104,000,000","164,000,000","253,000,000","319,000,000","302,600,000","303,400,000","318,700,000","273,700,000","307,700,000","468,900,000","215,000,000","69,000,000","238,600,000","359,700,000",,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,"104,000,000","164,000,000","253,000,000","319,000,000","302,600,000","303,400,000","318,700,000","273,700,000","307,700,000","468,900,000","215,000,000","69,000,000","238,600,000","359,700,000",,,,,,,,,,,
		AssetsHeldForSaleCurrent,,,"1,000,000","305,000,000",,"0","36,000,000","218,000,000","9,000,000",,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"787,000,000","225,000,000","190,000,000","204,000,000","249,000,000","386,000,000","392,000,000","312,000,000","343,000,000","356,100,000","457,100,000","496,300,000","582,800,000","791,200,000","749,500,000","860,800,000","696,600,000","830,000,000","1,168,100,000","1,531,800,000","860,700,000","732,600,000","770,800,000","24,129,500,000","684,400,000","1,200,900,000","334,200,000","301,200,000","239,100,000","203,400,000"
	TotalNonCurrentAssets,"37,617,000,000","15,107,000,000","14,570,000,000","18,175,000,000","18,018,000,000","18,483,000,000","21,017,000,000","20,746,000,000","20,654,000,000","20,807,900,000","21,325,100,000","21,696,500,000","34,399,300,000","35,364,700,000","36,234,100,000","60,508,800,000","82,112,200,000","82,587,400,000","83,603,500,000","74,813,700,000","19,288,000,000","18,548,600,000","22,575,200,000","0","23,827,000,000","23,018,500,000","3,162,100,000","3,426,700,000","3,490,100,000","1,647,600,000"
		NetPPE,"4,024,000,000","1,209,000,000","1,280,000,000","1,241,000,000","1,405,000,000","1,433,000,000","2,236,000,000","2,271,000,000","2,510,000,000","2,694,200,000","2,858,700,000","3,008,300,000","2,921,500,000","2,813,800,000","3,232,800,000","4,657,100,000","5,992,000,000","6,112,700,000","6,335,200,000","6,601,800,000","3,425,300,000","3,079,500,000","3,197,700,000",,"3,217,900,000","2,583,100,000","380,300,000","450,600,000","474,400,000","387,700,000"
			GrossPPE,"7,932,000,000","2,926,000,000","3,051,000,000","2,935,000,000","3,243,000,000","3,164,000,000","5,023,000,000","4,988,000,000","5,334,000,000","5,104,700,000","4,998,000,000","4,899,500,000","4,683,400,000","4,274,600,000","5,110,100,000","7,802,000,000","10,628,600,000","9,851,600,000","9,364,900,000","8,985,700,000","5,255,900,000","4,537,000,000","4,320,200,000",,"3,974,700,000","3,099,600,000","536,800,000","555,700,000","511,100,000","621,100,000"
				Properties,"0","0","0","0","0","0","0","0","2,069,000,000","2,072,300,000","0","0","0","0","0",,,,,,,,,,,,,,,
				LandAndImprovements,"439,000,000","189,000,000","193,000,000","195,000,000","241,000,000","240,000,000","332,000,000","330,000,000","329,000,000","329,100,000","329,300,000","337,100,000","334,600,000","343,700,000","500,800,000",,,,,,,,,,,,,,,
				BuildingsAndImprovements,"1,263,000,000","795,000,000","769,000,000","733,000,000","737,000,000","717,000,000","743,000,000","718,000,000","714,000,000","709,300,000","706,600,000","702,300,000","863,400,000","582,300,000","689,700,000",,,,,,,,,,,,,,,
				MachineryFurnitureEquipment,"4,096,000,000","1,798,000,000","1,927,000,000","1,843,000,000","2,102,000,000","2,042,000,000","2,087,000,000","2,057,000,000","2,022,000,000","1,797,100,000","1,726,000,000","1,777,800,000","1,676,500,000","1,522,300,000","2,182,300,000",,,,,,,,,,,,,,,
				OtherProperties,"2,134,000,000","144,000,000","162,000,000","164,000,000","163,000,000","165,000,000","1,861,000,000","1,883,000,000",,,"2,039,800,000","1,885,500,000","1,808,900,000","1,826,300,000","1,737,300,000",,,,,,,,,,,,,,,
				Leases,,"144,000,000","162,000,000","164,000,000","163,000,000","165,000,000","166,000,000","194,000,000","200,000,000","196,900,000","196,300,000","196,800,000",,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-3,908,000,000","-1,717,000,000","-1,771,000,000","-1,694,000,000","-1,838,000,000","-1,731,000,000","-2,787,000,000","-2,717,000,000","-2,824,000,000","-2,410,500,000","-2,139,300,000","-1,891,200,000","-1,761,900,000","-1,460,800,000","-1,877,300,000","-3,144,900,000","-4,636,600,000","-3,738,900,000","-3,029,700,000","-2,383,900,000","-1,830,600,000","-1,457,500,000","-1,122,500,000",,"-756,800,000","-516,500,000","-156,500,000","-105,100,000","-36,700,000","-233,400,000"
		GoodwillAndOtherIntangibleAssets,"19,973,000,000","7,558,000,000","7,557,000,000","7,497,000,000","11,995,000,000","12,706,000,000","14,992,000,000","15,082,000,000","15,146,000,000","15,147,300,000","15,421,200,000","15,752,000,000","28,533,300,000","29,246,500,000","29,418,500,000","49,143,300,000","69,468,600,000","69,598,900,000","70,990,100,000","62,004,100,000","11,478,900,000","11,557,300,000","14,699,600,000",,"16,153,200,000","16,111,700,000","2,227,700,000","2,468,000,000","2,527,500,000","972,800,000"
			Goodwill,"16,980,000,000","4,920,000,000","4,891,000,000","4,864,000,000","6,481,000,000","6,698,000,000","8,562,000,000","8,567,000,000","8,620,000,000","8,523,500,000","8,667,500,000","8,647,800,000","18,452,000,000","18,821,500,000",,"38,520,200,000","57,056,800,000","57,116,300,000",,,,,,,,,,,,
			OtherIntangibleAssets,"2,993,000,000","2,638,000,000","2,666,000,000","2,633,000,000","5,514,000,000","6,008,000,000","6,430,000,000","6,515,000,000","6,526,000,000","6,623,800,000","6,753,700,000","7,104,200,000","10,081,300,000","10,425,000,000","29,418,500,000","10,623,100,000","12,411,800,000","12,482,600,000",,,,,,,,,"2,227,700,000","2,468,000,000","2,527,500,000","972,800,000"
		NonCurrentDeferredAssets,"939,000,000",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"939,000,000",,,,,,,,,,,,,,,,"0",,,,,,,,,,,,,
		OtherNonCurrentAssets,"12,681,000,000","6,340,000,000","5,733,000,000","9,437,000,000","4,618,000,000","4,344,000,000","3,789,000,000","3,393,000,000","2,998,000,000","2,966,400,000","3,045,200,000","2,936,200,000","2,944,500,000","3,304,400,000","3,582,800,000","6,708,400,000","6,651,600,000","6,875,800,000","6,278,200,000","6,207,800,000","4,383,800,000","3,911,800,000","4,677,900,000",,"4,455,900,000","4,323,700,000",,,,
TotalLiabilitiesNetMinorityInterest,"36,230,000,000","19,055,000,000","18,865,000,000","20,549,000,000","18,202,000,000","17,102,000,000","16,421,000,000","16,253,000,000","16,289,000,000","16,322,000,000","17,942,600,000","18,292,000,000","18,956,300,000","19,985,300,000","21,290,900,000","25,967,100,000","26,016,500,000","26,421,200,000","26,881,300,000","27,639,000,000","12,107,900,000","11,563,500,000","14,905,100,000","16,239,600,000","16,932,200,000","16,482,100,000","3,297,100,000","3,637,800,000","3,405,900,000","1,620,300,000"
	CurrentLiabilities,"9,048,000,000","4,573,000,000","3,972,000,000","3,708,000,000","3,560,000,000","4,033,000,000","4,207,000,000","3,941,000,000","3,933,000,000","4,025,500,000","4,746,500,000","4,800,900,000","4,404,600,000","4,399,500,000","5,378,600,000","6,879,500,000","7,584,800,000","7,341,100,000","7,561,700,000","7,758,200,000","4,399,700,000","5,632,600,000","5,052,500,000","4,268,700,000","4,098,600,000","4,131,200,000","713,100,000","786,700,000","664,200,000","314,400,000"
		PayablesAndAccruedExpenses,"5,904,000,000","2,604,000,000","1,795,000,000","1,804,000,000","1,794,000,000","1,906,000,000","2,102,000,000","1,975,000,000","1,982,000,000","2,865,000,000","2,397,600,000","2,630,400,000","1,509,000,000","1,643,300,000","1,693,400,000","3,414,800,000","5,087,900,000","4,778,300,000","4,846,300,000","6,218,600,000","2,991,700,000","3,763,600,000","4,213,200,000","3,551,000,000","2,780,800,000","2,904,000,000","80,100,000",,,
			Payables,"2,644,000,000","1,378,000,000","1,217,000,000","1,172,000,000","1,205,000,000","1,301,000,000","1,434,000,000","1,339,000,000","1,348,000,000","900,800,000","1,395,400,000","1,468,000,000","352,300,000","502,300,000","596,400,000","1,296,600,000","2,478,700,000","2,241,000,000","1,309,400,000","2,786,400,000","1,087,200,000","1,227,500,000","2,207,300,000","1,665,400,000","965,600,000","891,700,000","80,100,000",,,
				AccountsPayable,"667,000,000","201,000,000","231,000,000","148,000,000","192,000,000","302,000,000","371,000,000","386,000,000","410,000,000","438,400,000","436,400,000","462,800,000","352,300,000","502,300,000","596,400,000","585,500,000","1,053,900,000","1,176,200,000","945,000,000","1,261,100,000","544,400,000","499,200,000","699,700,000","808,800,000","788,800,000","770,900,000","80,100,000",,,
				TotalTaxPayable,,,,,,"0","55,000,000",,,"0","4,000,000","42,900,000",,,,"172,900,000","262,600,000","98,000,000","94,000,000","305,000,000","1,000,000","526,500,000","556,300,000",,,,,,,
					IncomeTaxPayable,,,,,,"0","55,000,000",,,"0","4,000,000","42,900,000",,,,"172,900,000","262,600,000","98,000,000","94,000,000","305,000,000","1,000,000","526,500,000","556,300,000",,,,,,,
				OtherPayable,"1,977,000,000","1,177,000,000","986,000,000","1,024,000,000","1,013,000,000","999,000,000","1,008,000,000","953,000,000","938,000,000","462,400,000","955,000,000","962,300,000",,,,"538,200,000","1,162,200,000","966,800,000","270,400,000","1,220,300,000","541,800,000","201,800,000","951,300,000","856,600,000","176,800,000","120,800,000",,,,
