name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"16,812,127,610","19,511,573,523","21,771,061,262","24,783,155,097","14,790,835,443","17,616,841,252","11,689,002,335","10,034,194,304","5,346,433,199","5,917,073,943","7,026,670,216","7,066,992,904","7,122,664,042","12,932,646,323"
PeRatio,"19.646","22.306","32.53","51.487","25.007","68.125","41.07","28.302","15.371","33.955",,"20.368","7.987","27.862"
ForwardPeRatio,"24.39","19.268","20.619","37.453","21.459","27.248","24.272","22.727","11.261","10.537","16.921",,,
PegRatio,,,"0.681",,"1.161","1.285","1.992","2.066","0.053","0.916","1.302",,,
PsRatio,"8.798","10.04","11.741","17.664","10.141","15.853","10.876","9.131","4.843","4.836","7.671","9.072","4.84","8.809"
PbRatio,"11.314","13.784","18.193","22.242","15.238","21.101","15.71","15.237","9.3","1.284","1.676","1.449","1.616","3.619"
