name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalAssets,"19,737,000,000","19,062,000,000","18,075,000,000","15,011,000,000","15,134,000,000","15,776,000,000","14,728,000,000","12,548,000,000","11,668,000,000","10,402,000,000","8,816,000,000","8,519,000,000","8,195,000,000","7,465,000,000","6,885,000,000","6,527,000,000","5,126,000,000","4,837,000,000","4,335,000,000","4,500,000,000","4,697,000,000","4,542,000,000","3,765,000,000","3,369,000,000","3,056,000,000","2,706,300,000","2,390,600,000","2,230,500,000","2,041,200,000","2,086,300,000","2,030,800,000","2,064,000,000","2,019,400,000","1,989,900,000","1,705,100,000"
	CurrentAssets,"9,387,000,000","9,818,000,000","8,928,000,000","7,707,000,000","7,947,000,000","9,055,000,000","8,639,000,000","7,167,000,000","7,091,000,000","6,289,000,000","5,003,000,000","4,713,000,000","4,815,000,000","4,488,000,000","3,916,000,000","3,273,000,000","2,130,000,000","1,982,000,000","1,635,000,000","1,830,000,000","2,180,000,000","1,876,000,000","1,710,000,000","1,553,000,000","1,388,000,000","1,298,000,000","1,071,700,000","995,600,000","907,800,000","991,000,000","974,600,000","1,026,900,000","889,000,000","947,700,000","862,500,000"
		CashCashEquivalentsAndShortTermInvestments,"1,470,000,000","1,525,000,000","1,567,000,000","1,380,000,000","1,811,000,000","2,394,000,000","2,849,000,000","1,616,000,000","1,761,000,000","1,362,000,000","1,120,000,000","503,000,000","697,000,000","935,000,000","840,000,000","690,000,000","195,000,000","298,000,000","92,000,000","62,000,000","74,000,000","38,000,000","49,000,000","108,000,000","60,000,000","146,900,000","77,300,000","54,200,000","51,500,000","80,000,000","73,200,000","59,300,000","76,800,000","162,100,000","167,500,000"
			CashAndCashEquivalents,"1,129,000,000","1,303,000,000","1,369,000,000","1,120,000,000","1,711,000,000","2,301,000,000","2,699,000,000","1,369,000,000","1,484,000,000","1,023,000,000","930,000,000","426,000,000","577,000,000","840,000,000","779,000,000","611,000,000","108,000,000","224,000,000","92,000,000","62,000,000","74,000,000","38,000,000","49,000,000","108,000,000","60,000,000","146,900,000","77,300,000","54,200,000","51,500,000","80,000,000","73,200,000","59,300,000","76,800,000","162,100,000","167,500,000"
			OtherShortTermInvestments,"341,000,000","222,000,000","198,000,000","260,000,000","100,000,000","93,000,000","150,000,000","247,000,000","277,000,000","339,000,000","190,000,000","77,000,000","120,000,000","95,000,000","61,000,000","79,000,000","87,000,000","74,000,000",,,,,,,,,,,,,,,,,
		Receivables,"3,670,000,000","3,866,000,000","3,618,000,000","3,025,000,000","2,820,000,000","2,946,000,000","2,649,000,000","2,475,000,000","2,526,000,000","2,243,000,000","2,004,000,000","1,782,000,000","1,998,000,000","1,767,000,000","1,423,000,000","1,160,000,000","929,000,000","805,000,000","656,000,000","724,000,000","1,026,000,000","833,000,000","771,000,000","669,000,000","597,000,000","504,300,000","426,300,000","372,700,000","373,500,000","376,600,000","393,500,000","380,700,000","356,700,000","365,900,000","264,000,000"
			AccountsReceivable,"3,670,000,000","3,866,000,000","3,618,000,000","3,025,000,000","2,820,000,000","2,946,000,000","2,649,000,000","2,475,000,000","2,252,000,000","1,935,000,000","1,730,000,000","1,551,000,000","1,998,000,000","1,767,000,000","1,423,000,000","1,160,000,000","929,000,000","805,000,000","656,000,000","724,000,000","1,026,000,000","833,000,000","771,000,000","669,000,000","597,000,000","504,300,000",,,,,,,,,
				GrossAccountsReceivable,"3,689,000,000","3,881,000,000","3,634,000,000","3,041,000,000","2,835,000,000","2,958,000,000","2,663,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
				AllowanceForDoubtfulAccountsReceivable,"-19,000,000","-15,000,000","-16,000,000","-16,000,000","-15,000,000","-12,000,000","-14,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,
			DuefromRelatedPartiesCurrent,,,,,,,,,"274,000,000","308,000,000",,,,,,,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,,,,,,,,,"274,000,000","231,000,000",,,,,,,,,,,,,,,,,,,,,,,
		Inventory,"3,486,000,000","3,759,000,000","3,166,000,000","2,675,000,000","2,707,000,000","2,866,000,000","2,381,000,000","2,221,000,000","2,141,000,000","1,977,000,000","1,341,000,000","1,783,000,000","1,692,000,000","1,393,000,000","1,174,000,000","1,016,000,000","733,000,000","641,000,000","688,000,000","770,000,000","787,000,000","731,000,000","677,000,000","587,000,000","513,000,000","514,400,000","440,200,000","440,400,000","438,300,000","446,000,000","427,800,000","463,600,000","413,300,000","350,400,000","281,900,000"
			WorkInProcess,"1,395,000,000","1,487,000,000","1,216,000,000","1,005,000,000","1,022,000,000","1,129,000,000","1,005,000,000","939,000,000","1,019,000,000","1,048,000,000","638,000,000","1,021,000,000","1,007,000,000","761,000,000","607,000,000","584,000,000","359,000,000","316,000,000","379,000,000","420,000,000","440,000,000","387,000,000","388,000,000","319,000,000","292,000,000","277,000,000",,,,,,,,,
			FinishedGoods,"2,214,000,000","2,405,000,000","2,078,000,000","1,779,000,000","1,796,000,000","1,859,000,000","1,487,000,000","1,393,000,000","1,220,000,000","1,019,000,000","785,000,000","860,000,000","770,000,000","705,000,000","636,000,000","500,000,000","431,000,000","381,000,000","365,000,000","404,000,000","402,000,000","400,000,000","351,000,000","334,000,000","283,000,000","291,600,000",,,,,,,,,
			InventoriesAdjustmentsAllowances,"-123,000,000","-133,000,000","-128,000,000","-109,000,000","-111,000,000","-122,000,000","-111,000,000","-111,000,000","-98,000,000","-90,000,000","-82,000,000","-98,000,000","-85,000,000","-73,000,000","-69,000,000","-68,000,000","-57,000,000","-56,000,000","-56,000,000","-54,000,000","-55,000,000","-56,000,000","-62,000,000","-66,000,000","-62,000,000","-54,200,000",,,,,,,,,
		PrepaidAssets,"761,000,000","668,000,000","577,000,000","627,000,000","609,000,000","849,000,000","760,000,000","855,000,000","395,000,000","393,000,000","243,000,000","298,000,000","152,000,000","116,000,000","116,000,000","106,000,000",,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,"268,000,000","314,000,000","295,000,000","347,000,000","276,000,000","277,000,000","363,000,000","301,000,000",,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,"268,000,000","314,000,000","295,000,000","347,000,000","276,000,000","277,000,000","363,000,000","301,000,000",,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,,,,,,,"273,000,000","238,000,000","199,000,000","274,000,000","293,000,000","274,000,000","213,000,000","189,000,000","218,000,000","132,400,000","127,900,000","128,300,000","44,500,000","88,400,000","80,100,000","123,300,000","42,200,000","69,300,000","149,100,000"
	TotalNonCurrentAssets,"10,350,000,000","9,244,000,000","9,147,000,000","7,304,000,000","7,187,000,000","6,721,000,000","6,089,000,000","5,381,000,000","4,577,000,000","4,113,000,000","3,813,000,000","3,806,000,000","3,380,000,000","2,977,000,000","2,969,000,000","3,254,000,000","2,996,000,000","2,855,000,000","2,700,000,000","2,670,000,000","2,517,000,000","2,666,000,000","2,055,000,000","1,816,000,000","1,668,000,000","1,408,300,000","1,318,900,000","1,234,900,000","1,133,400,000","1,095,300,000","1,056,200,000","1,037,100,000","1,130,400,000","1,042,200,000","842,600,000"
		NetPPE,"4,245,000,000","4,096,000,000","3,927,000,000","3,800,000,000","3,745,000,000","3,686,000,000","3,156,000,000","2,724,000,000","2,288,000,000","2,041,000,000","1,886,000,000","1,841,000,000","1,645,000,000","1,574,000,000","1,557,000,000","1,648,000,000","1,347,000,000","1,305,000,000","1,405,000,000","1,598,000,000","1,630,000,000","1,671,000,000","1,532,000,000","1,286,000,000","1,148,000,000","1,089,900,000","958,200,000","928,700,000","953,000,000","921,200,000","890,100,000","911,200,000","909,700,000","840,600,000","702,000,000"
			GrossPPE,"8,699,000,000","8,319,000,000","8,058,000,000","7,635,000,000","7,322,000,000","7,123,000,000","6,410,000,000","5,876,000,000","5,245,000,000","4,927,000,000","4,765,000,000","4,539,000,000","4,313,000,000","4,095,000,000","3,941,000,000","3,925,000,000","3,121,000,000","2,952,000,000","3,008,000,000","3,196,000,000","3,120,000,000","3,095,000,000","2,966,000,000","2,661,000,000","2,475,000,000","2,369,100,000","2,180,500,000","2,122,300,000","2,110,000,000","2,027,300,000","1,873,000,000","1,813,000,000","1,715,300,000","1,508,500,000","1,271,800,000"
				Properties,"2,487,000,000","2,398,000,000","2,332,000,000","2,075,000,000","1,978,000,000","1,822,000,000","1,427,000,000","1,228,000,000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,
				LandAndImprovements,,,,,,,,,"1,001,000,000","955,000,000","868,000,000","799,000,000","784,000,000","779,000,000","733,000,000","744,000,000","597,000,000","580,000,000","594,000,000","590,000,000","577,000,000","590,000,000","495,000,000","460,000,000","436,000,000","385,900,000",,,,,,,,,
