name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014
MarketCap,"2,049,817,910","3,851,352,000","2,540,424,000","3,216,364,735","3,433,109,613","3,003,808,000","3,666,344,000"
EnterpriseValue,"5,861,217,910","7,622,652,000","4,817,224,000","5,392,064,735","5,525,509,613","5,199,108,000","4,992,344,000"
PeRatio,"14.392","25.302","30.2","27.619",,"41.981","9.787"
ForwardPeRatio,"18.727","21.787","18.315","23.202","33.557","29.07","26.81"
PegRatio,"1.873",,"1.83","2.32","3.361","2.911","2.684"
PsRatio,"1.122","2.182","1.619","2.132","2.261","1.93","2.472"
PbRatio,"1.842","3.524","2.349","2.691","2.743","2.252","2.34"
EnterprisesValueRevenueRatio,"3.289","4.277","2.999","3.546","3.65","3.434","3.688"
EnterprisesValueEBITDARatio,"11.72","15.242","10.488","12.729","12.82","12.308","12.388"
