name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"395,466,000","490,060,000","299,728,000","131,831,000","59,911,397","79,414,853","55,202,230","44,109,074","32,587,456","33,420,759","20,065,965","13,084,860","19,296,266","15,465,111","22,461,198","15,407,641","29,140,610","9,953,329","9,122,098","13,429,368","7,798,999","5,924,237","10,479,670","13,075,037","8,581,087","6,440,285","9,100,000","5,300,000","4,300,000","4,900,000","5,600,000","5,400,000","4,900,000","5,400,000","6,200,000","12,200,000"
	OperatingRevenue,"395,366,000","490,060,000","299,728,000","131,831,000","59,911,397","79,414,853","55,202,230","44,109,074","32,587,456","33,420,759","18,983,946","11,345,370","17,934,902","15,835,111","23,022,482","15,407,641","29,140,610","9,953,329","9,122,098","13,429,368","7,798,999","6,000,000","10,500,000","13,100,000","8,600,000","6,400,000","9,100,000","5,300,000","4,300,000","4,900,000","5,600,000","5,400,000","4,900,000","5,400,000","6,200,000","12,200,000"
CostOfRevenue,"34,047,000","29,714,000","13,751,000","867,000","43,290","35,832","19,730","16,286","16,504","0","0","0","0",,,,,,,,,,,,,,,,,,,,,,,
GrossProfit,"361,419,000","460,346,000","285,977,000","130,964,000","59,868,107","79,379,021","55,182,500","44,092,788","32,570,952","33,420,759","20,065,965","13,084,860","19,296,266",,,,,,,,,,,,,,,,,,,,,,,
OperatingExpense,"66,457,000","60,773,000","25,143,000","11,188,000","4,810,257","4,123,439","3,765,469","3,962,215","3,267,501","3,563,118","3,667,491","3,093,524","3,720,046","3,957,397","6,143,467","3,234,913","3,368,175","2,358,086","2,028,478","3,385,347","2,456,242","1,724,815","1,638,132","3,243,920","2,442,527","1,688,567","-1,300,000","-800,000","-700,000","-1,200,000","-1,100,000","-1,400,000","-1,300,000","-1,300,000","-1,300,000","-1,400,000"
	SellingGeneralAndAdministration,"66,757,000","61,209,000","25,635,000","8,517,000","3,023,480","2,638,863","2,065,213","2,533,580","2,317,744","2,583,047","2,876,720","2,439,935","2,784,624","579,690","555,367","487,231","442,646","405,613","445,148","530,555","468,945","413,616","398,692","491,395","430,583","455,972","500,000","900,000","900,000","400,000","400,000",,,,,
		GeneralAndAdministrativeExpense,"66,757,000","61,209,000","25,635,000","8,517,000","3,023,480","2,638,863","2,065,213","2,533,580","2,317,744","2,583,047","2,876,720","2,439,935","2,784,624","579,690","555,367","487,231","442,646","405,613","445,148","530,555","468,945","413,616","398,692","491,395","430,583","455,972","500,000","900,000","900,000","400,000","400,000",,,,,
			SalariesAndWages,"39,197,000","35,041,000","18,433,000","3,232,000","1,240,802","1,195,598","917,726","1,189,141","1,106,599","1,002,489","1,003,748","999,116","890,077","890,843","892,372","847,684","818,757","657,475","680,889","618,740","629,516","600,000","600,000","500,000","400,000","400,000","500,000","900,000","900,000","400,000","400,000",,,,,
			OtherGandA,"27,560,000","26,168,000","7,202,000","5,285,000","1,782,678","1,443,265","1,147,487","1,344,439","1,211,145","1,580,558","1,872,972","1,440,819","1,894,547","311,153","337,005","360,453","376,111","251,862","235,741","88,185","160,571","186,384","201,308","8,605","30,583","55,972",,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,"12,675","15,391","42,141","36,803","35,999","37,134","28,791","38,174","50,929","49,965","52,116","44,413","48,026","60,321","49,201","15,726","11,314",,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,"12,675","15,391","42,141","36,803","35,999","37,134","28,791","38,174","50,929","49,965","52,116","44,413","48,026","60,321","49,201","15,726","11,314",,,,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,"12,675","15,391","42,141","36,803","35,999","37,134","28,791","38,174","50,929","49,965","52,116","44,413","48,026","60,321","49,201","15,726","11,314",,,,,,,,,,
	OtherTaxes,,,,"3,161,000","1,779,277","1,476,576","1,692,256","1,420,635","941,757","922,951","775,380","611,448","898,619","-3,957,397","-6,143,467","-3,234,913","-3,368,175","-2,358,086","-2,028,478","-3,385,347","-2,456,242","-1,700,000","-1,600,000","-3,200,000","-2,400,000","-1,700,000","-1,800,000","-1,700,000","-1,600,000","-1,600,000","-1,500,000","-1,400,000","-1,300,000","-1,300,000","-1,300,000","-1,400,000"
	OtherOperatingExpenses,,"-436,000","-492,000","-490,000","7,500","8,000","8,000","8,000","8,000","44,445",,,,"7,299,105","11,694,433","5,953,804","6,255,530","4,259,630","3,561,843","6,188,023","4,399,126","2,963,173","2,779,119","5,903,324","4,396,218","2,921,281",,,,,,,,,,
OperatingIncome,"294,962,000","399,573,000","260,834,000","119,776,000","55,057,850","75,255,582","51,417,031","40,130,573","29,303,451","29,857,641","16,398,474","9,991,336","15,576,220","11,507,714","16,317,731","12,172,728","25,772,435","7,595,243","7,093,620","10,044,021","5,342,757","4,199,422","8,841,538","9,831,117","6,138,560","4,751,718","10,400,000","6,100,000","5,000,000","6,100,000","6,700,000","6,800,000","6,200,000","6,700,000","7,500,000","13,600,000"
NetNonOperatingInterestIncomeExpense,,,,"84,000","29,070","27,440","14,523","12,005","19,435","898,277","25,707","1,269,907","1,590,110",,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,,,,"84,000","29,070","27,440","14,523","12,005","19,435","898,277","25,707","1,269,907","1,590,110",,,,,,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"3,115,000","2,682,000","916,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,,,,,,,,,,,,,,"0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"3,115,000","2,682,000","916,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"298,077,000","402,255,000","261,750,000","119,860,000","55,086,920","75,283,022","51,431,554","40,142,578","29,322,886","30,755,918","16,424,181","10,044,763","15,804,966","11,877,714","16,879,015","12,172,728","25,772,435","7,595,243","7,093,620","10,044,021","5,342,757","4,199,422","8,841,538","9,831,117","6,138,560","4,751,718","7,300,000","3,600,000","2,700,000","3,300,000","4,100,000","4,000,000","3,700,000","4,100,000","4,900,000","10,800,000"
TaxProvision,"61,946,000","83,527,000","52,014,000","43,499,000","17,847,370","25,244,515","16,666,534","12,924,070","9,675,068","10,161,149","5,115,470","3,130,720","4,865,193","3,628,026","5,309,153","3,660,141","8,359,477","2,265,092","2,192,834","3,157,508","1,584,688","1,261,595","2,808,277","3,124,376","1,874,287","1,422,817","2,300,000","1,100,000","700,000","1,000,000","1,300,000","1,200,000","1,400,000","1,400,000","1,800,000","3,800,000"
