name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006
MarketCap,"3,531,300,629","6,690,576,895","4,562,601,038","5,768,010,199","4,616,232,037","4,939,272,462","3,530,773,491","2,985,642,000","3,207,237,000","1,893,936,000","2,278,221,000","1,753,686,000","1,291,422,000","2,503,743,000","2,198,559,000"
EnterpriseValue,"3,089,689,356","6,209,108,014","4,199,223,428","5,455,528,992","4,359,785,964","4,756,959,912","3,568,263,377","2,930,693,204","3,200,652,049","1,734,871,119","2,174,956,055","1,673,373,940","1,240,098,651","2,425,884,559","2,122,738,907"
PeRatio,"14.144","23.092","17.499","23.156","24.875","31.143","19.57","19.591","21.981","19.059","18.636","19.112","11.515","19.442","34.478"
ForwardPeRatio,"55.249","21.142","16.779","24.213","23.474","26.11","227.273","163.934","8.726","17.857","21.008",,,,
PegRatio,"8.224","3.854","3.365","1.867","1.524","2.093","49.782","1.336","0.07",,,,,,
PsRatio,"4.82","8.187","6.684","9.395","9.215","11.158","8.844","7.211","7.877","5.486","6.423","7.025","5.085","7.843","8.766"
PbRatio,"3.985","6.779","4.647","5.723","4.76","4.213","2.528","1.807","1.919","1.022","1.053","0.857","0.664","1.035","0.944"
EnterprisesValueRevenueRatio,"0.176","0.383","0.297","0.441","0.393","0.587","0.643","0.561","0.647","0.351","0.497","0.512","0.355","0.698","0.723"
EnterprisesValueEBITDARatio,"0.305","0.634","0.443","0.664","0.689","0.957","0.952","0.866","1.05","0.634","0.833","0.745","0.491","-3.22","0.581"
