name,ttm,10/31/2019,10/31/2018,10/31/2017,10/31/2016,10/31/2015,10/31/2014,10/31/2013,10/31/2012,10/31/2011,10/31/2010,10/31/2009,10/31/2008,10/31/2007,10/31/2006,10/31/2005,10/31/2004,10/31/2003,10/31/2002,10/31/2001,10/31/2000,10/31/1999,10/31/1998,10/31/1997,10/31/1996,10/31/1995,10/31/1994
		FeesAndCommissions,"5,679,000,000","5,592,000,000","5,476,000,000","5,110,000,000","4,941,000,000","4,727,000,000","4,324,000,000","4,263,000,000","4,591,000,000","3,749,000,000","3,100,000,000","2,867,000,000","3,273,208,273","3,236,212,279","3,217,771,794","3,134,962,806","3,029,748,842","1,909,534,485","2,652,647,975","3,150,293,604","3,146,512,336","2,204,943,357","2,123,938,879","808,900,155","718,394,649","626,020,613","753,956,445"
			FeesandCommissionIncome,"5,679,000,000","5,592,000,000","5,476,000,000","5,110,000,000","4,941,000,000","4,727,000,000","4,324,000,000","4,263,000,000","4,591,000,000","3,749,000,000","3,100,000,000","2,867,000,000","3,273,208,273","3,236,212,279","3,217,771,794","3,134,962,806","3,029,748,842","1,909,534,485","2,652,647,975","3,150,293,604","3,146,512,336","2,204,943,357","2,123,938,879","808,900,155","718,394,649","626,020,613","753,956,445"
				ServiceChargeOnDepositorAccounts,"2,446,000,000","2,385,000,000","2,141,000,000","2,104,000,000","2,000,000,000","1,814,000,000","1,682,000,000","1,631,000,000","929,000,000","834,000,000","802,000,000","820,000,000","756,373,256","728,407,908","729,271,850","734,443,264","746,159,473","755,637,610","732,087,227","669,734,963","645,750,838","616,007,062","557,956,475",,,,
				TrustFeesbyCommissions,"1,775,000,000","1,747,000,000","1,742,000,000","1,622,000,000","1,556,000,000","1,500,000,000","1,246,000,000","726,000,000","725,000,000","495,000,000",,,,,,,,,,,,,,"300,943,529","244,816,054","216,035,337","196,943,054"
				SecuritiesActivities,"1,027,000,000","1,023,000,000","1,029,000,000","969,000,000","924,000,000","953,000,000","934,000,000","1,182,000,000",,,,,,,,,,,,,,,,,,,
				CreditCard,"431,000,000","437,000,000","564,000,000","415,000,000","461,000,000","460,000,000","462,000,000","724,000,000","708,000,000","145,000,000","233,000,000","121,000,000",,,,,,,,,,,,,,,
				OtherCustomerServices,,,,,,,,,"2,229,000,000","2,275,000,000","2,065,000,000","1,926,000,000","2,516,835,017","2,507,804,371","2,488,499,944","2,400,519,542","2,283,589,369","1,153,896,875","1,920,560,748","2,480,558,641","2,500,761,498","1,588,936,295","1,565,982,404","507,956,626","473,578,595","409,985,276","557,013,391"
		InvestmentBankingProfit,"1,027,000,000","986,000,000","936,000,000","1,036,000,000","820,000,000","706,000,000","744,000,000","488,000,000",,,"355,000,000","344,000,000",,,,,,,"308,411,215",,,,,,,,
		TradingGainLoss,"346,000,000","298,000,000","1,830,000,000","1,352,000,000","1,192,000,000","987,000,000","949,000,000","849,000,000","1,025,000,000","571,000,000","504,000,000","723,000,000",,,,,,,,,,,,,,,
		ForeignExchangeTradingGains,"175,000,000","166,000,000","182,000,000","191,000,000","162,000,000","172,000,000","179,000,000","172,000,000","153,000,000","93,000,000","93,000,000","53,000,000",,,,,,,,,,,,,,,
		GainLossonSaleofAssets,"1,702,000,000","1,668,000,000","1,712,000,000","1,582,000,000","1,448,000,000","1,556,000,000","1,235,000,000","1,084,000,000","152,000,000","1,626,000,000","1,378,000,000","1,042,000,000","-315,055,315","245,955,917","144,732,413","165,308,773","175,566,935","-40,880,918","-146,417,445","250,753,849","231,495,583","207,003,090","356,999,537","1,442,050,415","759,866,221","592,959,443","424,049,777"
			GainOnSaleOfSecurity,"1,702,000,000","1,668,000,000","1,712,000,000","1,582,000,000","1,448,000,000","1,556,000,000","1,235,000,000","1,084,000,000","152,000,000","1,626,000,000","1,378,000,000","1,042,000,000","-315,055,315","245,955,917","144,732,413","165,308,773","175,566,935","-40,880,918","-146,417,445","250,753,849","231,495,583","207,003,090","356,999,537","1,442,050,415","759,866,221","592,959,443","424,049,777"
		OtherNonInterestIncome,"518,000,000","551,000,000","542,000,000","526,000,000","489,000,000","509,000,000","323,000,000","417,000,000","1,066,000,000","317,000,000","224,000,000","170,000,000","2,159,692,160","1,023,555,009","1,878,155,504","1,752,272,996","1,346,013,168","2,351,312,145","1,109,034,267","820,504,681","947,304,295","1,099,014,271","637,135,361","730,038,023","850,836,120","755,989,827","570,945,489"
CreditLossesProvision,"-1,084,000,000","-872,000,000","-662,000,000","-774,000,000","-815,000,000","-612,000,000","-561,000,000","-589,000,000","-765,000,000","-857,000,000","-1,049,000,000","-1,603,000,000","-1,329,966,330","-352,852,143","-176,147,201","-179,478,097","102,414,045","-454,965,053","-819,314,642","-979,209,649","-357,904,356","-319,994,115","-129,958,327","-275,031,686","-224,749,164","-275,063,579","-509,941,837"
NonInterestExpense,"17,241,000,000","17,339,000,000","14,965,000,000","14,840,000,000","14,540,000,000","13,436,000,000","10,921,000,000","10,297,000,000","9,268,000,000","8,605,000,000","7,590,000,000","7,391,000,000","6,902,356,902","6,442,153,060","6,352,518,793","6,326,602,905","6,157,034,870","6,087,300,541","6,029,595,016","5,727,662,276","5,350,289,369","5,189,936,737","4,832,998,920","4,613,012,252","3,949,163,880","3,645,964,396","3,222,778,304"
	OccupancyAndEquipment,"3,017,000,000","2,988,000,000","2,753,000,000","2,491,000,000","2,393,000,000","2,137,000,000","1,908,000,000","1,877,000,000","1,916,000,000",,,"1,281,000,000","1,381,673,882","1,302,620,377","1,210,591,271","1,263,431,338","1,252,133,626","1,263,352,235","1,280,373,832","1,153,785,113","1,070,667,073","1,122,995,439","972,063,590","916,068,159","726,421,405","679,025,566","599,891,790"
		Equipment,,,,,,,,,"1,916,000,000",,,"1,281,000,000",,,,,,,,,,,,,,,
	ProfessionalExpenseAndContractServicesExpense,"580,000,000","568,000,000","564,000,000","563,000,000","523,000,000","595,000,000","622,000,000","527,000,000","593,000,000",,,"362,000,000",,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"11,819,000,000","11,973,000,000","9,766,000,000","9,984,000,000","9,865,000,000","9,254,000,000","7,073,000,000","6,632,000,000","6,420,000,000","6,076,000,000","5,360,000,000","5,321,000,000","3,975,468,975","3,824,614,511","3,823,628,408","3,745,424,489","3,632,040,966","3,577,739,681","3,403,426,791","3,212,188,542","3,064,270,484","2,820,067,677","2,574,008,335","2,534,995,071","2,210,033,445","1,999,063,044","1,794,941,161"
		GeneralAndAdministrativeExpense,"11,819,000,000","11,973,000,000","9,766,000,000","9,984,000,000","9,865,000,000","9,254,000,000","7,073,000,000","6,632,000,000","6,420,000,000","5,817,000,000","5,360,000,000","5,321,000,000","3,975,468,975","3,824,614,511","3,823,628,408","3,745,424,489","3,632,040,966","3,577,739,681","3,403,426,791","3,212,188,542","3,064,270,484","2,820,067,677","2,574,008,335","2,534,995,071","2,210,033,445","1,999,063,044","1,794,941,161"
			SalariesAndWages,"8,479,000,000","8,423,000,000","7,459,000,000","7,467,000,000","7,382,000,000","7,081,000,000","6,242,000,000","5,827,000,000","5,628,000,000","4,881,000,000","4,364,000,000","4,385,000,000","3,975,468,975","3,824,614,511","3,823,628,408","3,745,424,489","3,632,040,966","3,577,739,681","3,403,426,791","3,212,188,542","3,064,270,484","2,820,067,677","2,574,008,335","2,534,995,071","2,210,033,445","1,999,063,044","1,794,941,161"
			InsuranceAndClaims,"2,499,000,000","2,709,000,000","1,352,000,000","1,538,000,000","1,543,000,000","1,254,000,000",,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"841,000,000","841,000,000","955,000,000","979,000,000","940,000,000","919,000,000","831,000,000","805,000,000","792,000,000","936,000,000","996,000,000","936,000,000",,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,,,,,,"259,000,000",,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"572,000,000","554,000,000","503,000,000","485,000,000","444,000,000","411,000,000","382,000,000","352,000,000","339,000,000","1,797,000,000","1,546,000,000","1,484,000,000",,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"572,000,000","554,000,000","503,000,000","485,000,000","444,000,000","411,000,000","382,000,000","352,000,000","339,000,000","1,797,000,000","1,546,000,000","1,484,000,000",,,,,,,,,,,,,,,
			DepreciationIncomeStatement,,,,,,,,,,"1,566,000,000","1,343,000,000","1,281,000,000",,,,,,,,,,,,,,,
			Amortization,"572,000,000","554,000,000","503,000,000","485,000,000","444,000,000","411,000,000","382,000,000","352,000,000","339,000,000","231,000,000","203,000,000","203,000,000",,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"572,000,000","554,000,000","503,000,000","485,000,000","444,000,000","411,000,000","382,000,000","352,000,000","339,000,000","231,000,000","203,000,000","203,000,000",,,,,,,,,,,,,,,
	OtherNonInterestExpense,"1,253,000,000","1,256,000,000","1,379,000,000","1,317,000,000","1,315,000,000","1,039,000,000","936,000,000","909,000,000","924,000,000","732,000,000","684,000,000","586,000,000","1,545,214,045","1,314,918,172","1,318,299,114","1,317,747,078","1,272,860,278","1,246,208,625","1,345,794,393","1,361,688,621","1,215,351,812","1,246,873,621","1,286,926,995","1,161,949,022","1,012,709,030","967,875,786","827,945,353"
IncomefromAssociatesandOtherParticipatingInterests,"148,000,000","151,000,000","167,000,000","386,000,000","140,000,000",,,,,,,,,,,,,,,,,,,,,,
SpecialIncomeCharges,,,,,,,,,"-970,000,000",,,"-10,000,000","8,417,508","-158,925,362",,,,,,,"42,643,923","-140,944,534",,,,,
	RestructuringAndMergernAcquisition,,,,,,,,,,,,"10,000,000","-8,417,508","158,925,362",,,,,,,,,,,,,
	OtherSpecialCharges,,,,,,,,,"970,000,000",,,,,,,,,,,,,,,,,,
PretaxIncome,"7,388,000,000","7,272,000,000","7,410,000,000","6,646,000,000","5,732,000,000","5,341,000,000","5,236,000,000","5,377,000,000","5,127,000,000","4,256,000,000","3,571,000,000","2,080,000,000","1,907,166,907","2,320,499,479","3,380,455,514","3,275,475,263","3,358,936,845","2,513,517,078","1,841,121,495","1,972,702,745","2,844,958,879","2,117,993,232","2,154,036,117","2,145,049,993","1,925,083,612","1,647,972,159","1,384,958,745"
TaxProvision,"1,548,000,000","1,514,000,000","1,960,000,000","1,296,000,000","1,101,000,000","936,000,000","903,000,000","1,129,000,000","938,000,000","917,000,000","687,000,000","217,000,000","-70,947,571","189,196,859","716,930,326","874,955,721","1,008,290,661","688,381,907","423,676,012","501,507,697","988,425,221","736,060,026","803,982,096","840,022,532","757,190,635","662,026,502","559,989,179"
NetIncomeCommonStockholders,"5,611,000,000","5,547,000,000","5,266,000,000","5,164,000,000","4,472,000,000","4,253,000,000","4,157,000,000","4,063,000,000","4,115,000,000","3,122,000,000","2,674,000,000","1,667,000,000","1,904,761,905","2,088,733,327","2,633,232,357","2,371,000,118","2,275,054,865","1,743,373,335","1,338,006,231","1,391,842,565","1,756,015,839","1,264,969,840","1,237,999,691","1,222,081,397","1,098,327,759","917,012,448","755,985,392"
	NetIncome,"5,840,000,000","5,758,000,000","5,450,000,000","5,348,000,000","4,622,000,000","4,370,000,000","4,277,000,000","4,183,000,000","4,115,000,000","3,266,000,000","2,810,000,000","1,787,000,000","1,978,114,478","2,131,302,620","2,663,525,188","2,400,519,542","2,350,646,184","1,825,135,171","1,417,445,483","1,471,195,048","1,856,533,658","1,381,933,206","1,350,054,021","1,305,027,461","1,167,892,977","985,945,657","824,969,566"
		NetIncomeIncludingNoncontrollingInterests,"5,840,000,000","5,758,000,000","5,450,000,000","5,350,000,000","4,631,000,000","4,405,000,000","4,333,000,000","4,248,000,000","4,189,000,000","3,339,000,000","2,884,000,000","1,863,000,000","2,052,669,553","2,206,035,379","2,739,818,243","2,458,377,613","2,410,387,710","1,889,753,396","1,479,750,779","1,512,458,340","1,874,809,625","1,402,971,900","1,375,057,880","1,330,094,353","1,187,959,867","998,929,193","835,925,876"
			NetIncomeContinuousOperations,"5,840,000,000","5,758,000,000","5,450,000,000","5,350,000,000","4,631,000,000","4,405,000,000","4,333,000,000","4,248,000,000","4,189,000,000","3,339,000,000","2,884,000,000","1,863,000,000","1,978,114,478","2,131,302,620","2,663,525,188","2,400,519,542","2,350,646,184","1,825,135,171","1,417,445,483","1,471,195,048","1,856,533,658","1,381,933,206","1,350,054,021","1,305,027,461","1,167,892,977","985,945,657","824,969,566"
		MinorityInterests,,"0","0","-2,000,000","-9,000,000","-35,000,000","-56,000,000","-65,000,000","-74,000,000","-73,000,000","-74,000,000","-76,000,000","-74,555,075","-74,732,759","-76,293,055","-57,858,071","-59,741,526","-64,618,225","-62,305,296","-41,263,292","-18,275,967","-21,038,694","-25,003,859","-25,066,892","-20,066,890","-12,983,536","-10,956,310"
	PreferredStockDividends,"229,000,000","211,000,000","184,000,000","184,000,000","150,000,000","117,000,000","120,000,000","120,000,000",,"144,000,000","136,000,000","120,000,000","73,352,573","42,569,293","30,292,831","29,519,424","75,591,319","81,761,836","79,439,252","79,352,484","100,517,819","116,963,366","112,054,329","82,946,064","69,565,217","68,933,208","68,984,174"
AverageDilutionEarnings,,,,,,,,"0","-126,000,000",,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"5,611,000,000","5,547,000,000","5,266,000,000","5,164,000,000","4,472,000,000","4,253,000,000","4,157,000,000","4,063,000,000","3,989,000,000","3,122,000,000","2,674,000,000","1,667,000,000","1,904,761,905","2,088,733,327","2,633,232,357","2,371,000,118","2,275,054,865","1,743,373,335","1,338,006,231","1,391,842,565","1,756,015,839","1,264,969,840","1,237,999,691","1,222,081,397","1,098,327,759","917,012,448","755,985,392"
BasicEPS,,"8.68","8.19","7.95","6.94","6.57","6.44","6.27","6.18","5.28","4.78","3.09","3.79","4.18","5.25","4.74","4.53","3.51","2.73","2.72","3.305","2.383","2.367","2.353","2.119","1.735","1.515"
DilutedEPS,,"8.66","8.17","7.92","6.92","6.57","6.41","6.26","6.15","5.26","4.75","3.08","3.76","4.11","5.15","4.64","4.42","3.44","2.68","2.66","3.28","2.368","2.336","2.311","2.079","1.708","1.488"
BasicAverageShares,,"638,881,000","642,930,000","672,704,403","665,994,236","665,144,597","645,860,000","648,476,000","665,857,605","591,253,000","559,822,000","540,294,000","502,062,000","499,950,000","501,257,000","500,060,000","501,656,000","496,208,000","490,816,000","511,286,000","531,318,000","530,862,006","523,057,942","519,376,024","520,820,000","531,264,000","499,033,198"
DilutedAverageShares,,"640,360,000","644,913,000","675,252,525","667,919,075","665,144,597","648,475,000","649,806,000","669,105,691","593,555,000","563,125,000","542,313,000","506,697,000","508,614,000","511,173,000","510,736,000","515,045,000","507,009,000","499,256,056","523,249,085","535,370,683","534,159,508","529,986,040","528,877,011","520,820,000","531,264,000","508,105,919"
InterestIncomeAfterProvisionForLoanLoss,"12,020,000,000","12,016,000,000","9,651,000,000","9,233,000,000","9,057,000,000","8,358,000,000","7,900,000,000","7,956,000,000","8,043,000,000","6,222,000,000","5,186,000,000","3,967,000,000","3,756,613,757","4,490,587,456","4,567,485,695","4,607,391,663","5,024,384,296","4,444,151,392","4,009,345,794","3,520,076,179","3,845,568,078","3,958,952,479","3,893,965,118","3,801,999,718","3,565,217,391","3,331,950,208","2,870,012,174"
NetIncomeFromContinuingAndDiscontinuedOperation,"5,840,000,000","5,758,000,000","5,450,000,000","5,348,000,000","4,622,000,000","4,370,000,000","4,277,000,000","4,183,000,000","4,115,000,000","3,266,000,000","2,810,000,000","1,787,000,000","1,978,114,478","2,131,302,620","2,663,525,188","2,400,519,542","2,350,646,184","1,825,135,171","1,417,445,483","1,471,195,048","1,856,533,658","1,381,933,206","1,350,054,021","1,305,027,461","1,167,892,977","985,945,657","824,969,566"
NormalizedIncome,"5,840,000,000","5,758,000,000","5,450,000,000","5,348,000,000","4,622,000,000","4,370,000,000","4,277,000,000","4,183,000,000","4,907,535,595.865","3,266,000,000","2,810,000,000","1,795,956,730.769","1,972,180,134.86","2,277,270,349.569","2,663,525,188","2,400,519,542","2,350,646,184","1,825,135,171","1,417,445,483","1,471,195,048","1,828,705,530.521","1,473,895,696.152","1,350,054,021","1,305,027,461","1,167,892,977","985,945,657","824,969,566"
TotalMoneyMarketInvestments,"758,000,000","787,000,000","641,000,000","324,000,000","223,000,000","190,000,000","270,000,000","244,000,000","239,000,000","130,000,000","74,000,000","186,000,000","929,533,430","1,127,613,282","768,540,334","605,738,576","437,698,122","356,059,607","501,557,632","891,921,917","1,044,776,119","1,069,001,030","1,511,035,654","1,332,065,906","984,615,385","857,047,249","480,995,536"
ReconciledDepreciation,"1,101,000,000","989,000,000","903,000,000","876,000,000","828,000,000","789,000,000","747,000,000","712,000,000","703,000,000","535,000,000","470,000,000","472,000,000","435,305,435","436,098,761","403,904,409","471,130,004","469,397,708","490,571,014","495,327,103","523,726,393","488,882,120","493,011,623","400,987,807","433,037,600","299,665,552","276,000,535","223,995,672"
NetIncomeFromContinuingOperationNetMinorityInterest,"5,840,000,000","5,758,000,000","5,450,000,000","5,348,000,000","4,622,000,000","4,370,000,000","4,277,000,000","4,183,000,000","4,115,000,000","3,266,000,000","2,810,000,000","1,787,000,000","1,978,114,478","2,131,302,620","2,663,525,188","2,400,519,542","2,350,646,184","1,825,135,171","1,417,445,483","1,471,195,048","1,856,533,658","1,381,933,206","1,350,054,021","1,305,027,461","1,167,892,977","985,945,657","824,969,566"
TotalUnusualItemsExcludingGoodwill,,,,,,,,,"-970,000,000",,,"-10,000,000","8,417,508","-158,925,362",,,,,,,"42,643,923","-140,944,534",,,,,
TotalUnusualItems,,,,,,,,,"-970,000,000",,,"-10,000,000","8,417,508","-158,925,362",,,,,,,"42,643,923","-140,944,534",,,,,
TaxRateForCalcs,"0.21","0.208","0.265","0.195","0.192","0.175","0.172","0.21","0.183","0.215","0.192","0.104","0.295","0.082","0.212","0.267","0.3","0.274","0.23","0.254","0.347","0.348","0.373","0.392","0.393","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","-177,464,404.135","0","0","-1,043,269.231","2,483,164.86","-12,957,632.431","0","0","0","0","0","0","14,815,795.521","-48,982,043.848","0","0","0","0","0"
