name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
		OtherCurrentAssets,"26,200,000","29,300,000","11,000,000","36,900,000","27,700,000","189,920,000","158,990,000","156,262,000","107,156,000","117,170,000","67,131,000","124,681,000","124,970,000","54,383,000","50,798,000","3,049,000","4,972,000","4,552,000","30,931,000","35,371,000","67,700,000","80,700,000","252,600,000","21,600,000"
	TotalNonCurrentAssets,"12,222,700,000","11,304,800,000","10,610,000,000","10,668,200,000","10,109,000,000","9,062,119,000","7,794,385,000","6,095,759,000","4,961,198,000","4,425,062,000","4,284,443,000","4,210,631,000","3,945,049,000","3,933,537,000","3,973,220,000","1,583,577,000","1,454,801,000","1,441,374,000","1,394,772,000","1,328,711,000","1,276,400,000","1,115,700,000","981,700,000","876,700,000"
		NetPPE,"10,417,400,000","9,403,800,000","9,099,600,000","8,766,500,000","8,262,800,000","7,436,400,000","6,476,200,000","5,156,700,000","4,419,885,000","4,094,993,000","3,969,558,000","3,803,764,000","3,568,311,000","3,538,295,000","3,326,126,000","1,217,479,000","1,118,202,000","1,248,996,000","1,376,777,000","1,298,130,000","1,250,900,000","1,088,600,000","947,500,000","855,800,000"
			GrossPPE,"17,908,100,000","16,326,100,000","15,424,200,000","14,473,300,000","13,456,300,000","12,284,700,000","10,986,700,000","9,412,300,000","8,406,700,000","7,880,000,000","7,620,358,000","7,243,364,000","6,774,111,000","6,508,795,000","6,158,926,000","2,436,479,000","2,269,202,000","2,348,496,000","2,423,677,000","2,260,930,000","2,223,900,000","2,001,900,000","1,825,600,000","1,739,500,000"
				MineralProperties,"350,700,000","351,100,000","351,100,000","342,300,000","358,900,000","255,000,000","250,700,000","250,700,000","301,400,000","301,300,000",,,,,,,,,,,,,,
				LandAndImprovements,"200,100,000","164,100,000","218,400,000","142,100,000","118,400,000","100,100,000","61,800,000","46,700,000","46,400,000","41,900,000","48,358,000","316,000,000","337,400,000","313,900,000","66,300,000","4,100,000","4,100,000",,,,,,,
				BuildingsAndImprovements,"15,016,100,000","14,294,000,000","12,552,800,000","12,177,100,000","11,529,400,000","9,173,700,000","8,107,200,000","7,497,300,000","6,871,100,000","6,703,800,000","6,531,500,000","6,292,900,000","6,126,900,000","5,615,200,000","5,266,800,000","2,209,900,000","2,043,000,000",,,,,,,
				OtherProperties,"1,046,400,000",,,,,,,,,,"288,600,000","-36,000","11,000","-5,000","260,026,000","222,479,000","222,102,000",,,,,,,
				ConstructionInProgress,"1,294,800,000","1,516,900,000","2,301,900,000","1,811,800,000","1,449,600,000","2,755,900,000","2,567,000,000","1,617,600,000","1,187,800,000","833,000,000","751,900,000","634,500,000","309,800,000","579,700,000","565,800,000",,,,,,,,,
			AccumulatedDepreciation,"-7,490,700,000","-6,922,300,000","-6,324,600,000","-5,706,800,000","-5,193,500,000","-4,848,300,000","-4,510,500,000","-4,255,600,000","-3,986,815,000","-3,785,007,000","-3,650,800,000","-3,439,600,000","-3,205,800,000","-2,970,500,000","-2,832,800,000","-1,219,000,000","-1,151,000,000","-1,099,500,000","-1,046,900,000","-962,800,000","-973,000,000","-913,300,000","-878,100,000","-883,700,000"
		GoodwillAndOtherIntangibleAssets,"148,400,000","147,700,000","152,500,000","154,200,000","155,100,000","109,900,000","110,200,000","109,300,000","110,436,000","112,352,000","113,840,000","114,056,000","115,802,000","118,107,000","120,861,000","106,454,000","109,007,000",,,,,,,
			Goodwill,"41,900,000","41,900,000","41,900,000","41,900,000","41,400,000","17,000,000","17,000,000","17,000,000","17,000,000","17,000,000",,,,,,,,,,,,,,
			OtherIntangibleAssets,"106,500,000","105,800,000","110,600,000","112,300,000","113,700,000","92,900,000","93,200,000","92,300,000","93,436,000","95,352,000","113,840,000","114,056,000","115,802,000","118,107,000","120,861,000","106,454,000","109,007,000",,,,,,,
		InvestmentsAndAdvances,"111,900,000","103,600,000","99,700,000","87,500,000","76,100,000","66,723,000","57,142,000",,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"111,900,000","103,600,000","99,700,000","87,500,000","76,100,000","66,723,000","57,142,000",,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,"59,500,000",,,,"111,200,000","161,244,000","161,244,000","183,950,000",,,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,"59,500,000",,,"0","111,200,000","161,244,000","161,244,000","183,950,000",,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"183,900,000","400,900,000","164,900,000","727,300,000","614,200,000","553,948,000","395,100,000","205,939,000","145,251,000","43,900,000","52,670,000","83,106,000",,"14,549,000",,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"183,900,000","400,900,000","164,900,000","727,300,000","614,200,000","553,948,000","395,100,000","205,939,000","145,251,000","43,900,000","52,670,000","83,106,000",,"14,549,000",,,,,,,,,,
		OtherNonCurrentAssets,"1,301,600,000","1,248,800,000","1,093,300,000","932,700,000","889,600,000","733,904,000","594,499,000","439,870,000","285,626,000","173,817,000","148,375,000","209,705,000","260,936,000","262,586,000","526,233,000","259,644,000","227,592,000","192,378,000","17,995,000","30,581,000","25,500,000","27,100,000","34,200,000","20,900,000"
TotalLiabilitiesNetMinorityInterest,"9,549,200,000","7,872,000,000","7,630,700,000","7,363,400,000","7,294,000,000","5,715,311,000","5,648,602,000","5,594,649,000","4,026,418,000","4,217,610,000","2,168,918,000","2,368,925,000","2,715,753,000","2,695,820,000","2,348,802,000","864,947,000","607,436,000","503,195,000","597,941,000","564,438,000","405,600,000","400,900,000","426,300,000","242,400,000"
	CurrentLiabilities,"1,476,500,000","1,216,300,000","1,168,300,000","999,000,000","920,200,000","1,150,905,000","783,584,000","857,135,000","992,877,000","1,139,018,000","602,425,000","737,463,000","927,190,000","859,571,000","795,632,000","461,447,000","187,197,000","100,794,000","220,953,000","132,380,000","111,200,000","97,000,000","85,100,000","105,300,000"
		PayablesAndAccruedExpenses,"1,008,100,000","1,216,300,000","1,168,300,000","999,000,000","920,200,000","937,545,000","783,584,000","847,135,000","697,878,000","906,586,000","592,425,000","718,498,000","763,320,000","808,850,000","779,277,000","341,273,000","48,322,000","39,377,000","53,617,000","68,157,000","58,400,000","48,500,000","47,900,000","33,800,000"
			Payables,"714,600,000","906,200,000","886,200,000","769,300,000","685,800,000","629,768,000","500,737,000","487,764,000","625,623,000","829,567,000","375,062,000","413,351,000","255,070,000","271,064,000","284,977,000","100,708,000","48,322,000","39,377,000","53,617,000","68,157,000","58,400,000","48,500,000","47,900,000","33,800,000"
				AccountsPayable,"598,300,000","673,400,000","659,800,000","584,200,000","646,600,000","549,667,000","500,737,000","475,566,000","438,740,000","558,661,000","283,703,000","413,351,000","255,070,000","271,064,000","284,977,000","100,708,000","48,322,000","39,377,000","53,617,000","68,157,000","58,400,000","48,500,000","47,900,000","33,800,000"
				TotalTaxPayable,"116,300,000","232,800,000","226,400,000","185,100,000","39,200,000","80,101,000","0","12,198,000","182,491,000","266,241,000","91,359,000",,,,,,,,,,,,,
					IncomeTaxPayable,"116,300,000","232,800,000","226,400,000","185,100,000","39,200,000","80,101,000","0","12,198,000","182,491,000","266,241,000","91,359,000",,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,"62,200,000",,,,,"4,392,000","4,665,000",,,,,,,,,,,,,,
			CurrentAccruedExpenses,"293,500,000","310,100,000","282,100,000","229,700,000","234,400,000","307,777,000","282,847,000","359,371,000","72,255,000","77,019,000","217,363,000","305,147,000","508,250,000","537,786,000","494,300,000","240,565,000",,,,,,,,
				InterestPayable,"96,000,000","83,900,000","83,900,000","85,600,000","87,100,000","70,824,000","70,787,000","70,582,000","59,906,000","60,062,000","39,795,000",,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"245,139,000","222,432,000",,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"468,400,000",,,,,"200,000,000",,"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","160,000,000","10,000,000","10,000,000","32,314,000","60,000,000",,"122,914,000","24,339,000","23,300,000","13,700,000","13,700,000","23,700,000"
			CurrentDebt,"399,800,000",,,,,"200,000,000",,"10,000,000","10,000,000","10,000,000","10,000,000","10,000,000","160,000,000","10,000,000","10,000,000","32,314,000","60,000,000",,"122,914,000","24,339,000","23,300,000","13,700,000","13,700,000","23,700,000"
				OtherCurrentBorrowings,"399,800,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"68,600,000",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,"13,360,000",,"0","39,860,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,"13,360,000",,"0","39,860,000",,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,"8,965,000","3,870,000","40,721,000","6,355,000","87,860,000","78,875,000","61,417,000","44,422,000","39,884,000","29,500,000","34,800,000","23,500,000","47,800,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"8,072,700,000","6,655,700,000","6,462,400,000","6,364,400,000","6,373,800,000","4,564,406,000","4,865,018,000","4,737,514,000","3,033,541,000","3,078,592,000","1,566,493,000","1,631,462,000","1,788,563,000","1,836,249,000","1,553,170,000","403,500,000","420,239,000","402,401,000","376,988,000","432,058,000","294,400,000","303,900,000","341,200,000","137,100,000"
		LongTermProvisions,"262,300,000","217,700,000","222,500,000","216,500,000","190,900,000","116,133,000","124,835,000","118,226,000","61,971,000","59,059,000",,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"7,518,800,000","5,960,100,000","5,957,100,000","5,954,200,000","5,951,500,000","4,006,031,000","4,204,915,000","4,203,863,000","2,735,732,000","2,750,401,000","1,270,252,000","1,279,972,000","1,289,754,000","1,518,111,000","1,162,065,000","256,729,000","289,043,000","299,043,000","273,121,000","322,914,000","199,300,000","220,500,000","234,200,000","82,900,000"
			LongTermDebt,"6,541,000,000","5,960,100,000","5,957,100,000","5,954,200,000","5,951,500,000","4,006,031,000","4,204,915,000","4,203,863,000","2,735,732,000","2,750,401,000","1,270,252,000","1,279,972,000","1,289,754,000","1,518,111,000","1,162,065,000","256,729,000","289,043,000","299,043,000","273,121,000","322,914,000","199,300,000","220,500,000","234,200,000","82,900,000"
			LongTermCapitalLeaseObligation,"977,800,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"178,300,000","202,600,000","38,500,000","162,600,000","196,000,000","385,545,000","244,875,000","141,426,000","125,191,000","113,232,000","169,709,000","169,342,000","219,501,000","194,759,000","259,089,000","116,277,000","110,075,000","88,566,000","88,615,000","94,891,000","79,900,000","56,700,000","44,800,000","49,400,000"
			NonCurrentDeferredTaxesLiabilities,"178,300,000","202,600,000","38,500,000","162,600,000","196,000,000","385,545,000","244,875,000","141,426,000","125,191,000","113,232,000","169,709,000","169,342,000","219,501,000","194,759,000","259,089,000","116,277,000","110,075,000","88,566,000","88,615,000","94,891,000","79,900,000","56,700,000","44,800,000","49,400,000"
		TradeandOtherPayablesNonCurrent,"700,000","207,100,000","207,100,000",,,,"214,393,000","214,934,000","66,982,000","77,830,000",,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"112,600,000","68,200,000","37,200,000","31,100,000","35,400,000","56,697,000","76,000,000","59,065,000","43,665,000","78,070,000","126,532,000","182,148,000","279,308,000","123,379,000","132,016,000","30,494,000","21,121,000","14,792,000","15,252,000","14,253,000","15,200,000","26,700,000","62,200,000","4,800,000"
TotalEquityGrossMinorityInterest,"6,858,200,000","6,612,800,000","6,149,400,000","5,870,900,000","5,299,200,000","5,836,599,000","5,561,820,000","4,789,100,000","4,036,283,000","3,910,409,000","3,893,654,000","3,395,399,000","3,864,805,000","3,680,594,000","3,338,772,000","1,732,183,000","1,323,316,000","1,249,051,000","1,223,476,000","1,206,120,000","1,139,900,000","1,124,900,000","1,117,000,000","1,037,400,000"
	StockholdersEquity,"6,810,300,000","6,567,400,000","6,107,700,000","5,832,300,000","5,262,900,000","5,804,460,000","5,533,662,000","4,765,140,000","4,015,304,000","3,890,448,000","3,875,628,000","3,381,259,000","3,848,120,000","3,666,605,000","3,326,077,000","1,720,899,000","1,315,403,000","1,241,375,000","1,209,455,000","1,191,655,000","1,125,900,000","1,108,600,000","1,097,600,000","1,015,000,000"
		CapitalStock,"8,800,000","8,800,000","8,800,000","8,800,000","8,800,000","8,846,000","8,846,000","8,846,000","8,846,000","8,846,000","8,846,000","8,846,000","2,949,000","2,949,000","1,474,000","802,000","802,000","802,000","802,000","802,000","800,000",,,
			CommonStock,"8,800,000","8,800,000","8,800,000","8,800,000","8,800,000","8,846,000","8,846,000","8,846,000","8,846,000","8,846,000","8,846,000","8,846,000","2,949,000","2,949,000","1,474,000","802,000","802,000","802,000","802,000","802,000","800,000",,,
		RetainedEarnings,"6,435,600,000","6,186,900,000","5,726,200,000","5,455,300,000","4,812,100,000","4,346,818,000","3,394,827,000","2,350,126,000","3,852,054,000","3,595,983,000","3,469,930,000","2,916,517,000","3,220,857,000","3,010,307,000","2,648,359,000","1,458,941,000","1,053,528,000","979,649,000","947,830,000","930,071,000","864,400,000","847,200,000","833,600,000","749,300,000"
		AdditionalPaidInCapital,"3,424,900,000","3,393,700,000","3,373,300,000","3,358,200,000","3,349,800,000","3,344,669,000","3,340,349,000","3,320,927,000","1,039,382,000","1,034,764,000","1,013,326,000","993,826,000","825,543,000","772,693,000","693,800,000","265,745,000","265,745,000","265,745,000","265,745,000","265,745,000","265,700,000",,,
		TreasuryStock,"3,048,900,000","3,019,600,000","3,001,100,000","2,987,600,000","2,908,900,000","1,900,686,000","1,216,599,000","918,791,000","897,852,000","622,722,000","603,413,000","514,453,000","174,675,000","97,012,000","4,466,000","4,589,000","4,672,000","4,821,000","4,922,000","4,963,000","5,000,000",,,
		GainsLossesNotAffectingRetainedEarnings,"-10,100,000","-2,400,000","500,000","-2,400,000","1,100,000","4,813,000","6,239,000","4,032,000","12,874,000","-126,423,000","-13,061,000","-23,477,000","-26,554,000","-22,332,000","-13,090,000",,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"261,400,000","264,000,000","265,700,000"
	MinorityInterest,"47,900,000","45,400,000","41,700,000","38,600,000","36,300,000","32,139,000","28,158,000","23,960,000","20,979,000","19,961,000","18,026,000","14,140,000","16,685,000","13,989,000","12,695,000","11,284,000","7,913,000","7,676,000","14,021,000","14,465,000","14,000,000","16,300,000","19,400,000","22,400,000"
TotalCapitalization,"13,351,300,000","12,527,500,000","12,064,800,000","11,786,500,000","11,214,400,000","9,810,491,000","9,738,577,000","8,969,003,000","6,751,036,000","6,640,849,000","5,145,880,000","4,661,231,000","5,137,874,000","5,184,716,000","4,488,142,000","1,977,628,000","1,604,446,000","1,540,418,000","1,482,576,000","1,514,569,000","1,325,200,000","1,329,100,000","1,331,800,000","1,097,900,000"
CommonStockEquity,"6,810,300,000","6,567,400,000","6,107,700,000","5,832,300,000","5,262,900,000","5,804,460,000","5,533,662,000","4,765,140,000","4,015,304,000","3,890,448,000","3,875,628,000","3,381,259,000","3,848,120,000","3,666,605,000","3,326,077,000","1,720,899,000","1,315,403,000","1,241,375,000","1,209,455,000","1,191,655,000","1,125,900,000","1,108,600,000","1,097,600,000","1,015,000,000"
CapitalLeaseObligations,"1,046,400,000",,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"6,661,900,000","6,419,700,000","5,955,200,000","5,678,100,000","5,107,800,000","5,694,560,000","5,423,462,000","4,655,840,000","3,904,868,000","3,778,096,000","3,761,788,000","3,267,203,000","3,732,318,000","3,548,498,000","3,205,216,000","1,614,445,000","1,206,396,000","1,241,375,000","1,209,455,000","1,191,655,000","1,125,900,000","1,108,600,000","1,097,600,000","1,015,000,000"
WorkingCapital,"2,708,200,000","1,963,700,000","2,001,800,000","1,567,100,000","1,564,000,000","1,338,884,000","2,632,466,000","3,430,824,000","2,108,626,000","2,563,939,000","1,175,704,000","816,230,000","1,708,319,000","1,583,306,000","918,722,000","552,106,000","288,754,000","210,078,000","205,692,000","309,467,000","157,900,000","313,100,000","476,500,000","297,800,000"
InvestedCapital,"13,751,100,000","12,527,500,000","12,064,800,000","11,786,500,000","11,214,400,000","10,010,491,000","9,738,577,000","8,979,003,000","6,761,036,000","6,650,849,000","5,155,880,000","4,671,231,000","5,297,874,000","5,194,716,000","4,498,142,000","2,009,942,000","1,664,446,000","1,540,418,000","1,605,490,000","1,538,908,000","1,348,500,000","1,342,800,000","1,345,500,000","1,121,600,000"
TangibleBookValue,"6,661,900,000","6,419,700,000","5,955,200,000","5,678,100,000","5,107,800,000","5,694,560,000","5,423,462,000","4,655,840,000","3,904,868,000","3,778,096,000","3,761,788,000","3,267,203,000","3,732,318,000","3,548,498,000","3,205,216,000","1,614,445,000","1,206,396,000","1,241,375,000","1,209,455,000","1,191,655,000","1,125,900,000","1,108,600,000","1,097,600,000","1,015,000,000"
TotalDebt,"7,987,200,000","5,960,100,000","5,957,100,000","5,954,200,000","5,951,500,000","4,206,031,000","4,204,915,000","4,213,863,000","2,745,732,000","2,760,401,000","1,280,252,000","1,289,972,000","1,449,754,000","1,528,111,000","1,172,065,000","289,043,000","349,043,000","299,043,000","396,035,000","347,253,000","222,600,000","234,200,000","247,900,000","106,600,000"
NetDebt,"5,015,700,000","5,115,500,000","4,952,300,000","5,408,200,000","5,677,000,000","3,842,061,000","2,532,220,000","1,754,375,000","1,897,614,000","567,724,000","507,946,000","573,232,000","40,482,000","505,333,000","296,062,000",,"53,571,000","151,506,000","183,178,000","198,165,000","212,000,000","58,300,000","121,400,000",
ShareIssued,"884,600,000","884,600,000","884,600,000","884,600,000","884,600,000","884,596,000","884,596,000","884,596,000","894,061,264","894,061,264","894,061,264","880,319,700","892,849,297","892,848,084","892,820,189","485,243,851","485,219,534","485,184,513","485,160,256","485,160,256","485,257,284","484,304,567","484,425,306","485,978,923"
OrdinarySharesNumber,"773,062,783","773,048,383","773,032,383","773,020,383","775,946,184","812,618,036","835,317,464","845,550,464","849,978,486","859,095,000","859,095,000","880,319,700","892,849,297","892,848,084","892,820,189","485,243,851","485,219,534","485,184,513","485,160,256","485,160,256","485,257,284","484,304,567","484,425,306","485,978,923"
TreasurySharesNumber,"111,537,217","111,551,617","111,567,617","111,579,617","108,653,816","71,977,964","49,278,536","39,045,536","44,082,778","34,966,264","34,966,264",,,,,,,,,,,,,
