name,ttm,06/30/2019,06/30/2018,06/30/2017,06/30/2016,06/30/2015,06/30/2014,06/30/2013,06/30/2012,06/30/2011,06/30/2010,06/30/2009,06/30/2008,06/30/2007,06/30/2006,06/30/2005,06/30/2004,06/30/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998,06/30/1997,06/30/1996,06/30/1995,06/30/1994,06/30/1993,06/30/1992,06/30/1991,06/30/1990,06/30/1989,06/30/1988,06/30/1987,06/30/1986
MarketCap,"26,538,267,105","36,348,336,469","35,578,296,470","26,936,492,993","28,592,801,332","21,454,867,850","21,950,370,539","20,273,478,514","17,461,639,983","18,192,873,068","16,901,627,933","13,263,795,652","16,539,907,230","20,122,986,111","18,913,448,924","22,747,858,910","22,832,511,561","19,335,473,553","17,789,366,884","18,058,487,577","13,964,128,137","9,828,841,008","8,584,940,634","6,293,987,000","6,179,471,824","5,394,517,500","4,141,972,738","4,634,519,016","4,597,956,000","3,796,579,500","3,142,611,201","2,152,777,284","1,353,630,000","1,570,395,964","1,258,737,832"
EnterpriseValue,"35,798,742,105","44,504,147,469","43,806,562,470","34,659,343,993","32,343,858,332","24,039,089,850","24,671,407,539","22,740,109,514","19,982,874,983","20,221,631,068","18,773,305,933","14,653,360,652","17,968,686,230","21,690,516,111","20,474,243,924","23,987,288,910","24,100,965,561","20,370,262,553","18,602,913,884","19,042,110,577","14,879,709,137","10,711,141,008","9,498,940,634","6,889,487,000","6,702,471,824","5,810,017,500","4,602,972,738","5,069,819,016","5,025,356,000","4,277,279,500","3,707,211,201","2,737,077,284","1,454,430,000","1,640,895,964","1,294,937,832"
PeRatio,"19.728","23.417","28.336","26.489","36.768","24.726","23.117","19.86","15.287","15.908","14.357","12.701","15.199","21.704","22.637","24.619","26.182","25.458","28.354","32.711","30.975","27.606","26.975","21.345","22.835","21.377","19.174","23.264","25.781","24.405","19.46","19.74","15.625","24.393","19.792"
ForwardPeRatio,"15.456","18.797","19.531","18.484","23.042","18.051","18.692","16.26","14.306","14.881",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"3.176","2.239","1.261","1.142","1.796","1.69","1.687","1.851","2.346","1.418",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.454","0.62","0.628","0.512","0.605","0.442","0.484","0.46","0.421","0.467","0.455","0.364","0.448","0.602","0.589","0.782","0.81","0.758","0.807","0.864","0.731","0.574","0.577","0.46","0.474","0.444","0.38","0.468","0.499","0.453","0.42","0.311","0.286","0.412","0.364"
PbRatio,"13.069","15.357","15.122","11.558","7.203","4.038","4.196","3.886","3.581","3.867","4.416","3.845","4.852","6.033","6.196","8.245","8.903","8.799","7.8","8.5","7.927","6.887","6.327","4.494","4.213","3.843","3.338","4.075","4.351","4.321","4.28","3.35","2.49","3.444","3.164"
EnterprisesValueRevenueRatio,"0.602","0.74","0.746","0.626","0.642","0.494","0.53","0.512","0.472","0.514","0.504","0.398","0.479","0.619","0.627","0.792","0.822","0.779","0.797","0.874","0.771","0.615","0.62","0.477","0.5","0.479","0.421","0.506","0.565","0.525","0.488","0.399","0.332","0.449","0.408"
EnterprisesValueEBITDARatio,"12.45","14.218","14.053","11.665","13.466","13.238","11.446","10.391","8.634","8.611","7.938","6.457","7.977","10.473","11.127","12.583","13.27","12.752","12.926","14.8","14.438","12.275","12.301","9.806","10.496","9.935","8.816","10.64","12.022","11.121","10.598","8.939","7.699","10.249","9.425"
