name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,07/31/2002,07/31/2001,07/31/2000,07/31/1999,07/31/1998,07/31/1997,07/31/1996,07/31/1995,07/31/1994,07/31/1993,07/31/1992,07/31/1991,07/31/1990,07/31/1989
		Inventory,"1,474,202,000","1,354,379,000","1,630,092,000","1,135,676,000","841,869,000","1,035,131,000","1,354,247,000","1,319,632,000","1,114,619,000","400,367,000","303,513,000","125,735,000","140,630,000","129,675,000","111,276,000","104,968,000","112,347,000","61,137,000","45,308,000","50,136,000","56,599,000","54,900,000","55,800,000","58,300,000","38,700,000","42,200,000","44,000,000","38,000,000","35,600,000","29,600,000","31,800,000","30,500,000"
			RawMaterials,"1,037,841,000","1,020,391,000","1,173,797,000","999,995,000","858,281,000","897,058,000","831,110,000","730,508,000","599,663,000","189,581,000","43,931,000","17,924,000","22,322,000","14,575,000","34,933,000",,,"10,329,000",,"10,092,000",,,,,,,,,,,,
			WorkInProcess,"36,786,000","31,413,000","24,792,000","2,767,000","4,477,000","4,028,000","3,504,000","3,514,000","1,180,000","22,512,000",,,,,,,,,,,,,,,,,,,,,,
			FinishedGoods,"639,938,000","662,713,000","655,336,000","465,432,000","603,568,000","531,523,000","519,633,000","585,610,000","513,776,000","188,274,000","259,582,000","107,811,000",,,"60,923,000",,,,,,,,,,,,,,,,,
			OtherInventories,,,,,,,,,,,,,"118,308,000","115,100,000","15,420,000",,,"50,808,000",,"42,390,000",,,,,,,,,,,,
			InventoriesAdjustmentsAllowances,"-240,363,000","-360,138,000","-223,833,000","-332,518,000","-624,457,000","-397,478,000",,,,,,,,,,,,,,"-2,346,000",,,,,,,,,,,,
		PrepaidAssets,"61,662,000","81,507,000","36,909,000","33,036,000","43,666,000","104,148,000","58,756,000","53,161,000","219,450,000","28,474,000","50,957,000","18,775,000","10,264,000","19,359,000","15,078,000","16,139,000","20,230,000","19,026,000",,,,,,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,,,"2,195,000",,,"355,000",,"6,394,000","7,806,000","647,000","17,812,000","22,080,000","16,911,000","12,200,000","12,900,000","9,300,000","9,900,000","10,000,000","10,000,000","7,100,000","4,400,000","2,800,000","2,600,000","7,200,000"
	TotalNonCurrentAssets,"8,858,652,000","7,698,222,000","7,629,326,000","6,584,652,000","6,940,234,000","6,447,642,000","6,160,295,000","5,858,732,000","5,655,497,000","1,998,040,000","1,862,928,000","1,343,602,000","629,324,000","431,017,000","366,971,000","409,807,000","372,486,000","261,446,000","223,462,000","206,299,000","197,258,000","196,200,000","195,500,000","155,100,000","134,300,000","134,400,000","130,200,000","121,200,000","112,900,000","100,800,000","54,500,000","47,600,000"
		NetPPE,"5,289,821,000","4,682,534,000","4,713,274,000","4,008,448,000","4,115,662,000","3,670,539,000","3,394,596,000","3,194,700,000","3,052,905,000","1,756,691,000","1,629,970,000","1,205,322,000","530,850,000","405,470,000","329,575,000","312,273,000","304,244,000","214,150,000","199,461,000","184,155,000","175,309,000","180,900,000","173,300,000","143,500,000","131,400,000","131,200,000","129,000,000","118,800,000","111,200,000","98,700,000","53,500,000","46,300,000"
			GrossPPE,"7,704,406,000","6,780,980,000","6,523,789,000","5,546,856,000","5,490,189,000","4,852,441,000","4,343,857,000","3,943,114,000","3,631,787,000","2,215,828,000","2,001,855,000","1,509,701,000","802,820,000","642,740,000","573,882,000","572,147,000","535,915,000","434,292,000","410,987,000","384,783,000","359,937,000","352,200,000","326,000,000","278,700,000","261,600,000","249,800,000","236,200,000","215,600,000","196,800,000","174,500,000","123,200,000","109,900,000"
				Properties,"447,547,000","455,508,000","442,214,000","326,097,000","305,712,000","255,260,000","235,625,000","198,610,000","922,866,000","539,045,000","478,522,000","338,558,000","0","0","0","0","0",,,"0",,,,,,,,,,,,
				LandAndImprovements,,,,,,,,,"168,108,000","91,169,000","73,973,000","54,529,000","27,257,000","26,564,000","16,630,000","20,656,000","19,501,000",,,"15,483,000",,,,,,,,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,,"531,106,000","360,667,000","348,817,000","473,268,000",,,"208,069,000",,,,,,,,,,,,
				MachineryFurnitureEquipment,"6,061,635,000","5,784,851,000","5,409,057,000","4,794,108,000","4,175,812,000","3,896,533,000","3,710,104,000","3,404,783,000","2,233,994,000","1,279,151,000","1,082,900,000","563,206,000","560,718,000","21,491,000","90,711,000","184,963,000","23,930,000","434,292,000",,"113,844,000",,,,,,,,,,,,
				OtherProperties,"1,008,062,000","296,843,000","467,469,000","153,463,000","158,401,000","136,545,000","116,801,000","105,075,000",,,,,"43,534,000","17,107,000",,,"15,219,000",,,"28,669,000",,,,,,,,,,,,
				ConstructionInProgress,"187,162,000","243,778,000","205,049,000","273,188,000","850,264,000","564,103,000","281,327,000","234,646,000","306,819,000","306,463,000","366,460,000","553,408,000","171,311,000","46,472,000","105,874,000","17,711,000","3,997,000",,,"18,718,000",,,,,,,,,,,,
			AccumulatedDepreciation,"-2,414,585,000","-2,098,446,000","-1,810,515,000","-1,538,408,000","-1,374,527,000","-1,181,902,000","-949,261,000","-748,414,000","-578,882,000","-459,137,000","-371,885,000","-304,379,000","-271,970,000","-237,270,000","-244,307,000","-259,874,000","-231,671,000","-220,142,000","-211,526,000","-200,628,000","-184,628,000","-171,300,000","-152,700,000","-135,200,000","-130,200,000","-118,600,000","-107,200,000","-96,800,000","-85,600,000","-75,800,000","-69,700,000","-63,600,000"
		GoodwillAndOtherIntangibleAssets,"2,747,414,000","2,428,801,000","2,439,944,000","2,058,963,000","2,370,281,000","2,372,281,000","2,374,422,000","2,382,802,000","2,495,465,000","171,816,000","179,495,000","97,962,000","12,587,000","15,096,000",,,,,,,,,,,,,,,,,,
			Goodwill,"2,373,907,000","2,246,435,000","2,244,744,000","2,022,463,000","2,331,781,000","2,331,781,000","2,331,922,000","2,338,302,000","2,336,510,000","81,602,000","81,602,000","27,542,000",,,,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"373,507,000","182,366,000","195,200,000","36,500,000","38,500,000","40,500,000","42,500,000","44,500,000","158,955,000","90,214,000","97,893,000","70,420,000","12,587,000","15,096,000",,,,,,,,,,,,,,,,,,
		InvestmentsAndAdvances,,,,,,,"0","5,116,000","50,067,000",,"0","6,009,000",,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,,,,,,,"0","5,116,000","50,067,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"521,278,000","339,861,000","231,319,000","217,340,000","231,873,000","257,153,000","258,436,000","151,764,000",,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"300,139,000","247,026,000","244,789,000","299,901,000","222,418,000","147,669,000","132,841,000","124,350,000","57,060,000","69,533,000","53,463,000","34,309,000","85,887,000","10,451,000","37,396,000","97,534,000","68,242,000","47,296,000","24,001,000","22,144,000","21,949,000","15,300,000","22,200,000","11,600,000","2,900,000","3,200,000","1,200,000","2,400,000","1,700,000","2,100,000","1,000,000","1,300,000"
TotalLiabilitiesNetMinorityInterest,"5,655,415,000","4,535,542,000","4,795,214,000","4,133,676,000","2,578,526,000","3,129,921,000","3,447,341,000","3,686,339,000","4,478,721,000","2,413,336,000","1,938,158,000","937,893,000","1,061,818,000","771,775,000","765,549,000","485,247,000","425,808,000","285,108,000","273,750,000","288,695,000","334,781,000","262,100,000","235,600,000","244,700,000","255,100,000","207,400,000","217,000,000","203,300,000","216,000,000","182,300,000","128,100,000","157,400,000"
	CurrentLiabilities,"1,685,928,000","1,168,155,000","1,422,710,000","1,083,229,000","860,615,000","1,251,403,000","1,674,490,000","1,654,444,000","2,629,061,000","1,389,855,000","1,025,112,000","462,158,000","818,080,000","559,393,000","577,367,000","424,264,000","364,667,000","239,711,000","218,971,000","226,399,000","266,741,000","180,900,000","139,600,000","149,500,000","150,400,000","135,300,000","133,400,000","116,400,000","127,600,000","92,700,000","83,400,000","92,400,000"
		PayablesAndAccruedExpenses,"1,581,513,000","1,168,155,000","1,422,710,000","1,083,229,000","860,615,000","1,233,994,000","1,450,491,000","1,509,228,000","2,453,378,000","1,389,855,000","1,025,112,000","433,158,000","818,080,000","558,739,000","571,829,000","415,692,000","306,096,000","231,140,000","210,400,000","213,167,000","223,870,000","144,300,000","109,100,000","124,600,000","122,400,000","106,800,000","112,100,000","86,800,000","106,800,000","80,700,000",,
			Payables,"1,243,520,000","890,263,000","1,223,954,000","935,387,000","724,632,000","1,127,780,000","1,325,376,000","1,314,151,000","2,283,438,000","1,317,446,000","975,155,000","391,142,000","782,976,000","507,566,000","529,792,000","377,717,000","277,897,000","207,418,000","185,058,000","181,182,000","223,870,000","144,300,000","109,100,000","124,600,000","122,400,000","106,800,000","112,100,000","86,800,000","106,800,000","80,700,000",,
				AccountsPayable,"1,215,555,000","872,627,000","1,220,795,000","935,387,000","716,490,000","1,108,138,000","1,325,376,000","1,314,151,000","2,243,072,000","1,317,446,000","975,155,000","391,142,000","782,976,000","507,566,000","529,792,000","377,717,000","277,897,000","207,418,000","185,058,000","181,182,000","223,870,000","144,300,000","109,100,000","124,600,000","122,400,000","106,800,000","112,100,000","86,800,000","106,800,000","80,700,000",,
				TotalTaxPayable,"27,965,000","17,636,000","3,159,000","0","8,142,000","19,642,000",,"0","40,366,000",,,,,,,,,,,,,,,,,,,,,,,
					IncomeTaxPayable,"27,965,000","17,636,000","3,159,000","0","8,142,000","19,642,000",,"0",,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,"337,993,000","277,892,000","198,756,000","147,842,000","135,983,000","106,214,000","125,115,000","195,077,000","169,940,000","72,409,000","49,957,000","42,016,000","35,104,000","51,173,000","42,037,000","37,975,000","28,199,000","23,722,000","25,342,000","31,985,000",,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"104,415,000",,,,,,,,,,,"29,000,000",,,,"8,572,000","8,571,000","8,571,000","8,571,000","8,571,000","13,738,000","13,700,000","16,800,000","10,800,000","10,800,000","14,300,000","5,600,000","5,600,000","10,600,000","500,000","800,000","700,000"
			CurrentDebt,,,,,,,,,,,,"29,000,000",,,,"8,572,000","8,571,000","8,571,000","8,571,000","8,571,000","13,738,000","13,700,000","16,800,000","10,800,000","10,800,000","14,300,000","5,600,000","5,600,000","10,600,000","500,000","800,000","700,000"
			CurrentCapitalLeaseObligation,"104,415,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,"17,409,000","223,999,000","145,216,000","175,683,000",,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,"17,409,000","223,999,000","145,216,000","175,683,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,,,,,"654,000","5,538,000",,"50,000,000",,,"4,661,000","29,133,000","22,900,000","13,700,000","14,100,000","17,200,000","14,200,000","15,700,000","24,000,000","10,200,000","11,500,000","82,600,000","91,700,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,969,487,000","3,367,387,000","3,372,504,000","3,050,447,000","1,717,911,000","1,878,518,000","1,772,851,000","2,031,895,000","1,849,660,000","1,023,481,000","913,046,000","475,735,000","243,738,000","212,382,000","188,182,000","60,983,000","61,141,000","45,397,000","54,779,000","62,296,000","68,040,000","81,200,000","96,000,000","95,200,000","104,700,000","72,100,000","83,600,000","86,900,000","88,400,000","89,600,000","44,700,000","65,000,000"
		LongTermDebtAndCapitalLeaseObligation,"2,820,060,000","2,411,540,000","2,498,993,000","2,235,137,000","1,040,040,000","1,054,890,000","997,519,000","1,336,238,000","1,214,742,000","810,561,000","707,458,000","341,914,000",,,,"25,000,000","8,571,000","17,143,000","25,714,000","34,286,000","42,857,000","56,600,000","70,300,000","75,500,000","86,300,000","54,600,000","68,800,000","74,400,000","80,100,000","80,200,000","34,100,000","52,400,000"
			LongTermDebt,"2,455,640,000","2,411,540,000","2,498,993,000","2,235,137,000","1,008,752,000","1,021,723,000","962,684,000","1,299,927,000","1,214,742,000","810,561,000","707,458,000","341,914,000",,,,"25,000,000","8,571,000","17,143,000","25,714,000","34,286,000","42,857,000","56,600,000","70,300,000","75,500,000","86,300,000","54,600,000","68,800,000","74,400,000","80,100,000","80,200,000","34,100,000","52,400,000"
			LongTermCapitalLeaseObligation,"364,420,000",,,"0","31,288,000","33,167,000","34,835,000","36,311,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"889,270,000","722,576,000","647,785,000","620,414,000","497,906,000","646,870,000","616,842,000","536,670,000","463,721,000","131,935,000","124,585,000","69,491,000","38,933,000","20,776,000","12,055,000","20,462,000","50,331,000","28,254,000","29,065,000","28,010,000","25,183,000","24,600,000","25,600,000","19,700,000","18,400,000","17,500,000","14,800,000","12,500,000","8,300,000","9,400,000","10,600,000","12,500,000"
			NonCurrentDeferredTaxesLiabilities,"889,270,000","722,576,000","647,785,000","620,414,000","497,906,000","646,870,000","616,842,000","536,670,000","463,721,000","131,935,000","124,585,000","69,491,000","38,933,000","20,776,000","12,055,000","20,462,000","50,331,000","28,254,000","29,065,000","28,010,000","25,183,000","24,600,000","25,600,000","19,700,000","18,400,000","17,500,000","14,800,000","12,500,000","8,300,000","9,400,000","10,600,000","12,500,000"
		OtherNonCurrentLiabilities,"260,157,000","233,271,000","225,726,000","194,896,000","179,965,000","176,758,000","158,490,000","158,987,000","171,197,000","80,985,000","81,003,000","64,330,000","204,805,000","191,606,000","176,127,000","15,521,000","2,239,000",,,,,,"100,000",,,,,,,,,"100,000"
TotalEquityGrossMinorityInterest,"6,509,426,000","6,459,059,000","5,896,940,000","5,301,985,000","5,809,773,000","6,100,719,000","6,609,398,000","6,642,658,000","5,835,900,000","1,288,139,000","1,207,781,000","936,332,000","602,127,000","466,094,000","377,351,000","497,466,000","283,084,000","229,572,000","228,556,000","201,734,000","129,581,000","128,900,000","114,300,000","105,100,000","96,200,000","80,000,000","64,800,000","46,500,000","29,500,000","29,800,000","21,400,000","300,000"
	StockholdersEquity,"5,978,193,000","5,918,571,000","5,370,829,000","4,681,394,000","5,253,415,000","5,523,584,000","5,999,620,000","6,052,954,000","5,204,010,000","697,419,000","619,039,000","541,540,000","593,794,000","466,094,000","377,351,000","339,916,000","268,609,000","229,572,000","228,556,000","201,734,000","129,581,000","128,900,000","114,300,000","105,100,000","96,200,000","80,000,000","64,800,000","46,500,000","29,500,000","29,800,000","21,400,000","300,000"
		CapitalStock,"2,560,000","2,560,000","2,560,000","2,560,000","2,560,000","2,560,000","2,560,000","2,560,000","2,563,000","763,000","764,000","735,000","733,000","718,000","354,000","348,000","169,000","168,000","168,000","166,000","87,000","100,000",,,,,,,,,,
			PreferredStock,"0","0","0","0","0","0","0","0","0","0",,"0",,,,,,,,,,,,,,,,,,,,
			CommonStock,"2,560,000","2,560,000","2,560,000","2,560,000","2,560,000","2,560,000","2,560,000","2,560,000","2,563,000","763,000","764,000","735,000","733,000","718,000","354,000","348,000","169,000","168,000","168,000","166,000","87,000","100,000",,,,,,,,,,
		AdditionalPaidInCapital,"4,204,547,000","4,196,125,000","4,132,696,000","4,026,805,000","4,011,052,000","4,003,628,000","3,990,630,000","3,911,353,000","3,859,367,000","194,378,000","195,565,000","121,298,000","109,125,000","66,500,000","43,344,000","29,281,000","15,818,000","15,221,000","14,013,000","11,568,000","6,132,000","6,100,000",,,,,,,,,,
		RetainedEarnings,"4,744,120,000","4,196,902,000","3,346,615,000","2,776,728,000","3,271,189,000","2,778,577,000","3,144,480,000","3,054,769,000","1,964,656,000","1,206,328,000","1,134,341,000","1,145,388,000","1,054,974,000","745,994,000","495,819,000","339,798,000","264,991,000","225,759,000","223,770,000","198,118,000","130,293,000","124,300,000","109,700,000","99,500,000","90,600,000","74,800,000","59,900,000","42,100,000","25,500,000","26,200,000","18,200,000","-2,700,000"
		TreasuryStock,"2,987,808,000","2,490,639,000","2,140,911,000","2,135,311,000","2,027,231,000","1,289,075,000","1,138,872,000","907,303,000","700,449,000","677,804,000","685,931,000","690,800,000","551,962,000","335,760,000","157,364,000","27,792,000","12,499,000","11,605,000","9,395,000","7,793,000","7,793,000","600,000",,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"14,774,000","13,623,000","29,869,000","10,612,000","-4,155,000","27,894,000","822,000","-8,425,000","77,873,000","-26,246,000","-25,700,000","-35,081,000","-19,076,000","-11,358,000","-4,802,000","-1,719,000","130,000","29,000",,"-325,000","862,000","-1,100,000",,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"100,000","4,600,000","5,600,000","5,600,000","5,200,000","4,900,000","4,400,000","4,000,000","3,600,000","3,200,000","3,000,000"
	MinorityInterest,"531,233,000","540,488,000","526,111,000","620,591,000","556,358,000","577,135,000","609,778,000","589,704,000","631,890,000","590,720,000","588,742,000","394,792,000","8,333,000",,,"157,550,000","14,475,000",,,,,,,,,,,,,,,
TotalCapitalization,"8,433,833,000","8,330,111,000","7,869,822,000","6,916,531,000","6,262,167,000","6,545,307,000","6,962,304,000","7,352,881,000","6,418,752,000","1,507,980,000","1,326,497,000","883,454,000","593,794,000","466,094,000","377,351,000","364,916,000","277,180,000","246,715,000","254,270,000","236,020,000","172,438,000","185,500,000","184,600,000","180,600,000","182,500,000","134,600,000","133,600,000","120,900,000","109,600,000","110,000,000","55,500,000","52,700,000"
CommonStockEquity,"5,978,193,000","5,918,571,000","5,370,829,000","4,681,394,000","5,253,415,000","5,523,584,000","5,999,620,000","6,052,954,000","5,204,010,000","697,419,000","619,039,000","541,540,000","593,794,000","466,094,000","377,351,000","339,916,000","268,609,000","229,572,000","228,556,000","201,734,000","129,581,000","128,900,000","114,300,000","105,100,000","96,200,000","80,000,000","64,800,000","46,500,000","29,500,000","29,800,000","21,400,000","300,000"
CapitalLeaseObligations,"468,835,000",,,"0","31,288,000","33,167,000","34,835,000","36,311,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"3,230,779,000","3,489,770,000","2,930,885,000","2,622,431,000","2,883,134,000","3,151,303,000","3,625,198,000","3,670,152,000","2,708,545,000","525,603,000","439,544,000","443,578,000","581,207,000","450,998,000","377,351,000","339,916,000","268,609,000","229,572,000","228,556,000","201,734,000","129,581,000","128,900,000","114,300,000","105,100,000","96,200,000","80,000,000","64,800,000","46,500,000","29,500,000","29,800,000","21,400,000","300,000"
WorkingCapital,"1,620,261,000","2,128,224,000","1,640,118,000","1,767,780,000","587,450,000","1,531,595,000","2,221,954,000","2,815,821,000","2,030,063,000","313,580,000","257,899,000","68,465,000","216,541,000","247,459,000","198,562,000","148,642,000","-28,261,000","13,523,000","59,873,000","57,731,000","363,000","13,900,000","14,800,000","45,200,000","66,600,000","17,700,000","18,200,000","12,200,000","5,000,000","18,600,000","11,600,000","17,700,000"
InvestedCapital,"8,433,833,000","8,330,111,000","7,869,822,000","6,916,531,000","6,262,167,000","6,545,307,000","6,962,304,000","7,352,881,000","6,418,752,000","1,507,980,000","1,326,497,000","912,454,000","593,794,000","466,094,000","377,351,000","373,488,000","285,751,000","255,286,000","262,841,000","244,591,000","186,176,000","199,200,000","201,400,000","191,400,000","193,300,000","148,900,000","139,200,000","126,500,000","120,200,000","110,500,000","56,300,000","53,400,000"
TangibleBookValue,"3,230,779,000","3,489,770,000","2,930,885,000","2,622,431,000","2,883,134,000","3,151,303,000","3,625,198,000","3,670,152,000","2,708,545,000","525,603,000","439,544,000","443,578,000","581,207,000","450,998,000","377,351,000","339,916,000","268,609,000","229,572,000","228,556,000","201,734,000","129,581,000","128,900,000","114,300,000","105,100,000","96,200,000","80,000,000","64,800,000","46,500,000","29,500,000","29,800,000","21,400,000","300,000"
TotalDebt,"2,924,475,000","2,411,540,000","2,498,993,000","2,235,137,000","1,040,040,000","1,054,890,000","997,519,000","1,336,238,000","1,214,742,000","810,561,000","707,458,000","370,914,000",,,,"33,572,000","17,142,000","25,714,000","34,285,000","42,857,000","56,595,000","70,300,000","87,100,000","86,300,000","97,100,000","68,900,000","74,400,000","80,000,000","90,700,000","80,700,000","34,900,000","53,100,000"
NetDebt,"1,570,478,000","1,256,788,000","1,868,236,000","1,524,558,000","942,219,000","453,738,000","22,581,000",,"1,214,742,000","581,460,000","582,862,000","330,109,000",,,,,"5,452,000","1,448,000",,,"52,967,000","66,100,000","84,500,000","66,300,000","33,100,000","55,500,000","71,100,000","73,400,000","89,300,000","63,500,000","31,000,000","46,000,000"
ShareIssued,"256,042,554","256,036,788","256,015,550","255,962,866","255,962,866","255,962,866","255,962,866","255,962,866","255,962,866","152,692,864","152,718,012","148,620,490","105,232,338","110,633,230","117,505,884","125,179,040","124,112,224","124,142,624","124,491,424","123,845,024","120,816,000","132,048,000","132,048,000","132,048,000","132,064,000","132,064,000","133,381,824","133,381,824","133,397,984","133,397,984","133,397,984","133,397,984"
OrdinarySharesNumber,"161,846,525","172,121,491","177,407,622","177,345,266","180,234,388","196,086,090","198,830,351","203,551,496","209,332,646","106,529,376","106,132,538","101,419,184","105,232,338","110,633,230","117,505,884","125,179,040","124,112,224","124,142,624","124,491,424","123,845,024","120,816,000","132,048,000","132,048,000","132,048,000","132,064,000","132,064,000","133,381,824","133,381,824","133,397,984","133,397,984","133,397,984","133,397,984"
TreasurySharesNumber,"94,196,029","83,915,297","78,607,928","78,617,600","75,728,478","59,876,776","57,132,515","52,411,370","46,630,220","46,163,488","46,585,474","47,201,306",,,,,,,,,,,,,,,,,,,,
