name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001
		PayablesAndAccruedExpenses,"1,528,000,000","1,335,000,000","1,415,000,000","1,401,000,000","1,312,000,000","1,320,000,000","1,189,000,000","1,213,000,000","1,183,000,000","1,115,000,000","1,139,000,000","1,183,000,000","1,148,000,000","1,178,000,000","1,246,000,000","1,247,000,000","1,143,000,000","1,320,000,000","1,587,000,000","1,331,000,000","1,280,000,000","1,191,000,000","1,213,000,000","1,257,000,000","1,144,000,000","1,069,000,000","1,074,000,000","1,086,000,000","1,089,000,000","1,030,000,000","1,047,000,000","1,101,000,000","1,059,000,000","965,000,000","1,030,800,000","991,300,000","1,029,200,000","800,200,000","1,038,700,000","979,300,000","982,600,000","990,900,000","947,300,000","916,400,000","1,055,800,000","1,115,200,000","1,109,200,000","992,300,000","992,935,262.3","1,084,100,000","1,018,559,392.9","995,182,802.5","1,000,245,698.55","1,047,700,000","953,852,858.75","933,688,021.2","953,918,320.6","1,086,700,000","1,044,543,481.8","987,965,323.2","969,728,650.8","1,012,500,000","1,007,580,288","940,880,697.75","948,177,490.75","940,700,000","947,477,183.45","915,554,283.75","936,493,556.05","1,097,000,000","1,004,102,668.8","961,488,645.6","1,020,497,610","1,152,400,000","1,040,698,461.5"
			Payables,,"718,000,000",,,,"686,000,000",,,,"600,000,000",,,,"621,000,000",,,,"663,000,000",,,,"654,000,000",,,,"513,000,000",,,,"461,000,000",,,,"477,000,000",,,,"302,600,000",,"979,300,000","982,600,000","990,900,000","947,300,000","916,400,000","1,055,800,000","1,115,200,000","1,109,200,000","992,300,000",,"1,084,100,000",,,,"1,047,700,000",,"933,688,021.2","953,918,320.6","1,086,700,000","1,044,543,481.8","987,965,323.2","969,728,650.8","1,012,500,000","1,007,580,288","940,880,697.75","948,177,490.75","940,700,000","947,477,183.45","915,554,283.75","936,493,556.05","1,097,000,000","1,004,102,668.8","961,488,645.6","1,020,497,610","1,152,400,000","1,040,698,461.5"
				AccountsPayable,,"453,000,000",,,,"474,000,000",,,,"402,000,000",,,,"352,000,000",,,,"339,000,000",,,,"407,000,000",,,,"358,000,000",,,,"321,000,000",,,,"387,000,000",,,,"226,000,000",,"897,700,000","900,600,000","917,300,000","871,700,000","834,600,000","967,200,000","1,034,900,000","1,005,900,000","954,200,000",,"980,800,000",,,,"1,002,600,000",,"933,688,021.2","953,918,320.6","1,032,800,000","1,044,543,481.8","987,965,323.2","969,728,650.8","975,300,000","1,007,580,288","940,880,697.75","948,177,490.75","907,000,000","947,477,183.45","915,554,283.75","936,493,556.05","984,200,000","1,004,102,668.8","961,488,645.6","1,020,497,610","1,028,800,000","1,040,698,461.5"
				TotalTaxPayable,,"139,000,000",,,,"104,000,000",,,,"72,000,000",,,,"146,000,000",,,,"218,000,000",,,,"95,000,000",,,,"46,000,000",,,,"36,000,000",,,,"39,000,000",,,,"30,900,000",,"36,100,000","40,300,000","31,900,000","34,000,000","40,200,000","47,000,000","42,200,000","65,200,000",,,"68,800,000",,,,"16,000,000",,,,"30,200,000",,,,"16,200,000",,,,"13,500,000",,,,"92,600,000",,,,"103,400,000",
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,900,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				DividendsPayable,,"114,000,000",,,,"91,000,000",,,,"82,000,000",,,,"73,000,000",,,,"53,000,000",,,,"58,000,000",,,,"62,000,000",,,,"61,000,000",,,,"51,000,000",,,,"45,700,000",,"45,500,000","41,700,000","41,700,000","41,600,000","41,600,000","41,600,000","38,100,000","38,100,000","38,100,000",,"34,500,000",,,,"29,100,000",,,,"23,700,000",,,,"21,000,000",,,,"20,200,000",,,,"20,200,000",,,,"20,200,000",
				OtherPayable,,"12,000,000",,,,"17,000,000",,,,"44,000,000",,,,"50,000,000",,,,"53,000,000",,,,"94,000,000",,,,"47,000,000",,,,"43,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,"617,000,000",,,,"634,000,000",,,,"515,000,000",,,,"557,000,000",,,,"657,000,000",,,,"537,000,000",,,,"556,000,000",,,,"569,000,000",,,,"488,000,000",,,,"497,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InterestPayable,,"131,000,000",,,,"135,000,000",,,,"128,000,000",,,,"137,000,000",,,,"147,000,000",,,,"75,000,000",,,,"79,000,000",,,,"75,000,000",,,,"64,000,000",,,,"64,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentProvisions,,"62,000,000",,,,"76,000,000",,,,"36,000,000",,,,"35,000,000",,,,"49,000,000",,,,"72,000,000",,,,"100,000,000",,,,"125,000,000",,,,"88,000,000",,,,"93,400,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"85,000,000",,,,"53,000,000",,,,"32,000,000",,,,"40,000,000",,,,"48,000,000",,,,"14,000,000",,,,"20,000,000",,,,"21,000,000",,,,"32,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"266,000,000","668,000,000","675,000,000","273,000,000","496,000,000","506,000,000","480,000,000","547,000,000","756,000,000","746,000,000","749,000,000","762,000,000","31,000,000","25,000,000","391,000,000","198,000,000","23,000,000","30,000,000","29,000,000","90,000,000","91,000,000","134,000,000","132,000,000","92,000,000","95,000,000","189,000,000","177,000,000","172,000,000","154,000,000","54,000,000","54,000,000","52,000,000","51,000,000","77,000,000","304,100,000","278,800,000","279,800,000","281,700,000","41,400,000","40,200,000","611,900,000","392,100,000","447,700,000","442,200,000","197,300,000","194,100,000","528,400,000","493,400,000","97,547,599.55","260,700,000","30,899,101.5","30,630,681.25","109,248,347.7","191,300,000","184,561,979.5","165,102,366","172,640,467.6","30,000,000","30,177,921.2","29,336,409.6","288,157,233.6","275,700,000","272,713,369.5","271,320,873.75","21,742,952","13,900,000","10,191,046.4","16,898,773.75","374,677,442.1","400,800,000","422,806,368.6","621,655,707.8","453,776,431.2","38,200,000","6,806,927.3"
			CurrentDebt,"266,000,000","599,000,000","675,000,000","273,000,000","496,000,000","506,000,000","480,000,000","547,000,000","756,000,000","746,000,000","749,000,000","762,000,000","31,000,000","25,000,000","391,000,000","198,000,000","23,000,000","26,000,000","29,000,000","90,000,000","91,000,000","134,000,000","132,000,000","92,000,000","95,000,000","50,000,000","177,000,000","172,000,000","154,000,000","54,000,000","54,000,000","52,000,000","51,000,000","77,000,000","304,100,000","278,800,000","279,800,000","281,700,000","41,400,000","40,200,000","611,900,000","392,100,000","447,700,000","442,200,000","197,300,000","194,100,000","528,400,000","493,400,000","97,547,599.55","260,700,000","30,899,101.5","30,630,681.25","109,248,347.7","191,300,000","184,561,979.5","165,102,366","172,640,467.6","30,000,000","30,177,921.2","29,336,409.6","288,157,233.6","275,700,000","272,713,369.5","271,320,873.75","21,742,952","13,900,000","10,191,046.4","16,898,773.75","374,677,442.1","400,800,000","422,806,368.6","621,655,707.8","453,776,431.2","38,200,000","6,806,927.3"
				OtherCurrentBorrowings,,"599,000,000",,,,"506,000,000",,,,"746,000,000",,,,"25,000,000",,,,"26,000,000",,,,,,,,"50,000,000",,,,"54,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,,"69,000,000",,,,,,,,,,,,,,,,"4,000,000",,,,,,,,"139,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"142,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,768,954",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"50,768,954",,,,,,,,,,,,,,,,,,,,,,,,,,
			CurrentDeferredRevenue,,"142,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,,,,,,,,,,"55,000,000",,,,"69,000,000",,,,,,,,,,,,,,,,,,,,"48,000,000",,,,"114,200,000",,,,,,,,,,"50,700,000","37,902,287",,"78,796,435.2","64,263,265","50,221,845.45",,"58,693,230.85","71,385,699","72,133,211.2",,"52,362,790.2","33,329,257.6","44,024,021.8",,"42,187,109.25","33,562,994.75","37,073,678.25",,"40,165,029.8","36,312,593.75","69,487,678",,"39,872,309.4","47,774,510.8","51,462,817.8",,"110,116,147.9"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"14,739,000,000","13,006,000,000","13,234,000,000","13,102,000,000","13,288,000,000","12,663,000,000","12,312,000,000","12,351,000,000","11,945,000,000","11,714,000,000","12,026,000,000","12,259,000,000","13,180,000,000","13,248,000,000","13,115,000,000","12,932,000,000","12,893,000,000","13,394,000,000","12,823,000,000","10,718,000,000","10,460,000,000","9,619,000,000","8,788,000,000","8,527,000,000","8,813,000,000","8,585,000,000","8,455,000,000","8,536,000,000","8,335,000,000","8,400,000,000","8,159,000,000","8,315,000,000","8,300,000,000","8,251,000,000","7,473,300,000","7,281,100,000","7,313,600,000","7,561,700,000","7,378,900,000","7,837,500,000","7,787,300,000","7,442,400,000","7,180,800,000","7,419,700,000","8,279,700,000","8,167,100,000","6,606,800,000","6,475,800,000","6,644,733,659.65","6,562,300,000","5,511,880,996.2","5,626,757,748.75","5,279,049,332.1","5,320,400,000","5,125,213,541.9","5,044,808,109","5,284,912,654.4","5,388,700,000","5,256,994,569.4","5,336,971,690.4","5,254,367,661.35","5,229,200,000","5,311,219,742.4","5,455,560,017","5,584,058,998","5,327,300,000","5,370,138,973.9","5,006,277,688.75","5,024,901,998.35","4,776,600,000","4,770,087,260.4","4,620,766,441.1","5,112,802,311","5,524,900,000","5,442,639,931.1"
		LongTermProvisions,,"70,000,000",,,,"74,000,000",,,,"70,000,000",,,,"76,000,000",,,,"108,000,000",,,,"111,000,000",,,,"121,000,000",,,,"127,000,000",,,,"140,000,000",,,,"159,000,000",,,,"164,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"9,804,000,000","8,443,000,000","8,308,000,000","8,266,000,000","8,427,000,000","8,190,000,000","7,806,000,000","7,936,000,000","7,601,000,000","7,413,000,000","7,384,000,000","7,660,000,000","8,583,000,000","8,659,000,000","8,488,000,000","8,383,000,000","8,430,000,000","8,927,000,000","8,648,000,000","6,611,000,000","6,358,000,000","5,659,000,000","4,752,000,000","4,633,000,000","4,774,000,000","4,687,000,000","4,591,000,000","4,692,000,000","4,590,000,000","4,636,000,000","4,602,000,000","4,745,000,000","4,681,000,000","4,695,000,000","4,042,500,000","3,918,800,000","3,940,900,000","4,033,200,000","4,389,000,000","4,160,400,000","4,023,300,000","4,102,700,000","3,701,300,000","3,977,800,000","4,785,000,000","4,685,800,000","4,140,400,000","4,016,800,000","4,256,603,310.7","4,146,200,000","2,896,284,723.9","3,049,612,751.25","2,749,023,355.8","2,813,500,000","2,723,013,812.3","2,724,295,800.6","2,825,487,701","2,970,800,000","2,972,048,231.6","3,096,311,547.2","3,080,580,562.5","3,075,300,000","3,211,181,259","3,361,264,272.25","3,562,253,597","3,348,900,000","3,444,110,821.85","3,113,810,688.75","3,129,487,311.6","2,922,100,000","2,933,862,485.4","2,815,716,694.1","3,318,719,172","3,709,000,000","3,631,229,535.1"
			LongTermDebt,"9,804,000,000","8,158,000,000","8,308,000,000","8,266,000,000","8,427,000,000","8,190,000,000","7,806,000,000","7,936,000,000","7,601,000,000","7,413,000,000","7,384,000,000","7,660,000,000","8,583,000,000","8,659,000,000","8,488,000,000","8,383,000,000","8,430,000,000","8,756,000,000","8,648,000,000","6,611,000,000","6,358,000,000","5,659,000,000","4,752,000,000","4,633,000,000","4,774,000,000","4,546,000,000","4,591,000,000","4,692,000,000","4,590,000,000","4,636,000,000","4,602,000,000","4,745,000,000","4,681,000,000","4,695,000,000","4,042,500,000","3,918,800,000","3,940,900,000","4,033,200,000","4,389,000,000","4,160,400,000","4,023,300,000","4,102,700,000","3,701,300,000","3,977,800,000","4,785,000,000","4,685,800,000","4,140,400,000","4,016,800,000","4,256,603,310.7","4,146,200,000","2,896,284,723.9","3,049,612,751.25","2,749,023,355.8","2,813,500,000","2,723,013,812.3","2,724,295,800.6","2,825,487,701","2,970,800,000","2,972,048,231.6","3,096,311,547.2","3,080,580,562.5","3,075,300,000","3,211,181,259","3,361,264,272.25","3,562,253,597","3,348,900,000","3,444,110,821.85","3,113,810,688.75","3,129,487,311.6","2,922,100,000","2,933,862,485.4","2,815,716,694.1","3,318,719,172","3,709,000,000","3,631,229,535.1"
			LongTermCapitalLeaseObligation,,"285,000,000",,,,,,,,,,,,,,,,"171,000,000",,,,,,,,"141,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"3,604,000,000","3,527,000,000","3,635,000,000","3,525,000,000","3,549,000,000","3,555,000,000","3,528,000,000","3,448,000,000","3,390,000,000","3,367,000,000","3,695,000,000","3,648,000,000","3,640,000,000","3,648,000,000","3,591,000,000","3,512,000,000","3,422,000,000","3,474,000,000","3,069,000,000","2,986,000,000","2,905,000,000","2,880,000,000","2,980,000,000","2,870,000,000","3,028,000,000","2,981,000,000","2,499,000,000","2,403,000,000","2,258,000,000","2,175,000,000","2,077,000,000","2,017,000,000","1,954,000,000","1,923,000,000","2,046,000,000","1,924,400,000","1,882,500,000","2,052,000,000","1,932,200,000","1,938,100,000","1,869,000,000","166,600,000","2,663,600,000","3,441,900,000","3,494,700,000","3,481,300,000","2,466,400,000","717,200,000","1,699,509,204.05","2,416,100,000","1,901,524,446","1,860,137,075","1,832,115,025.95","2,506,900,000","1,683,117,562.95","1,598,686,009.8","1,739,791,411","2,417,900,000","1,573,561,210.2","1,488,684,384.8","1,427,579,445.4","2,153,900,000","1,396,007,956.2","1,358,915,821.75","1,308,791,919.75","1,978,400,000","1,272,295,196.25","1,221,241,782.5","1,252,294,753.45","1,854,500,000","1,169,287,950.6","1,122,673,627.6","1,077,269,919","1,815,900,000","1,035,191,627.3"
			NonCurrentDeferredTaxesLiabilities,"3,604,000,000","3,501,000,000","3,635,000,000","3,525,000,000","3,549,000,000","3,518,000,000","3,528,000,000","3,448,000,000","3,390,000,000","3,321,000,000","3,695,000,000","3,648,000,000","3,640,000,000","3,571,000,000","3,591,000,000","3,512,000,000","3,422,000,000","3,391,000,000","3,069,000,000","2,986,000,000","2,905,000,000","2,773,000,000","2,980,000,000","2,870,000,000","3,028,000,000","2,903,000,000","2,499,000,000","2,403,000,000","2,258,000,000","2,092,000,000","2,077,000,000","2,017,000,000","1,954,000,000","1,819,000,000","2,046,000,000","1,924,400,000","1,882,500,000","1,944,800,000","1,932,200,000","1,938,100,000","1,869,000,000",,"2,663,600,000","2,622,700,000","2,640,700,000","2,616,100,000","1,770,300,000",,"1,699,509,204.05","1,701,500,000","1,901,524,446","1,860,137,075","1,832,115,025.95","1,781,200,000","1,683,117,562.95","1,598,686,009.8","1,739,791,411","1,674,400,000","1,573,561,210.2","1,488,684,384.8","1,427,579,445.4","1,386,100,000","1,396,007,956.2","1,358,915,821.75","1,308,791,919.75","1,307,200,000","1,272,295,196.25","1,221,241,782.5","1,252,294,753.45","1,200,100,000","1,169,287,950.6","1,122,673,627.6","1,077,269,919","1,095,500,000","1,035,191,627.3"
			NonCurrentDeferredRevenue,,"26,000,000",,,,"37,000,000",,,,"42,000,000",,,,"48,000,000",,,,"55,000,000",,,,"58,000,000",,,,"62,000,000",,,,"67,000,000",,,,"72,000,000",,,,"77,100,000",,,,"78,600,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,549,500,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"790,000,000","896,000,000","712,000,000","713,000,000","714,000,000","799,000,000","746,000,000","749,000,000","749,000,000","816,000,000","726,000,000","729,000,000","730,000,000","806,000,000","756,000,000","751,000,000","750,000,000","831,000,000","763,000,000","759,000,000","760,000,000","900,000,000","657,000,000","660,000,000","663,000,000","726,000,000","1,036,000,000","1,104,000,000","1,172,000,000","1,392,000,000","1,174,000,000","1,240,000,000","1,312,000,000","1,433,000,000","973,000,000","1,019,900,000","1,069,300,000","1,197,900,000","585,300,000","1,252,200,000","1,417,700,000","297,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"790,000,000","785,000,000","712,000,000","713,000,000","714,000,000","718,000,000","746,000,000","749,000,000","749,000,000","749,000,000","726,000,000","729,000,000","730,000,000","734,000,000","756,000,000","751,000,000","750,000,000","758,000,000","763,000,000","759,000,000","760,000,000","755,000,000","657,000,000","660,000,000","663,000,000","657,000,000","1,036,000,000","1,104,000,000","1,172,000,000","1,366,000,000","1,174,000,000","1,240,000,000","1,312,000,000","1,433,000,000","973,000,000","1,019,900,000","1,069,300,000","1,197,900,000","585,300,000","1,252,200,000","1,417,700,000","297,800,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"541,000,000","70,000,000","579,000,000","598,000,000","598,000,000","45,000,000","232,000,000","218,000,000","205,000,000","48,000,000","221,000,000","222,000,000","227,000,000","59,000,000","280,000,000","286,000,000","291,000,000","54,000,000","343,000,000","362,000,000","437,000,000","69,000,000","399,000,000","364,000,000","348,000,000","70,000,000","329,000,000","337,000,000","315,000,000","70,000,000","306,000,000","313,000,000","353,000,000","60,000,000","411,800,000","418,000,000","420,900,000","119,600,000","472,400,000","486,800,000","477,300,000","161,800,000","815,900,000",,,,,"1,741,800,000","688,621,144.9",,"714,071,826.3","717,007,922.5","697,910,950.35",,"719,082,166.65","721,826,298.6","719,633,542.4",,"711,385,127.6","751,975,758.4","746,207,653.45",,"704,030,527.2","735,379,923","713,013,481.25",,"653,732,955.8","671,225,217.5","643,119,933.3",,"666,936,824.4","682,376,119.4","716,813,220",,"776,218,768.7"
TotalEquityGrossMinorityInterest,"6,955,000,000","7,069,000,000","7,215,000,000","7,157,000,000","6,814,000,000","6,636,000,000","7,128,000,000","6,574,000,000","6,434,000,000","6,437,000,000","5,565,000,000","5,333,000,000","5,038,000,000","4,626,000,000","4,669,000,000","4,691,000,000","5,290,000,000","4,796,000,000","3,992,000,000","5,251,000,000","5,418,000,000","5,610,000,000","7,092,000,000","7,136,000,000","7,263,000,000","7,097,000,000","6,028,000,000","5,725,000,000","5,449,000,000","5,097,000,000","5,231,000,000","4,938,000,000","4,826,000,000","4,649,000,000","5,199,300,000","5,004,600,000","4,900,700,000","4,824,700,000","5,071,800,000","4,882,000,000","4,792,500,000","6,706,000,000","6,745,200,000","6,606,500,000","6,504,500,000","5,993,400,000","5,805,300,000","5,666,000,000","5,516,847,171.1","5,457,900,000","5,160,895,225.5","4,983,423,023.75","4,941,499,417.65","4,856,500,000","4,767,170,218.7","4,698,850,480.5","4,455,181,237","4,385,700,000","4,242,928,443.6","4,121,197,241.6","4,047,107,950.2","3,982,400,000","3,895,122,445.5","3,743,725,276.5","3,669,966,898.5","3,675,200,000","3,549,419,200.95","3,497,855,941.25","3,472,924,717.6","3,386,400,000","3,278,623,055.4","3,250,193,718","3,090,730,130.4","3,137,500,000","3,037,203,886.2"
	StockholdersEquity,"6,955,000,000","7,069,000,000","7,215,000,000","7,157,000,000","6,814,000,000","6,636,000,000","7,128,000,000","6,574,000,000","6,434,000,000","6,437,000,000","5,565,000,000","5,333,000,000","5,038,000,000","4,626,000,000","4,669,000,000","4,691,000,000","5,290,000,000","4,796,000,000","3,992,000,000","5,251,000,000","5,418,000,000","5,610,000,000","7,092,000,000","7,136,000,000","7,263,000,000","7,097,000,000","6,028,000,000","5,725,000,000","5,449,000,000","5,097,000,000","5,231,000,000","4,938,000,000","4,826,000,000","4,649,000,000","5,199,300,000","5,004,600,000","4,900,700,000","4,824,700,000","5,071,800,000","4,882,000,000","4,792,500,000","6,706,000,000","6,745,200,000","6,606,500,000","6,504,500,000","5,993,400,000","5,805,300,000","5,666,000,000","5,516,847,171.1","5,457,900,000","5,160,895,225.5","4,983,423,023.75","4,941,499,417.65","4,856,500,000","4,767,170,218.7","4,698,850,480.5","4,455,181,237","4,385,700,000","4,242,928,443.6","4,121,197,241.6","4,047,107,950.2","3,982,400,000","3,895,122,445.5","3,743,725,276.5","3,669,966,898.5","3,675,200,000","3,549,419,200.95","3,497,855,941.25","3,472,924,717.6","3,386,400,000","3,278,623,055.4","3,250,193,718","3,090,730,130.4","3,137,500,000","3,037,203,886.2"
		CapitalStock,"1,985,000,000","1,993,000,000","1,982,000,000","1,996,000,000","1,997,000,000","2,002,000,000","2,017,000,000","2,013,000,000","2,022,000,000","2,032,000,000","2,025,000,000","2,038,000,000","2,036,000,000","2,002,000,000","2,000,000,000","2,000,000,000","2,065,000,000","2,058,000,000","2,054,000,000","2,151,000,000","2,177,000,000","2,185,000,000","2,240,000,000","2,248,000,000","2,253,000,000","2,240,000,000","2,221,000,000","2,213,000,000","2,183,000,000","2,127,000,000","2,042,000,000","1,934,000,000","0","0","0","0","0","0","0","0","0","0","0","1,722,200,000","1,718,200,000","1,220,800,000","1,218,900,000","1,216,900,000","0","1,188,600,000","0","0","0","1,175,700,000","0","0","0","1,141,500,000","0","0","0","1,120,600,000","0","0","0","1,118,100,000","0","0","0","1,116,100,000","0","0","0","1,114,100,000","1,113,674,282.7"
			CommonStock,"1,985,000,000","1,993,000,000","1,982,000,000","1,996,000,000","1,997,000,000","2,002,000,000","2,017,000,000","2,013,000,000","2,022,000,000","2,032,000,000","2,025,000,000","2,038,000,000","2,036,000,000","2,002,000,000","2,000,000,000","2,000,000,000","2,065,000,000","2,058,000,000","2,054,000,000","2,151,000,000","2,177,000,000","2,185,000,000","2,240,000,000","2,248,000,000","2,253,000,000","2,240,000,000","2,221,000,000","2,213,000,000","2,183,000,000","2,127,000,000","2,042,000,000","1,934,000,000","0","0","0","0","0","0","0","0","0","0","0","1,722,200,000","1,718,200,000","1,220,800,000","1,218,900,000","1,216,900,000","0","1,188,600,000","0","0","0","1,175,700,000","0","0","0","1,141,500,000","0","0","0","1,120,600,000","0","0","0","1,118,100,000","0","0","0","1,116,100,000","0","0","0","1,114,100,000","1,113,674,282.7"
		AdditionalPaidInCapital,"51,000,000","48,000,000","45,000,000","45,000,000","46,000,000","42,000,000","47,000,000","45,000,000","45,000,000","43,000,000","42,000,000","42,000,000","42,000,000","52,000,000","43,000,000","49,000,000","48,000,000","43,000,000","42,000,000","40,000,000","38,000,000","36,000,000","35,000,000","34,000,000","36,000,000","34,000,000","35,000,000","33,000,000","35,000,000","41,000,000","57,000,000","81,000,000","1,981,000,000","1,940,000,000","1,917,700,000","1,911,000,000","1,904,200,000","1,837,500,000","1,831,400,000","1,810,200,000","1,805,400,000","1,779,900,000","1,763,200,000","35,100,000","35,100,000","40,200,000","41,300,000","39,800,000","1,245,682,158.8","42,400,000","1,227,751,129.5","1,221,907,286.25","1,220,543,241.6","32,300,000","1,213,377,593.05","1,280,643,203.4","1,372,630,892.8","241,600,000","1,115,492,120.4","1,121,178,245.6","1,125,314,150.95","300,400,000","1,123,898,254.05","1,124,273,845.75","1,120,718,802","1,121,648,447.25","1,115,831,866.55","1,122,866,923.75","1,117,523,372.55","1,120,346,766","1,115,225,496","1,119,461,486.8","1,115,918,484","1,117,215,251.4","291,407,259"
		RetainedEarnings,"7,399,000,000","7,550,000,000","7,180,000,000","7,125,000,000","6,798,000,000","6,635,000,000","6,718,000,000","6,189,000,000","6,072,000,000","6,103,000,000","5,213,000,000","4,993,000,000","4,729,000,000","4,371,000,000","4,059,000,000","4,113,000,000","4,658,000,000","4,172,000,000","4,009,000,000","5,193,000,000","5,410,000,000","5,608,000,000","6,249,000,000","6,306,000,000","6,439,000,000","6,326,000,000","6,305,000,000","6,042,000,000","5,852,000,000","5,697,000,000","5,742,000,000","5,579,000,000","5,536,000,000","5,445,000,000","5,274,100,000","5,138,200,000","5,061,000,000","5,073,000,000","4,932,900,000","4,781,300,000","4,723,300,000","4,876,600,000","4,934,100,000","4,780,300,000","4,664,600,000","4,654,100,000","4,491,600,000","4,356,900,000","4,229,173,916.05","4,187,300,000","3,879,346,171.7","3,698,553,438.75","3,643,321,299.3","3,582,100,000","3,490,109,092.35","3,354,000,183.6","3,013,414,128.4","2,935,100,000","2,821,257,276.6","2,637,801,543.2","2,545,489,314.35","2,484,400,000","2,386,714,666.05","2,231,463,855","2,161,479,948.25","2,174,800,000","2,020,546,328.95","1,959,157,167.5","1,941,473,073.15","1,856,900,000","1,750,284,459","1,712,614,007.7","1,559,883,205.2","1,606,800,000","1,517,500,892.2"
		GainsLossesNotAffectingRetainedEarnings,"-2,480,000,000","-2,522,000,000","-1,992,000,000","-2,009,000,000","-2,027,000,000","-2,043,000,000","-1,654,000,000","-1,673,000,000","-1,705,000,000","-1,741,000,000","-1,715,000,000","-1,740,000,000","-1,769,000,000","-1,799,000,000","-1,433,000,000","-1,471,000,000","-1,481,000,000","-1,477,000,000","-2,113,000,000","-2,133,000,000","-2,207,000,000","-2,219,000,000","-1,432,000,000","-1,452,000,000","-1,465,000,000","-1,503,000,000","-2,533,000,000","-2,563,000,000","-2,621,000,000","-2,768,000,000","-2,610,000,000","-2,656,000,000","-2,691,000,000","-2,736,000,000","-1,992,500,000","-2,044,600,000","-2,064,500,000","-2,085,800,000","-1,692,500,000","-1,709,500,000","-1,736,200,000","49,500,000","47,900,000","68,900,000","86,600,000","78,300,000","53,500,000","52,400,000",,"39,600,000",,,,"66,400,000","63,683,533.3","64,207,093.5","69,136,215.8","67,500,000","67,551,562.4","73,939,951.2","73,440,314.7","77,000,000","84,576,706.5","89,635,841.25","91,180,036.5","87,700,000","122,194,046.95","123,019,866.25","122,456,587.5","122,300,000","122,215,123.8","125,956,375.3","123,456,838.2","125,500,000","114,621,452.3"
