name,03/31/2020,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,06/30/2008,12/31/2007,06/30/2007,12/31/2006,06/30/2006,12/31/2005,06/30/2005,12/31/2004,06/30/2004,12/31/2003,06/30/2003,12/31/2002,06/30/2002,12/31/2001,06/30/2001,12/31/2000,06/30/2000,12/31/1999,06/30/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
		Inventory,"3,803,000,000","4,734,000,000","4,679,000,000","4,569,000,000","4,630,000,000","4,651,000,000","5,070,000,000","4,719,000,000","4,326,000,000","4,621,000,000","4,638,000,000","4,858,000,000","4,728,000,000","4,637,000,000","4,558,000,000","4,413,000,000","3,392,000,000","3,910,000,000","7,642,000,000","7,386,000,000","7,590,000,000","7,555,000,000","8,793,000,000","8,257,000,000","7,939,000,000","8,690,000,000","8,035,000,000","8,275,000,000","8,496,000,000","9,435,000,000","7,900,000,000","7,737,000,000","7,575,000,000","8,159,000,000","6,911,000,000","6,589,000,000","6,589,000,000","6,797,000,000","6,641,000,000","5,495,000,000","5,659,000,000","6,082,000,000","4,533,000,000","6,082,000,000","6,213,000,000","5,507,536,100","4,935,722,370","4,752,231,680","4,390,386,000","3,560,455,270","3,110,452,380","3,317,346,960","3,189,997,440","3,287,284,200","3,163,560,400","3,202,932,170","2,965,443,600","2,817,642,370","3,225,060,600","3,128,206,120","2,925,820,470","2,627,580,760","2,518,101,300","2,437,754,940","2,616,361,020","6,009,955,600","5,086,573,020"
			RawMaterials,,"2,427,000,000",,,,"2,340,000,000",,,,"2,565,000,000",,"2,689,000,000",,"2,588,000,000",,"2,489,000,000",,"2,093,000,000",,,,"2,855,000,000",,"2,624,000,000","2,771,000,000",,"2,734,000,000",,"2,886,000,000",,,,"2,786,000,000",,"2,450,000,000",,"2,561,000,000",,"2,457,000,000","2,129,000,000",,"1,884,000,000",,"1,884,000,000",,"1,971,876,250","1,450,944,280","1,375,965,040","1,533,113,400",,"1,020,849,480",,"1,078,909,440",,"1,602,638,840","1,019,677,900",,,,,,,,,,,
			WorkInProcess,,"8,000,000",,,,,,,,"141,000,000",,"116,000,000",,"111,000,000",,"110,000,000",,"105,000,000",,,,"1,814,000,000",,"2,641,000,000","1,756,000,000",,"1,762,000,000",,"1,744,000,000",,,,"869,000,000",,"1,125,000,000",,"428,000,000",,"1,388,000,000","859,000,000",,"1,021,000,000",,"1,021,000,000",,"554,182,960","633,125,890","424,306,400","556,428,600","598,615,790","286,597,710","403,510,960","508,300,800","433,540,380","272,900,540","269,690,510","302,986,600","267,490,580","451,814,400",,,,,,,,
			FinishedGoods,,"2,284,000,000",,,,"2,274,000,000",,,,"1,859,000,000",,"2,000,000,000",,"1,869,000,000",,"1,733,000,000",,"1,637,000,000",,,,"2,852,000,000",,"2,975,000,000","3,390,000,000",,"3,539,000,000",,"3,866,000,000",,,,"3,767,000,000",,"3,336,000,000",,"3,449,000,000",,"2,796,000,000","2,507,000,000",,"3,177,000,000",,"3,177,000,000",,"2,686,552,790","2,531,764,790","2,661,007,280","2,064,498,800","2,296,523,200","1,738,582,650",,"1,500,307,200",,,"1,799,207,360","2,182,308,800","2,138,800,730",,,,,,,,,
			OtherInventories,,"15,000,000",,,,"37,000,000",,,,"56,000,000",,"53,000,000",,"69,000,000",,"81,000,000",,"75,000,000",,,,"34,000,000",,"17,000,000","22,000,000",,,,,,,,"153,000,000",,,,"151,000,000",,,,,,,,,"294,924,100","319,887,410","290,952,960","236,345,200","665,316,280","64,422,540","2,913,836,000","102,480,000","2,853,743,820","1,288,021,020","114,356,400","480,148,200","411,351,060","2,773,246,200",,,,,,,,
		AssetsHeldForSaleCurrent,"18,000,000","18,000,000","20,000,000","272,000,000","301,000,000","295,000,000","5,063,000,000","4,931,000,000","303,000,000","323,000,000","13,000,000","355,000,000","261,000,000","14,000,000","13,000,000","99,000,000","2,052,000,000","17,516,000,000","9,000,000","159,000,000","345,000,000","456,000,000","480,000,000","663,000,000","2,296,000,000","389,000,000","486,000,000","528,000,000","516,000,000",,,,"262,000,000",,,,"382,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		HedgingAssetsCurrent,,"2,573,000,000",,"2,266,000,000",,"1,594,000,000",,,,"1,231,000,000",,"1,059,000,000",,"2,248,000,000",,"2,296,000,000",,"3,220,000,000",,,,"3,299,000,000",,"2,492,000,000","732,000,000",,"789,000,000",,"947,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"4,307,000,000","633,000,000","1,951,000,000","763,000,000","2,530,000,000","664,000,000","4,372,000,000","3,100,000,000","1,854,000,000","342,000,000","1,263,000,000","373,000,000","1,403,000,000","343,000,000","2,118,000,000","397,000,000","3,673,000,000","419,000,000","3,588,000,000","3,336,000,000","3,592,000,000","1,086,000,000","3,630,000,000","859,000,000","593,000,000","1,356,000,000","602,000,000","1,547,000,000","677,000,000","3,689,000,000","3,308,000,000","3,446,000,000","2,326,000,000","3,138,000,000","2,453,000,000","1,350,000,000","1,350,000,000","2,364,000,000","1,338,000,000","1,655,000,000",,"5,106,000,000",,"2,349,000,000","1,532,000,000","2,620,709,270","1,285,459,800","1,513,106,930","564,254,600","368,119,160","455,913,360","601,946,880",,"533,588,160","515,382,230","572,734,970","715,692,600","445,068,360","644,776,800","412,054,380","419,924,000","338,882,390","255,963,500","262,619,280","430,908,660","2,603,242,800","1,895,961,210"
	TotalNonCurrentAssets,"87,556,000,000","88,513,000,000","90,038,000,000","84,727,000,000","85,388,000,000","78,628,000,000","75,578,000,000","75,369,000,000","78,153,000,000","78,172,000,000","81,441,000,000","83,359,000,000","86,622,000,000","86,560,000,000","82,501,000,000","82,720,000,000","80,565,000,000","77,294,000,000","95,396,000,000","96,857,000,000","99,150,000,000","91,344,000,000","91,767,000,000","86,150,000,000","85,584,000,000","87,290,000,000","89,128,000,000","92,201,000,000","90,383,000,000","111,019,000,000","109,821,000,000","103,825,000,000","104,750,000,000","100,781,000,000","97,301,000,000","96,949,000,000","96,949,000,000","93,023,000,000","95,423,000,000","86,400,000,000","77,706,000,000","80,024,000,000","44,244,000,000","79,462,000,000","72,656,000,000","67,752,296,210","61,380,705,450","58,290,607,080","56,678,239,800","58,573,161,940","54,223,956,360","48,394,021,040","49,926,616,320","46,726,283,410","46,998,861,470","44,072,003,590","41,507,151,000","43,145,780,990","44,014,252,800","36,509,934,600","31,646,522,450","29,317,798,790","28,188,825,600","27,239,076,360","27,303,609,060","27,786,403,010","26,932,632,030"
		NetPPE,"67,620,000,000","68,572,000,000","69,266,000,000","66,918,000,000","67,399,000,000","61,383,000,000","59,771,000,000","59,669,000,000","62,390,000,000","63,158,000,000","65,336,000,000","67,585,000,000","70,703,000,000","70,793,000,000","67,882,000,000","67,826,000,000","66,094,000,000","63,795,000,000","75,894,000,000","76,845,000,000","78,509,000,000","71,962,000,000","70,099,000,000","65,913,000,000","63,763,000,000","63,785,000,000","64,441,000,000","65,442,000,000","63,466,000,000","63,865,000,000","64,188,000,000","73,048,000,000","73,578,000,000","70,314,000,000","67,162,000,000","67,404,000,000","67,404,000,000","64,583,000,000","67,477,000,000","59,765,000,000","61,535,000,000","59,255,000,000","61,588,000,000","55,833,000,000","53,032,000,000","50,215,972,050","45,995,820,200","44,311,984,270","43,081,347,400","44,978,926,630","41,677,253,730","37,588,484,400","38,343,916,800","36,296,699,360","35,477,070,200","33,723,702,360","32,643,031,400","33,372,259,630","34,166,110,800","26,870,843,380","25,434,796,680","23,091,704,440","21,668,034,700","20,833,894,440","20,539,070,370","20,934,410,850","19,975,834,830"
			GrossPPE,"67,620,000,000","200,914,000,000","69,266,000,000","66,918,000,000","67,399,000,000","184,970,000,000","59,771,000,000","59,669,000,000","62,390,000,000","183,777,000,000","65,336,000,000","190,805,000,000","70,703,000,000","197,272,000,000","67,882,000,000","187,093,000,000","66,094,000,000","172,549,000,000","75,894,000,000","76,845,000,000","78,509,000,000","174,027,000,000","70,099,000,000","157,101,000,000","150,768,000,000","63,785,000,000","64,441,000,000","65,442,000,000","143,297,000,000",,,,,,"140,073,000,000",,,,"70,951,000,000","122,566,000,000",,"118,127,000,000",,"112,190,000,000",,"102,403,820,350","96,763,355,830","93,454,999,980","89,592,048,000","90,640,900,050","90,745,755,030","78,909,629,600","80,736,203,520","76,604,044,250","71,716,349,870","73,459,692,450","66,562,431,600","71,244,654,900","72,466,794,000","61,530,259,860","58,843,950,120","54,718,077,400","35,440,802,800","48,953,768,580","46,228,135,590","44,254,324,130","40,008,603,090"
				LandAndImprovements,,"4,067,000,000",,,,,,,,"571,000,000",,,,"537,000,000",,,,"423,000,000",,,,"642,000,000",,,"693,000,000",,,,"678,000,000",,,,,,,,,,,"646,000,000",,,,"655,000,000",,"628,942,790","588,799,690","482,648,530","456,255,800","420,466,380",,,,,,,,,,,,,,,,,
				BuildingsAndImprovements,,"806,000,000",,,,,,,,"3,490,000,000",,,,"3,416,000,000",,,,"3,053,000,000",,,,"4,463,000,000",,,"3,404,000,000",,,,"3,150,000,000",,,,,,,,,,,"3,057,000,000",,,,"3,055,000,000",,"3,207,813,990","3,030,434,540","3,236,093,990","3,115,530,600","3,149,276,300",,"1,745,350,880","3,503,996,160","3,473,087,220",,"3,306,805,900",,"3,204,267,410",,,,,,,,,
				MachineryFurnitureEquipment,,"31,638,000,000",,,,"27,516,000,000",,,,"162,015,000,000",,,,"168,422,000,000",,,,"140,991,000,000",,,,"142,452,000,000",,,"123,294,000,000",,,,"113,830,000,000",,,,,,,,,,,"98,228,000,000",,,,"88,436,000,000",,"85,141,158,320","82,152,701,540","81,531,990,140","78,053,393,600","79,368,517,240",,"28,377,811,920","65,826,593,280","63,112,680,520",,"61,488,483,310",,"60,065,122,130",,,,,,,,,
				OtherProperties,"67,620,000,000","1,334,000,000","69,266,000,000","66,918,000,000","67,399,000,000","4,060,000,000","59,771,000,000","59,669,000,000","62,390,000,000","1,954,000,000","65,336,000,000",,"70,703,000,000","2,160,000,000","67,882,000,000",,"66,094,000,000","2,104,000,000","75,894,000,000","76,845,000,000","78,509,000,000","2,159,000,000","70,099,000,000",,"1,953,000,000","63,785,000,000","64,441,000,000","65,442,000,000","2,239,000,000",,,,,,,,,,,"1,920,000,000",,,,"1,563,000,000",,"1,362,823,690","1,354,165,410","1,382,026,560","1,292,072,600","1,181,189,690",,"41,643,511,360","1,059,233,280","1,022,710,640",,"1,060,655,610",,"955,323,500",,,,,,,,,
				ConstructionInProgress,,"2,799,000,000",,,,"2,415,000,000",,,,"15,747,000,000",,,,"22,737,000,000",,,,"25,978,000,000",,,,"24,311,000,000",,,"21,424,000,000",,,,"23,400,000,000",,,,,,,,,,,"18,715,000,000",,,,"18,481,000,000",,"12,063,081,560","9,637,254,650","6,822,240,760","6,674,795,400","6,521,450,440",,"7,142,955,440","10,346,380,800","8,995,565,870",,"7,603,747,630",,"7,019,941,860",,,,,,,,,
			AccumulatedDepreciation,,"-132,342,000,000",,,,"-123,587,000,000",,,,"-120,619,000,000",,"-123,220,000,000",,"-126,479,000,000",,"-119,267,000,000",,"-108,754,000,000",,,,"-102,065,000,000",,"-91,188,000,000","-87,005,000,000",,,,"-79,831,000,000",,,,,,"-72,911,000,000",,,,"-3,474,000,000","-62,801,000,000",,"-58,872,000,000",,"-56,357,000,000",,"-52,187,848,300","-50,767,535,630","-49,143,015,710","-46,510,700,600","-45,661,973,420","-49,068,501,300","-41,321,145,200","-42,392,286,720","-40,307,344,890","-36,239,279,670","-39,735,990,090","-33,919,400,200","-37,872,395,270","-38,300,683,200","-34,659,416,480","-33,409,153,440","-31,626,372,960","-13,772,768,100","-28,119,874,140","-25,689,065,220","-23,319,913,280","-20,032,768,260"
		GoodwillAndOtherIntangibleAssets,"3,207,000,000","2,028,000,000","3,189,000,000","3,154,000,000","3,180,000,000","2,089,000,000","3,047,000,000","2,992,000,000","2,958,000,000","2,925,000,000","2,956,000,000","3,043,000,000","3,262,000,000","3,269,000,000","2,835,000,000","2,882,000,000","2,905,000,000","2,433,000,000","3,465,000,000","3,551,000,000","3,653,000,000","3,645,000,000","3,656,000,000","3,707,000,000","3,876,000,000","4,425,000,000","4,533,000,000","4,564,000,000","4,487,000,000","6,102,000,000","6,021,000,000","10,994,000,000","10,950,000,000","10,858,000,000","10,891,000,000","11,172,000,000","11,172,000,000","11,466,000,000","11,479,000,000","11,469,000,000","8,201,000,000","7,697,000,000","8,487,000,000","11,037,000,000","4,797,000,000","4,340,185,360","3,962,023,510","3,752,838,570","3,828,479,200","3,191,491,800","2,396,848,860","3,187,515,280","3,486,779,520","3,603,308,140","4,057,005,480","3,178,154,950","2,481,269,000","2,847,987,940","3,570,981,000","2,397,794,480","2,327,428,770","2,176,400,100","1,866,118,800","1,772,680,140","1,680,907,410","1,035,672,830","1,043,519,580"
			Goodwill,,"1,265,000,000",,"1,285,000,000",,"1,284,000,000",,,,"1,204,000,000",,"1,212,000,000",,"1,320,000,000",,"1,310,000,000",,"1,314,000,000",,,,"2,197,000,000",,"2,134,000,000","2,146,000,000",,,,"2,461,000,000",,,,"4,023,000,000",,,,"4,175,000,000",,,"4,410,000,000",,,,"3,553,000,000",,"2,118,652,430","2,186,020,430","2,083,647,500","1,906,413,600","1,912,362,150",,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,,"763,000,000",,"1,869,000,000",,"805,000,000",,,,"1,721,000,000",,"1,831,000,000",,"1,949,000,000",,"1,572,000,000",,"1,119,000,000",,,,"1,448,000,000",,"1,573,000,000","1,730,000,000",,,,"2,026,000,000",,,,"6,927,000,000",,,"11,172,000,000","6,997,000,000",,,"7,059,000,000",,,,"7,484,000,000","4,797,000,000","2,221,532,930","1,776,003,080","1,669,191,070","1,922,065,600","1,279,129,650","2,396,848,860","3,187,515,280","3,486,779,520","3,603,308,140","4,057,005,480","3,178,154,950","2,481,269,000","2,847,987,940","3,570,981,000","2,397,794,480","2,327,428,770","2,176,400,100","1,866,118,800","1,772,680,140","1,680,907,410","1,035,672,830","1,043,519,580"
		InvestmentsAndAdvances,"10,238,000,000","11,138,000,000","11,529,000,000","7,175,000,000","8,462,000,000","8,027,000,000","6,407,000,000","6,447,000,000","6,086,000,000","3,803,000,000","6,386,000,000","4,252,000,000","6,192,000,000","4,391,000,000","5,448,000,000","4,801,000,000","5,390,000,000","3,340,000,000","6,479,000,000","6,669,000,000","6,853,000,000","5,206,000,000","6,825,000,000","5,606,000,000","6,260,000,000","8,641,000,000","7,418,000,000","10,810,000,000","9,419,000,000","7,926,000,000","6,858,000,000","8,711,000,000","6,242,000,000","8,014,000,000","7,657,000,000","7,613,000,000","6,090,000,000","7,521,000,000","8,053,000,000","6,244,000,000","6,187,000,000","5,881,000,000","6,015,000,000","5,881,000,000","6,871,000,000",,,,,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"8,080,000,000","9,035,000,000","9,179,000,000","6,180,000,000","6,239,000,000","7,044,000,000","3,830,000,000","3,893,000,000","3,478,000,000","3,511,000,000","4,360,000,000","3,944,000,000","4,057,000,000","4,040,000,000","4,157,000,000","4,444,000,000","4,323,000,000","2,619,000,000","3,389,000,000","3,395,000,000","3,465,000,000","3,115,000,000","640,000,000","3,112,000,000","3,153,000,000","4,468,000,000","4,518,000,000","4,411,000,000","4,265,000,000","4,443,000,000","6,549,000,000","6,835,000,000","5,843,000,000","5,941,000,000","5,704,000,000","5,668,000,000","5,668,000,000","5,547,000,000",,,"6,187,000,000",,,,"5,346,000,000",,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinAssociatesatCost,,"4,357,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsInOtherVenturesUnderEquityMethod,,"86,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
				InvestmentsinJointVenturesatCost,,"4,592,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"1,224,000,000","1,174,000,000","1,377,000,000","67,000,000","1,289,000,000","64,000,000","1,635,000,000","1,613,000,000","1,732,000,000","73,000,000","1,804,000,000","74,000,000","1,859,000,000","75,000,000","1,006,000,000","74,000,000","795,000,000","77,000,000","1,085,000,000","1,094,000,000","1,119,000,000","76,000,000","1,056,000,000","82,000,000","80,000,000","1,165,000,000","81,000,000","1,170,000,000","69,000,000",,,"1,484,000,000",,"1,683,000,000","1,578,000,000","1,523,000,000",,"1,542,000,000",,,,,,,"987,000,000",,,,,,,,,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"1,224,000,000","1,174,000,000","1,377,000,000","67,000,000","1,289,000,000","64,000,000","1,635,000,000","1,613,000,000","1,732,000,000","73,000,000","1,804,000,000","74,000,000","1,859,000,000","75,000,000","1,006,000,000","74,000,000","795,000,000","77,000,000","1,085,000,000","1,094,000,000","1,119,000,000","76,000,000","1,056,000,000","82,000,000","80,000,000","1,165,000,000","81,000,000","1,170,000,000","69,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
