name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
			OtherIntangibleAssets,"306,700,000","288,700,000","186,977,000","184,268,000","157,699,000","150,892,000","71,199,000","62,429,000","59,095,000",,"42,496,000","42,008,000","68,946,000","69,054,000","260,899,000","289,181,000","235,973,000","206,197,000","156,849,000","133,871,000","110,700,000","43,000,000","24,100,000","4,100,000",
		NonCurrentDeferredAssets,,,,,,"0","10,256,000","17,123,000","29,270,000","39,524,000","40,735,000","44,007,000",,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,"0","10,256,000","17,123,000","29,270,000","39,524,000","40,735,000","44,007,000",,,,,,,,,,,,,
		OtherNonCurrentAssets,"388,500,000","221,000,000","271,818,000","107,159,000","100,855,000","98,411,000","31,394,000","22,808,000","16,840,000","54,989,000","7,752,000","4,616,000","5,978,000","6,136,000","54,390,000","5,217,000","2,559,000","3,163,000","3,709,000","7,370,000","8,700,000","14,300,000","6,200,000","6,000,000","3,200,000"
TotalLiabilitiesNetMinorityInterest,"4,616,200,000","4,186,800,000","3,599,848,000","2,933,374,000","2,399,135,000","2,207,827,000","1,190,399,000","1,064,601,000","779,012,000","651,459,000","588,062,000","885,116,000","1,118,523,000","1,085,964,000","993,081,000","850,958,000","743,856,000","622,056,000","459,447,000","446,228,000","350,800,000","202,900,000","128,600,000","39,100,000","37,600,000"
	CurrentLiabilities,"2,569,100,000","2,493,500,000","2,300,981,000","1,921,994,000","1,590,825,000","1,442,600,000","872,511,000","721,304,000","456,584,000","345,869,000","321,177,000","597,028,000","585,091,000","629,939,000","648,400,000","536,698,000","476,871,000","429,470,000","275,575,000","297,605,000","259,600,000","150,600,000","96,000,000","28,900,000","25,000,000"
		PayablesAndAccruedExpenses,"462,200,000","409,900,000","363,079,000","299,532,000","237,979,000","224,514,000","145,302,000","123,191,000","104,423,000","82,531,000","66,300,000","72,522,000","102,317,000","102,093,000","88,692,000","78,864,000","70,566,000","60,369,000","53,425,000","13,651,000","11,900,000","6,300,000","3,900,000","2,400,000","1,500,000"
			Payables,"125,300,000","126,300,000","111,362,000","88,423,000","70,871,000","70,853,000","51,159,000","41,589,000","31,712,000","23,747,000","18,782,000","21,571,000","38,715,000","39,794,000","30,917,000","26,821,000","24,402,000","19,445,000","16,894,000","13,651,000","11,900,000","6,300,000","3,900,000","2,400,000","1,500,000"
				AccountsPayable,"125,300,000","126,300,000","111,362,000","88,423,000","70,871,000","70,853,000","51,159,000","41,589,000","31,712,000","23,747,000","18,782,000","21,571,000","38,715,000","39,794,000","30,917,000","26,821,000","24,402,000","19,445,000","16,894,000","13,651,000","11,900,000","6,300,000","3,900,000","2,400,000","1,500,000"
			CurrentAccruedExpenses,"336,900,000","283,600,000","251,717,000","211,109,000","167,108,000","153,661,000","94,143,000","81,602,000","72,711,000","58,784,000","47,518,000","50,951,000","63,602,000","62,299,000","57,775,000","52,043,000","46,164,000","40,924,000","36,531,000",,,,,,
		CurrentDebtAndCapitalLeaseObligation,"2,106,900,000","2,083,600,000","1,937,902,000","1,622,462,000","1,352,846,000","1,210,591,000","720,938,000","589,766,000","352,161,000","263,338,000","248,791,000","416,334,000","464,917,000","516,236,000","537,320,000","457,424,000","393,260,000","369,101,000","222,150,000","260,479,000","215,500,000","132,300,000","85,400,000","22,000,000","22,300,000"
			CurrentDebt,"2,106,900,000","2,083,600,000","1,937,902,000","1,622,462,000","1,352,846,000","1,210,591,000","720,938,000","589,766,000","352,161,000","263,338,000","248,791,000","416,334,000","464,917,000","516,236,000","537,320,000","457,424,000","393,260,000","369,101,000","222,150,000","260,479,000","215,500,000","132,300,000","85,400,000","22,000,000","22,300,000"
				CurrentNotesPayable,"2,067,600,000","2,057,700,000","1,919,026,000","1,601,497,000","1,313,955,000","1,178,679,000","713,855,000","581,584,000","343,940,000","251,257,000","210,488,000","337,700,000","451,590,000","499,679,000","530,452,000","450,859,000","378,961,000","364,635,000","211,947,000",,,,,,
				LineOfCredit,,,,,,,,,,,"24,000,000",,,,,,,,,,,,,,
				OtherCurrentBorrowings,"39,300,000","25,900,000","18,876,000","20,965,000","38,891,000","31,912,000","7,083,000","8,182,000","8,221,000","12,081,000","14,303,000","78,634,000","13,327,000","16,557,000","6,868,000","6,565,000","14,299,000","4,466,000","10,203,000",,,,,,
		CurrentDeferredLiabilities,,,,,,"2,603,000",,,,"0","1,036,000",,,,,"410,000",,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,"2,603,000",,,,"0","1,036,000",,,,,"410,000",,,,,,,,,
		OtherCurrentLiabilities,"501,500,000","435,800,000",,,,"4,892,000","6,271,000","8,347,000",,,"5,050,000","108,172,000","17,857,000","11,610,000","22,388,000",,"13,045,000",,,"23,475,000","32,200,000","12,000,000","6,700,000","4,500,000","1,200,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,047,100,000","1,693,300,000","1,298,867,000","1,011,380,000","808,310,000","765,227,000","317,888,000","343,297,000","322,428,000","305,590,000","266,885,000","288,088,000","533,432,000","456,025,000","344,681,000","314,260,000","266,985,000","192,586,000","183,872,000","148,623,000","91,200,000","52,300,000","32,600,000","10,200,000","12,600,000"
		LongTermDebtAndCapitalLeaseObligation,"1,669,100,000","1,358,200,000","1,028,476,000","769,916,000","606,463,000","609,066,000","245,471,000","286,876,000","278,653,000","268,693,000","233,065,000","265,184,000","455,495,000","296,769,000","290,551,000","267,310,000","98,308,000","30,914,000","164,830,000","131,586,000","73,900,000","41,400,000","26,600,000","6,200,000","10,700,000"
			LongTermDebt,"1,430,600,000","1,358,200,000","1,028,476,000","769,916,000","606,463,000","609,066,000","245,471,000","286,876,000","278,653,000","268,693,000","233,065,000","265,184,000","455,495,000","296,769,000","290,551,000","267,310,000","98,308,000","30,914,000","164,830,000","131,586,000","73,900,000","41,400,000","26,600,000","6,200,000","10,700,000"
			LongTermCapitalLeaseObligation,"238,500,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"269,000,000","212,900,000","159,388,000","141,004,000","119,863,000","97,198,000","44,005,000","33,589,000","25,146,000","20,158,000","17,981,000",,"63,290,000","50,133,000","43,690,000","36,339,000","24,141,000","13,676,000","9,380,000","8,144,000","9,500,000","2,100,000","3,100,000","700,000",
			NonCurrentDeferredTaxesLiabilities,"131,100,000","91,200,000","56,277,000","59,075,000","53,129,000","42,795,000",,,,,,,"63,290,000","50,133,000","43,690,000","36,339,000","24,141,000","13,676,000","9,380,000","8,144,000","9,500,000","2,100,000","3,100,000","700,000",
			NonCurrentDeferredRevenue,"137,900,000","121,700,000","103,111,000","81,929,000","66,734,000","54,403,000","44,005,000","33,589,000","25,146,000","20,158,000","17,981,000",,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"109,000,000","122,200,000","111,003,000","100,460,000","81,984,000","58,963,000","28,412,000","22,832,000","18,629,000","16,739,000","15,839,000","22,904,000","14,647,000","109,123,000","10,440,000","10,611,000","144,536,000","147,996,000","9,662,000","8,893,000","7,800,000","8,800,000","2,900,000","3,300,000","1,900,000"
TotalEquityGrossMinorityInterest,"1,467,700,000","1,197,200,000","1,083,218,000","910,776,000","828,164,000","673,105,000","534,722,000","428,101,000","367,121,000","320,217,000","307,038,000","248,343,000","508,212,000","493,393,000","459,633,000","405,946,000","358,926,000","319,993,000","203,497,000","181,775,000","155,600,000","91,500,000","37,900,000","24,700,000","1,600,000"
	StockholdersEquity,"1,467,700,000","1,197,200,000","1,083,218,000","910,776,000","828,164,000","673,105,000","534,722,000","428,101,000","367,121,000","320,217,000","307,038,000","248,343,000","508,212,000","493,393,000","459,633,000","405,946,000","358,926,000","319,993,000","203,497,000","181,775,000","155,600,000","91,500,000","37,900,000","24,700,000","900,000"
		CapitalStock,"20,600,000","100,000","149,247,000","165,731,000","258,726,000","276,377,000","268,574,000","269,144,000","0","0","0","0","0","0","225,243,000","215,801,000","208,655,000","204,045,000","119,861,000","117,988,000","109,000,000",,,,
			PreferredStock,"0","0",,"0",,"0","0","0","0","0","0",,,,,,,,"5,806,000","8,915,000","6,200,000",,,,
			CommonStock,"20,600,000","100,000","149,247,000","165,731,000","258,726,000","276,377,000","268,574,000","269,144,000","0","0","0","0","0","0","225,243,000","215,801,000","208,655,000","204,045,000","114,055,000","109,073,000","102,800,000",,,,
		AdditionalPaidInCapital,"46,000,000","35,000,000","11,309,000","41,225,000","38,822,000","29,775,000","22,598,000","12,399,000","290,752,000","296,247,000","291,849,000","244,265,000","237,731,000","232,712,000","2,559,000","1,811,000","1,231,000","929,000","507,000","306,000","7,400,000",,,,
		RetainedEarnings,"1,401,800,000","1,162,100,000","922,662,000","703,820,000","530,893,000","367,879,000","245,088,000","149,173,000","80,877,000","28,839,000","19,039,000","9,888,000","271,918,000","260,681,000","229,647,000","187,545,000","150,508,000","117,536,000","85,220,000","63,466,000","39,200,000","20,000,000","9,200,000","100,000","100,000"
		GainsLossesNotAffectingRetainedEarnings,"-700,000",,,"0","-277,000","-926,000","-1,538,000","-2,615,000","-4,508,000","-4,869,000","-3,850,000","-5,810,000","-1,437,000",,"2,184,000","789,000","-1,468,000","-2,517,000","-2,091,000","15,000",,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,"71,500,000","28,700,000","24,600,000","800,000"
	MinorityInterest,,,,,,,,,,,,,,,,,,,,,,,,,"700,000"
TotalCapitalization,"2,898,300,000","2,555,400,000","2,111,694,000","1,680,692,000","1,434,627,000","1,282,171,000","780,193,000","714,977,000","645,774,000","588,910,000","540,103,000","513,527,000","963,707,000","790,162,000","750,184,000","673,256,000","457,234,000","350,907,000","368,327,000","313,361,000","229,500,000","132,900,000","64,500,000","30,900,000","11,600,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,"5,806,000","8,915,000","6,200,000",,,,
CommonStockEquity,"1,467,700,000","1,197,200,000","1,083,218,000","910,776,000","828,164,000","673,105,000","534,722,000","428,101,000","367,121,000","320,217,000","307,038,000","248,343,000","508,212,000","493,393,000","459,633,000","405,946,000","358,926,000","319,993,000","197,691,000","172,860,000","149,400,000","91,500,000","37,900,000","24,700,000","900,000"
CapitalLeaseObligations,"238,500,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"706,400,000","473,600,000","639,921,000","467,109,000","457,245,000","322,838,000","414,012,000","333,625,000","289,068,000","314,031,000","264,542,000","206,335,000","127,739,000","116,915,000","198,734,000","116,765,000","122,953,000","113,796,000","46,648,000","47,904,000","44,900,000","48,500,000","13,800,000","20,600,000","900,000"
WorkingCapital,"501,400,000","497,900,000","481,801,000","365,200,000","288,040,000","172,909,000","209,038,000","211,905,000","191,607,000","162,675,000","96,886,000","99,524,000","193,447,000","149,701,000","155,848,000","126,177,000","160,066,000","126,308,000","104,834,000","98,917,000","75,000,000","53,600,000","23,900,000","20,200,000","7,800,000"
InvestedCapital,"5,005,200,000","4,639,000,000","4,049,596,000","3,303,154,000","2,787,473,000","2,492,762,000","1,501,131,000","1,304,743,000","997,935,000","852,248,000","788,894,000","929,861,000","1,428,624,000","1,306,398,000","1,287,504,000","1,130,680,000","850,494,000","720,008,000","584,671,000","564,925,000","438,800,000","265,200,000","149,900,000","52,900,000","33,900,000"
TangibleBookValue,"706,400,000","473,600,000","639,921,000","467,109,000","457,245,000","322,838,000","414,012,000","333,625,000","289,068,000","314,031,000","264,542,000","206,335,000","127,739,000","116,915,000","198,734,000","116,765,000","122,953,000","113,796,000","40,842,000","38,989,000","38,700,000","48,500,000","13,800,000","20,600,000","900,000"
TotalDebt,"3,776,000,000","3,441,800,000","2,966,378,000","2,392,378,000","1,959,309,000","1,819,657,000","966,409,000","876,642,000","630,814,000","532,031,000","481,856,000","681,518,000","920,412,000","813,005,000","827,871,000","724,734,000","491,568,000","400,015,000","386,980,000","392,065,000","289,400,000","173,700,000","112,000,000","28,200,000","33,000,000"
NetDebt,"3,453,500,000","3,410,200,000","2,909,125,000","2,342,096,000","1,914,301,000","1,789,759,000","942,723,000","833,803,000","609,963,000","522,725,000","469,080,000","670,644,000","898,747,000","786,405,000","779,305,000","695,470,000","417,160,000","384,083,000","327,125,000","353,276,000","259,000,000","152,800,000","93,500,000","12,800,000","23,600,000"
ShareIssued,"23,200,000","23,000,000","24,968,000","25,144,000","26,218,000","26,233,000","25,891,000","25,678,000","25,957,000","26,285,000","25,798,000","21,053,581","19,722,000","19,551,000","19,391,000","18,904,355","18,455,000","18,061,000","12,934,000","12,499,000","11,911,000","10,215,000","7,036,000","6,610,000","6,610,000"
OrdinarySharesNumber,"23,200,000","23,000,000","24,968,000","25,144,000","26,218,000","26,233,000","25,891,000","25,678,000","25,957,000","26,285,000","25,798,000","21,053,581","19,722,000","19,551,000","19,391,000","18,904,355","18,455,000","18,061,000","12,934,000","12,499,000","11,911,000","10,215,000","7,036,000","6,610,000","6,610,000"
