name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
OtherIncomeExpense,"-1,469,000","-8,596,000","-109,253,000","-8,088,000","-7,019,000","-211,290,000","-21,854,000","1,005,000","-4,835,000","19,268,000","-57,356,000","-52,243,000","6,711,000","-18,854,000","-30,653,000","-10,000,000","-47,000,000","-15,000,000","-105,000,000","-8,000,000","-33,000,000","-154,000,000","-3,000,000","8,000,000","-26,000,000","9,000,000"
	EarningsFromEquityInterest,,,,,,,,,"0","14,500,000","-55,488,000","-36,256,000",,,,,,,,,,,,,,
	SpecialIncomeCharges,,,"0","0","-2,902,000","-208,845,000","-20,156,000","0","-4,835,000","4,768,000","-1,868,000","-15,987,000","6,711,000","-18,854,000","-30,653,000","-10,000,000","-47,000,000","-15,000,000","-105,000,000","-8,000,000","-33,000,000","-154,000,000","-3,000,000","8,000,000","-26,000,000","9,000,000"
		RestructuringAndMergernAcquisition,,,,,"59,000","11,625,000","20,156,000","0",,,,"349,000","1,369,000","9,956,000","9,729,000",,"20,000,000","9,000,000","14,000,000",,,,,,,
		ImpairmentOfCapitalAssets,,,"0","0","2,843,000","197,220,000",,,,,,"0",,,,,,,,,,,,,,
		OtherSpecialCharges,,,,,,,,,,,,"15,638,000","-8,080,000","8,898,000","20,924,000",,"27,000,000","6,000,000","91,000,000",,,,,,,
	OtherNonOperatingIncomeExpenses,"-1,469,000","-8,596,000","-109,253,000","-8,088,000","-4,117,000","-2,445,000","-1,698,000","1,005,000",,,,,,,,,,,,,,,,,,
PretaxIncome,"759,187,000","842,827,000","902,808,000","3,431,000","-116,421,000","-294,792,000","-40,102,000","134,487,000","143,291,000","174,707,000","36,694,000","262,543,000","204,410,000","69,217,000","40,312,000","64,000,000","-21,000,000","-26,000,000","-72,000,000","33,000,000","43,000,000","2,000,000","-121,000,000","213,000,000","99,000,000","137,000,000"
TaxProvision,"89,753,000","98,225,000","48,920,000","-10,781,000","-7,552,000","-9,416,000","-12,843,000","16,846,000","-9,893,000","-361,000","24,144,000","52,228,000","48,327,000","27,085,000","165,813,000","46,000,000","5,000,000","-13,000,000","15,000,000","10,000,000","1,000,000","32,000,000","39,000,000","68,000,000","74,000,000","37,000,000"
NetIncomeCommonStockholders,"669,434,000","744,602,000","854,219,000","7,983,000","-235,843,000","-285,376,000","-27,259,000","117,641,000","153,184,000","175,068,000","12,550,000","210,315,000","153,701,000","91,334,000","-125,180,000","17,000,000","-24,000,000","-18,000,000","-87,000,000","10,000,000","42,000,000","-37,000,000","-160,000,000","152,000,000","-12,000,000","100,000,000"
	NetIncome,"669,434,000","744,602,000","854,219,000","7,983,000","-235,843,000","-285,376,000","-27,259,000","117,641,000","153,184,000","175,068,000","12,550,000","210,315,000","153,701,000","91,334,000","-125,180,000","17,000,000","-24,000,000","-18,000,000","-87,000,000","10,000,000","42,000,000","-37,000,000","-160,000,000","152,000,000","-12,000,000","100,000,000"
		NetIncomeIncludingNoncontrollingInterests,"669,434,000","744,602,000","854,219,000","7,983,000","-235,843,000","-285,376,000","-27,259,000","117,641,000","153,184,000","175,068,000","12,550,000","210,315,000","153,651,000","91,066,000","-125,501,000","18,000,000","-23,000,000","-16,000,000","-85,000,000","13,000,000","45,000,000","-35,000,000","-159,000,000","153,000,000","-8,000,000","110,000,000"
			NetIncomeContinuousOperations,"669,434,000","744,602,000","853,888,000","14,212,000","-108,869,000","-285,376,000","-27,259,000","117,641,000","153,184,000","175,068,000","12,550,000","210,315,000","156,133,000","42,400,000","-125,180,000","17,000,000","-26,000,000","-15,000,000","-87,000,000","23,000,000","42,000,000","-30,000,000","-160,000,000","145,000,000","25,000,000","100,000,000"
			NetIncomeDiscontinuousOperations,,"0","331,000","-6,229,000","-126,974,000",,,,,,"0","0","-2,432,000","48,934,000",,,"2,000,000",,,,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,"-3,000,000",,"-13,000,000",,"-7,000,000",,"7,000,000","-37,000,000",
		MinorityInterests,,,,,,,,,,,,"0","50,000","268,000","321,000","-1,000,000","-1,000,000","-2,000,000","-2,000,000","-3,000,000","-3,000,000","-2,000,000","-1,000,000","-1,000,000","-4,000,000","-10,000,000"
DilutedNIAvailtoComStockholders,"669,434,000","744,602,000","854,219,000","7,983,000","-235,843,000","-285,376,000","-27,259,000","117,641,000","153,184,000","175,068,000","12,550,000","210,315,000","153,701,000","91,334,000","-125,180,000","17,000,000","-24,000,000","-18,000,000","-87,000,000","10,000,000","42,000,000","-37,000,000","-160,000,000","152,000,000","-12,000,000","100,000,000"
BasicEPS,,,"2.87","0.03","-1.718","-2.1","-0.2","0.85","1.06","1.43","0.1","1.89","1.53","0.93","-1.28","0.18","-0.36","-0.33","-1.75","0.22","0.94","-0.83","-3.49","3.15","1.98","1.09"
DilutedEPS,,,"2.87","0.03","-1.718","-2.1","-0.2","0.84","1.05","1.42","0.1","1.79","1.37","0.86","-1.28","0.17","-0.36","-0.33","-1.75","0.22","0.91","-0.83","-3.49","3.15","1.87","1.09"
BasicAverageShares,,,"297,748,327","302,225,923","302,225,923","136,155,000","135,067,000","138,552,000","145,156,000","122,621,000","119,707,000","111,277,778","100,458,170","98,208,602","97,796,875","94,444,444","66,666,667","54,545,455","49,714,286","45,454,545","44,680,851","44,578,313","45,845,272","48,469,000","45,962,000","45,000,000"
DilutedAverageShares,,,"297,753,770","302,225,923","302,225,923","136,155,000","135,415,000","139,700,000","146,402,000","123,453,000","120,733,000","119,039,000","112,190,511","106,202,326","97,796,875","100,000,000","66,666,667","54,545,455","49,714,286","45,454,545","46,153,846","44,578,313","45,845,272","48,469,000","45,962,000","45,000,000"
TotalOperatingIncomeAsReported,"874,523,000","974,045,000","1,126,051,000","35,493,000","-92,053,000","-255,620,000","-2,570,000","156,468,000","166,009,000","159,182,000","98,612,000","328,693,000","230,599,000","123,682,000","112,752,000","112,000,000","52,000,000","40,000,000","-10,000,000","119,000,000","163,000,000","231,000,000","-53,000,000","267,000,000","222,000,000","157,000,000"
TotalExpenses,"759,922,000","816,748,000","769,859,000","515,278,000","527,114,000","1,132,079,000","1,149,088,000","1,091,796,000","1,154,175,000","847,811,000","560,432,000","861,196,000","772,850,000","721,795,000","764,218,000","736,000,000","640,000,000","564,000,000","650,000,000","657,000,000","668,000,000","716,000,000","1,150,000,000","681,000,000","679,000,000","601,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"669,434,000","744,602,000","854,219,000","7,983,000","-235,843,000","-285,376,000","-27,259,000","117,641,000","153,184,000","175,068,000","12,550,000","210,315,000","153,701,000","91,334,000","-125,180,000","17,000,000","-24,000,000","-15,000,000","-87,000,000","23,000,000","42,000,000","-30,000,000","-160,000,000","145,000,000","25,000,000","100,000,000"
NormalizedIncome,"669,434,000","744,602,000","853,888,000","14,212,000","-106,155,630","-83,214,040","-13,552,920","117,641,000","156,326,750","171,968,800","13,764,200","223,121,686.543","151,008,627.352","53,876,324.14","-106,788,200","23,000,000","2,200,000","-6,000,000","-24,000,000","28,575,757.576","74,232,558.14","62,400,000","-158,200,000","139,553,990.61","40,600,000","93,430,656.934"
InterestIncome,"5,436,000","4,709,000","1,657,000","395,000","358,000","330,000","203,000","261,000","424,000","1,333,000","1,047,000","1,137,000",,,,,,,,,,,,,,
InterestExpense,"119,303,000","127,331,000","115,647,000","24,369,000","20,609,000","37,010,000","36,037,000","23,247,000","18,307,000","5,076,000","5,609,000","15,393,000",,,,,,,,,,,,,,
NetInterestIncome,"-113,867,000","-122,622,000","-113,990,000","-23,974,000","-20,251,000","-36,727,000","-35,834,000","-22,986,000","-17,883,000","-3,743,000","-4,562,000","-14,256,000",,,,,,,,,,,,,,
EBIT,"878,490,000","970,158,000","1,018,455,000","27,800,000","-95,812,000","-257,782,000","-4,065,000","157,734,000","161,598,000","179,783,000","42,303,000","277,936,000","231,968,000","133,638,000","122,481,000","112,000,000","72,000,000","49,000,000","4,000,000","119,000,000","163,000,000","231,000,000","-53,000,000","267,000,000","222,000,000","157,000,000"
EBITDA,"939,008,000"
ReconciledCostOfRevenue,"693,783,000","750,390,000","705,698,000","462,848,000","466,990,000","993,057,000","1,027,608,000","932,460,000","995,638,000","717,637,000","467,939,000","756,453,000","673,833,000","606,085,000","654,342,000","638,000,000","544,000,000","473,000,000","469,000,000","560,000,000","528,000,000","553,000,000","637,000,000","547,000,000","518,000,000","476,000,000"
ReconciledDepreciation,"60,518,000","61,819,000","66,413,000","66,443,000","82,891,000","119,708,000","123,397,000","81,660,000","81,953,000","42,664,000","32,737,000","35,427,000","39,005,000","39,124,000","36,926,000","35,000,000","31,000,000","29,000,000","36,000,000","43,000,000","45,000,000","51,000,000","49,000,000","36,000,000","38,000,000","39,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"669,434,000","744,602,000","853,888,000","14,212,000","-108,869,000","-285,376,000","-27,259,000","117,641,000","153,184,000","175,068,000","12,550,000","210,315,000","156,133,000","42,400,000","-125,180,000","17,000,000","-26,000,000","-15,000,000","-87,000,000","23,000,000","42,000,000","-30,000,000","-160,000,000","145,000,000","25,000,000","100,000,000"
TotalUnusualItemsExcludingGoodwill,,,"0","0","-2,902,000","-208,845,000","-20,156,000","0","-4,835,000","4,768,000","-1,868,000","-15,987,000","6,711,000","-18,854,000","-30,653,000","-10,000,000","-47,000,000","-15,000,000","-105,000,000","-8,000,000","-33,000,000","-154,000,000","-3,000,000","8,000,000","-26,000,000","9,000,000"
TotalUnusualItems,,,"0","0","-2,902,000","-208,845,000","-20,156,000","0","-4,835,000","4,768,000","-1,868,000","-15,987,000","6,711,000","-18,854,000","-30,653,000","-10,000,000","-47,000,000","-15,000,000","-105,000,000","-8,000,000","-33,000,000","-154,000,000","-3,000,000","8,000,000","-26,000,000","9,000,000"
NormalizedEBITDA,"939,008,000","1,031,977,000","1,084,868,000","94,243,000","-10,019,000","70,771,000","139,488,000","239,394,000","248,386,000","217,679,000","76,908,000","329,350,000","264,262,000","191,616,000","190,060,000","157,000,000","150,000,000","93,000,000","145,000,000","170,000,000","241,000,000","436,000,000","-1,000,000","295,000,000","286,000,000","187,000,000"
TaxRateForCalcs,"0.118","0.117","0.054","0.4","0.065","0.032","0.32","0.125","0.35","0.35","0.35","0.199","0.236","0.391","0.4","0.4","0.4","0.4","0.4","0.303","0.023","0.4","0.4","0.319","0.4","0.27"
TaxEffectOfUnusualItems,"0","0","0","0","-188,630","-6,683,040","-6,449,920","0","-1,692,250","1,668,800","-653,800","-3,180,313.457","1,586,627.352","-7,377,675.86","-12,261,200","-4,000,000","-18,800,000","-6,000,000","-42,000,000","-2,424,242.424","-767,441.86","-61,600,000","-1,200,000","2,553,990.61","-10,400,000","2,430,656.934"
