name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,12/31/2012
			AccruedInterestReceivable,"9,581,000",,,,"38,296,000",,,,"15,468,000",,,,,,,,"214,230.06",,,,"15,966,753.66",,,,"2,914,975.44",,,
			TaxesReceivable,"139,187,000",,,,"74,193,000",,,,"64,755,000",,,,"72,337,000",,,,"76,577,508.72",,,,"12,964,458.1",,,,"6,702,625.44",,"4,839,108.95",
			DuefromRelatedPartiesCurrent,"333,562,000",,,,"82,725,000",,,,"58,164,000",,,,,,,,,,,,"6,203.09","6,150.44","4,579,434,040.96","471,580.76","769,650.48","2,042,069.22","1,929,479.11","13,469,825.98"
			OtherReceivables,"793,317,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		PrepaidAssets,"825,548,000","1,738,229,000","997,606,000","872,736,000","549,780,000","981,581,000","1,014,024,000","793,316,000","462,422,000","747,988,000","652,876,000","472,665,000","291,231,000","517,497,237.26","579,143,499.2","497,645,978.28","357,407,150.1","561,621,503.52","313,535,207.32","198,404,395.36","117,728,445.11","113,094,290.72","100,889,583.12","74,379,454.87","41,973,222.24","43,294,320.4","35,408,715.68","34,354,922.24"
		RestrictedCash,"477,099,000","66,567,000","45,632,000","848,693,000","812,000,000","812,047,000","811,282,000","95,497,000","93,350,000","668,014,000","1,164,337,000","1,158,160,000","1,151,940,000","538,776,674.56","14,032,520.6","5,173,304","31,426,900.62","11,634,415.68","31,281,466.52","38,809,208.48","8,150,860.26","4,834,245.84","101,449,458.72",,,,,
		OtherCurrentAssets,"225,725,000",,,,"68,409,000",,,,"56,463,000",,,,"37,876,000",,,,"18,702,933.42",,,,"3,027,107.92",,,,"2,848,312.8",,"2,854,149.61","4,943,513.52"
	TotalNonCurrentAssets,"25,571,387,000","28,146,967,000","27,208,181,000","23,420,220,000","22,312,911,000","22,191,597,000","20,976,897,000","21,760,632,000","21,885,451,000","21,753,669,000","22,026,245,000","21,055,635,000","21,262,820,000","21,605,426,272.23","21,955,518,040","21,965,143,921.33","22,117,111,394.4","21,738,740,219.52","11,106,808,931.88","2,339,454,599.68","391,849,195.3","117,750,173.8","86,376,363.4","53,890,511.85","53,596,762.56","48,353,500.9","49,864,397.83","57,168,737.79"
		NetPPE,"1,584,784,000","1,573,895,000","1,559,441,000","1,604,974,000","1,333,362,000","1,327,772,000","1,312,517,000","1,326,019,000","1,355,369,000","1,380,120,000","1,416,817,000","1,438,565,000","1,484,687,000","1,324,054,617.63","814,171,624.5","825,161,387.89","802,940,756.7","419,284,483.68","165,289,877.7","157,149,045.76","111,029,107.91","75,404,394.4","61,418,353.32","42,957,284.23","38,949,162.48","42,822,130.22","44,692,407.5","49,547,487.78"
			GrossPPE,"2,353,251,000","1,573,895,000","1,559,441,000","1,604,974,000","1,978,887,000","1,327,772,000","1,312,517,000","1,326,019,000","1,850,194,000","1,380,120,000","1,416,817,000","1,438,565,000","1,844,016,000","1,324,054,617.63","814,171,624.5","825,161,387.89","1,042,456,455.6","419,284,483.68","165,289,877.7","157,149,045.76","208,386,605.46","75,404,394.4","61,418,353.32","42,957,284.23","103,260,429.36","42,822,130.22","95,450,653.48","86,324,232.3"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,"0",,,,"0",,"0","0"
				LandAndImprovements,"3,532,000","3,551,000","3,571,000","3,591,000","3,610,000","3,630,000","3,649,000","3,669,000","3,688,000","3,708,000","3,727,000","3,747,000","3,766,000","3,782,269.89","3,810,154.6","3,828,244.96","3,843,157.44","14,091,135.84",,,,,,,,,,
				BuildingsAndImprovements,"1,172,239,000",,,,"1,172,239,000",,,,"1,172,239,000",,,,"1,172,236,000",,,,"519,170,320.86",,,,,,,,,,,
				MachineryFurnitureEquipment,"750,261,000",,,,"647,237,000",,,,"531,440,000",,,,"529,551,000",,,,"410,023,351.2",,,,"171,614,687.94",,,,"81,358,722",,"73,554,456.04","65,888,546.36"
				OtherProperties,"275,459,000","1,570,344,000","1,555,870,000","1,601,383,000","1,329,752,000","1,324,142,000","1,308,868,000","1,322,350,000","1,351,681,000","1,376,412,000","1,413,090,000","1,434,818,000","1,482,369,367.8","1,320,272,347.74","810,361,469.9","821,333,142.93","808,212,114.54","265,185,756.96","165,289,877.7","157,149,045.76","111,029,107.91","75,404,394.4","61,418,353.32","42,957,284.23","38,949,162.48","42,822,130.22",,
				ConstructionInProgress,,,,,,,,,,,,,,,,,,"140,007,590.88",,,,,,,,,,
				Leases,"151,760,000",,,,"155,801,000",,,,"142,827,000",,,,"138,463,000",,,,"109,419,626.1",,,,"36,771,917.52",,,,"21,901,707.36",,"21,896,197.44","20,435,685.94"
			AccumulatedDepreciation,"-768,467,000",,,,"-645,525,000",,,,"-494,825,000",,,,"-359,329,000",,,,"-239,515,698.9",,,,"-97,357,497.55",,,,"-64,311,266.88",,"-50,758,245.98","-36,776,744.52"
		GoodwillAndOtherIntangibleAssets,"16,760,785,000","16,843,704,000","16,899,453,000","16,955,467,000","16,974,165,000","17,020,176,000","17,062,920,000","17,118,511,000","17,174,221,000","17,268,978,000","17,323,627,000","17,379,341,000","17,435,905,000","17,475,040,797.61","17,569,226,909.5","17,702,464,291.3","17,739,871,923","20,088,314,343.12","1,825,120,766.82","1,557,335,123.2","2,853,421.4","2,835,352.84","360,808.72","378,505.61","393,915.6","410,866.78","431,512.9","468,135.75"
			Goodwill,"15,874,220,000","15,897,711,000","15,897,711,000","15,897,711,000","15,874,220,000","15,864,655,000","15,864,655,000","15,864,655,000","15,864,655,000","15,903,677,000","15,903,677,000","15,903,677,000","15,903,677,000","15,886,694,234.58","15,919,748,586.9","15,995,429,170.42","15,977,621,941.26","18,184,935,394.08","1,533,065,168.56","1,307,431,386.24",,,,,,,,
			OtherIntangibleAssets,"886,565,000","945,993,000","1,001,742,000","1,057,756,000","1,099,945,000","1,155,521,000","1,198,265,000","1,253,856,000","1,309,566,000","1,365,301,000","1,419,950,000","1,475,664,000","1,532,228,000","1,588,346,563.03","1,649,478,322.6","1,707,035,120.88","1,762,249,981.74","1,903,378,949.04","292,055,598.26","249,903,736.96","2,853,421.4","2,835,352.84","360,808.72","378,505.61","393,915.6","410,866.78","431,512.9","468,135.75"
		InvestmentsAndAdvances,"6,756,226,000","8,908,412,000","8,192,257,000","4,324,564,000","3,365,906,000","3,298,113,000","1,908,743,000","1,810,831,000","1,808,601,000","2,003,761,000","2,142,885,000","2,117,333,000","2,118,461,000","2,475,165,444.84","2,836,188,808.8","2,698,266,033.8","2,847,123,989.22","579,626,843.76","8,635,076,151.2","401,446,525.28","147,534,292.56","18,451,320",,,,,,
			InvestmentinFinancialAssets,"669,715,000","763,873,000","728,718,000",,,,,,,,,,"0",,,,"307,128,004.2",,,,,,,,,,,
				HeldToMaturitySecurities,"669,715,000","763,873,000","728,718,000",,,,,,,,,,"0",,,,"307,128,004.2",,,,,,,,,,,
			OtherInvestments,"6,086,511,000","8,144,539,000","7,463,539,000","4,324,564,000","3,365,906,000","3,298,113,000","1,908,743,000","1,810,831,000","1,808,601,000","2,003,761,000","2,142,885,000","2,117,333,000","2,118,461,000","2,475,165,444.84","2,836,188,808.8","2,698,266,033.8","2,539,995,985.02","579,626,843.76","8,635,076,151.2","401,446,525.28","147,534,292.56","18,451,320",,,,,,
		NonCurrentAccountsReceivable,"191,055,000",,,,"491,656,000",,,,"510,908,000",,,,"145,507,000",,,,,,,,,,,,,,,
		DuefromRelatedPartiesNonCurrent,"191,055,000",,,,"491,656,000",,,,"510,908,000",,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredAssets,"85,023,000",,,,"42,953,000",,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"85,023,000",,,,"42,953,000",,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentPrepaidAssets,"179,372,000","820,956,000","557,030,000","535,215,000","103,301,000","545,536,000","692,717,000","713,271,000","227,317,000","308,810,000","350,916,000","120,396,000","29,853,000","331,165,412.15","735,930,697.2","739,252,208.34","706,069,818.66","651,514,548.96","481,322,136.16","223,523,905.44","130,432,373.43","21,059,106.56","24,597,201.36","10,554,722.01","14,253,684.48","5,120,503.9","320,552.44","2,858,748.98"
		OtherNonCurrentAssets,"14,142,000",,,,"1,568,000",,,"792,000,000","809,035,000","792,000,000","792,000,000",,"48,407,000",,,,"21,104,906.82",,,,,,,,,,"4,419,924.99","4,294,365.28"
TotalLiabilitiesNetMinorityInterest,"12,022,562,000","12,040,334,000","10,056,595,000","9,783,686,000","9,514,082,000","9,551,187,000","9,329,540,000","8,739,688,000","8,451,375,000","8,910,435,000","9,446,384,000","7,686,786,000","7,560,287,000","7,253,819,971.4","6,998,610,123.9","8,335,052,805.79","8,084,471,184.24","8,670,300,067.68","3,047,961,494.87","1,947,947,850.88","1,219,620,540.35","1,034,227,238.2","4,412,398,266.12","772,672,665.24","685,158,613.92","584,988,441.96","507,187,933.72","430,703,615.43"
	CurrentLiabilities,"7,825,413,000","7,706,296,000","7,297,561,000","7,368,789,000","7,284,898,000","7,303,365,000","7,187,328,000","5,985,055,000","5,600,948,000","5,975,734,000","6,381,772,000","7,049,681,000","6,880,083,000","6,727,824,300.56","6,520,150,291.9","7,814,967,621.41","7,530,926,676.48","8,088,464,721.6","2,961,856,711.53","1,925,572,488.96","1,219,620,540.35","1,034,227,238.2","4,412,398,266.12","772,672,665.24","685,158,613.92","584,988,441.96","507,187,933.72","430,703,615.43"
		PayablesAndAccruedExpenses,"3,138,134,000","3,316,367,000","2,920,097,000","2,452,078,000","2,380,722,000","2,563,733,000","2,531,672,000","2,180,474,000","1,881,410,000","1,851,559,000","1,947,553,000","1,854,839,000","1,814,112,000","1,959,409,252.45","1,992,671,028.4","3,493,325,259.04","3,314,463,619.2","3,384,876,673.92","1,624,878,384.73","861,886,027.52","384,107,738.98","318,119,208.12","3,768,958,122.4","214,333,455.42","205,563,340.8","195,425,411.12","167,427,005.2","174,383,687.78"
			Payables,"2,812,557,000","2,239,671,000","1,989,279,000","1,649,791,000","2,055,183,000","1,828,492,000","1,688,807,000","1,493,667,000","1,564,638,000","1,288,696,000","1,292,959,000","1,131,426,000","1,601,356,000","1,145,387,392.35","1,204,307,559.1","1,395,479,354.11","3,179,505,173.22","1,052,017,216.08","483,396,800.54","506,841,681.76","342,863,393.57","259,683,877.68","3,663,440,234.32","164,345,894.86","177,298,381.44","163,402,331.64","151,676,784.35","164,053,492.23"
				AccountsPayable,"1,042,697,000","1,171,578,000","1,076,499,000","969,661,000","887,558,000","990,496,000","944,454,000","832,002,000","624,300,000","604,849,000","675,849,000","608,776,000","612,547,317","546,541,334.44","668,210,841.4","909,770,774.81","661,724,196.24","552,189,225.6","217,398,738.43","261,283,880.8","99,429,329.61","78,762,534.64","51,900,468.12","48,814,813.67","50,354,534.16","57,092,085.4",,
				TotalTaxPayable,"698,104,000","412,739,000","341,601,000","161,073,000","250,231,000","263,762,000","253,937,000","213,823,000","186,491,000","143,117,000","136,376,000","55,219,000","62,084,000","62,110,608.37","60,531,010.1","57,126,209.42","66,320,433.12","34,495,915.2","39,890,702.54","61,358,407.84","45,853,241.28","42,794,761.52","62,177,295.8","12,081,154.47","13,720,383.36","12,798,193.58","11,416,598.44","11,715,877.37"
				DuetoRelatedPartiesCurrent,"0",,,,"82,358,000",,,,,,,,,,,,,,,,,,"3,434,407,568.04",,"36,361.44","61,323.4","61,644.7","0"
				OtherPayable,"2,114,453,000","655,354,000","571,179,000","519,057,000","1,722,594,000","574,234,000","490,416,000","447,842,000","1,378,147,000","540,730,000","480,734,000","467,431,000","1,539,272,000","536,735,449.54","475,565,707.6","428,582,369.88","3,113,184,740.1","465,332,075.28","226,107,359.57","184,199,393.12","297,010,152.29","138,126,581.52","114,954,902.36","103,449,926.72","163,577,998.08","93,450,729.26","140,198,541.21","152,337,614.86"
			CurrentAccruedExpenses,"325,577,000","1,076,696,000","930,818,000","802,287,000","325,539,000","735,241,000","842,865,000","686,807,000","316,772,000","562,863,000","654,594,000","723,413,000","212,756,000","814,021,860.1","788,363,469.3","2,097,845,904.93","134,958,445.98","2,332,859,457.84","1,141,481,584.19","355,044,345.76","41,244,345.41","58,435,330.44","105,517,888.08","49,987,560.56","28,264,959.36","32,023,079.48","15,750,220.85","10,330,195.55"
				InterestPayable,,,,,,,,,,,,,,,,,"5,868,605.28",,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,"642,445,000",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"137,310,000","110,221,000","151,412,000","848,118,000","812,794,000","814,514,000","786,285,000","75,000,000","75,000,000","581,311,000","1,068,047,000","1,829,304,000","1,842,720,000","1,772,810,600.54","1,759,043,500","1,810,772,799.34","1,785,250,500","2,545,824,000",,,,,,,,,,
			CurrentDebt,,"118,000","38,000,000","723,851,000","812,794,000","814,514,000","786,285,000","75,000,000","75,000,000","581,311,000","1,068,047,000","1,829,304,000","1,842,720,000","1,772,810,600.54","1,759,043,500","1,810,772,799.34","1,785,250,500","2,545,824,000",,,,,,,,,,
				OtherCurrentBorrowings,,"118,000","38,000,000","723,851,000","812,794,000","814,514,000","786,285,000","75,000,000","75,000,000","581,311,000","1,068,047,000","1,829,304,000","1,842,720,000","1,772,810,600.54","1,759,043,500","1,810,772,799.34","1,785,250,500","2,545,824,000",,,,,,,,,,
			CurrentCapitalLeaseObligation,"137,310,000","110,103,000","113,412,000","124,267,000",,,,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"4,443,755,000","4,279,708,000","4,226,052,000","4,068,593,000","4,015,767,000","3,925,118,000","3,869,371,000","3,729,581,000","3,599,975,000","3,542,864,000","3,366,172,000","3,365,538,000","3,158,359,000","2,995,604,447.57","2,768,435,763.5","2,510,869,563.03","2,366,982,490.2","2,157,764,047.68","1,336,978,326.8","1,063,686,461.44","828,100,108.82","716,108,030.08","643,440,143.72","558,339,209.82","469,874,648.16","389,563,030.84","335,569,088.92","249,641,190.95"
			CurrentDeferredRevenue,"4,443,755,000","4,279,708,000","4,226,052,000","4,068,593,000","4,015,767,000","3,925,118,000","3,869,371,000","3,729,581,000","3,599,975,000","3,542,864,000","3,366,172,000","3,365,538,000","3,158,359,000","2,995,604,447.57","2,768,435,763.5","2,510,869,563.03","2,366,982,490.2","2,157,764,047.68","1,336,978,326.8","1,063,686,461.44","828,100,108.82","716,108,030.08","643,440,143.72","558,339,209.82","469,874,648.16","389,563,030.84","335,569,088.92","249,641,190.95"
		OtherCurrentLiabilities,"106,214,000",,,,"75,615,000",,,,"44,563,000",,,,"64,892,000",,,,"64,230,067.08",,,,"7,412,692.55",,,,"9,720,624.96",,"4,191,839.6","6,678,736.7"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"4,197,149,000","4,334,038,000","2,759,034,000","2,414,897,000","2,229,184,000","2,247,822,000","2,142,212,000","2,754,633,000","2,850,427,000","2,934,701,000","3,064,612,000","637,105,000","680,204,000","525,995,670.84","478,459,832","520,085,184.38","553,544,507.76","581,835,346.08","86,104,783.34","22,375,361.92","0","0","0","0","0","0","0","0"
		LongTermDebtAndCapitalLeaseObligation,"138,554,000","158,073,000","144,044,000","148,250,000",,"37,500,000","37,500,000","750,971,000","777,427,000","863,467,000","878,248,000","150,000,000","150,000,000",,,,,,,,,,,,,,,
			LongTermDebt,,,,,,"37,500,000","37,500,000","750,971,000","777,427,000","863,467,000","878,248,000","150,000,000","150,000,000",,,,,,,,,,,,,,,
			LongTermCapitalLeaseObligation,"138,554,000","158,073,000","144,044,000","148,250,000",,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"389,719,000","594,912,000","598,641,000","323,679,000","283,112,000","294,087,000","292,107,000","305,663,000","319,219,000","332,774,000","346,330,000","359,886,000","373,810,000","387,472,537.62","402,369,584.3","416,386,305.7","430,005,173.16","464,619,244.56","61,680,890.1",,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"389,719,000","594,912,000","598,641,000","323,679,000","283,112,000","294,087,000","292,107,000","305,663,000","319,219,000","332,774,000","346,330,000","359,886,000","373,810,000","387,472,537.62","402,369,584.3","416,386,305.7","430,005,173.16","464,619,244.56","61,680,890.1",,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,"3,668,876,000","3,581,053,000","2,016,349,000","1,941,293,000","1,944,397,000","1,914,560,000","1,808,418,000","1,687,218,000","1,736,405,000","1,714,490,000","1,809,470,000","90,479,000","86,457,000","78,693,893.99","74,211,722","100,698,362.36","97,623,989.16","92,273,390.88",,,,,,,,,,
		OtherNonCurrentLiabilities,,,,"1,675,000","1,675,000","1,675,000","4,187,000","10,781,000","17,376,000","23,970,000","30,564,000","36,740,000","69,937,000","59,829,239.23","1,878,525.7","3,000,516.32","25,915,345.44","24,942,710.64","24,423,893.24",,,,,,,,,
TotalEquityGrossMinorityInterest,"31,339,649,000","28,567,028,000","27,465,837,000","23,139,978,000","22,316,763,000","21,690,878,000","20,846,393,000","20,182,001,000","19,815,137,000","19,175,467,000","18,656,372,000","17,849,111,000","17,765,719,000","17,935,310,356.94","18,095,692,034.3","17,836,646,863.8","18,319,013,677.02","17,796,175,340.16","11,442,302,039.15","3,432,525,796.96","3,146,933,009.53","3,084,949,996.08","3,068,398,225.8","1,386,248,874.08","1,334,967,847.92","-11,810,886.84","-69,972,898.97","-78,315,990.07"
	StockholdersEquity,"30,931,524,000","28,152,153,000","27,152,692,000","22,840,296,000","22,020,576,000","21,476,535,000","20,639,059,000","19,990,779,000","19,593,451,000","19,089,129,000","18,586,819,000","17,781,567,000","17,698,285,000","17,867,189,474.9","18,027,945,626.9","17,792,641,446.65","18,273,012,640.5","17,851,693,397.04","11,465,272,425.01","3,442,813,248.32","3,146,933,009.53","3,084,949,996.08","3,068,398,225.8","1,386,248,874.08","1,334,967,847.92","-11,810,886.84","-69,972,898.97","-78,315,990.07"
		CapitalStock,"19,000","19,000","19,000","19,000","19,000","19,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","20,012.01","19,913.7","19,399.89","19,475.46","19,093.68","12,423.14","12,416.96","12,406.18","12,300.88","12,441.68","12,410.02","12,120.48","905,863,132.46","6,164.47","6,241.81"
			PreferredStock,,,,,,,,,,,,,,,,,,,,,,,,,"0","905,857,000.12","0","0"
			CommonStock,"19,000","19,000","19,000","19,000","19,000","19,000","18,000","18,000","18,000","18,000","18,000","18,000","18,000","20,012.01","19,913.7","19,399.89","19,475.46","19,093.68","12,423.14","12,416.96","12,406.18","12,300.88","12,441.68","12,410.02","12,120.48","6,132.34","6,164.47","6,241.81"
		AdditionalPaidInCapital,"21,942,829,000","21,864,532,000","21,788,998,000","21,714,716,000","21,621,665,000","21,526,285,000","21,429,164,000","21,393,266,000","21,338,787,000","21,289,598,000","21,209,557,000","20,999,549,000","20,907,599,000","22,614,711,984.57","22,430,446,509.2","21,746,571,827.33","21,769,740,598.02","20,425,215,962.16","12,666,409,927.48","4,504,370,201.12","3,873,091,537.29","3,820,831,690.76","3,849,878,809.12","2,235,739,563.12","2,177,298,786.24","0","893,219,374.06","870,838,605.77"
		RetainedEarnings,"8,892,773,000","6,217,579,000","5,384,138,000","1,171,364,000","439,514,000","-5,971,000","-766,095,000","-1,483,342,000","-1,689,683,000","-2,136,662,000","-2,521,205,000","-3,087,764,000","-3,070,735,000","-3,083,643,950.23","-2,874,157,596.8","-2,893,571,193.06","-2,374,779,166.02","-2,550,291,921.12","-1,211,473,554.95","-1,043,900,035.68","-718,162,744.75","-731,797,802.52","-777,132,216.16","-844,520,476.03","-838,852,360.56","-914,951,260.34","-960,011,406.51","-949,123,386.79"
		GainsLossesNotAffectingRetainedEarnings,"95,903,000","70,023,000","-20,463,000","-45,803,000","-40,622,000","-43,798,000","-24,028,000","80,837,000","-55,671,000","-63,825,000","-101,551,000","-130,236,000","-138,597,000","-1,663,898,571.45","-1,528,363,199.2","-1,060,378,587.51","-1,121,968,266.96","-23,249,737.68","10,323,629.34","-17,669,334.08","-8,008,189.19","-4,096,193.04","-4,360,808.84","-4,982,623.03","-3,490,698.24","-2,722,758.96","-3,187,030.99","-37,450.86"
			OtherEquityAdjustments,"95,903,000",,,,,,,,,,,,,,,,"-1,147,448,660.46",,,,,,,,,,,
	MinorityInterest,"408,125,000","414,875,000","313,145,000","299,682,000","296,187,000","214,343,000","207,334,000","191,222,000","221,686,000","86,338,000","69,553,000","67,544,000","67,434,000","68,120,882.04","67,746,407.4","44,005,417.15","46,001,036.52","-55,518,056.88","-22,970,385.86","-10,287,451.36",,,,,,,,
TotalCapitalization,"30,931,524,000","28,152,153,000","27,152,692,000","22,840,296,000","22,020,576,000","21,514,035,000","20,676,559,000","20,741,750,000","20,370,878,000","19,952,596,000","19,465,067,000","17,931,567,000","17,848,285,000","17,867,189,474.9","18,027,945,626.9","17,792,641,446.65","18,273,012,640.5","17,851,693,397.04","11,465,272,425.01","3,442,813,248.32","3,146,933,009.53","3,084,949,996.08","3,068,398,225.8","1,386,248,874.08","1,334,967,847.92","-11,810,886.84","-69,972,898.97","-78,315,990.07"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,"905,857,000.12",,
CommonStockEquity,"30,931,524,000","28,152,153,000","27,152,692,000","22,840,296,000","22,020,576,000","21,476,535,000","20,639,059,000","19,990,779,000","19,593,451,000","19,089,129,000","18,586,819,000","17,781,567,000","17,698,285,000","17,867,189,474.9","18,027,945,626.9","17,792,641,446.65","18,273,012,640.5","17,851,693,397.04","11,465,272,425.01","3,442,813,248.32","3,146,933,009.53","3,084,949,996.08","3,068,398,225.8","1,386,248,874.08","1,334,967,847.92","-917,667,886.96","-69,972,898.97","-78,315,990.07"
CapitalLeaseObligations,"275,864,000","268,176,000","257,456,000","272,517,000",,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"14,170,739,000","11,308,449,000","10,253,239,000","5,884,829,000","5,046,411,000","4,456,359,000","3,576,139,000","2,872,268,000","2,419,230,000","1,820,151,000","1,263,192,000","402,226,000","262,380,000","392,148,677.29","458,718,717.4","90,177,155.35","533,140,717.5","-2,236,620,946.08","9,640,151,658.19","1,885,478,125.12","3,144,079,588.13","3,082,114,643.24","3,068,037,417.08","1,385,870,368.47","1,334,573,932.32","-12,221,753.62","-70,404,411.87","-78,784,125.82"
WorkingCapital,"9,965,411,000","4,754,099,000","3,016,690,000","2,134,655,000","2,233,036,000","1,747,103,000","2,011,708,000","1,176,002,000","780,113,000","356,499,000","-305,261,000","-2,569,419,000","-2,816,897,000","-3,144,120,244.45","-3,381,366,173.7","-3,608,411,873.15","-3,244,553,209.62","-3,360,729,533.28","421,597,890.61","1,115,446,559.2","2,755,083,814.23","2,967,199,822.28","2,982,021,862.4","1,332,358,362.23","1,281,371,085.36","-60,164,387.74","-119,837,296.8","-135,484,727.86"
