name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"4,622,782,555","6,792,707,610","6,226,837,306","5,640,187,053","4,989,402,470","4,880,469,950","3,817,651,830","4,498,182,487","2,730,574,800","2,403,757,210","3,533,200,766","2,416,481,897","2,750,586,011","3,551,577,079","5,378,794,879","4,822,920,066","4,696,919,771","4,678,202,251","3,376,765,548","3,331,387,664","3,769,271,952","1,664,808,626","3,001,567,512","3,451,138,039","2,313,292,266","1,891,762,543","1,095,348,001","1,171,208,396","1,259,085,606","831,176,473","479,917,845","490,885,701","395,174,938","324,235,682","390,837,253","499,015,211"
EnterpriseValue,"-4,559,117,445","7,656,807,610","7,092,537,306","7,027,787,053","6,372,502,470","5,682,069,950","4,562,751,830","4,910,982,487","-6,628,925,200","3,316,557,210","4,008,200,766","3,986,581,897","4,276,586,011","3,546,377,079","5,444,294,879","4,843,220,066","4,719,219,771","4,713,802,251","3,443,365,548","3,425,187,664","3,967,871,952","1,825,408,626","3,083,067,512","3,521,738,039","2,409,092,266","2,200,362,543","1,387,048,001","1,435,708,396","1,536,885,606","1,078,776,473","701,117,845","702,785,701","529,074,938","458,135,682","478,137,253","612,715,211"
PeRatio,"117.615","10.031","7.912","15.721","12.752","13.403","9.5","14.888",,,"104.846",,,"13.171","10.778","9.549","10.733","10.104","8.669","9.726","15.17","7.785","9.657","11.806","10.963","11.823","8.319","8.411","8.435","7.51","5.371","14.352","5.171","4.305","11.422","12.837"
ForwardPeRatio,,,,,,,,"11.338","13.986",,"14.577",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,"1.134","1.4",,"1.458",,"-0.451",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.762","1.025","0.958","1.048","0.965","0.973","0.787","0.909","0.549","0.524","0.802","0.622","0.852","0.877","1.396","1.314","1.339","1.415","1.235","1.42","1.914","0.841","1.442","1.791","1.406","1.33","0.79","0.839","0.871","0.698","0.452","0.472","0.501","0.335","0.387","0.63"
PbRatio,"0.904","1.172","1.172","1.217","1.123","1.266","0.973","1.211","0.759","0.628","0.857","0.621","0.735","0.782","1.248","1.168","1.215","1.316","1.07","1.197","1.619","0.758","1.303","1.604","1.231","1.197","0.79","0.993","1.08","0.864","0.608","0.727","0.764","0.627","0.917","1.309"
EnterprisesValueRevenueRatio,"-0.754","1.061","1.178","1.122","1.08","0.985","0.825","0.902","-1.334","0.714","0.977","1.048","1.321","0.867","1.435","1.273","1.352","1.435","1.249","1.443","1.916","0.868","1.42","1.794","1.335","1.297","0.826","0.827","0.95","0.785","0.564","0.594","0.48","0.418","0.418","0.686"
