name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"21,708,000,000","22,408,000,000","23,995,000,000","20,620,000,000","15,887,000,000","23,633,000,000","32,870,000,000","29,402,000,000","28,503,000,000","24,829,000,000","17,973,000,000","14,675,000,000","18,279,000,000","15,264,000,000","22,504,000,000","21,007,000,000","20,466,000,000","16,271,000,000","12,572,000,000","13,046,000,000","11,944,000,000","14,898,000,000","17,353,100,000","8,818,600,000","7,385,100,000","5,698,700,000","5,740,500,000","6,350,800,000","6,525,400,000","7,018,800,000","6,925,500,000","5,661,200,000","4,896,800,000","3,368,000,000","3,509,400,000","4,778,700,000"
	OperatingRevenue,"21,708,000,000","22,408,000,000","23,995,000,000","20,620,000,000","15,887,000,000","23,633,000,000","32,870,000,000","29,402,000,000","28,503,000,000","24,829,000,000","17,973,000,000","14,675,000,000","18,279,000,000","15,264,000,000","22,504,000,000","21,007,000,000","20,464,000,000","16,246,000,000","12,498,000,000","12,939,000,000","11,856,000,000","14,898,000,000","17,353,100,000","8,818,600,000","7,385,100,000","5,698,700,000","5,740,500,000","6,350,800,000","6,525,400,000","7,018,800,000","6,925,500,000","5,661,200,000","4,896,800,000","3,368,000,000","3,509,400,000","4,778,700,000"
CostOfRevenue,"19,352,000,000","20,123,000,000","21,009,000,000","18,355,000,000","15,023,000,000","21,113,000,000","27,659,000,000","24,931,000,000","24,069,000,000","19,811,000,000","14,745,000,000","12,479,000,000","14,049,000,000","11,525,000,000","18,706,000,000","18,146,000,000","19,323,000,000","15,268,000,000","12,379,000,000","11,575,000,000","11,218,000,000","13,182,000,000","14,789,400,000","7,668,800,000","6,376,900,000","5,037,900,000","5,046,100,000","5,813,000,000","5,985,500,000","6,292,900,000","6,056,800,000","4,936,000,000",,"2,957,300,000","3,636,700,000","4,140,300,000"
GrossProfit,"2,356,000,000","2,285,000,000","2,986,000,000","2,265,000,000","864,000,000","2,520,000,000","5,211,000,000","4,471,000,000","4,434,000,000","5,018,000,000","3,228,000,000","2,196,000,000","4,230,000,000","3,739,000,000","3,798,000,000","2,861,000,000","1,143,000,000","1,003,000,000","193,000,000","1,471,000,000","726,000,000","1,716,000,000","2,563,700,000","1,149,800,000","1,008,200,000","660,800,000","694,400,000","537,800,000","539,900,000","725,900,000","868,700,000","725,200,000",,"410,700,000","-127,300,000","638,400,000"
OperatingExpense,"222,000,000","227,000,000","254,000,000","256,000,000","228,000,000","200,000,000","309,000,000","333,000,000","275,000,000","281,000,000","219,000,000","202,000,000","220,000,000","241,000,000","378,000,000","199,000,000","306,000,000","283,000,000","305,000,000","387,000,000","264,000,000","1,113,000,000","1,187,100,000","343,100,000","504,500,000","277,600,000","459,400,000","670,400,000","681,800,000","630,000,000","532,900,000","486,000,000","4,685,900,000","388,000,000","467,400,000","549,300,000"
	SellingGeneralAndAdministration,"222,000,000","227,000,000","254,000,000","256,000,000","228,000,000","200,000,000","309,000,000","333,000,000","275,000,000","281,000,000","229,000,000","207,000,000","282,000,000","293,000,000","450,000,000","380,000,000","361,000,000","330,000,000","335,000,000","387,000,000","352,000,000","514,000,000","600,100,000","33,600,000","236,600,000","33,500,000","197,800,000","218,400,000","321,800,000","335,500,000","283,300,000","241,400,000",,"174,500,000","186,700,000","206,500,000"
		GeneralAndAdministrativeExpense,"222,000,000","227,000,000","254,000,000","256,000,000","228,000,000","200,000,000","309,000,000","333,000,000","275,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,"222,000,000","227,000,000","254,000,000","256,000,000","228,000,000","200,000,000","309,000,000","333,000,000","275,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"599,000,000","587,000,000","309,500,000","267,900,000","244,100,000","261,600,000","452,000,000","360,000,000","294,500,000","249,600,000","244,600,000",,"213,500,000","280,700,000","342,800,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,,"599,000,000","587,000,000","309,500,000","267,900,000","244,100,000","261,600,000","452,000,000","360,000,000","294,500,000","249,600,000","244,600,000",,"213,500,000","280,700,000","342,800,000"
