name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
DilutedAverageShares,,,"63,147,000","63,200,000","63,861,000","67,000,000","57,100,000","46,300,000","46,000,000","45,800,000","45,700,000","44,200,000","42,000,000","43,347,000","46,367,000","47,279,000","48,534,000","49,136,000","48,858,000","48,066,000","46,948,000","46,947,000","46,612,903","46,244,131","46,141,732","45,986,395","45,126,050"
TotalOperatingIncomeAsReported,"873,500,000","884,900,000","690,737,000","700,381,000","667,321,000","479,416,000","314,873,000","217,988,000","154,953,000","161,022,000","196,354,000","187,577,000","323,290,000","433,030,000","387,986,000","308,707,000","226,592,000","185,147,000","174,689,000","197,245,000","202,477,000","215,300,000","196,600,000","162,800,000","120,700,000","107,600,000","91,900,000"
TotalExpenses,"3,884,100,000","3,853,700,000","3,540,049,000","3,256,575,000","3,149,745,000","3,051,690,000","2,600,187,000","1,937,563,000","1,882,714,000","1,552,801,000","1,586,503,000","1,515,026,000","1,796,791,000","1,774,111,000","1,818,415,000","1,695,536,000","1,533,021,000","1,526,306,000","1,517,748,000","1,520,805,000","1,315,040,000","1,043,500,000","861,100,000","738,100,000","601,200,000","556,800,000","409,800,000"
InterestExpense,"126,200,000","129,300,000","137,069,000","91,487,000","81,677,000","76,287,000","66,057,000","53,467,000","53,339,000","58,586,000","68,456,000","73,460,000","74,299,000",,,,,,,,,,,,,,
NetInterestIncome,"-126,200,000","-129,300,000","-137,069,000","-91,487,000","-81,677,000","-76,287,000","-66,057,000","-53,467,000","-53,339,000","-58,586,000","-68,456,000","-73,460,000","-74,299,000",,,,,,,,,,,,,,
NetIncomeFromContinuingAndDiscontinuedOperation,"594,900,000","611,900,000","469,998,000","713,342,000","425,386,000","288,792,000","155,601,000","121,337,000","84,474,000","82,379,000","97,012,000","85,459,000","176,256,000","262,749,000","245,422,000","192,666,000","129,163,000","100,497,000","97,815,000","105,362,000","112,027,000","125,800,000","115,600,000","98,500,000","78,600,000","67,600,000","58,300,000"
NormalizedIncome,"595,465,589.354","612,309,000","481,010,343","720,658,386","426,565,783","294,699,872","182,187,529","122,086,000","84,910,000","79,872,694","96,982,782.154","84,308,940.232","175,488,718.437","245,473,653.138","232,853,677.095","182,248,893.687","118,427,592.55","101,389,106.106","88,588,103.66","100,051,306.724","106,559,727.25","113,886,875.965","114,736,817.921","95,047,288.36","73,047,098.402","63,692,485.549","54,817,477.876"
EBIT,"862,600,000","877,600,000","713,150,000","710,415,000","688,705,000","490,088,000","315,235,000","217,693,000","156,252,000","159,188,000","196,152,000","188,722,000","317,598,000","433,030,000","387,986,000","308,707,000","226,592,000","185,147,000","174,689,000","197,245,000","202,477,000","215,300,000","196,600,000","162,800,000","120,700,000","107,600,000","91,900,000"
EBITDA,"1,239,900,000"
ReconciledCostOfRevenue,"3,579,800,000","3,560,100,000","3,277,688,000","2,993,654,000","2,909,783,000","2,817,803,000","2,435,591,000","1,791,594,000","1,711,751,000","1,411,808,000","1,460,906,000","1,364,870,000","1,649,726,000","1,636,178,000","1,683,937,000","1,580,418,000","1,417,423,000","1,411,690,000","1,401,543,000","1,414,300,000","1,077,573,000","823,300,000","677,200,000","585,900,000","478,200,000","441,500,000","319,700,000"
ReconciledDepreciation,"377,300,000","371,500,000","344,033,000","297,162,000","285,253,000","263,587,000","222,746,000","173,761,000","177,211,000","173,407,000","181,537,000","179,391,000","171,129,000","150,338,000","141,429,000","138,251,000","132,859,000","139,606,000","138,696,000","154,635,000","136,373,000","124,800,000","98,800,000","79,700,000","61,200,000","55,700,000","42,800,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"594,900,000","611,900,000","469,998,000","713,342,000","425,386,000","288,792,000","155,638,000","122,086,000","84,910,000","78,422,000","96,827,000","85,182,000","171,477,000","262,507,000","243,804,000","195,513,000","128,179,000","101,084,000","97,815,000","105,362,000","112,027,000","125,800,000","115,600,000","98,500,000","78,600,000","67,600,000","58,300,000"
TotalUnusualItemsExcludingGoodwill,"-700,000","-500,000","-13,479,000","-8,638,000","-1,683,000","-8,464,000","-42,891,000",,,"-1,834,000","-202,000","1,145,000","-5,692,000","24,565,000","15,740,000","18,185,000","14,053,000","-429,000","13,609,000","7,986,000","8,239,000","18,400,000","1,300,000","5,300,000","8,400,000","6,000,000","5,400,000"
TotalUnusualItems,"-700,000","-500,000","-13,479,000","-8,638,000","-1,683,000","-8,464,000","-42,891,000",,,"-1,834,000","-202,000","1,145,000","-5,692,000","24,565,000","15,740,000","18,185,000","14,053,000","-429,000","13,609,000","7,986,000","8,239,000","18,400,000","1,300,000","5,300,000","8,400,000","6,000,000","5,400,000"
NormalizedEBITDA,"1,240,600,000","1,249,600,000","1,070,662,000","1,016,215,000","975,641,000","762,139,000","580,872,000","391,454,000","333,463,000","334,429,000","377,891,000","366,968,000","494,419,000","558,803,000","513,675,000","428,773,000","345,398,000","325,182,000","299,776,000","343,894,000","330,611,000","321,700,000","294,100,000","237,200,000","173,500,000","157,300,000","129,300,000"
TaxRateForCalcs,"0.192","0.182","0.183","0.153","0.299","0.302","0.381","0.268","0.165","0.209","0.229","0.238","0.295","0.307","0.304","0.271","0.306","0.289","0.322","0.335","0.336","0.353","0.336","0.349","0.339","0.349","0.355"
TaxEffectOfUnusualItems,"-134,410.646","-91,000","-2,466,657","-1,321,614","-503,217","-2,556,128","-16,341,471","0","0","-383,306","-46,217.846","271,940.232","-1,680,281.563","7,531,653.138","4,789,677.095","4,920,893.687","4,301,592.55","-123,893.894","4,382,103.66","2,675,306.724","2,771,727.25","6,486,875.965","436,817.921","1,847,288.36","2,847,098.402","2,092,485.549","1,917,477.876"
