name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1991,12/31/1989,12/31/1988,12/31/1987,12/31/1986
		DepreciationAndAmortizationInIncomeStatement,"443,000,000","443,000,000","223,000,000","223,000,000","225,000,000","264,000,000","281,000,000","457,000,000","475,000,000","548,000,000","562,300,000","582,300,000","531,600,000","455,700,000","439,500,000","498,700,000","809,900,000","999,800,000","945,600,000","3,087,000,000","2,223,500,000","844,700,000","777,300,000","943,300,000","817,600,000","820,400,000","465,700,000",,"135,800,000","140,200,000","114,500,000","77,800,000"
			DepreciationIncomeStatement,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"135,800,000","140,200,000","114,500,000","77,800,000"
	OtherOperatingExpenses,,,,"-19,000,000","-9,000,000",,,,,,,,,,"65,200,000","9,484,400,000","17,997,100,000","1,331,300,000",,,"698,500,000",,,,,,,,,,,
OperatingIncome,"4,499,000,000","4,499,000,000","2,963,000,000","2,486,000,000","2,659,000,000","2,843,000,000","2,974,000,000","3,279,000,000","3,013,000,000","2,575,000,000","1,896,900,000","1,244,200,000","2,159,400,000","2,621,800,000","2,606,400,000","-6,817,900,000","-12,969,000,000","3,625,800,000","4,596,700,000","1,579,600,000","1,320,900,000","1,317,600,000","751,600,000","752,800,000","1,363,200,000","1,493,300,000","608,300,000",,"143,600,000","144,600,000","131,700,000","122,300,000"
NetNonOperatingInterestIncomeExpense,"-896,000,000","-896,000,000","-410,000,000","-393,000,000","-379,000,000","-368,000,000","-350,000,000","-368,000,000","-396,000,000","-429,000,000","-523,300,000","-536,000,000","-504,400,000",,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"66,000,000","66,000,000","57,000,000","64,000,000","32,000,000","24,000,000","13,000,000","8,000,000","6,000,000","7,000,000","5,500,000","6,000,000","42,200,000",,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"962,000,000","962,000,000","467,000,000","457,000,000","411,000,000","392,000,000","363,000,000","376,000,000","402,000,000","436,000,000","528,800,000","542,000,000","546,600,000",,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"-258,000,000","-258,000,000","-264,000,000","-114,000,000","-50,000,000","-452,000,000","-460,000,000","-14,000,000","-56,000,000","-63,000,000","-152,100,000","-265,200,000","-14,230,100,000","-114,600,000","-182,500,000","-9,480,600,000",,,,"-119,400,000",,"-70,300,000","-15,300,000","1,232,900,000","-84,700,000","17,300,000","262,500,000",,"320,400,000","18,900,000","-43,900,000","-24,800,000"
	GainOnSaleOfSecurity,"113,000,000","113,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,,,,,,,,,,,,,"-17,600,000","-80,600,000","-97,000,000","-1,500,000",,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-226,000,000","-226,000,000","-195,000,000","-112,000,000","-38,000,000","-426,000,000","-430,000,000","-20,000,000","-62,000,000","-63,000,000","-152,100,000","-265,200,000","-14,230,100,000","-34,000,000","-85,500,000","-9,479,100,000",,,"0","-119,400,000",,"-70,300,000","-15,300,000","1,232,900,000","-84,700,000","17,300,000","262,500,000",,"320,400,000","18,900,000","-43,900,000","-24,800,000"
		RestructuringAndMergernAcquisition,"775,000,000","775,000,000","195,000,000","63,000,000","38,000,000","81,000,000","26,000,000","20,000,000","19,000,000","46,000,000","80,600,000","22,800,000","136,700,000",,,,,,"0","119,400,000",,"70,300,000","0","0","88,900,000",,,,,,,
		ImpairmentOfCapitalAssets,,,,,,"484,000,000","52,000,000","0","11,000,000","0","0","210,000,000","14,181,400,000",,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,,,"49,000,000",,,"352,000,000",,"32,000,000","17,000,000","71,500,000","32,400,000","-88,000,000",,,,,,,,,,"15,300,000","-1,232,900,000","-4,200,000",,,,,,,
		GainOnSaleOfBusiness,"0","0",,,,"139,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"549,000,000","549,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-145,000,000","-145,000,000","-69,000,000","-2,000,000","-12,000,000","-26,000,000","-30,000,000","6,000,000","6,000,000",,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"3,345,000,000","3,345,000,000","2,289,000,000","1,979,000,000","2,230,000,000","2,023,000,000","2,164,000,000","2,897,000,000","2,561,000,000","2,083,000,000","1,221,500,000","443,000,000","-12,575,100,000","2,133,000,000","2,132,700,000","-7,511,700,000","-13,655,000,000","2,861,200,000","3,734,200,000","782,800,000","560,600,000","843,900,000","137,300,000","1,222,700,000","480,500,000","689,200,000","376,700,000",,"151,800,000","-111,700,000","-107,800,000","17,600,000"
TaxProvision,"-9,000,000","-9,000,000","273,000,000","633,000,000","628,000,000","587,000,000","762,000,000","978,000,000","892,000,000","755,000,000","462,700,000","182,800,000","-919,300,000","821,500,000","652,200,000","808,100,000","1,378,600,000","1,599,000,000","1,448,900,000","922,500,000","729,800,000","411,400,000","138,700,000","689,600,000","295,500,000","417,000,000","279,700,000",,"20,700,000","11,400,000","15,700,000","27,500,000"
EarningsFromEquityInterestNetOfTax,"-53,000,000","-53,000,000","-56,000,000","-37,000,000","-50,000,000","-33,000,000","-48,000,000","-46,000,000","-35,000,000","-37,000,000","-34,600,000","-33,700,000","-17,600,000",,,,,,,,,,,,,,,,,,,
NetIncomeCommonStockholders,"3,308,000,000","3,308,000,000","1,960,000,000","357,000,000","1,261,000,000","1,413,000,000","2,959,000,000","1,879,000,000","1,574,000,000","1,305,000,000","724,200,000","226,500,000","-11,673,400,000","1,247,000,000","1,660,500,000","-7,089,100,000","-17,462,200,000","1,416,900,000","725,700,000","-223,500,000","-816,100,000","321,600,000","-149,600,000","733,600,000","1,187,900,000","162,500,000","14,600,000","-3,100,000","113,600,000","-123,100,000","-154,500,000","-9,900,000"
	NetIncome,"3,308,000,000","3,308,000,000","1,960,000,000","357,000,000","1,261,000,000","1,413,000,000","2,959,000,000","1,879,000,000","1,574,000,000","1,305,000,000","724,200,000","226,500,000","-11,673,400,000","1,247,000,000","1,660,500,000","-7,089,100,000","-17,462,200,000","1,416,900,000","725,700,000","-223,500,000","-816,100,000","334,000,000","-122,400,000","793,600,000","1,247,900,000","222,500,000","89,600,000","-3,100,000","131,100,000","-123,100,000","-123,500,000","-9,900,000"
		NetIncomeIncludingNoncontrollingInterests,"3,339,000,000","3,339,000,000","1,960,000,000","357,000,000","1,261,000,000","1,413,000,000","2,959,000,000","1,879,000,000","1,574,000,000","1,305,000,000","724,200,000","226,500,000","-11,673,400,000","1,247,100,000","1,661,100,000","-7,088,600,000","-17,457,100,000","1,243,100,000","764,900,000","-270,600,000","-745,700,000","334,100,000","-121,700,000","788,900,000","1,249,200,000","225,900,000","74,700,000","-3,100,000","131,100,000","-123,100,000","-123,500,000","-9,900,000"
			NetIncomeContinuousOperations,"3,301,000,000","3,301,000,000","1,960,000,000","1,309,000,000","1,552,000,000","1,403,000,000","1,354,000,000","1,873,000,000","1,634,000,000","1,291,000,000","724,200,000","226,500,000","-11,673,400,000","1,230,800,000","1,382,900,000","-8,321,800,000","-15,059,500,000","1,435,400,000","2,206,600,000","-219,600,000","-363,800,000","371,700,000","-43,500,000","374,500,000","170,700,000","214,900,000","130,500,000","0","131,100,000","-123,100,000","-123,500,000","-9,900,000"
			NetIncomeDiscontinuousOperations,"38,000,000","38,000,000","0","-952,000,000","-291,000,000","10,000,000","1,605,000,000","6,000,000","-60,000,000","14,000,000",,,"0","16,200,000","277,600,000","1,232,700,000","-1,090,300,000",,,,"0","0","-4,200,000","419,100,000","-80,500,000","7,600,000","-20,500,000",,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,"-1,312,400,000","-18,500,000","-1,480,900,000","-3,900,000","-452,300,000","-37,700,000","-74,700,000",,"0","0","-20,400,000",,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,,,,,,,,,"-3,100,000",,,,
		MinorityInterests,"-31,000,000","-31,000,000",,,,,,,,,,,,"-100,000","-600,000","-500,000","-5,100,000","173,800,000","-39,200,000","47,100,000","-70,400,000","-100,000","-700,000","4,700,000","-1,300,000","-3,400,000","14,900,000",,,,,
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,,,,"400,000","57,200,000","60,000,000","60,000,000","60,000,000","75,000,000",,"17,500,000",,"31,000,000",
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,,,,"12,000,000","-30,000,000",,,,,,,,,
DilutedNIAvailtoComStockholders,"3,308,000,000","3,308,000,000","1,960,000,000","357,000,000","1,261,000,000","1,413,000,000","2,959,000,000","1,879,000,000","1,574,000,000","1,305,000,000","724,200,000","226,500,000","-11,673,400,000","1,247,000,000","1,660,500,000","-7,089,100,000","-17,462,200,000","1,416,900,000","725,700,000","-223,500,000","-816,100,000","321,600,000","-149,600,000","733,600,000","1,187,900,000","162,500,000","14,600,000","-3,100,000","113,600,000","-123,100,000","-154,500,000","-9,900,000"
BasicEPS,,,"5.2","0.89","2.84","2.92","5.38","3.09","2.45","1.97","1.07","0.34","-17.43","1.75","2.17","-8.98","-20.38","1.62","0.82","-0.26","-1.34","0.92","-0.42","4.16","6.46","0.86","0.14",,,,,
DilutedEPS,,,"5.14","0.88","2.81","2.89","5.27","3.01","2.39","1.92","1.04","0.33","-17.43","1.73","2.15","-8.98","-20.38","1.6","0.82","-0.26","-1.34","0.9","-0.42","4.14","6.46","0.86","0.132",,,,,
BasicAverageShares,,,"377,000,000","401,000,000","444,000,000","484,000,000","550,000,000","608,000,000","642,000,000","664,000,000","678,700,000","673,600,000","669,800,000","713,800,000","765,200,000","789,700,000","857,200,000","872,000,000","876,400,000","865,800,000","612,650,000","347,600,000","354,350,000","176,450,000","183,700,000","187,550,000","110,000,000",,,,,
DilutedAverageShares,,,"381,000,000","407,000,000","448,000,000","489,000,000","561,000,000","624,000,000","659,000,000","681,000,000","694,500,000","682,900,000","669,800,000","721,900,000","771,800,000","789,700,000","857,200,000","880,350,000","887,400,000","865,800,000","612,650,000","354,750,000","354,350,000","177,150,000","183,750,000","187,750,000","110,200,000",,,,,
TotalOperatingIncomeAsReported,"4,273,000,000","4,273,000,000","2,768,000,000","2,423,000,000","2,621,000,000","2,417,000,000","2,896,000,000","3,259,000,000","2,983,000,000","2,529,000,000","1,816,300,000","1,011,400,000","-12,158,700,000","2,621,800,000","2,606,400,000","-6,817,900,000","-12,969,000,000","3,625,800,000","4,596,700,000","1,460,200,000","1,320,900,000","1,247,300,000","751,600,000","752,800,000","1,274,300,000","1,493,300,000","608,300,000",,,,,
TotalExpenses,"23,313,000,000","23,313,000,000","11,551,000,000","11,206,000,000","10,507,000,000","11,043,000,000","10,832,000,000","12,005,000,000","11,076,000,000","11,670,000,000","12,162,900,000","11,770,400,000","11,791,000,000","11,451,100,000","11,713,800,000","21,354,300,000","35,494,900,000","22,959,500,000","20,009,000,000","21,643,200,000","18,722,800,000","11,541,200,000","11,344,500,000","12,453,300,000","10,721,000,000","10,195,400,000","6,754,900,000",,"1,292,600,000","1,113,900,000","879,000,000","796,900,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"3,308,000,000","3,308,000,000","1,960,000,000","357,000,000","1,261,000,000","1,413,000,000","2,959,000,000","1,879,000,000","1,574,000,000","1,305,000,000","724,200,000","226,500,000","-11,673,400,000","1,247,000,000","1,660,500,000","-7,089,100,000","-16,149,800,000","1,435,400,000","2,206,600,000","-219,600,000","-363,800,000","371,700,000","-47,700,000","793,600,000","1,247,900,000","222,500,000","110,000,000","0","131,100,000","-123,100,000","-123,500,000","-9,900,000"
NormalizedIncome,"3,352,490,000","3,352,490,000","2,131,795,000","1,385,160,000","1,579,284,000","1,705,460,000","1,633,500,000","1,886,200,000","1,674,300,000","1,331,165,146.423","818,685,042.98","398,880,000","1,516,411,578.437","1,251,705,297.703","1,442,253,284.569","-2,634,340,000","-15,059,500,000","1,435,400,000","2,206,600,000","-147,960,000","-363,800,000","413,880,000","-34,320,000","-365,240,000","1,379,220,000","204,520,000","-27,000,000","0","-145,609,090.909","-134,440,000","-97,160,000","4,980,000"
InterestIncome,"66,000,000","66,000,000","57,000,000","64,000,000","32,000,000","24,000,000","13,000,000","8,000,000","6,000,000","7,000,000","5,500,000","6,000,000","42,200,000",,,,,,,,,,,,,,,,,,,
InterestExpense,"962,000,000","962,000,000","467,000,000","457,000,000","411,000,000","392,000,000","363,000,000","376,000,000","402,000,000","436,000,000","528,800,000","542,000,000","546,600,000",,,,,,,,,,,,,,,,,,,
NetInterestIncome,"-896,000,000","-896,000,000","-410,000,000","-393,000,000","-379,000,000","-368,000,000","-350,000,000","-368,000,000","-396,000,000","-429,000,000","-523,300,000","-536,000,000","-504,400,000",,,,,,,,,,,,,,,,,,,
EBIT,"4,307,000,000","4,307,000,000","2,756,000,000","2,436,000,000","2,641,000,000","2,415,000,000","2,527,000,000","3,273,000,000","2,963,000,000","2,519,000,000","1,750,300,000","985,000,000","-12,028,500,000","2,621,800,000","2,606,400,000","-6,817,900,000","-12,969,000,000","3,625,800,000","4,596,700,000","1,579,600,000","1,320,900,000","1,317,600,000","751,600,000","752,800,000","1,363,200,000","1,493,300,000","608,300,000",,"143,600,000","144,600,000","131,700,000","122,300,000"
EBITDA,"4,750,000,000"
ReconciledCostOfRevenue,"17,223,000,000","17,223,000,000","9,111,000,000","8,438,000,000","7,956,000,000","8,324,000,000","8,089,000,000","8,813,000,000","7,967,000,000","8,367,000,000","8,985,300,000","8,699,700,000","8,650,700,000","8,324,300,000","8,419,400,000","8,663,400,000","12,545,800,000","16,253,700,000","14,865,100,000","14,137,000,000","11,707,100,000","8,337,900,000","8,506,300,000","8,863,300,000","7,605,300,000","7,072,700,000","4,401,000,000",,"712,800,000","599,900,000","477,600,000","446,400,000"
ReconciledDepreciation,"443,000,000","443,000,000","223,000,000","223,000,000","225,000,000","264,000,000","281,000,000","457,000,000","475,000,000","548,000,000","562,300,000","582,300,000","531,600,000","460,700,000","444,900,000","507,100,000","809,900,000","999,800,000","945,600,000","3,087,000,000","2,223,500,000","844,700,000","777,300,000","943,300,000","817,600,000","820,400,000","465,700,000",,"135,800,000","140,200,000","114,500,000","77,800,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"3,270,000,000","3,270,000,000","1,960,000,000","1,309,000,000","1,552,000,000","1,403,000,000","1,354,000,000","1,873,000,000","1,634,000,000","1,291,000,000","724,200,000","226,500,000","-11,673,400,000","1,230,800,000","1,382,900,000","-8,321,800,000","-15,059,500,000","1,435,400,000","2,206,600,000","-219,600,000","-363,800,000","371,700,000","-43,500,000","374,500,000","1,328,400,000","214,900,000","130,500,000","0","131,100,000","-123,100,000","-123,500,000","-9,900,000"
TotalUnusualItemsExcludingGoodwill,"-113,000,000","-113,000,000","-195,000,000","-112,000,000","-38,000,000","-426,000,000","-430,000,000","-20,000,000","-62,000,000","-63,000,000","-152,100,000","-265,200,000","-14,230,100,000","-34,000,000","-85,500,000","-9,479,100,000",,,"0","-119,400,000",,"-70,300,000","-15,300,000","1,232,900,000","-84,700,000","17,300,000","262,500,000",,"320,400,000","18,900,000","-43,900,000","-24,800,000"
TotalUnusualItems,"-113,000,000","-113,000,000","-195,000,000","-112,000,000","-38,000,000","-426,000,000","-430,000,000","-20,000,000","-62,000,000","-63,000,000","-152,100,000","-265,200,000","-14,230,100,000","-34,000,000","-85,500,000","-9,479,100,000",,,"0","-119,400,000",,"-70,300,000","-15,300,000","1,232,900,000","-84,700,000","17,300,000","262,500,000",,"320,400,000","18,900,000","-43,900,000","-24,800,000"
NormalizedEBITDA,"4,863,000,000","4,863,000,000","3,174,000,000","2,771,000,000","2,904,000,000","3,105,000,000","3,238,000,000","3,750,000,000","3,500,000,000","3,130,000,000","2,464,700,000","1,832,500,000","2,733,200,000","3,116,500,000","3,136,800,000","3,168,300,000","-12,159,100,000","4,625,600,000","5,542,300,000","4,786,000,000","3,544,400,000","2,232,600,000","1,544,200,000","463,200,000","2,265,500,000","2,296,400,000","811,500,000",,"-41,000,000","265,900,000","290,100,000","224,900,000"
TaxRateForCalcs,"0.27","0.27","0.119","0.32","0.282","0.29","0.35","0.34","0.35","0.362","0.379","0.35","0.073","0.385","0.306","0.4","0.4","0.4","0.388","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.136","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"-30,510,000","-30,510,000","-23,205,000","-35,840,000","-10,716,000","-123,540,000","-150,500,000","-6,800,000","-21,700,000","-22,834,853.577","-57,614,957.02","-92,820,000","-1,040,288,421.563","-13,094,702.297","-26,146,715.431","-3,791,640,000","0","0","0","-47,760,000","0","-28,120,000","-6,120,000","493,160,000","-33,880,000","6,920,000","105,000,000","0","43,690,909.091","7,560,000","-17,560,000","-9,920,000"
