name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
			OtherIntangibleAssets,"55,106,000","45,025,000","49,654,000","95,334,000","141,015,000","105,011,000","77,627,000","3,753,000","6,418,000"
		NonCurrentDeferredAssets,"1,908,086,000","808,459,000",,,,,,,
			NonCurrentDeferredTaxesAssets,"1,908,086,000","808,459,000",,,,,,,
		OtherNonCurrentAssets,"134,547,000","85,705,000","78,289,000","153,619,000","61,605,000","42,629,000","17,795,000","18,962,000","19,445,000"
TotalLiabilitiesNetMinorityInterest,"3,999,003,000","3,356,978,000","2,365,259,000","2,265,430,000","2,074,392,000","1,956,679,000","416,234,000","1,079,740,000","922,513,000"
	CurrentLiabilities,"832,476,000","1,516,311,000","583,278,000","584,021,000","506,039,000","393,794,000","225,430,000","109,879,000","47,744,000"
		PayablesAndAccruedExpenses,"402,589,000","356,158,000","371,925,000","387,160,000","303,293,000","194,795,000","93,943,000","52,576,000","21,741,000"
			Payables,"207,115,000","184,915,000","207,066,000","151,794,000","159,961,000","71,621,000","37,509,000","14,143,000","9,809,000"
				AccountsPayable,"161,148,000","145,186,000","170,969,000","122,236,000","134,081,000","53,241,000","27,994,000","8,432,000","4,543,000"
				TotalTaxPayable,"45,967,000","39,729,000","36,097,000","29,558,000","25,880,000","18,380,000","9,515,000","5,711,000","5,266,000"
			CurrentAccruedExpenses,"195,474,000","171,243,000","164,859,000","235,366,000","143,332,000","123,174,000","56,434,000","38,433,000","11,932,000"
		PensionandOtherPostRetirementBenefitPlansCurrent,"190,465,000","155,830,000","98,553,000","82,354,000","90,906,000","68,000,000","29,882,000","8,467,000","3,309,000"
		CurrentDebtAndCapitalLeaseObligation,"170,435,000","965,374,000","84,976,000","80,848,000","88,166,000","112,320,000","87,126,000","48,836,000","22,694,000"
			CurrentDebt,,"897,328,000",,,,,,,
				OtherCurrentBorrowings,,"897,328,000",,,,,,,
			CurrentCapitalLeaseObligation,"170,435,000","68,046,000","84,976,000","80,848,000","88,166,000","112,320,000","87,126,000","48,836,000","22,694,000"
		CurrentDeferredLiabilities,"68,987,000","38,949,000","27,824,000","33,659,000","23,674,000","18,679,000","14,479,000",,
			CurrentDeferredRevenue,"68,987,000","38,949,000","27,824,000","33,659,000","23,674,000","18,679,000","14,479,000",,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"3,166,527,000","1,840,667,000","1,781,981,000","1,681,409,000","1,568,353,000","1,562,885,000","190,804,000","969,861,000","874,769,000"
		LongTermDebtAndCapitalLeaseObligation,"3,118,250,000","1,755,316,000","1,708,768,000","1,605,804,000","1,514,790,000","1,494,970,000","110,520,000","65,732,000","21,104,000"
			LongTermDebt,"2,508,800,000","1,730,922,000","1,627,460,000","1,538,967,000","1,455,095,000","1,376,020,000",,,
			LongTermCapitalLeaseObligation,"609,450,000","24,394,000","81,308,000","66,837,000","59,695,000","118,950,000","110,520,000","65,732,000","21,104,000"
		NonCurrentDeferredLiabilities,"24,170,000","17,849,000","13,240,000","7,556,000","2,978,000","24,706,000","59,500,000",,
			NonCurrentDeferredTaxesLiabilities,"24,170,000","17,849,000","13,240,000","7,556,000","2,978,000","24,706,000","59,500,000",,
		TradeandOtherPayablesNonCurrent,,,,,,,,"12,156,000","13,617,000"
		PreferredSecuritiesOutsideStockEquity,,,,,,,"0","872,536,000","835,122,000"
		OtherNonCurrentLiabilities,"24,107,000","67,502,000","59,973,000","68,049,000","50,585,000","43,209,000","20,784,000","19,437,000","4,926,000"
TotalEquityGrossMinorityInterest,"8,704,386,000","6,805,594,000","5,047,218,000","4,604,935,000","4,368,047,000","3,626,403,000","2,950,006,000","-248,172,000","-201,838,000"
	StockholdersEquity,"8,704,386,000","6,805,594,000","5,047,218,000","4,604,935,000","4,368,047,000","3,626,403,000","2,950,006,000","-248,172,000","-201,838,000"
		CapitalStock,"4,000","4,000","4,000","4,000","3,000","3,000","3,000","1,000","1,000"
			PreferredStock,"0","0","0","0",,"0",,,
			CommonStock,"4,000","4,000","4,000","4,000","3,000","3,000","3,000","1,000","1,000"
		AdditionalPaidInCapital,"8,763,330,000","8,324,974,000","7,750,522,000","7,224,534,000","6,507,087,000","5,208,870,000","3,944,952,000","101,787,000","68,097,000"
		RetainedEarnings,"11,586,000","-1,454,073,000","-2,671,729,000","-2,550,350,000","-2,093,477,000","-1,572,446,000","-994,626,000","-349,303,000","-269,904,000"
		GainsLossesNotAffectingRetainedEarnings,"-70,534,000","-65,311,000","-31,579,000","-69,253,000","-45,566,000","-10,024,000","-323,000","-657,000","-32,000"
TotalCapitalization,"11,213,186,000","8,536,516,000","6,674,678,000","6,143,902,000","5,823,142,000","5,002,423,000","2,950,006,000","-248,172,000","-201,838,000"
CommonStockEquity,"8,704,386,000","6,805,594,000","5,047,218,000","4,604,935,000","4,368,047,000","3,626,403,000","2,950,006,000","-248,172,000","-201,838,000"
CapitalLeaseObligations,"779,885,000","92,440,000","166,284,000","147,685,000","147,861,000","231,270,000","197,646,000","114,568,000","43,798,000"
NetTangibleAssets,"7,392,581,000","5,533,300,000","3,808,629,000","3,324,286,000","3,104,304,000","2,898,822,000","2,508,902,000","-320,738,000","-245,017,000"
WorkingCapital,"6,787,599,000","5,594,725,000","4,738,606,000","4,068,175,000","3,875,753,000","3,862,059,000","2,349,249,000","444,587,000","548,324,000"
InvestedCapital,"11,213,186,000","9,433,844,000","6,674,678,000","6,143,902,000","5,823,142,000","5,002,423,000","2,950,006,000","-248,172,000","-201,838,000"
TangibleBookValue,"7,392,581,000","5,533,300,000","3,808,629,000","3,324,286,000","3,104,304,000","2,898,822,000","2,508,902,000","-320,738,000","-245,017,000"
TotalDebt,"3,288,685,000","2,720,690,000","1,793,744,000","1,686,652,000","1,602,956,000","1,607,290,000","197,646,000","114,568,000","43,798,000"
NetDebt,"709,718,000","733,806,000",,"550,369,000","543,624,000",,,,
ShareIssued,"779,619,000","764,257,000","746,902,000","721,572,000","694,132,000","642,385,000","569,922,000","544,696,816","544,696,816"
OrdinarySharesNumber,"779,619,000","764,257,000","746,902,000","721,572,000","694,132,000","642,385,000","569,922,000","544,696,816","544,696,816"
