name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
MarketCap,"4,891,202,868","9,350,853,677","9,552,944,425","13,038,736,480","11,656,988,288","12,106,229,607","16,052,986,995","18,232,147,046","12,298,172,088","7,676,809,285","10,641,981,222","11,128,074,980","9,548,274,190","28,688,625,610","30,754,467,749","26,095,299,319","21,287,312,076","22,412,791,440","18,534,643,522","38,073,150,163","53,810,274,470","63,834,055,039","71,259,503,758","25,967,234,422","16,768,744,160","11,533,459,854","6,574,245,149","5,472,875,983","4,092,041,511","3,310,181,114","2,642,284,767","2,216,748,977","1,663,718,997","1,187,135,565","1,397,486,990","1,437,033,822"
EnterpriseValue,"1,073,432,845","4,771,600,562","12,209,081,107","14,564,413,334","11,143,208,742","14,664,551,697","19,156,269,640","22,802,827,580","12,988,516,784","10,924,126,071","15,013,561,560","15,771,620,866","2,892,642,240","25,174,845,322","33,224,944,642","28,212,270,672","24,303,520,979","26,308,115,162","23,653,372,213","41,547,624,565","55,732,730,994","69,185,291,569","73,008,265,362","27,863,554,609","22,669,586,032","19,769,934,695","13,403,044,370","11,686,360,705","10,877,645,453","10,553,154,645","7,835,238,977","6,452,924,171","5,679,914,144","5,664,475,501","3,507,453,978","2,804,156,426"
PeRatio,"3.92","20.22","4.567","6.944","17.437",,"14.343","17.163","7.057","62.071","5.553",,,"8.179","8.364","10.178","9.632","10.219","11.321","17.192","31.16","38.115","48.551","23.069","19.655","13.646","12.576","10.947","8.661","6.741","7.129","7.478","9.547","6.337","9.304","10.965"
ForwardPeRatio,"3.125","5.754",,"7.994","8.177","6.545","8.117","9.588","3.297","5.348","6.645",,"151.515",,,,,,,,,,,,,,,,,,,,,,,
PegRatio,"0.154",,,"0.11","0.245","0.251","0.231","0.548","0.409",,"3.322",,"41.42",,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.085","0.241","0.23","0.264","0.251","0.393","0.363","0.298","0.196","0.197","0.16","0.153","0.87","0.458","0.504","0.569","0.562","0.644","0.562","1.292","2.115","2.675","3.524","1.626","1.259","0.765","0.56","0.494","0.51","0.405","0.439","0.321","0.353","0.233","0.382","0.388"
PbRatio,"0.184","0.343","0.354","0.451","0.428","0.392","0.505","0.522","0.313","0.245","0.342","0.413","0.501","1.299","1.006","1.317","1.09","1.259","1.241","2.798","4.636","4.684","7.708","2.869","2.642","2.475","1.353","1.238","1.178","0.951","0.955","1.517","1.499","0.959","1.084","1.044"
EnterprisesValueRevenueRatio,"0.016","0.071","0.582","0.251","0.21","0.416","0.413","0.471","0.275","0.344","0.305","0.34","0.384","0.552","0.674","0.62","0.852","0.925","0.759","1.303","1.812","3.092","4.493","1.961","1.983","2.071","1.482","1.15","1.547","1.689","1.422","1.211","1.228","1.354","0.972","0.711"
