name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,
				BuildingsAndImprovements,,,,,,,,,,,,,"33,315,000","15,240,000","11,239,000","8,962,000","6,424,000","4,714,000","4,102,000",,,,,,
				MachineryFurnitureEquipment,"156,602,000","141,183,000","134,013,000","130,417,000","149,206,000","136,436,000","133,784,000","127,344,000","119,623,000","110,918,000","109,431,000","94,844,000","79,742,000","62,945,000","49,087,000","38,426,000","33,425,000","22,588,000","19,535,000",,,,,,
				OtherProperties,"159,777,000",,,,,,,,,,,,,,,,,,,,,,,,
				ConstructionInProgress,"4,359,000","2,754,000","806,000","2,349,000","2,147,000","7,305,000","18,477,000","2,883,000","3,472,000","1,655,000","8,442,000","4,335,000","5,671,000","14,587,000","1,999,000","1,425,000",,,,,,,,,
				Leases,"99,837,000","88,623,000","77,921,000","69,278,000","83,875,000","78,129,000","65,742,000","62,906,000","56,504,000","51,822,000","43,974,000","37,524,000",,,,,,,,,,,,,
			AccumulatedDepreciation,"-167,126,000","-147,983,000","-137,665,000","-140,188,000","-160,468,000","-139,707,000","-138,996,000","-124,941,000","-105,151,000","-91,157,000","-81,169,000","-58,128,000","-50,885,000","-41,446,000","-33,023,000","-25,471,000","-19,092,000","-12,364,000","-11,384,000","-12,382,000","-10,800,000","-8,800,000","-7,500,000","-5,600,000","-4,600,000"
		GoodwillAndOtherIntangibleAssets,"1,241,199,000","1,206,949,000","1,248,953,000","1,232,121,000","1,262,233,000","1,288,723,000","1,315,881,000","1,364,216,000","1,428,247,000","1,404,417,000","1,371,911,000","1,340,692,000","1,025,551,000","963,422,000","598,066,000","518,634,000","524,681,000","303,308,000","90,156,000","91,971,000","43,700,000","45,200,000","5,100,000",,
			Goodwill,"1,202,767,000","1,172,316,000","1,204,803,000","1,180,001,000","1,198,298,000","1,211,689,000","1,218,733,000","1,260,035,000","1,309,358,000","1,269,447,000","1,195,949,000","1,151,388,000","940,878,000","885,711,000",,,,,,,,,,,
			OtherIntangibleAssets,"38,432,000","34,633,000","44,150,000","52,120,000","63,935,000","77,034,000","97,148,000","104,181,000","118,889,000","134,970,000","175,962,000","189,304,000","84,673,000","77,711,000","598,066,000","518,634,000","524,681,000","303,308,000","90,156,000","91,971,000","43,700,000","45,200,000","5,100,000",,
		NonCurrentNoteReceivables,"69,033,000","84,471,000","98,105,000","104,524,000","106,882,000","122,149,000","108,298,000","101,623,000","81,748,000","87,677,000","69,213,000","56,500,000",,,,,,,,,,,,,
		NonCurrentDeferredAssets,,,,,,,,,,,,,,,,,,"200,000","150,000",,,,,,
			NonCurrentDeferredTaxesAssets,,,,,,,,,,,,,,,,,,"200,000","150,000",,,,,,
		OtherNonCurrentAssets,"40,800,000","37,771,000","40,929,000","43,696,000","43,518,000","53,319,000","57,900,000","67,046,000","55,687,000","60,312,000","55,621,000","59,948,000","103,703,000","81,459,000","33,961,000","15,980,000","15,924,000","20,719,000","873,000","1,168,000","1,300,000",,"100,000","600,000","200,000"
TotalLiabilitiesNetMinorityInterest,"1,294,000,000","1,030,296,000","1,065,270,000","1,018,010,000","1,081,415,000","1,327,781,000","1,322,688,000","1,207,220,000","1,304,882,000","1,247,040,000","973,124,000","964,342,000","886,374,000","826,056,000","505,195,000","212,371,000","205,409,000","162,556,000","49,217,000","77,507,000","54,000,000","54,100,000","8,200,000","3,300,000","7,200,000"
	CurrentLiabilities,"612,537,000","482,570,000","410,328,000","378,455,000","347,077,000","367,092,000","384,330,000","304,197,000","497,837,000","289,282,000","406,202,000","423,909,000","381,062,000","178,459,000","104,927,000","90,328,000","84,270,000","77,588,000","22,155,000","19,674,000","11,700,000","17,200,000","7,100,000","2,900,000","4,900,000"
		PayablesAndAccruedExpenses,"102,995,000","85,666,000","74,183,000","70,412,000","76,416,000","84,808,000","107,467,000","82,926,000","132,773,000","249,835,000","234,000,000","109,036,000","209,094,000","156,594,000","89,073,000","60,154,000","51,684,000","32,810,000","17,324,000","4,325,000","3,200,000","2,900,000","2,800,000","1,500,000","900,000"
			Payables,"54,241,000","30,847,000","26,153,000","25,010,000","27,246,000","21,310,000","23,790,000","21,253,000",,"105,864,000","211,736,000","82,645,000","30,608,000","28,021,000","5,196,000","20,771,000","18,623,000","7,410,000","4,788,000","4,325,000","3,200,000","2,900,000","2,800,000","1,500,000","900,000"
				AccountsPayable,"18,346,000","17,728,000","14,078,000","15,779,000","9,937,000","9,119,000","14,467,000","10,139,000",,,"8,486,000","13,241,000","30,608,000","28,021,000","5,196,000","20,771,000","18,623,000","7,410,000","4,788,000","4,325,000","3,200,000","2,900,000","2,800,000","1,500,000","900,000"
				TotalTaxPayable,"35,895,000","13,119,000","12,075,000","9,231,000","17,309,000","12,191,000","9,323,000","11,114,000",,,,,,,,,,,,,,,,,
				OtherPayable,,,,,,,,,,,"203,250,000","69,404,000",,,,,,,,,,,,,
			CurrentAccruedExpenses,"48,754,000","54,819,000","48,030,000","45,402,000","49,170,000","63,498,000","83,677,000","61,673,000",,"143,971,000","22,264,000","26,391,000","178,486,000","128,573,000","83,877,000","39,383,000","33,061,000","25,400,000","12,536,000",,,,,,
				InterestPayable,"2,243,000","2,358,000","2,354,000","2,265,000","2,585,000","9,304,000","9,479,000","9,048,000",,,,,,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"416,903,000","333,536,000","268,513,000","261,500,000","227,783,000","220,959,000","222,738,000","168,392,000","180,366,000",,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"35,727,000",,,,,"11,000,000","6,014,000","6,021,000","153,381,000","7,559,000","138,101,000","150,898,000","157,772,000","6,917,000","76,000","21,250,000","16,250,000","20,000,000","4,333,000","4,333,000","1,700,000","10,700,000","1,200,000","100,000","2,200,000"
			CurrentDebt,,,,,,"11,000,000","6,000,000","6,000,000","153,381,000","7,559,000","138,101,000","150,898,000","157,772,000","6,917,000","76,000","21,250,000","16,250,000","20,000,000","4,333,000","4,333,000","1,700,000","10,700,000","1,200,000","100,000","2,200,000"
				OtherCurrentBorrowings,,,,,,,"6,000,000","6,000,000",,,,,,,,,,,,,,,,,
			CurrentCapitalLeaseObligation,"35,727,000",,,,,,"14,000","21,000",,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,"36,698,000","44,434,000","46,942,000","29,635,000","29,449,000","35,639,000","28,692,000","31,675,000","12,254,000","4,052,000","34,101,000","30,872,000",,,,,,"193,000","130,000",,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,"0","12,254,000","4,052,000",,,,,,,,"193,000","130,000",,,,,,
			CurrentDeferredRevenue,"36,698,000","44,434,000","46,942,000","29,635,000","29,449,000","35,639,000","28,692,000","31,675,000",,,"34,101,000","30,872,000",,,,,,,,,,,,,
		OtherCurrentLiabilities,"20,214,000","18,934,000","20,690,000","16,908,000","13,429,000","14,686,000","19,419,000","15,183,000","19,063,000","27,836,000",,"133,103,000","14,196,000","14,948,000","15,778,000","8,924,000","16,336,000","24,585,000","368,000","11,016,000","6,800,000","3,600,000","3,100,000","1,300,000","1,800,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"681,463,000","547,726,000","654,942,000","639,555,000","734,338,000","960,689,000","938,358,000","903,023,000","807,045,000","957,758,000","566,922,000","540,433,000","505,312,000","647,597,000","400,268,000","122,043,000","121,139,000","84,968,000","27,062,000","57,833,000","42,300,000","36,900,000","1,100,000","400,000","2,300,000"
		LongTermDebtAndCapitalLeaseObligation,"451,987,000","265,571,000","396,284,000","365,528,000","494,772,000","700,000,000","711,000,000","717,024,000","643,579,000","785,563,000","417,397,000","418,592,000","415,653,000","563,441,000","348,453,000","96,495,000","106,822,000","77,833,000","23,833,000","56,167,000","41,000,000","35,600,000","700,000","200,000","2,000,000"
			LongTermDebt,"275,609,000","265,571,000","396,284,000","365,528,000","494,772,000","700,000,000","711,000,000","717,000,000","643,579,000","785,563,000","417,397,000","418,592,000","415,653,000","563,441,000","348,431,000","83,750,000","105,000,000","77,833,000","23,833,000","56,167,000","41,000,000","35,600,000","700,000","200,000","2,000,000"
			LongTermCapitalLeaseObligation,"176,378,000",,,,,,"0","24,000",,,,,,,"22,000","12,745,000","1,822,000",,,,,,,,
		NonCurrentDeferredLiabilities,"151,352,000","155,088,000","124,471,000","173,799,000","139,787,000","161,932,000","137,697,000","105,751,000","88,071,000","92,134,000","95,704,000","76,804,000","49,113,000","57,782,000","33,568,000","25,548,000","14,317,000","5,730,000","1,748,000","1,066,000","1,000,000","1,100,000","200,000","100,000",
			NonCurrentDeferredTaxesLiabilities,"151,352,000","155,088,000","124,471,000","173,799,000","139,787,000","161,932,000","137,697,000","105,751,000","88,071,000","92,134,000","95,704,000","76,804,000","49,113,000","57,782,000","33,568,000","25,548,000","14,317,000","5,730,000","1,748,000","1,066,000","1,000,000","1,100,000","200,000","100,000",
		OtherNonCurrentLiabilities,"78,124,000","127,067,000","134,187,000","100,228,000","99,779,000","98,757,000","89,661,000","80,248,000","75,395,000","80,061,000","53,821,000","45,037,000","40,546,000","26,374,000","18,247,000",,,"1,405,000","1,481,000","600,000","300,000","200,000","200,000","100,000","300,000"
TotalEquityGrossMinorityInterest,"1,489,142,000","1,348,825,000","1,191,971,000","1,207,358,000","1,147,603,000","1,102,746,000","1,042,259,000","1,068,232,000","1,106,202,000","1,167,319,000","1,104,214,000","1,123,827,000","972,250,000","565,100,000","454,269,000","496,154,000","455,156,000","267,975,000","105,136,000","68,624,000","30,300,000","25,600,000","21,000,000","17,600,000","2,700,000"
	StockholdersEquity,"1,489,142,000","1,348,825,000","1,191,971,000","1,207,358,000","1,147,603,000","1,102,746,000","1,042,259,000","1,068,232,000","1,106,202,000","1,167,319,000","1,104,214,000","1,123,827,000","972,250,000","565,100,000","454,269,000","496,154,000","455,156,000","267,975,000","105,136,000","68,624,000","30,300,000","25,600,000","21,000,000","17,600,000","2,700,000"
		CapitalStock,"374,000","381,000","377,000","420,000","412,000","412,000","405,000","408,000","415,000","461,000","470,000","509,000","490,000","419,000","390,000","425,000","423,000","240,000","196,000","106,000","0",,,,"1,600,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,"1,600,000"
			CommonStock,"374,000","381,000","377,000","420,000","412,000","412,000","405,000","408,000","415,000","461,000","470,000","509,000","490,000","419,000","390,000","425,000","423,000","240,000","196,000","106,000","0",,,,"0"
		AdditionalPaidInCapital,"216,162,000","299,534,000","266,035,000","416,816,000","400,705,000","393,174,000","362,322,000","367,978,000","383,978,000","532,929,000","535,754,000","717,158,000","601,637,000","294,350,000","238,055,000","333,735,000","332,823,000","200,576,000","75,416,000","53,951,000","18,200,000",,,,
		RetainedEarnings,"1,413,453,000","1,196,727,000","1,045,774,000","941,001,000","855,481,000","789,428,000","730,621,000","741,215,000","778,201,000","687,419,000","615,529,000","486,493,000","361,058,000","268,937,000","226,913,000","170,545,000","127,667,000","68,198,000","31,036,000","14,567,000","12,000,000","9,000,000","6,400,000","3,200,000","1,100,000"
		GainsLossesNotAffectingRetainedEarnings,"-140,847,000","-147,817,000","-120,215,000","-150,879,000","-108,995,000","-80,268,000","-51,089,000","-41,369,000","-56,392,000","-53,490,000","-47,539,000","-80,333,000","9,065,000","1,394,000","-11,089,000","-8,551,000","-5,757,000","-1,039,000","-1,512,000",,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"100,000","16,600,000","14,600,000","14,400,000",
TotalCapitalization,"1,764,751,000","1,614,396,000","1,588,255,000","1,572,886,000","1,642,375,000","1,802,746,000","1,753,259,000","1,785,232,000","1,749,781,000","1,952,882,000","1,521,611,000","1,542,419,000","1,387,903,000","1,128,541,000","802,700,000","579,904,000","560,156,000","345,808,000","128,969,000","124,791,000","71,300,000","61,200,000","21,700,000","17,800,000","4,700,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,"1,600,000"
CommonStockEquity,"1,489,142,000","1,348,825,000","1,191,971,000","1,207,358,000","1,147,603,000","1,102,746,000","1,042,259,000","1,068,232,000","1,106,202,000","1,167,319,000","1,104,214,000","1,123,827,000","972,250,000","565,100,000","454,269,000","496,154,000","455,156,000","267,975,000","105,136,000","68,624,000","30,300,000","25,600,000","21,000,000","17,600,000","1,100,000"
CapitalLeaseObligations,"212,105,000",,,,,,"14,000","45,000",,,,,,,"22,000","12,745,000","1,822,000",,,,,,,,
NetTangibleAssets,"247,943,000","141,876,000","-56,982,000","-24,763,000","-114,630,000","-185,977,000","-273,622,000","-295,984,000","-322,045,000","-237,098,000","-267,697,000","-216,865,000","-53,301,000","-398,322,000","-143,797,000","-22,480,000","-69,525,000","-35,333,000","14,980,000","-23,347,000","-13,400,000","-19,600,000","15,900,000","17,600,000","2,700,000"
WorkingCapital,"566,124,000","482,783,000","383,851,000","404,716,000","394,548,000","517,081,000","419,531,000","370,178,000","273,117,000","499,433,000","93,713,000","128,545,000","280,465,000","116,490,000","193,208,000","60,241,000","14,933,000","13,778,000","28,766,000","20,163,000","19,200,000","9,000,000","10,600,000","13,300,000","2,000,000"
InvestedCapital,"1,764,751,000","1,614,396,000","1,588,255,000","1,572,886,000","1,642,375,000","1,813,746,000","1,759,259,000","1,791,232,000","1,903,162,000","1,960,441,000","1,659,712,000","1,693,317,000","1,545,675,000","1,135,458,000","802,776,000","601,154,000","576,406,000","365,808,000","133,302,000","129,124,000","73,000,000","71,900,000","22,900,000","17,900,000","5,300,000"
TangibleBookValue,"247,943,000","141,876,000","-56,982,000","-24,763,000","-114,630,000","-185,977,000","-273,622,000","-295,984,000","-322,045,000","-237,098,000","-267,697,000","-216,865,000","-53,301,000","-398,322,000","-143,797,000","-22,480,000","-69,525,000","-35,333,000","14,980,000","-23,347,000","-13,400,000","-19,600,000","15,900,000","17,600,000","1,100,000"
TotalDebt,"487,714,000","265,571,000","396,284,000","365,528,000","494,772,000","711,000,000","717,014,000","723,045,000","796,960,000","793,122,000","555,498,000","569,490,000","573,425,000","570,358,000","348,529,000","117,745,000","123,072,000","97,833,000","28,166,000","60,500,000","42,700,000","46,300,000","1,900,000","300,000","4,200,000"
NetDebt,,,"206,323,000","149,370,000","345,012,000","427,320,000","511,167,000","566,215,000","532,537,000","408,552,000","436,626,000","377,648,000","212,962,000","478,435,000","195,124,000","79,296,000","115,485,000","87,927,000","15,310,000","57,265,000","37,700,000","43,100,000",,,"4,200,000"
ShareIssued,"37,390,000","38,147,000","37,729,000","42,037,000","41,234,000","41,181,000","40,526,000","40,755,000","41,484,000","46,144,000","46,985,000","51,117,091","48,979,000","41,890,000","39,009,000","42,487,000","42,253,000","35,988,444","29,371,720","23,752,998","11,045,450","10,748,747","10,650,602","10,163,052","9,188,810"
OrdinarySharesNumber,"37,390,000","38,147,000","37,729,000","42,037,000","41,234,000","41,181,000","40,526,000","40,755,000","41,484,000","46,144,000","46,985,000","51,117,091","48,979,000","41,890,000","39,009,000","42,487,000","42,253,000","35,988,444","29,371,720","23,752,998","11,045,450","10,748,747","10,650,602","10,163,052","9,188,810"
