name,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,12/31/2010
TotalAssets,"11,815,019,000","12,154,037,000","12,063,170,000","9,888,585,000","9,456,121,000","9,266,191,000","6,562,425,000","3,693,275,000","3,548,827,000","3,347,429,000","3,219,642,000","3,160,475,000","3,075,840,000","2,829,492,000","2,733,328,000","2,420,565,000","2,633,835,000","2,168,089,000","2,037,024,000","1,951,369,000","1,421,990,000","1,358,284,000","1,145,409,000","934,126,000","913,013,000","773,521,000","727,964,000","714,846,000","707,604,000","702,609,000","641,824,000","597,906,000","546,442,000","470,125,000","415,001,000"
	CurrentAssets,"294,873,000","345,120,000","313,386,000","296,465,000","286,814,000","239,631,000","864,884,000","147,341,000","147,327,000","123,172,000","124,825,000","151,466,000","172,059,000","95,563,000","176,784,000","102,055,000","447,550,000","86,876,000","77,287,000","238,302,000","180,972,000","199,441,000","55,281,000","49,964,000","46,575,000","52,710,000","42,999,000","44,626,000","40,631,000","44,811,000","21,644,000","54,929,000","56,460,000","49,730,000","60,782,000"
		CashCashEquivalentsAndShortTermInvestments,"15,760,000","81,899,000","16,625,000","23,839,000","17,515,000","4,712,000","684,115,000","8,988,000","2,557,000","5,079,000","11,530,000","42,497,000","60,368,000",,"84,094,000","368,000","350,814,000","1,242,000","1,009,000","150,117,000","126,175,000","155,225,000","25,748,000","24,048,000","18,363,000","31,029,000","24,404,000","26,052,000","21,950,000","28,486,000","0","0","0","0","14,341,000"
			CashAndCashEquivalents,"15,760,000","81,899,000","16,625,000","23,839,000","17,515,000","4,712,000","684,115,000","8,988,000","2,557,000","5,079,000","11,530,000","42,497,000","60,368,000",,"84,094,000","368,000","350,814,000","1,242,000","1,009,000","150,117,000","126,175,000","155,225,000","25,748,000","24,048,000","18,363,000","31,029,000","24,404,000","26,052,000","21,950,000","28,486,000","0","0","0","0","14,341,000"
		Receivables,"254,109,000","242,186,000","274,790,000","259,340,000","254,390,000","225,839,000","166,684,000","121,136,000","132,108,000","109,871,000","106,694,000","103,284,000","102,020,000","93,042,000","90,349,000","98,724,000","95,056,000","81,363,000","75,452,000","75,832,000","53,927,000","43,375,000","28,624,000","24,037,000","27,675,000","21,088,000","17,419,000","17,770,000","18,036,000","15,547,000","19,708,000","53,148,000","54,799,000","40,458,000","37,966,000"
			AccountsReceivable,"254,109,000","242,186,000","274,790,000","259,340,000","254,390,000","225,839,000","166,684,000","121,136,000","132,108,000","109,871,000","106,694,000","103,284,000","102,020,000","88,019,000","90,349,000","98,724,000","95,056,000","81,363,000","75,452,000","75,832,000","53,927,000","43,375,000","28,624,000","24,037,000","21,221,000","16,817,000","16,666,000","16,665,000","15,654,000","3,607,000","12,228,000","14,001,000","5,147,000","13,215,000","14,684,000"
				GrossAccountsReceivable,"508,218,000","242,215,000","274,928,000","260,132,000","254,465,000","226,556,000","168,084,000","121,589,000","132,554,000","110,207,000","107,023,000","103,615,000","102,339,000","88,245,000","90,581,000","98,979,000","95,294,000","81,559,000","75,663,000","76,077,000","54,187,000","43,572,000","28,836,000","24,773,000","21,373,000","16,901,000","16,740,000","16,753,000","15,718,000","3,664,000","12,270,000","14,042,000","5,224,000","13,288,000","14,733,000"
				AllowanceForDoubtfulAccountsReceivable,"-254,109,000","-29,000","-138,000","-792,000","-75,000","-717,000","-1,400,000","-453,000","-446,000","-336,000","-329,000","-331,000","-319,000","-226,000","-232,000","-255,000","-238,000","-196,000","-211,000","-245,000","-260,000","-197,000","-212,000","-736,000","-152,000","-84,000","-74,000","-88,000","-64,000","-57,000","-42,000","-41,000","-77,000","-73,000","-49,000"
			DuefromRelatedPartiesCurrent,,,,,,,,,,,,,,"5,023,000",,,,,,,,,,"0","6,454,000","4,271,000","753,000","1,105,000","2,382,000","11,940,000","7,480,000","39,147,000","49,652,000","27,243,000","23,282,000"
		OtherCurrentAssets,"25,004,000","21,035,000","21,971,000","13,286,000","14,909,000","9,080,000","14,085,000","17,217,000","12,662,000","8,222,000","6,601,000","5,685,000","9,671,000","2,521,000","2,341,000","2,963,000","1,680,000","4,271,000","826,000","12,353,000","870,000","841,000","909,000","1,879,000","537,000","593,000","1,176,000","804,000","645,000","778,000","1,936,000","1,781,000","1,661,000","9,272,000","8,475,000"
