name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988
		CurrentDeferredAssets,,,,,,"45,576,000","38,597,000","43,473,000","44,632,000","36,924,000","39,686,000","41,810,000","44,333,000","25,905,000","18,504,000","21,852,000","4,380,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,"45,576,000","38,597,000","43,473,000","44,632,000","36,924,000","39,686,000","41,810,000","44,333,000","25,905,000","18,504,000","21,852,000","4,380,000",,,,,,,,,,,,,,,
		OtherCurrentAssets,"102,300,000","72,800,000","50,300,000","42,500,000","44,500,000","39,407,000","35,807,000","33,396,000","19,437,000","19,917,000","18,383,000","16,404,000","15,661,000","13,026,000","8,580,000","7,878,000","5,659,000","8,477,000","6,536,000","8,017,000","4,500,000","20,400,000","57,300,000","63,400,000","71,400,000","23,200,000","1,800,000","4,500,000","7,900,000","3,000,000","500,000","700,000"
	TotalNonCurrentAssets,"5,428,900,000","4,687,300,000","2,981,100,000","2,695,100,000","2,882,300,000","2,971,732,000","2,863,823,000","2,653,131,000","1,919,418,000","1,152,522,000","1,063,199,000","1,046,569,000","983,060,000","519,305,000","382,711,000","336,511,000","315,272,000","263,711,000","258,291,000","297,165,000","22,900,000","24,400,000","33,500,000","30,400,000","25,400,000","16,400,000","14,200,000","16,700,000","21,900,000","8,100,000","4,200,000","3,400,000"
		NetPPE,"381,700,000","212,900,000","174,000,000","144,200,000","159,200,000","157,355,000","142,975,000","96,890,000","62,724,000","50,692,000","44,635,000","50,175,000","51,444,000","47,998,000","42,664,000","30,991,000","27,379,000","22,037,000","27,542,000","34,059,000","12,300,000","15,100,000","22,000,000","21,500,000","19,800,000","12,700,000","12,200,000","14,800,000","18,100,000","7,700,000","3,700,000","2,800,000"
			GrossPPE,"697,900,000","475,000,000","424,700,000","358,100,000","354,900,000","334,140,000","307,110,000","239,545,000","181,359,000","158,104,000","135,391,000","124,541,000","114,232,000","111,681,000","98,016,000","94,792,000","86,848,000","87,945,000","84,150,000","90,959,000","69,200,000","72,000,000","72,200,000","63,300,000","55,200,000","42,700,000","34,800,000","30,600,000","27,200,000","12,000,000","6,200,000","4,300,000"
				Properties,"0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,
				LandAndImprovements,"10,100,000","9,900,000","10,000,000","8,300,000","8,200,000","4,984,000","5,113,000","1,544,000","1,542,000","1,544,000","1,385,000","1,383,000","1,384,000","1,231,000","1,231,000","1,231,000","1,391,000","1,391,000","1,657,000",,,,,,,,,,,,,
				BuildingsAndImprovements,"115,300,000","106,500,000","60,900,000","47,900,000","48,100,000","48,544,000","46,451,000","8,967,000","8,549,000","8,701,000","6,530,000","22,951,000","21,918,000","18,813,000","14,402,000","11,158,000","9,738,000","9,356,000","3,979,000",,,,,,,,,,,,,
				MachineryFurnitureEquipment,"344,000,000","301,500,000","284,300,000","259,000,000","254,700,000","229,315,000","203,521,000","170,550,000","150,334,000","127,872,000","110,250,000","100,207,000","90,930,000","91,637,000","82,383,000","82,403,000","75,719,000","77,198,000","72,632,000",,,,,,,,,,,,,
				OtherProperties,"140,300,000",,,,,,,,,,,,,,,,,,"5,882,000",,,,,,,,,,,,,
				ConstructionInProgress,"38,300,000","16,400,000","32,900,000","10,800,000","13,500,000","24,676,000","29,219,000","36,451,000",,,,,,,,,,,,,,,,,,,,,,,,
				Leases,"49,900,000","40,700,000","36,600,000","32,100,000","30,400,000","26,621,000","22,806,000","22,033,000","20,934,000","19,987,000","17,226,000",,,,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-316,200,000","-262,100,000","-250,700,000","-213,900,000","-195,700,000","-176,785,000","-164,135,000","-142,655,000","-118,635,000","-107,412,000","-90,756,000","-74,366,000","-62,788,000","-63,683,000","-55,352,000","-63,801,000","-59,469,000","-65,908,000","-56,608,000","-56,900,000","-56,900,000","-56,900,000","-50,200,000","-41,800,000","-35,400,000","-30,000,000","-22,600,000","-15,800,000","-9,100,000","-4,300,000","-2,500,000","-1,500,000"
		GoodwillAndOtherIntangibleAssets,"4,359,300,000","4,284,300,000","2,651,900,000","2,410,900,000","2,593,500,000","2,695,723,000","2,608,869,000","2,460,118,000","1,774,483,000","1,033,685,000","966,975,000","944,472,000","873,627,000","441,682,000","313,456,000","273,357,000","261,166,000","229,171,000","220,304,000","249,832,000","1,200,000","1,300,000","3,700,000","4,500,000","900,000","500,000","700,000","900,000","1,700,000",,,
			Goodwill,"3,680,600,000","3,540,000,000","2,287,100,000","2,077,600,000","2,106,400,000","2,101,169,000","1,989,470,000","1,815,699,000","1,297,692,000","828,737,000","764,193,000","715,571,000","675,850,000","374,510,000",,,,,,,,,,,,,,,,,,
			OtherIntangibleAssets,"678,700,000","744,300,000","364,800,000","333,300,000","487,100,000","594,554,000","619,399,000","644,419,000","476,791,000","204,948,000","202,782,000","228,901,000","197,777,000","67,172,000","313,456,000","273,357,000","261,166,000","229,171,000","220,304,000","249,832,000","1,200,000","1,300,000","3,700,000","4,500,000","900,000","500,000","700,000","900,000","1,700,000",,,
		NonCurrentDeferredAssets,"475,500,000","41,300,000",,,,,,,,,,,,"399,000","3,580,000","8,019,000","4,173,000","417,000","383,000",,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"475,500,000",,,,,,,,,,,,,"399,000","3,580,000","8,019,000","4,173,000","417,000","383,000",,,,,,,,,,,,,
		OtherNonCurrentAssets,"212,400,000","148,800,000","155,200,000","140,000,000","129,600,000","118,654,000","111,979,000","96,123,000","82,211,000","68,145,000","51,589,000","51,922,000","57,989,000","29,226,000","23,011,000","24,144,000","22,554,000","12,086,000","10,062,000","13,274,000","9,400,000","8,000,000","7,800,000","4,400,000","4,700,000","3,200,000","1,300,000","1,000,000","2,100,000","400,000","500,000","600,000"
TotalLiabilitiesNetMinorityInterest,"3,520,300,000","3,101,600,000","1,932,200,000","1,368,100,000","1,460,100,000","1,505,496,000","1,466,858,000","1,555,580,000","1,063,573,000","481,193,000","488,722,000","490,960,000","430,333,000","230,766,000","171,833,000","181,817,000","196,659,000","240,305,000","280,906,000","355,561,000","81,000,000","81,600,000","68,200,000","65,800,000","66,900,000","55,800,000","28,700,000","40,000,000","39,800,000","16,700,000","13,000,000","11,500,000"
	CurrentLiabilities,"1,190,300,000","1,055,200,000","809,200,000","688,200,000","660,900,000","588,299,000","576,990,000","468,670,000","411,323,000","251,815,000","223,245,000","223,318,000","249,852,000","181,133,000","146,757,000","128,977,000","96,705,000","112,901,000","141,800,000","203,778,000","47,100,000","49,900,000","37,500,000","34,900,000","35,500,000","22,800,000","24,100,000","32,100,000","31,600,000","13,900,000","8,600,000","3,300,000"
		PayablesAndAccruedExpenses,"159,300,000","162,900,000","164,400,000","127,000,000","118,300,000","124,434,000","130,303,000","141,598,000","116,400,000","146,193,000","111,791,000","104,234,000","181,379,000","124,734,000","104,944,000","92,688,000","72,715,000","75,791,000","59,418,000","26,448,000","11,700,000","13,000,000","18,700,000","13,800,000","15,300,000","10,100,000","12,500,000","10,900,000","9,900,000","7,100,000","3,300,000",
			Payables,"159,300,000","147,600,000","146,100,000","109,800,000","99,800,000","103,851,000","112,522,000","124,532,000","97,956,000","72,349,000","53,775,000","49,611,000","67,589,000","44,148,000","45,206,000","43,551,000","26,019,000","30,669,000","21,494,000","26,448,000","11,700,000","13,000,000","18,700,000","13,800,000","15,300,000","10,100,000","12,500,000","10,900,000","9,900,000","7,100,000","3,300,000",
				AccountsPayable,"159,300,000","147,600,000","146,100,000","109,800,000","99,800,000","103,851,000","112,522,000","124,532,000","97,956,000","72,349,000","53,775,000","49,611,000","67,589,000","44,148,000","45,206,000","43,551,000","26,019,000","30,669,000","21,494,000","26,448,000","11,700,000","13,000,000","18,700,000","13,800,000","15,300,000","10,100,000","12,500,000","10,900,000","9,900,000","7,100,000","3,300,000",
			CurrentAccruedExpenses,,"15,300,000","18,300,000","17,200,000","18,500,000","20,583,000","17,781,000","17,066,000","18,444,000","73,844,000","58,016,000","54,623,000","113,790,000","80,586,000","59,738,000","49,137,000","46,696,000","45,122,000","37,924,000",,,,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,"123,500,000","169,200,000","143,000,000","97,500,000","98,900,000","98,862,000","95,866,000","86,064,000","73,894,000",,,,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"219,000,000","256,200,000","128,400,000","130,300,000","118,300,000","64,431,000","106,402,000","38,092,000","65,918,000","1,993,000","445,000","124,000","126,000",,"216,000","12,500,000","12,885,000","30,660,000","63,468,000","113,721,000","1,400,000","1,400,000",,"300,000","2,000,000","1,600,000","2,800,000","11,100,000","13,300,000","700,000","3,900,000","900,000"
			CurrentDebt,"219,000,000","256,200,000","128,400,000","130,300,000","118,300,000","64,431,000","106,402,000","38,092,000","65,918,000","1,993,000","445,000","124,000","126,000",,"216,000","12,500,000","12,885,000","30,660,000","63,468,000","113,721,000","1,400,000","1,400,000",,"300,000","2,000,000","1,600,000","2,800,000","11,100,000","13,300,000","700,000","3,900,000","900,000"
		CurrentDeferredLiabilities,"490,400,000","348,400,000","272,400,000","246,500,000","234,600,000","211,589,000","159,295,000","138,920,000","105,066,000","73,888,000","68,968,000","55,241,000","53,545,000","32,585,000","16,675,000","11,838,000","1,136,000",,"7,403,000",,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,,,,,"4,129,000","4,525,000","4,087,000","2,521,000","1,136,000",,"7,403,000",,,,,,,,,,,,,
			CurrentDeferredRevenue,"490,400,000","348,400,000","272,400,000","246,500,000","234,600,000","211,589,000","159,295,000","138,920,000","105,066,000","73,888,000","68,968,000","55,241,000","49,416,000","28,060,000","12,588,000","9,317,000",,,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"198,100,000","118,500,000","101,000,000","86,900,000","90,800,000","88,983,000","85,124,000","63,996,000","50,045,000","29,741,000","42,041,000","63,719,000","14,802,000","23,814,000","24,922,000","11,951,000","9,969,000","6,450,000","11,511,000","63,609,000","34,000,000","35,500,000","18,800,000","20,800,000","18,200,000","11,100,000","8,800,000","10,100,000","8,400,000","6,100,000","1,400,000","2,400,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"2,330,000,000","2,046,400,000","1,123,000,000","679,900,000","799,200,000","917,197,000","889,868,000","1,086,910,000","652,250,000","229,378,000","265,477,000","267,642,000","180,481,000","49,633,000","25,076,000","52,840,000","99,954,000","127,404,000","139,106,000","151,783,000","33,900,000","31,700,000","30,700,000","30,900,000","31,400,000","33,000,000","4,600,000","7,900,000","8,200,000","2,800,000","4,400,000","8,200,000"
		LongTermDebtAndCapitalLeaseObligation,"1,738,300,000","1,712,300,000","785,500,000","489,600,000","611,400,000","674,015,000","652,056,000","873,066,000","498,518,000","151,160,000","151,038,000","151,464,000","60,564,000","481,000","433,000","26,496,000","77,601,000","107,865,000","127,097,000","137,341,000","30,600,000","31,600,000",,,,,"4,500,000","5,900,000","4,300,000","1,100,000","4,400,000","8,000,000"
			LongTermDebt,"1,624,200,000","1,712,300,000","785,500,000","489,600,000","611,400,000","674,015,000","652,056,000","873,066,000","498,518,000","151,160,000","151,038,000","151,464,000","60,564,000","481,000","433,000","26,496,000","77,601,000","107,865,000","127,097,000","137,341,000","30,600,000","31,600,000",,,,,"4,500,000","5,900,000","4,300,000","1,100,000","4,400,000","8,000,000"
			LongTermCapitalLeaseObligation,"114,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,"405,900,000","145,400,000","111,600,000","102,400,000","105,400,000","170,537,000","176,899,000","173,706,000","114,653,000","35,375,000","54,456,000","42,207,000","47,917,000","21,633,000","5,602,000","5,435,000","4,229,000","2,561,000","7,347,000","8,230,000",,,,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,"318,200,000","73,800,000","40,400,000","38,800,000","51,700,000","121,071,000","136,399,000","148,260,000","95,594,000","24,598,000","38,857,000","42,207,000","47,917,000","21,633,000","5,602,000","5,435,000","4,229,000","2,561,000","7,347,000","8,230,000",,,,,,,,,,,,
			NonCurrentDeferredRevenue,"51,500,000","38,800,000","41,000,000","37,700,000","29,600,000","26,309,000","20,431,000","7,262,000","19,059,000","10,777,000","15,599,000",,,,,,,,,,,,,,,,,,,,,
		TradeandOtherPayablesNonCurrent,"69,100,000","71,300,000","94,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"20,200,000","19,200,000","19,600,000","13,100,000","13,500,000","13,403,000","12,289,000","11,081,000","19,885,000",,,,,,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"20,200,000","19,200,000","19,600,000","13,100,000","13,500,000","13,403,000","12,289,000","11,081,000","19,885,000",,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,"96,500,000","98,200,000","112,200,000","74,800,000","68,900,000","59,242,000","48,624,000","29,057,000","19,194,000","42,843,000","59,983,000","73,971,000","72,000,000","27,519,000","19,041,000","20,909,000","18,124,000","16,978,000","4,662,000","6,212,000","3,300,000","100,000",,,,,"100,000","2,000,000","3,900,000","1,700,000",,"200,000"
TotalEquityGrossMinorityInterest,"3,120,400,000","2,674,800,000","2,366,000,000","2,305,700,000","2,220,600,000","2,368,852,000","2,233,982,000","1,913,524,000","1,588,902,000","1,385,699,000","1,264,555,000","1,144,056,000","1,109,026,000","747,665,000","571,255,000","472,161,000","348,244,000","201,351,000","138,489,000","134,943,000","100,800,000","74,700,000","139,500,000","124,000,000","129,900,000","53,600,000","38,900,000","29,500,000","47,000,000","36,200,000","5,600,000","1,300,000"
	StockholdersEquity,"3,119,000,000","2,674,400,000","2,366,000,000","2,305,800,000","2,219,700,000","2,357,014,000","2,220,906,000","1,897,455,000","1,569,293,000","1,366,156,000","1,259,912,000","1,140,401,000","1,109,026,000","747,665,000","571,255,000","472,161,000","348,244,000","201,351,000","138,489,000","134,943,000","100,800,000","74,700,000","139,500,000","124,000,000","129,900,000","53,600,000","38,900,000","29,500,000","47,000,000","36,200,000","5,600,000","1,300,000"
		CapitalStock,"200,000","300,000","200,000","300,000","1,238,300,000","1,207,365,000","1,106,017,000","1,006,818,000","0","0","0","0","0","0","384,196,000","345,127,000","303,015,000","225,872,000","191,224,000","154,846,000","127,000,000",,,,,,,,,,,
			PreferredStock,"0","0",,"0",,"0","0",,,,,,,,,,,,,,,,,,,,,,,,,
			CommonStock,"200,000","300,000","200,000","300,000","1,238,300,000","1,207,365,000","1,106,017,000","1,006,818,000","0","0","0","0","0","0","384,196,000","345,127,000","303,015,000","225,872,000","191,224,000","154,846,000","127,000,000",,,,,,,,,,,
		AdditionalPaidInCapital,"1,692,800,000","1,591,900,000","1,461,100,000","1,348,300,000",,,,,"878,514,000","781,779,000","720,248,000","684,831,000","660,749,000","435,371,000",,,,,,,,,,,,,,,,,,
		RetainedEarnings,"1,602,800,000","1,268,300,000","1,035,900,000","1,177,100,000","1,148,200,000","1,210,977,000","1,081,695,000","868,026,000","685,639,000","536,350,000","491,367,000","427,921,000","388,557,000","271,183,000","167,525,000","82,670,000","14,990,000","-23,495,000","-33,819,000","-10,940,000","-25,100,000","-46,700,000","6,700,000","-2,600,000","8,700,000","-2,600,000","-12,600,000","-16,000,000","9,200,000","2,300,000","100,000","-200,000"
		GainsLossesNotAffectingRetainedEarnings,"-176,800,000","-186,100,000","-131,200,000","-219,900,000","-166,800,000","-61,328,000","33,194,000","22,611,000","5,140,000","48,027,000","48,297,000","27,649,000","59,720,000","41,111,000","19,534,000","44,364,000","30,239,000","-1,026,000","-18,916,000","-8,963,000","-1,000,000",,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,,,,,,,,,,,,"28,147,000","59,869,000","41,214,000",,,,,,,,,,,,,,,,,,
			OtherEquityAdjustments,,,,,,,,,,,,"-498,000","-149,000","-103,000",,,,,,,,,,,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,"-100,000","121,400,000","132,800,000","126,600,000","121,200,000","56,200,000","51,500,000","45,500,000","37,800,000","33,900,000","5,500,000","1,500,000"
	MinorityInterest,"1,400,000","400,000","0","-100,000","900,000","11,838,000","13,076,000","16,069,000","19,609,000","19,543,000","4,643,000","3,655,000",,,,,,,,,,,,,,,,,,,,
TotalCapitalization,"4,743,200,000","4,386,700,000","3,151,500,000","2,795,400,000","2,831,100,000","3,031,029,000","2,872,962,000","2,770,521,000","2,067,811,000","1,517,316,000","1,410,950,000","1,291,865,000","1,169,590,000","748,146,000","571,688,000","498,657,000","425,845,000","309,216,000","265,586,000","272,284,000","131,400,000","106,300,000","139,500,000","124,000,000","129,900,000","53,600,000","43,400,000","35,400,000","51,300,000","37,300,000","10,000,000","9,300,000"
CommonStockEquity,"3,119,000,000","2,674,400,000","2,366,000,000","2,305,800,000","2,219,700,000","2,357,014,000","2,220,906,000","1,897,455,000","1,569,293,000","1,366,156,000","1,259,912,000","1,140,401,000","1,109,026,000","747,665,000","571,255,000","472,161,000","348,244,000","201,351,000","138,489,000","134,943,000","100,800,000","74,700,000","139,500,000","124,000,000","129,900,000","53,600,000","38,900,000","29,500,000","47,000,000","36,200,000","5,600,000","1,300,000"
CapitalLeaseObligations,"114,100,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"-1,240,300,000","-1,609,900,000","-285,900,000","-105,100,000","-373,800,000","-338,709,000","-387,963,000","-562,663,000","-205,190,000","332,471,000","292,937,000","195,929,000","235,399,000","305,983,000","257,799,000","198,804,000","87,078,000","-27,820,000","-81,815,000","-114,889,000","99,600,000","73,400,000","135,800,000","119,500,000","129,000,000","53,100,000","38,200,000","28,600,000","45,300,000","36,200,000","5,600,000","1,300,000"
WorkingCapital,"21,500,000","33,900,000","507,900,000","290,500,000","137,500,000","314,317,000","260,027,000","347,303,000","321,734,000","462,555,000","466,833,000","365,129,000","306,447,000","277,993,000","213,620,000","188,490,000","132,926,000","65,044,000","19,304,000","-10,439,000","111,800,000","82,000,000","136,700,000","124,500,000","135,900,000","70,200,000","29,300,000","20,700,000","33,300,000","30,900,000","5,800,000","6,100,000"
InvestedCapital,"4,962,200,000","4,642,900,000","3,279,900,000","2,925,700,000","2,949,400,000","3,095,460,000","2,979,364,000","2,808,613,000","2,133,729,000","1,519,309,000","1,411,395,000","1,291,989,000","1,169,716,000","748,146,000","571,904,000","511,157,000","438,730,000","339,876,000","329,054,000","386,005,000","132,800,000","107,700,000","139,500,000","124,300,000","131,900,000","55,200,000","46,200,000","46,500,000","64,600,000","38,000,000","13,900,000","10,200,000"
TangibleBookValue,"-1,240,300,000","-1,609,900,000","-285,900,000","-105,100,000","-373,800,000","-338,709,000","-387,963,000","-562,663,000","-205,190,000","332,471,000","292,937,000","195,929,000","235,399,000","305,983,000","257,799,000","198,804,000","87,078,000","-27,820,000","-81,815,000","-114,889,000","99,600,000","73,400,000","135,800,000","119,500,000","129,000,000","53,100,000","38,200,000","28,600,000","45,300,000","36,200,000","5,600,000","1,300,000"
TotalDebt,"1,957,300,000","1,968,500,000","913,900,000","619,900,000","729,700,000","738,446,000","758,458,000","911,158,000","564,436,000","153,153,000","151,483,000","151,588,000","60,690,000","481,000","649,000","38,996,000","90,486,000","138,525,000","190,565,000","251,062,000","32,000,000","33,000,000",,"300,000","2,000,000","1,600,000","7,300,000","17,000,000","17,600,000","1,800,000","8,300,000","8,900,000"
NetDebt,"1,654,000,000","1,796,000,000","555,400,000","403,800,000","613,700,000","590,446,000","611,231,000","753,387,000","409,815,000",,,"4,057,000",,,,,"45,070,000","109,846,000","159,487,000","210,186,000",,,,,,,"5,400,000","15,100,000","16,000,000",,"7,800,000","7,000,000"
ShareIssued,"249,900,000","250,900,000","248,900,000","251,300,000","250,700,000","259,157,000","258,711,000","254,486,000","247,326,000","241,878,000","240,900,000","239,046,000","243,192,000","223,436,000","215,640,000","208,852,000","200,051,976","175,854,000","161,172,000","144,972,000","136,452,000","133,482,000","136,878,000","132,311,844","129,787,108","112,329,836","108,353,824","102,698,652","96,173,912","89,895,052","88,365,816","88,365,816"
OrdinarySharesNumber,"249,900,000","250,900,000","248,900,000","251,300,000","250,700,000","259,157,000","258,711,000","254,486,000","247,326,000","241,878,000","240,900,000","239,046,000","243,192,000","223,436,000","215,640,000","208,852,000","200,051,976","175,854,000","161,172,000","144,972,000","136,452,000","133,482,000","136,878,000","132,311,844","129,787,108","112,329,836","108,353,824","102,698,652","96,173,912","89,895,052","88,365,816","88,365,816"
