name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995
			SalariesAndWages,"674,000,000","670,000,000","621,000,000","546,000,000","501,000,000","466,000,000","412,000,000","362,798,000","352,725,000","333,646,000","325,044,000","366,232,000","477,455,000","465,467,000","469,202,000","380,803,000","382,184,000","255,709,000","210,646,000","236,353,000","209,436,000","85,100,000","30,900,000","13,600,000","9,700,000","2,800,000"
			InsuranceAndClaims,"14,000,000","14,000,000","30,000,000","31,000,000","25,000,000","41,000,000","79,000,000","103,427,000","117,240,000","105,442,000","77,728,000","94,258,000",,,,,,,,,,,,,,
			OtherGandA,"260,000,000","232,000,000","242,000,000","245,000,000","192,000,000","185,000,000","165,000,000","193,025,000","201,689,000","214,387,000","220,835,000","255,092,000",,,,,,,,,,,,,,
		SellingAndMarketingExpense,"198,000,000","196,000,000","200,000,000","166,000,000","131,000,000","124,000,000","120,000,000","108,408,000","139,451,000","145,172,000","132,150,000","114,399,000","175,250,000","149,573,000","119,782,000","105,935,000","65,673,000",,,,"521,532,000","301,600,000",,,,
	DepreciationAmortizationDepletionIncomeStatement,"151,000,000","149,000,000","140,000,000","118,000,000","102,000,000","101,000,000","100,000,000","112,642,000","115,799,000","115,734,000","116,406,000","113,074,000",,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"151,000,000","149,000,000","140,000,000","118,000,000","102,000,000","101,000,000","100,000,000","112,642,000","115,799,000","115,734,000","116,406,000","113,074,000",,,,,,,,,,,,,,
			DepreciationIncomeStatement,"90,000,000","88,000,000","92,000,000","82,000,000","79,000,000","81,000,000","78,000,000","89,111,000","90,616,000","89,583,000","87,931,000","83,337,000",,,,,,,,,,,,,,
			Amortization,"61,000,000","61,000,000","48,000,000","36,000,000","23,000,000","20,000,000","22,000,000","23,531,000","25,183,000","26,151,000","28,475,000","29,737,000",,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"61,000,000","61,000,000","48,000,000","36,000,000","23,000,000","20,000,000","22,000,000","23,531,000","25,183,000","26,151,000","28,475,000","29,737,000",,,,,,,,,,,,,,
	OtherNonInterestExpense,"107,000,000","94,000,000","77,000,000","76,000,000","71,000,000","75,000,000","70,000,000","66,096,000","66,825,000","154,305,000","103,976,000","122,544,000","522,242,000","833,773,000","716,440,000","498,226,000","540,240,000","908,052,000","889,069,000","1,035,996,000","731,735,000","367,100,000","216,000,000","101,500,000","41,000,000","16,100,000"
IncomefromAssociatesandOtherParticipatingInterests,,,,,,,"3,000,000","4,438,000","1,292,000",,,,,,,,,,,,,,,,,
SpecialIncomeCharges,"-39,000,000","-23,000,000","-11,000,000","-73,000,000","-35,000,000","-129,000,000","-79,000,000","-170,922,000","-342,950,000","-22,613,000","-52,016,000","-109,747,000","-19,418,000","-303,192,000","-29,716,000",,"-39,377,000","-134,561,000","6,966,000","-232,975,000",,,,"-4,300,000","-2,200,000","-100,000"
	RestructuringAndMergernAcquisition,"39,000,000","23,000,000","7,000,000","15,000,000","35,000,000","17,000,000","8,000,000","28,399,000","7,689,000","7,706,000","14,346,000","20,652,000","19,418,000","33,226,000","28,537,000",,"16,405,000","134,561,000","16,519,000","202,765,000",,,,,,
	ImpairmentOfCapitalAssets,,,,,,,"0","142,423,000",,"14,907,000","37,670,000","89,095,000",,,,,,,,,,,,,,
	LossonExtinguishmentofDebt,,"0","4,000,000","58,000,000","0","112,000,000","71,000,000","100,000","335,261,000",,,,,,,,,,,,,,,,,
	OtherSpecialCharges,,,,,,,,,,,,,,"269,966,000","1,179,000",,"22,972,000",,"-23,485,000","30,210,000",,,,,,
OtherNonOperatingIncomeExpenses,,,,,,"-65,000,000","-113,000,000","-114,360,000","-179,787,000","14,907,000","37,670,000","89,095,000",,,,,,,,,,,,,,
PretaxIncome,"1,183,000,000","1,319,000,000","1,418,000,000","1,064,000,000","838,000,000","91,000,000","452,000,000","194,939,000","-130,964,000","185,330,000","-3,141,000","-1,835,431,000","-1,278,919,000","-2,177,704,000","928,797,000","676,061,000","513,113,000","315,415,000","192,385,000","-310,735,000","104,630,000","-91,500,000","-1,700,000","23,300,000","-1,400,000","4,300,000"
TaxProvision,"337,000,000","364,000,000","366,000,000","450,000,000","286,000,000","-177,000,000","159,000,000","108,927,000","-18,381,000","28,629,000","25,331,000","-537,669,000","-469,535,000","-735,950,000","301,983,000","229,823,000","162,183,000","112,388,000","85,121,000","-39,934,000","85,478,000","-37,100,000","-1,000,000","9,400,000","-600,000","1,700,000"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,"-740,000","-8,616,000",,,,,,,,,,,,,,
NetIncomeCommonStockholders,"806,000,000","915,000,000","1,016,000,000","589,000,000","552,000,000","268,000,000","293,000,000","86,012,000","-112,583,000","156,701,000","-28,472,000","-1,297,762,000","-511,790,000","-1,441,754,000","628,859,000","428,766,000","380,483,000","203,027,000","-186,405,000","-241,532,000","19,152,000","-54,400,000","-700,000","13,900,000","-800,000","2,600,000"
	NetIncome,"846,000,000","955,000,000","1,052,000,000","614,000,000","552,000,000","268,000,000","293,000,000","86,012,000","-112,583,000","156,701,000","-28,472,000","-1,297,762,000","-511,790,000","-1,441,754,000","628,859,000","428,766,000","380,483,000","203,027,000","-186,405,000","-241,532,000","19,152,000","-54,400,000","-700,000","13,900,000","-800,000","2,600,000"
		NetIncomeIncludingNoncontrollingInterests,"846,000,000","955,000,000","1,052,000,000","614,000,000","552,000,000","268,000,000","293,000,000","86,012,000","-112,583,000","156,701,000","-28,472,000","-1,297,762,000","-511,790,000","-1,441,754,000","628,859,000","428,831,000","381,376,000","197,966,000","-184,850,000","-241,052,000","18,971,000","-54,400,000","-700,000","13,900,000","-800,000","2,600,000"
			NetIncomeContinuousOperations,"846,000,000","955,000,000","1,052,000,000","614,000,000","552,000,000","268,000,000","293,000,000","86,012,000","-112,583,000","156,701,000","-28,472,000","-1,297,762,000","-809,384,000","-1,441,754,000","626,814,000","446,238,000","350,930,000","203,027,000","107,264,000","-270,801,000","19,152,000","-54,400,000","-700,000","13,900,000","-800,000","2,600,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,"0","0","297,594,000",,"2,045,000","-17,472,000","29,553,000",,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,"-293,669,000",,,,,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,"29,269,000",,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,"-65,000","-893,000","5,061,000","-1,555,000","-480,000","181,000",,,,,
	PreferredStockDividends,"40,000,000","40,000,000","36,000,000","25,000,000",,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"806,000,000","915,000,000","1,016,000,000","589,000,000","552,000,000","268,000,000","293,000,000","86,012,000","-112,583,000","156,701,000","-28,472,000","-1,297,762,000","-511,790,000","-1,441,754,000","628,859,000","428,766,000","380,483,000","203,027,000","-186,405,000","-241,532,000","19,152,000","-54,400,000","-700,000","13,900,000","-800,000","2,600,000"
BasicEPS,,"3.86","3.9","2.16","1.99","0.92","1.02","0.3","-0.39","0.59","-0.13","-11.8","-10","-34","14.9","11.6","10.4","5.7","-5.2","-7.3","0.6","-2.3","-0.05","1","-0.075","0.5"
DilutedEPS,,"3.85","3.88","2.15","1.98","0.91","1","0.29","-0.39","0.54","-0.13","-11.8","-10","-34","14.4","11.2","9.9","5.5","-5.2","-7.3","0.6","-2.3","-0.05","1","-0.075","0.3"
BasicAverageShares,,"237,396,000","260,600,000","273,190,000","277,789,000","290,762,000","288,705,000","286,991,000","285,748,000","267,291,000","211,302,000","109,543,700","50,986,200","42,443,900","42,112,700","37,146,800","36,658,600","35,832,000","35,509,000","33,237,000","30,192,600","23,592,600","16,914,000","13,829,600","11,425,600","5,200,000"
DilutedAverageShares,,"237,931,000","261,669,000","274,352,000","279,048,000","295,011,000","294,103,000","292,589,000","285,748,000","289,822,000","211,302,000","109,543,700","50,986,200","42,443,900","43,635,700","38,463,000","40,538,900","36,736,100","36,105,100","33,237,000","31,933,600","23,592,600","16,914,000","13,829,600","11,425,600","8,666,667"
InterestIncomeAfterProvisionForLoanLoss,"1,793,000,000","1,903,000,000","1,932,000,000","1,653,000,000","1,297,000,000","1,126,000,000","1,052,000,000","838,371,000","730,428,000","779,345,000","446,871,000","-237,510,000","-670,610,000","802,250,000","1,210,999,000","754,171,000","556,364,000","329,223,000","335,070,000","342,437,000","343,178,000","122,300,000","56,000,000","25,300,000","4,800,000","1,100,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"846,000,000","955,000,000","1,052,000,000","614,000,000","552,000,000","268,000,000","293,000,000","86,012,000","-112,583,000","156,701,000","-28,472,000","-1,297,762,000","-511,790,000","-1,441,754,000","628,859,000","428,766,000","380,483,000","203,027,000","107,264,000","-270,801,000","19,152,000","-54,400,000","-700,000","13,900,000","-800,000","2,600,000"
NormalizedIncome,"873,890,109.89","971,652,000","1,060,162,000","657,800,000","575,065,000","345,400,000","344,192,000","197,111,300","182,354,000","175,820,838.736","5,338,400","-1,220,164,157.197","-794,417,991.338","-1,238,433,758.165","643,330,008.366","391,358,318.622","241,305,966.093","8,224,326.614","-13,286,800","-173,653,913.663","-107,537,400","-78,940,000","-700,000","16,480,000","520,000","2,660,465.116"
ReconciledDepreciation,"228,000,000","225,000,000","244,000,000","262,000,000","239,000,000","325,000,000","331,000,000","394,973,000","409,561,000","340,691,000","339,085,000","345,969,000","292,828,000","282,491,000","286,841,000","362,965,000","402,951,000","446,033,000","334,692,000","188,268,000","97,638,000","32,400,000","12,500,000","3,600,000","900,000","200,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"846,000,000","955,000,000","1,052,000,000","614,000,000","552,000,000","268,000,000","293,000,000","86,012,000","-112,583,000","156,701,000","-28,472,000","-1,297,762,000","-809,384,000","-1,441,754,000","626,814,000","446,238,000","350,930,000","203,027,000","107,264,000","-270,801,000","19,152,000","-54,400,000","-700,000","13,900,000","-800,000","2,600,000"
TotalUnusualItemsExcludingGoodwill,"-39,000,000","-23,000,000","-11,000,000","-73,000,000","-35,000,000","-129,000,000","-79,000,000","-170,922,000","-342,950,000","-22,613,000","-52,016,000","-109,747,000","-23,648,000","-307,106,000","-24,473,000","83,144,000","160,287,000","302,638,000","200,918,000","-111,473,000","211,149,000","40,900,000",,"-4,300,000","-2,200,000","-100,000"
TotalUnusualItems,"-39,000,000","-23,000,000","-11,000,000","-73,000,000","-35,000,000","-129,000,000","-79,000,000","-170,922,000","-342,950,000","-22,613,000","-52,016,000","-109,747,000","-23,648,000","-307,106,000","-24,473,000","83,144,000","160,287,000","302,638,000","200,918,000","-111,473,000","211,149,000","40,900,000",,"-4,300,000","-2,200,000","-100,000"
TaxRateForCalcs,"0.285","0.276","0.258","0.4","0.341","0.4","0.352","0.35","0.14","0.154","0.35","0.293","0.367","0.338","0.325","0.34","0.316","0.356","0.4","0.129","0.4","0.4","0.4","0.4","0.4","0.395"
TaxEffectOfUnusualItems,"-11,109,890.11","-6,348,000","-2,838,000","-29,200,000","-11,935,000","-51,600,000","-27,808,000","-59,822,700","-48,013,000","-3,493,161.264","-18,205,600","-32,149,157.197","-8,681,991.338","-103,785,758.165","-7,956,991.634","28,264,318.622","50,662,966.093","107,835,326.614","80,367,200","-14,325,913.663","84,459,600","16,360,000","0","-1,720,000","-880,000","-39,534.884"
