name,ttm,03/31/2020,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007
MarketCap,"2,388,706,729","2,133,651,111","2,661,868,339","2,280,188,662","1,430,859,312","1,572,025,154","1,263,440,099","924,255,684","745,667,768","603,450,516","468,881,309","469,372,615","221,558,495","654,509,895","1,219,301,494"
EnterpriseValue,"2,378,450,729","2,173,145,111","2,602,310,339","2,175,356,662","1,278,252,312","1,422,848,154","1,150,527,099","889,348,684","743,973,768","675,052,516","549,467,309","572,016,615","372,654,495","543,737,895","1,116,008,494"
PeRatio,"21.442","19.018","28.037","41.972","26.009","27.855","22.519","26.087","42.114","66.944","50.238","134.125","27.368","70.227","66.227"
ForwardPeRatio,"29.674","12.87","19.231","19.455","14.815","15.244","14.225","13.072","15.456","11.312","9.416",,,,
PegRatio,"2.471","1.072","1.603","1.39","1.059",,"1.185","1.089","1.288","0.958","0.582",,,,
PsRatio,"2.693","2.508","3.495","3.353","2.6","2.968","2.433","1.911","1.658","1.052","0.771","0.814","0.416","1.451","4.011"
PbRatio,"4.069","3.63","5.239","4.855","3.625","4.102","3.459","3.147","2.585","2.806","1.729","1.851","1.179","2.881","6.646"
EnterprisesValueRevenueRatio,"2.562","2.341","3.216","2.87","2.121","2.531","2.155","1.769","1.616","1.424","0.892","0.982","0.691","1.182","3.168"
EnterprisesValueEBITDARatio,"10.629","9.711","15.26","15.478","13.721","11.667","9.519","9.214","9.82","9.192","7.926","8.047","5.356","20.263","25.704"
