name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996
BasicAverageShares,,"48,647,000","45,517,000","45,316,000","45,154,000","44,940,042","44,684,482","44,258,878","43,848,737","43,170,383","42,295,526","38,543,087","33,098,228","32,021,380","31,872,112","31,383,828","30,887,868","30,951,563","30,486,842","30,016,122","24,851,823","22,607,350","16,215,478","16,200,000","16,200,000"
DilutedAverageShares,,"49,154,000","45,931,000","45,758,000","45,528,000","45,414,898","45,260,563","45,072,120","44,799,437","44,367,359","44,084,154","38,543,087","34,205,120","33,577,927","33,447,939","33,109,261","32,845,281","32,226,306","31,854,397","30,016,122","24,851,823","22,607,350","16,387,721","16,329,613","16,200,000"
TotalOperatingIncomeAsReported,"754,600,000","715,400,000","706,900,000","536,900,000","440,600,000","529,798,000","465,664,000","368,819,000","289,403,000","251,205,000","260,658,000","116,404,000","151,463,000","342,320,000","244,079,000","131,751,000","89,521,000","62,186,000","54,695,000","12,959,000","6,403,000","-71,303,000","37,842,000","35,114,000","26,901,000"
TotalExpenses,"17,324,100,000","17,083,400,000","15,572,700,000","7,364,800,000","6,294,700,000","5,401,757,000","4,921,434,000","4,074,457,000","3,598,006,000","3,277,212,000","2,658,569,000","2,316,909,000","2,515,722,000","2,309,755,000","1,769,499,000","1,257,482,000","1,077,437,000","887,659,000","785,734,000","791,485,000","833,625,000","675,341,000","256,601,000","189,659,000","132,552,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"519,300,000","535,300,000","484,500,000","254,200,000","318,200,000","438,672,000","386,063,000","269,865,000","208,050,000","164,384,000","153,902,000","-3,595,000","84,883,000","257,832,000","175,221,000","103,672,000","64,242,000","36,065,000","25,923,000","-15,411,000","-42,811,000","-94,842,000","20,465,000","25,840,000","19,964,000"
NormalizedIncome,"654,383,135.63","649,485,100","488,676,000","243,801,700","344,433,200","405,242,211","381,460,760","260,120,056","224,244,564","206,254,930.608","158,748,972.65","27,229,950","107,714,102.804","253,247,500.03","175,221,000","104,692,358.693","55,617,465.807","36,065,000","25,923,000","30,928,200","8,666,000","-4,001,400","26,552,439.966","25,840,000","19,964,000"
InterestExpense,,,,,,,,,,"35,591,000","45,802,000","55,018,000","30,568,000","13,064,000","14,254,000","3,999,000","9,292,000","17,861,000","17,024,000","20,156,000","27,182,000","18,211,000","4,153,000","3,995,000","5,730,000"
NetInterestIncome,"-61,400,000","-56,400,000","-51,100,000","-56,200,000","-45,300,000","-28,127,000","-28,321,000","-34,718,000","-35,173,000","-35,591,000","-45,802,000","-55,018,000","-30,568,000","-13,064,000","-14,254,000","-3,999,000","-9,292,000","-17,861,000","-17,024,000","-20,156,000","-27,182,000","-18,211,000","-4,153,000","-3,995,000","-5,730,000"
EBIT,"934,500,000","899,800,000","745,700,000","567,600,000","509,100,000","563,914,000","508,169,000","387,134,000","334,824,000","257,590,000","249,279,000","57,537,000","146,001,000","360,665,000","253,300,000","143,907,000","95,407,000","62,186,000","54,695,000","12,959,000","6,403,000","-71,303,000","37,842,000","35,114,000","26,901,000"
EBITDA,"1,145,400,000"
ReconciledCostOfRevenue,"7,956,600,000","7,952,600,000","7,228,900,000",,,,,,,"0","0","0","0","0","0","0","245,000","0","0","0","0","0","0","0","0"
ReconciledDepreciation,"210,900,000","202,400,000","186,100,000","167,200,000","141,800,000","108,142,000","94,337,000","79,853,000","78,810,000","116,834,000","112,803,000","129,244,000","153,268,000","55,580,000","93,520,000","65,429,000","33,136,000","36,944,000","49,056,000","47,420,000","43,126,000","36,676,000","13,455,000","9,093,000","5,416,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"519,300,000","535,300,000","484,500,000","254,200,000","318,200,000","438,672,000","386,063,000","269,865,000","208,050,000","164,384,000","153,902,000","-3,595,000","84,883,000","257,832,000","175,221,000","103,672,000","64,242,000","36,065,000","25,923,000","-15,411,000","-42,811,000","-94,842,000","20,465,000","25,840,000","19,964,000"
TotalUnusualItemsExcludingGoodwill,"-176,900,000","-148,100,000","-6,000,000","13,700,000","-34,700,000","43,359,000","5,760,000","13,028,000","-21,564,000","-56,127,000","-6,386,000","-47,423,000","-30,401,000","6,129,000",,"-1,377,000","11,561,000",,,"-77,232,000","-85,795,000","-151,401,000","-10,021,000",,
TotalUnusualItems,"-176,900,000","-148,100,000","-6,000,000","13,700,000","-34,700,000","43,359,000","5,760,000","13,028,000","-21,564,000","-56,127,000","-6,386,000","-47,423,000","-30,401,000","6,129,000",,"-1,377,000","11,561,000",,,"-77,232,000","-85,795,000","-151,401,000","-10,021,000",,
NormalizedEBITDA,"1,322,300,000","1,250,300,000","937,800,000","721,100,000","685,600,000","628,697,000","596,746,000","453,959,000","435,198,000","430,551,000","368,468,000","234,204,000","329,670,000","410,116,000","346,820,000","210,713,000","117,227,000","99,130,000","103,751,000","137,611,000","135,324,000","116,774,000","61,318,000","44,207,000","32,317,000"
TaxRateForCalcs,"0.236","0.229","0.304","0.241","0.244","0.229","0.201","0.252","0.249","0.254","0.241","0.35","0.249","0.252","0.267","0.259","0.254","0.186","0.293","0.4","0.4","0.4","0.393","0.17","0.057"
TaxEffectOfUnusualItems,"-41,816,864.37","-33,914,900","-1,824,000","3,301,700","-8,466,800","9,929,211","1,157,760","3,283,056","-5,369,436","-14,256,069.392","-1,539,027.35","-16,598,050","-7,569,897.196","1,544,500.03","0","-356,641.307","2,936,465.807","0","0","-30,892,800","-34,318,000","-60,560,400","-3,933,560.034","0","0"
