name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997
			TaxesReceivable,,,,,,,,,,,,,"58,000,000",,,,,,,,,,
			DuefromRelatedPartiesCurrent,,"5,000,000","95,000,000",,,,,,,,,,,,,,,,,,,,
			OtherReceivables,,,"2,000,000","17,000,000","66,000,000","207,000,000","612,000,000","79,000,000",,,,,,,,,"640,000,000",,,,,"21,169,000",
		Inventory,"383,000,000","412,000,000","532,000,000","1,111,000,000","1,252,000,000","1,247,000,000","898,000,000","931,000,000","308,000,000","453,000,000","541,000,000","455,000,000","451,000,000","421,000,000","260,000,000","248,010,000","205,976,000","267,923,000","331,323,000","174,864,000","119,181,000","2,647,000","2,619,000"
			MaterialsAndSupplies,"383,000,000","412,000,000","532,000,000","1,064,000,000","1,232,000,000","1,229,000,000","880,000,000","927,000,000",,,,"455,000,000","451,000,000",,,,,,,,,,
			OtherInventories,,"213,000,000","292,000,000","47,000,000","20,000,000","18,000,000","18,000,000","4,000,000",,,,,,,,,,,,,,,
		PrepaidAssets,"277,000,000","335,000,000","298,000,000","425,000,000","548,000,000","519,000,000","561,000,000","806,000,000","273,000,000","267,000,000","279,000,000","147,000,000","86,000,000",,,,"232,388,000","121,897,000","78,142,000","30,074,000","29,202,000","4,533,000","5,002,000"
		RestrictedCash,"8,000,000","17,000,000","508,000,000","446,000,000","414,000,000","457,000,000","268,000,000","217,000,000","292,000,000","8,000,000","2,000,000","16,000,000","114,000,000",,,,,,,,,,
		CurrentDeferredAssets,,,,,,"174,000,000","258,000,000","56,000,000",,,,"0","124,000,000",,,,"1,850,000",,,,,,
			CurrentDeferredTaxesAssets,,,,,,"174,000,000","258,000,000","56,000,000",,,,"0","124,000,000",,,,"1,850,000",,,,,,
		AssetsHeldForSaleCurrent,,"198,000,000","115,000,000","9,000,000","6,000,000","0",,,,,,"0","51,000,000",,,,,,,,,,
		HedgingAssetsCurrent,"1,050,000,000","1,051,000,000","797,000,000","1,265,000,000","2,483,000,000","2,612,000,000","1,604,000,000","2,873,000,000","4,216,000,000","1,964,000,000",,"4,600,000,000","1,034,000,000",,,,,,,,,,
		OtherCurrentAssets,,,,,,,,,"311,000,000","323,000,000","361,000,000","494,000,000","30,000,000","1,495,000,000","1,147,000,000","488,132,000","181,512,000","424,395,000","244,894,000","12,135,000","17,441,000","4,021,000","1,588,000"
	TotalNonCurrentAssets,"9,443,000,000","7,028,000,000","18,901,000,000","23,943,000,000","25,438,000,000","32,011,000,000","26,233,000,000","27,093,000,000","19,118,000,000","19,759,000,000","17,170,000,000","16,316,000,000","15,712,000,000","16,352,000,000","5,234,000,000","5,711,740,000","7,146,774,000","9,397,444,000","11,707,188,000","5,306,334,000","3,107,714,000","1,201,468,000","1,049,680,000"
		NetPPE,"3,057,000,000","3,048,000,000","13,908,000,000","17,912,000,000","18,732,000,000","22,367,000,000","19,851,000,000","20,268,000,000","13,621,000,000","12,517,000,000","11,564,000,000","11,545,000,000","11,320,000,000","11,600,000,000","3,039,000,000","3,374,551,000","4,416,387,000","6,797,922,000","9,432,219,000","4,041,668,000","1,919,323,000","204,729,000","185,891,000"
			GrossPPE,"4,809,000,000","4,859,000,000","18,373,000,000","24,226,000,000","25,536,000,000","30,257,000,000","26,424,000,000","25,685,000,000","18,191,000,000","16,313,000,000","14,616,000,000","13,888,000,000","13,015,000,000","12,584,000,000","3,431,000,000","3,582,087,000","4,429,428,000","7,423,628,000","9,948,673,000","4,313,645,000","2,076,172,000","296,910,000","265,191,000"
				NetUtilityPlant,"235,000,000","212,000,000","236,000,000","601,000,000","545,000,000","490,000,000","463,000,000","414,000,000",,,,"12,266,000,000","11,913,000,000",,,,,,,,,,
					NaturalGasFuelAndOther,"235,000,000","212,000,000","236,000,000","601,000,000","545,000,000","490,000,000","463,000,000","414,000,000",,,,,,,,,,,,,,,
					CommonUtilityPlant,,,,,,,,,,,,"12,266,000,000","11,913,000,000",,,,,,,,,,
				Leases,,,,,,,,,,"580,000,000",,"593,000,000","584,000,000",,,,,,,,,,
				ConstructionInProgress,"102,000,000","106,000,000","1,086,000,000","697,000,000","627,000,000","770,000,000","2,775,000,000","4,369,000,000","2,487,000,000","1,400,000,000","533,000,000","804,000,000","337,000,000","88,000,000","54,000,000",,,,,,,,
				OtherProperties,"4,707,000,000","4,753,000,000","17,287,000,000","23,529,000,000","24,909,000,000","29,487,000,000","23,649,000,000","21,316,000,000","15,704,000,000","14,333,000,000","14,083,000,000","225,000,000","181,000,000","12,496,000,000","3,377,000,000",,,,,,,,
			AccumulatedDepreciation,"-1,752,000,000","-1,811,000,000","-4,465,000,000","-6,314,000,000","-6,804,000,000","-7,890,000,000","-6,573,000,000","-5,417,000,000","-4,570,000,000","-3,796,000,000","-3,052,000,000","-2,343,000,000","-1,695,000,000","-984,000,000","-392,000,000","-207,536,000","-13,041,000","-625,706,000","-516,454,000","-271,977,000","-156,849,000","-92,181,000","-79,300,000"
		GoodwillAndOtherIntangibleAssets,"1,368,000,000","1,164,000,000","2,285,000,000","2,698,000,000","3,309,000,000","5,141,000,000","3,125,000,000","3,156,000,000","3,305,000,000","3,644,000,000","3,495,000,000","2,533,000,000","2,659,000,000","2,849,000,000","257,000,000","294,350,000","481,497,000","77,979,000","97,133,000","61,352,000","55,586,000","22,507,000","21,414,000"
			Goodwill,"579,000,000","573,000,000","539,000,000","662,000,000","999,000,000","2,574,000,000","1,985,000,000","1,956,000,000","1,886,000,000","1,868,000,000","1,718,000,000","1,718,000,000","1,786,000,000",,,,,,,,,,
			OtherIntangibleAssets,"789,000,000","591,000,000","1,746,000,000","2,036,000,000","2,310,000,000","2,567,000,000","1,140,000,000","1,200,000,000","1,419,000,000","1,776,000,000","1,777,000,000","815,000,000","873,000,000",,,,,,,,,,
		InvestmentsAndAdvances,"1,182,000,000","1,075,000,000","1,730,000,000","1,730,000,000","1,606,000,000","1,356,000,000","1,004,000,000","1,149,000,000","1,064,000,000","948,000,000","776,000,000","793,000,000","809,000,000",,,,"750,445,000","888,880,000","1,234,451,000","977,124,000","988,671,000","800,924,000","694,655,000"
			LongTermEquityInvestment,"388,000,000","412,000,000","1,038,000,000","1,120,000,000","1,045,000,000","771,000,000","453,000,000","676,000,000","640,000,000","536,000,000",,"490,000,000","425,000,000",,,,,,,,,,
				InvestmentsinAssociatesatCost,"388,000,000","412,000,000","1,038,000,000","1,120,000,000","1,045,000,000","771,000,000","453,000,000","676,000,000",,,,,,,,,,,,,,,
			InvestmentinFinancialAssets,"794,000,000","663,000,000","692,000,000","610,000,000","561,000,000","585,000,000","551,000,000","473,000,000",,,,,,,,,,,,,,,
				AvailableForSaleSecurities,"794,000,000","663,000,000","692,000,000","610,000,000","561,000,000","585,000,000","551,000,000","473,000,000",,,,,,,,,,,,,,,
			OtherInvestments,,,,,,,,,"424,000,000","412,000,000",,"303,000,000","384,000,000",,,,,,,,,,
		FinancialAssets,"310,000,000","317,000,000","172,000,000","189,000,000","305,000,000","480,000,000","311,000,000","662,000,000","450,000,000","758,000,000","683,000,000","885,000,000","150,000,000",,,,,,,,,,
		NonCurrentNoteReceivables,,,,,,,,,"342,000,000","384,000,000","504,000,000","435,000,000","126,000,000",,,,"821,596,000","985,253,000","775,865,000","76,745,000","71,281,000","105,631,000","76,383,000"
		NonCurrentDeferredAssets,"3,286,000,000","46,000,000","134,000,000","225,000,000","167,000,000","1,406,000,000","1,202,000,000","1,261,000,000",,,,,,,,,,,,,,,
			NonCurrentDeferredTaxesAssets,"3,286,000,000","46,000,000","134,000,000","225,000,000","167,000,000","1,406,000,000","1,202,000,000","1,261,000,000",,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"240,000,000","1,378,000,000","672,000,000","1,189,000,000","1,319,000,000","1,261,000,000","740,000,000","597,000,000","336,000,000","1,508,000,000","148,000,000","125,000,000","648,000,000","1,903,000,000","1,938,000,000","2,042,839,000","676,849,000","647,410,000","167,520,000","149,445,000","72,853,000","67,677,000","71,337,000"
TotalLiabilitiesNetMinorityInterest,"10,873,000,000","11,862,000,000","21,350,000,000","25,909,000,000","27,146,000,000","28,698,000,000","23,184,000,000","24,346,000,000","19,046,000,000","18,824,000,000","15,681,000,000","17,699,000,000","13,770,000,000","13,776,000,000","4,953,000,000","5,131,760,000","6,786,069,000","11,550,046,000","10,589,615,000","4,502,219,000","2,523,657,000","700,578,000","697,586,000"
	CurrentLiabilities,"2,359,000,000","2,398,000,000","3,317,000,000","4,382,000,000","4,375,000,000","4,859,000,000","4,204,000,000","4,677,000,000","5,671,000,000","4,220,000,000","3,762,000,000","6,581,000,000","2,277,000,000","2,032,000,000","1,356,000,000","1,087,941,000","2,026,181,000","9,796,835,000","1,950,604,000","562,990,000","524,355,000","50,550,000","181,089,000"
		PayablesAndAccruedExpenses,"1,385,000,000","1,543,000,000","1,965,000,000","1,658,000,000","1,679,000,000","1,865,000,000","1,703,000,000","1,928,000,000","1,254,000,000","1,282,000,000","1,202,000,000","844,000,000","758,000,000","1,902,000,000","1,255,000,000","575,689,000","274,531,000","942,802,000","498,445,000","394,301,000","100,470,000","34,003,000","40,905,000"
			Payables,"722,000,000","863,000,000","914,000,000","895,000,000","869,000,000","1,060,000,000","1,038,000,000","1,170,000,000","808,000,000","783,000,000","697,000,000","451,000,000","384,000,000","332,000,000","268,000,000","171,722,000","190,821,000","604,173,000","347,338,000","306,978,000","72,345,000","7,371,000","19,793,000"
				AccountsPayable,"722,000,000","862,000,000","881,000,000","895,000,000","869,000,000","1,060,000,000","1,038,000,000","1,170,000,000","808,000,000","783,000,000","697,000,000","447,000,000","381,000,000","332,000,000","268,000,000","171,722,000","190,821,000","604,173,000","347,338,000","263,108,000","67,615,000","7,371,000","16,101,000"
				TotalTaxPayable,,,,,,,,,,,,,,,,,,,"0","43,870,000","4,730,000","0","3,692,000"
					IncomeTaxPayable,,,,,,,,,,,,,,,,,,,"0","43,870,000","4,730,000","0","3,692,000"
				DuetoRelatedPartiesCurrent,,"1,000,000","33,000,000",,,,,,,"0",,"4,000,000","3,000,000",,,,,,,,,,
			CurrentAccruedExpenses,"663,000,000","680,000,000","1,051,000,000","763,000,000","810,000,000","805,000,000","665,000,000","758,000,000","446,000,000","499,000,000","505,000,000","393,000,000","374,000,000","1,570,000,000","987,000,000","403,967,000","83,710,000","338,629,000","151,107,000","87,323,000","28,125,000","26,632,000","21,112,000"
				InterestPayable,,,"156,000,000","220,000,000","242,000,000","252,000,000","185,000,000","191,000,000","165,000,000","192,000,000","207,000,000","178,000,000","185,000,000",,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,"161,000,000","72,000,000","688,000,000","1,220,000,000","481,000,000","474,000,000","1,050,000,000","147,000,000","87,000,000","463,000,000","571,000,000","464,000,000","466,000,000","130,000,000","101,000,000","512,252,000","876,197,000","8,223,301,000","1,332,310,000","154,469,000","406,228,000","8,258,000","129,676,000"
			CurrentDebt,"88,000,000","72,000,000","688,000,000","1,220,000,000","481,000,000","474,000,000","1,050,000,000","147,000,000","87,000,000","463,000,000","571,000,000","464,000,000","466,000,000","130,000,000","101,000,000","512,252,000","876,197,000","8,223,301,000","1,332,310,000","154,469,000","406,228,000","8,258,000","129,676,000"
				OtherCurrentBorrowings,"88,000,000","72,000,000","688,000,000","1,220,000,000","481,000,000","474,000,000","1,050,000,000","147,000,000","87,000,000","463,000,000",,"464,000,000","466,000,000",,,,,,,,,,
			CurrentCapitalLeaseObligation,"73,000,000",,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,"0","127,000,000","108,000,000","197,000,000","201,000,000","0",,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,"0","127,000,000","108,000,000","197,000,000","201,000,000","0",,,,,,,,,,
		OtherCurrentLiabilities,"813,000,000","783,000,000","664,000,000","1,504,000,000","2,215,000,000","2,520,000,000","1,451,000,000","2,602,000,000","4,203,000,000","2,367,000,000","1,792,000,000","5,072,000,000","1,053,000,000",,,,"875,453,000","630,732,000","119,849,000","14,220,000","17,657,000","8,289,000","10,508,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"8,514,000,000","9,464,000,000","18,033,000,000","21,527,000,000","22,771,000,000","23,839,000,000","18,980,000,000","19,669,000,000","13,375,000,000","14,604,000,000","11,919,000,000","11,118,000,000","11,493,000,000",,,,"4,759,888,000","1,753,211,000","8,639,011,000","3,939,229,000","1,999,302,000","650,028,000","516,497,000"
		TotalDeferredCreditsAndOtherNonCurrentLiabilities,"2,228,000,000","3,015,000,000","2,317,000,000","3,521,000,000","3,788,000,000","3,939,000,000","3,213,000,000","3,936,000,000","3,630,000,000","5,856,000,000","4,072,000,000","3,414,000,000","3,598,000,000",,,,"1,098,588,000","560,581,000","795,179,000","288,380,000","57,904,000","31,810,000","25,318,000"
			LongTermProvisions,"298,000,000","282,000,000","269,000,000","287,000,000","326,000,000","310,000,000","294,000,000","354,000,000","335,000,000","317,000,000",,,,,,,,,,,,,
			NonCurrentDeferredLiabilities,"17,000,000","65,000,000","21,000,000","20,000,000","19,000,000","21,000,000","22,000,000","55,000,000","1,389,000,000","1,989,000,000","1,783,000,000","1,190,000,000","843,000,000","554,000,000","135,000,000","134,325,000","118,024,000","87,887,000","445,736,000","55,642,000","18,028,000","28,932,000","25,318,000"
				NonCurrentDeferredTaxesLiabilities,"17,000,000","65,000,000","21,000,000","20,000,000","19,000,000","21,000,000","22,000,000","55,000,000","1,389,000,000","1,989,000,000","1,783,000,000","1,190,000,000","843,000,000","554,000,000","135,000,000","134,325,000","118,024,000","87,887,000","445,736,000","55,642,000","18,028,000","21,184,000","13,566,000"
				NonCurrentDeferredRevenue,,,,,,,,,,,,,,,,,,,,,,"7,748,000","9,577,000"
			NonCurrentAccruedExpenses,,,,,,,,,,,,,,,,,"106,531,000","67,495,000","75,455,000","83,098,000","24,613,000",,
			EmployeeBenefits,,"435,000,000","458,000,000","553,000,000","588,000,000","727,000,000","506,000,000","803,000,000","400,000,000","322,000,000","287,000,000","277,000,000","263,000,000",,,,,,,,,,
				NonCurrentPensionAndOtherPostretirementBenefitPlans,,"435,000,000","458,000,000","553,000,000","588,000,000","727,000,000","506,000,000","803,000,000","400,000,000","322,000,000","287,000,000","277,000,000","263,000,000",,,,,,,,,,
			DerivativeProductLiabilities,"322,000,000","304,000,000","197,000,000","294,000,000","493,000,000","438,000,000","195,000,000","500,000,000","464,000,000","365,000,000","387,000,000","508,000,000","759,000,000",,,,"153,503,000","91,039,000",,,,,
			PreferredSecuritiesOutsideStockEquity,"20,000,000","19,000,000","78,000,000","46,000,000","29,000,000","19,000,000",,,"249,000,000","248,000,000","247,000,000",,,,,,,,,,,,
			LiabilitiesHeldforSaleNonCurrent,,"700,000,000","8,000,000","12,000,000","4,000,000",,,,,,,"0","76,000,000",,,,,,,,,,
			OtherNonCurrentLiabilities,"1,571,000,000","1,210,000,000","1,286,000,000","2,309,000,000","2,329,000,000","2,424,000,000","2,196,000,000","2,224,000,000","793,000,000","2,615,000,000","1,368,000,000","1,439,000,000","1,657,000,000",,,,"720,530,000","314,160,000","273,988,000","149,640,000","15,263,000","2,878,000",
		LongTermDebtAndCapitalLeaseObligation,"6,286,000,000","6,449,000,000","15,716,000,000","18,006,000,000","18,983,000,000","19,900,000,000","15,767,000,000","15,733,000,000","9,745,000,000","8,748,000,000","7,847,000,000","7,704,000,000","7,895,000,000","8,647,000,000","2,581,000,000","3,253,866,000","3,661,300,000","1,192,630,000","7,843,832,000","3,650,849,000","1,941,398,000","618,218,000","491,179,000"
			LongTermDebt,"5,803,000,000","6,449,000,000","15,716,000,000","18,006,000,000","18,983,000,000","19,900,000,000","15,767,000,000","15,733,000,000","9,745,000,000","8,748,000,000","7,847,000,000","7,704,000,000","7,895,000,000","8,647,000,000","2,581,000,000","3,253,866,000","3,661,300,000","1,192,630,000","7,843,832,000","3,650,849,000","1,941,398,000","618,218,000","491,179,000"
			LongTermCapitalLeaseObligation,"483,000,000",,,,,,,,,,,,,,,,,,,,,,
TotalEquityGrossMinorityInterest,"1,658,000,000","-1,234,000,000","1,968,000,000","4,446,000,000","5,736,000,000","11,967,000,000","10,718,000,000","10,782,000,000","7,669,000,000","8,072,000,000","7,697,000,000","7,109,000,000","5,504,000,000","5,659,000,000","2,478,000,000","2,698,268,000","2,474,544,000","-666,358,000","2,304,930,000","1,476,773,000","908,027,000","592,848,000","470,516,000"
	StockholdersEquity,"1,658,000,000","-1,234,000,000","-346,000,000","2,041,000,000","3,009,000,000","10,053,000,000","9,851,000,000","10,264,000,000","7,486,000,000","8,055,000,000","7,685,000,000","7,109,000,000","5,504,000,000","5,658,000,000","2,477,000,000","2,692,164,000","2,437,256,000","-696,199,000","2,237,129,000","1,462,088,000","893,654,000","579,332,000","450,698,000"
		CapitalStock,"4,000,000","4,000,000","4,000,000","4,000,000","306,000,000","295,000,000","253,000,000","253,000,000","3,000,000","3,000,000","152,000,000","856,000,000","895,000,000","893,000,000","653,000,000","407,359,000","1,000,000","0","1,985,000","1,800,000","1,000","1,000","1,000"
			PreferredStock,,,,"0","302,000,000","291,000,000","249,000,000","249,000,000","0","0","149,000,000","853,000,000","892,000,000","892,000,000","652,000,000","406,359,000",,,,,,,
			CommonStock,"4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","4,000,000","3,000,000","3,000,000","3,000,000","3,000,000","3,000,000","1,000,000","1,000,000","1,000,000","1,000,000","0","1,985,000","1,800,000","1,000","1,000","1,000"
		RetainedEarnings,"-1,616,000,000","-6,022,000,000","-6,268,000,000","-3,787,000,000","-3,007,000,000","3,588,000,000","3,695,000,000","4,494,000,000","3,987,000,000","3,800,000,000","3,332,000,000","2,403,000,000","1,270,000,000","739,000,000","261,000,000","196,642,000","11,025,000","-2,828,933,000","635,349,000","370,145,000","187,210,000","130,015,000","88,283,000"
		AdditionalPaidInCapital,"8,501,000,000","8,510,000,000","8,376,000,000","8,358,000,000","8,296,000,000","8,327,000,000","7,840,000,000","7,587,000,000","5,346,000,000","5,323,000,000","4,948,000,000","4,363,000,000","4,092,000,000","4,476,000,000","2,431,000,000","2,417,021,000","2,403,429,000","2,227,692,000","1,713,984,000","1,233,833,000","781,913,000","531,913,000","431,913,000"
		TreasuryStock,"5,039,000,000","3,632,000,000","2,386,000,000","2,399,000,000","2,413,000,000","1,983,000,000","1,942,000,000","1,920,000,000","1,924,000,000","1,503,000,000","1,163,000,000","823,000,000","638,000,000","732,000,000","663,000,000","405,312,000",,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"-192,000,000","-94,000,000","-72,000,000","-135,000,000","-173,000,000","-174,000,000","5,000,000","-150,000,000","74,000,000","432,000,000","416,000,000","310,000,000","-115,000,000","282,000,000","-205,000,000","76,454,000","21,802,000","-94,958,000","-114,189,000","-143,690,000","-75,470,000","-82,597,000","-69,499,000"
	MinorityInterest,,"0","2,314,000,000","2,405,000,000","2,727,000,000","1,914,000,000","867,000,000","518,000,000","183,000,000","17,000,000","12,000,000",,,"1,000,000","1,000,000","6,104,000","37,288,000","29,841,000","67,801,000","14,685,000","14,373,000","13,516,000","19,818,000"
TotalCapitalization,"7,461,000,000","5,215,000,000","15,370,000,000","20,047,000,000","21,992,000,000","29,953,000,000","25,618,000,000","25,997,000,000","17,231,000,000","16,803,000,000","15,532,000,000","14,813,000,000","13,399,000,000","14,305,000,000","5,058,000,000","5,946,030,000","6,098,556,000","496,431,000","10,080,961,000","5,112,937,000","2,835,052,000","1,197,550,000","941,877,000"
PreferredStockEquity,,,,,"302,000,000","291,000,000","249,000,000","249,000,000",,,"149,000,000","853,000,000","892,000,000","892,000,000","652,000,000","406,359,000",,,,,,,
CommonStockEquity,"1,658,000,000","-1,234,000,000","-346,000,000","2,041,000,000","2,707,000,000","9,762,000,000","9,602,000,000","10,015,000,000","7,486,000,000","8,055,000,000","7,536,000,000","6,256,000,000","4,612,000,000","4,766,000,000","1,825,000,000","2,285,805,000","2,437,256,000","-696,199,000","2,237,129,000","1,462,088,000","893,654,000","579,332,000","450,698,000"
CapitalLeaseObligations,"556,000,000",,,,,,,,,,,,,,,,,,,,,,
NetTangibleAssets,"290,000,000","-2,398,000,000","-2,631,000,000","-657,000,000","-300,000,000","4,912,000,000","6,726,000,000","7,108,000,000","4,181,000,000","4,411,000,000","4,190,000,000","4,576,000,000","2,845,000,000","2,809,000,000","2,220,000,000","2,397,814,000","1,955,759,000","-774,178,000","2,139,996,000","1,400,736,000","838,068,000","556,825,000","429,284,000"
WorkingCapital,"729,000,000","1,202,000,000","1,100,000,000","2,030,000,000","3,069,000,000","3,795,000,000","3,465,000,000","3,358,000,000","1,926,000,000","2,917,000,000","2,446,000,000","1,911,000,000","1,285,000,000","1,051,000,000","841,000,000","1,030,347,000","87,658,000","-8,310,591,000","-763,247,000","109,668,000","-200,385,000","41,408,000","-62,667,000"
InvestedCapital,"7,549,000,000","5,287,000,000","16,058,000,000","21,267,000,000","22,171,000,000","30,136,000,000","26,419,000,000","25,895,000,000","17,318,000,000","17,266,000,000","15,954,000,000","14,424,000,000","12,973,000,000","13,543,000,000","4,507,000,000","6,051,923,000","6,974,753,000","8,719,732,000","11,413,271,000","5,267,406,000","3,241,280,000","1,205,808,000","1,071,553,000"
TangibleBookValue,"290,000,000","-2,398,000,000","-2,631,000,000","-657,000,000","-602,000,000","4,621,000,000","6,477,000,000","6,859,000,000","4,181,000,000","4,411,000,000","4,041,000,000","3,723,000,000","1,953,000,000","1,917,000,000","1,568,000,000","1,991,455,000","1,955,759,000","-774,178,000","2,139,996,000","1,400,736,000","838,068,000","556,825,000","429,284,000"
TotalDebt,"6,447,000,000","6,521,000,000","16,404,000,000","19,226,000,000","19,464,000,000","20,374,000,000","16,817,000,000","15,880,000,000","9,832,000,000","9,211,000,000","8,418,000,000","8,168,000,000","8,361,000,000","8,777,000,000","2,682,000,000","3,766,118,000","4,537,497,000","9,415,931,000","9,176,142,000","3,805,318,000","2,347,626,000","626,476,000","620,855,000"
NetDebt,"5,546,000,000","5,958,000,000","15,413,000,000","17,253,000,000","17,946,000,000","18,258,000,000","14,563,000,000","13,793,000,000","8,727,000,000","6,260,000,000","6,114,000,000","6,674,000,000","7,229,000,000","7,982,000,000","2,176,000,000","2,656,073,000","3,974,364,000","9,030,876,000","8,990,035,000","3,710,075,000","2,316,143,000","620,095,000","608,869,000"
ShareIssued,"421,890,790","420,288,886","418,323,134","417,583,825","416,939,950","415,506,176","401,126,780","399,112,616","304,183,720","304,006,027","295,861,759","262,289,705","236,734,929","244,647,102","161,403,776","174,083,870","200,000,000",,"397,070,968","396,926,806",,,
OrdinarySharesNumber,"248,996,189","283,650,039","316,743,089","315,443,011","314,190,042","336,662,624","323,779,252","322,606,898","227,519,521","247,197,355","253,995,308","233,047,222","236,734,929","244,647,102","161,403,776","174,083,870","200,000,000",,"397,070,968","396,926,806",,,
PreferredSharesNumber,,,,,,,,,,,,"2,261,680",,,,,,,,,,,
TreasurySharesNumber,"172,894,601","136,638,847","101,580,045","102,140,814","102,749,908","78,843,552","77,347,528","76,505,718","76,664,199","56,808,672","41,866,451","29,242,483",,,,,,,,,,,
