name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
			RawMaterials,"62,000,000","85,000,000","117,000,000","196,000,000","278,000,000","299,000,000","309,000,000","288,000,000","361,000,000","1,679,000,000","1,832,000,000",,,,,,,,,,,,,,,,,,,
			FinishedGoods,"10,000,000","11,000,000","9,000,000","31,000,000","35,000,000","58,000,000","55,000,000","73,000,000","0","1,774,000,000","1,790,000,000",,,,,,,,,,,,,,,,,,,
		PrepaidAssets,,,,,,,,,"96,000,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredAssets,,,,,,,,,"99,000,000",,,,,,,,,,"13,000,000",,,,,,,,,,,
			CurrentDeferredTaxesAssets,,,,,,,,,"99,000,000",,,,,,,,,,"13,000,000",,,,,,,,,,,
		AssetsHeldForSaleCurrent,"0","27,000,000","11,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherCurrentAssets,"83,000,000","257,000,000","36,000,000","71,000,000","144,000,000","109,000,000","213,000,000","301,000,000","223,000,000","395,000,000","199,000,000","461,000,000","192,000,000","129,000,000","191,000,000","268,000,000","161,000,000","153,000,000","118,000,000","511,000,000","241,000,000","252,000,000","146,000,000","119,000,000","107,000,000","134,000,000","89,000,000","96,000,000","97,000,000","107,000,000"
	TotalNonCurrentAssets,"18,110,000,000","18,400,000,000","19,446,000,000","27,429,000,000","29,721,000,000","31,418,000,000","32,645,000,000","31,544,000,000","28,147,000,000","36,185,000,000","36,415,000,000","34,283,000,000","32,159,000,000","20,735,000,000","19,115,000,000","14,556,000,000","13,442,000,000","13,333,000,000","11,718,000,000","10,247,000,000","11,603,000,000","11,568,000,000","8,547,000,000","8,105,000,000","8,221,000,000","9,214,000,000","9,208,000,000","9,207,000,000","9,491,000,000","9,574,000,000"
		NetPPE,"17,000,000,000","16,804,000,000","17,665,000,000","25,718,000,000","27,061,000,000","29,040,000,000","28,145,000,000","28,272,000,000","25,324,000,000","32,222,000,000","32,121,000,000","29,414,000,000","24,675,000,000","16,653,000,000","15,011,000,000","11,810,000,000","10,830,000,000","10,390,000,000","9,578,000,000","9,375,000,000","10,293,000,000","10,429,000,000","7,566,000,000","7,298,000,000","7,521,000,000","8,364,000,000","8,428,000,000","8,433,000,000","8,796,000,000","8,836,000,000"
			GrossPPE,"35,003,000,000","38,634,000,000","39,229,000,000","47,932,000,000","50,321,000,000","50,924,000,000","50,040,000,000","47,538,000,000","42,572,000,000","52,027,000,000","49,306,000,000","44,995,000,000","39,532,000,000","30,226,000,000","27,395,000,000","24,236,000,000","22,193,000,000","21,467,000,000","19,962,000,000","19,066,000,000","20,860,000,000","20,728,000,000","17,233,000,000","16,329,000,000","16,411,000,000","16,161,000,000","15,891,000,000","15,730,000,000","16,056,000,000",
				MachineryFurnitureEquipment,,,,,,,,,,,"2,703,000,000",,,,,,,,,,,,,,,,,,,
				OtherProperties,,,,,,,,,,,"46,603,000,000",,,,,,,,,,,,,,,,,,,
			AccumulatedDepreciation,"-18,003,000,000","-21,830,000,000","-21,564,000,000","-22,214,000,000","-23,260,000,000","-21,884,000,000","-21,895,000,000","-19,266,000,000","-17,248,000,000","-19,805,000,000","-17,185,000,000","-15,581,000,000","-14,857,000,000","-13,573,000,000","-12,384,000,000","-12,426,000,000","-11,363,000,000","-11,077,000,000","-10,384,000,000","-9,691,000,000","-10,567,000,000","-10,299,000,000","-9,667,000,000","-9,031,000,000","-8,890,000,000","-7,797,000,000","-7,463,000,000","-7,297,000,000","-7,260,000,000",
		GoodwillAndOtherIntangibleAssets,"95,000,000","97,000,000","115,000,000","115,000,000","115,000,000","459,000,000","499,000,000","525,000,000","536,000,000","1,380,000,000","1,422,000,000","1,447,000,000","3,187,000,000","1,578,000,000","1,507,000,000","360,000,000","374,000,000","393,000,000",,,,,,,,,,,,
			Goodwill,"95,000,000","97,000,000","115,000,000","115,000,000","115,000,000","459,000,000","499,000,000","525,000,000","536,000,000","1,380,000,000","1,422,000,000","1,447,000,000","2,899,000,000","1,398,000,000",,,"256,000,000","274,000,000",,,,,,,,,,,,
			OtherIntangibleAssets,,,,,,,,,,,,,"288,000,000","180,000,000","1,507,000,000","360,000,000","118,000,000","119,000,000",,,,,,,,,,,,
		InvestmentsAndAdvances,"663,000,000","745,000,000","847,000,000","931,000,000","1,003,000,000","1,113,000,000","1,201,000,000","1,279,000,000","1,383,000,000","1,802,000,000","1,970,000,000",,,,,,,,,,,,,,,,,,,
			LongTermEquityInvestment,"663,000,000","745,000,000","847,000,000","931,000,000","1,003,000,000","1,113,000,000","1,201,000,000","1,279,000,000",,,,,,,,,,,,,,,,,,,,,,
		NonCurrentAccountsReceivable,,,,,,,,,,,"324,000,000",,,,,,,,,,,,,,,,,,,
		OtherNonCurrentAssets,"352,000,000","754,000,000","819,000,000","665,000,000","1,542,000,000","806,000,000","2,800,000,000","1,468,000,000","904,000,000","781,000,000","578,000,000","3,422,000,000","4,297,000,000","2,504,000,000","2,597,000,000","2,386,000,000","2,238,000,000","2,550,000,000","2,140,000,000","872,000,000","1,310,000,000","1,139,000,000","981,000,000","807,000,000","700,000,000","850,000,000","780,000,000","774,000,000","695,000,000","738,000,000"
TotalLiabilitiesNetMinorityInterest,"8,092,000,000","9,193,000,000","10,304,000,000","13,553,000,000","13,758,000,000","14,991,000,000","16,276,000,000","17,023,000,000","14,212,000,000","26,243,000,000","25,142,000,000","21,277,000,000","23,523,000,000","15,706,000,000","16,358,000,000","12,622,000,000","11,396,000,000","10,759,000,000","9,226,000,000","8,547,000,000","9,152,000,000","8,642,000,000","6,947,000,000","6,811,000,000","7,237,000,000","7,710,000,000","7,696,000,000","7,806,000,000","8,349,000,000","8,306,000,000"
	CurrentLiabilities,"1,745,000,000","1,832,000,000","1,968,000,000","2,240,000,000","1,729,000,000","4,379,000,000","4,333,000,000","5,081,000,000","4,394,000,000","11,113,000,000","9,057,000,000","7,753,000,000","11,260,000,000","8,061,000,000","8,154,000,000","5,253,000,000","4,207,000,000","3,659,000,000","3,468,000,000","4,012,000,000","3,149,000,000","2,610,000,000","2,262,000,000","2,142,000,000","2,025,000,000","1,712,000,000","1,668,000,000","2,278,000,000","2,467,000,000","2,527,000,000"
		PayablesAndAccruedExpenses,"1,537,000,000","1,655,000,000","1,680,000,000","1,301,000,000","1,578,000,000","3,021,000,000","3,891,000,000","4,509,000,000","3,897,000,000","9,914,000,000","7,992,000,000","5,845,000,000","9,121,000,000","6,682,000,000","6,231,000,000","4,919,000,000","3,684,000,000","3,262,000,000","2,687,000,000","3,021,000,000","2,659,000,000","1,980,000,000","1,348,000,000","1,385,000,000","1,210,000,000","1,129,000,000","1,109,000,000","1,453,000,000","1,629,000,000",
			Payables,"1,537,000,000","1,655,000,000","1,680,000,000","1,301,000,000","1,578,000,000","3,021,000,000","3,891,000,000","4,509,000,000","3,897,000,000","9,914,000,000","7,992,000,000","4,712,000,000","8,281,000,000","5,586,000,000","5,353,000,000","4,430,000,000","3,352,000,000","2,847,000,000","2,431,000,000","3,021,000,000","2,659,000,000","1,980,000,000","1,348,000,000","1,385,000,000","1,210,000,000","1,129,000,000","1,109,000,000","1,453,000,000","1,629,000,000",
				AccountsPayable,"1,307,000,000","1,320,000,000","1,395,000,000","1,078,000,000","1,313,000,000","2,545,000,000","2,206,000,000","2,285,000,000","1,864,000,000","8,000,000,000","6,982,000,000","4,712,000,000","8,281,000,000","5,586,000,000","5,353,000,000","4,430,000,000","3,352,000,000","2,847,000,000","2,431,000,000","3,021,000,000","2,659,000,000","1,980,000,000","1,348,000,000","1,385,000,000","1,210,000,000","1,129,000,000","1,109,000,000","1,453,000,000","1,629,000,000",
				TotalTaxPayable,"118,000,000","181,000,000","177,000,000","94,000,000","132,000,000","285,000,000","1,445,000,000","1,987,000,000","2,015,000,000","1,447,000,000","547,000,000",,,,,,,,,,,,,,,,,,,
				DuetoRelatedPartiesCurrent,,,,,,,,"20,000,000",,,,,,,,,,,,,,,,,,,,,,
				OtherPayable,"112,000,000","154,000,000","108,000,000","129,000,000","133,000,000","191,000,000","240,000,000","217,000,000","18,000,000","467,000,000","463,000,000",,,,,,,,,,,,,,,,,,,
			CurrentAccruedExpenses,,,,,,,,,,,,"1,133,000,000","840,000,000","1,096,000,000","878,000,000","489,000,000","332,000,000","415,000,000","256,000,000",,,,,,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,,,,,,,,"193,000,000",,,,,,,,,,,,,,,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,,,"686,000,000","1,000,000","1,068,000,000","203,000,000","384,000,000","141,000,000","295,000,000","96,000,000","98,000,000","1,131,000,000","471,000,000","315,000,000","16,000,000","272,000,000","161,000,000","215,000,000","148,000,000","48,000,000","191,000,000","525,000,000","323,000,000","384,000,000","56,000,000","24,000,000","233,000,000","402,000,000","239,000,000"
			CurrentDebt,,,,"686,000,000","1,000,000","1,068,000,000","203,000,000","384,000,000","141,000,000","295,000,000","96,000,000","98,000,000","1,131,000,000","471,000,000","315,000,000","16,000,000","272,000,000","161,000,000","215,000,000","148,000,000","48,000,000","191,000,000","525,000,000","323,000,000","384,000,000","56,000,000","24,000,000","233,000,000","402,000,000","239,000,000"
				CommercialPaper,,,,,,"0","135,000,000","200,000,000",,,,,,,,,,,,,,,,,,,,,,
				OtherCurrentBorrowings,,,,,,"1,068,000,000","68,000,000","184,000,000",,,,,,,,,,,,,,,,,,,,,,
		CurrentDeferredLiabilities,,,,,,,,,"5,000,000","324,000,000","403,000,000","561,000,000","547,000,000","631,000,000","450,000,000",,,,,,,,,,,,,,,
			CurrentDeferredTaxesLiabilities,,,,,,,,,"5,000,000","324,000,000","403,000,000","561,000,000","547,000,000","631,000,000","450,000,000",,,,,,,,,,,,,,,
		OtherCurrentLiabilities,"208,000,000","177,000,000","288,000,000","253,000,000","150,000,000","290,000,000","239,000,000","188,000,000","158,000,000","580,000,000","566,000,000","1,249,000,000","461,000,000","277,000,000","1,158,000,000","318,000,000","251,000,000","236,000,000","566,000,000","843,000,000","442,000,000","439,000,000","389,000,000","434,000,000","431,000,000","527,000,000","535,000,000","592,000,000","436,000,000","2,288,000,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"6,347,000,000","7,361,000,000","8,336,000,000","11,313,000,000","12,029,000,000","10,612,000,000","11,943,000,000","11,942,000,000","9,818,000,000","15,130,000,000","16,085,000,000","13,524,000,000","12,263,000,000","7,645,000,000","8,204,000,000","7,369,000,000","7,189,000,000","7,100,000,000","5,758,000,000","4,535,000,000","6,003,000,000","6,032,000,000","4,685,000,000","4,669,000,000","5,212,000,000","5,998,000,000","6,028,000,000","5,528,000,000","5,882,000,000","5,779,000,000"
		LongTermProvisions,"243,000,000","1,081,000,000","1,428,000,000","1,697,000,000","1,601,000,000","1,917,000,000","2,009,000,000","1,749,000,000","1,510,000,000",,,,,,,,,,,,,,,,,,,,,
		LongTermDebtAndCapitalLeaseObligation,"5,501,000,000","5,499,000,000","5,494,000,000","6,589,000,000","7,276,000,000","5,323,000,000","6,394,000,000","6,512,000,000","4,674,000,000","7,601,000,000","8,436,000,000","7,087,000,000","6,084,000,000","3,061,000,000","3,698,000,000","4,057,000,000","4,085,000,000","4,410,000,000","3,432,000,000","1,937,000,000","3,320,000,000","3,456,000,000","2,476,000,000","2,642,000,000","3,367,000,000","3,983,000,000","4,239,000,000","3,743,000,000","4,073,000,000","3,926,000,000"
			LongTermDebt,"5,501,000,000","5,499,000,000","5,494,000,000","6,589,000,000","7,276,000,000","5,323,000,000","6,394,000,000","6,512,000,000","4,674,000,000","7,601,000,000","8,436,000,000","7,087,000,000","6,084,000,000","3,061,000,000","3,698,000,000","4,057,000,000","4,085,000,000","4,410,000,000","3,432,000,000","1,937,000,000","3,320,000,000","3,456,000,000","2,476,000,000","2,642,000,000","3,367,000,000","3,983,000,000","4,239,000,000","3,743,000,000","4,073,000,000","3,926,000,000"
		NonCurrentDeferredLiabilities,"420,000,000","478,000,000","1,050,000,000","2,682,000,000","2,749,000,000","2,774,000,000","2,936,000,000","2,825,000,000","2,845,000,000","4,004,000,000","4,489,000,000","3,330,000,000","3,389,000,000","1,897,000,000","2,030,000,000","1,553,000,000","1,489,000,000","1,445,000,000","1,297,000,000","1,354,000,000","1,495,000,000","1,450,000,000","1,318,000,000","1,178,000,000","1,072,000,000","1,270,000,000","1,223,000,000","1,229,000,000","1,477,000,000",
			NonCurrentDeferredTaxesLiabilities,"186,000,000","199,000,000","833,000,000","2,438,000,000","2,441,000,000","2,486,000,000","2,492,000,000","2,432,000,000","2,544,000,000","3,569,000,000","4,104,000,000","3,330,000,000","3,389,000,000","1,897,000,000","2,030,000,000","1,553,000,000","1,489,000,000","1,445,000,000","1,297,000,000","1,354,000,000","1,495,000,000","1,450,000,000","1,318,000,000","1,178,000,000","1,072,000,000","1,270,000,000","1,223,000,000","1,229,000,000","1,477,000,000",
		NonCurrentAccruedExpenses,,,,,,,,,,"1,354,000,000","1,099,000,000",,,,,,,,,,,,,,,,,,,
		EmployeeBenefits,"183,000,000","195,000,000","362,000,000","345,000,000","403,000,000","598,000,000","604,000,000","856,000,000","789,000,000","2,171,000,000","2,056,000,000",,,,,,,,,,,,,,,,,,,
			NonCurrentPensionAndOtherPostretirementBenefitPlans,"183,000,000","195,000,000","362,000,000","345,000,000","403,000,000","598,000,000","604,000,000","856,000,000","789,000,000","2,171,000,000","2,056,000,000",,,,,,,,,,,,,,,,,,,
		PreferredSecuritiesOutsideStockEquity,,,,,,,,,,,,,,,,,,,,"184,000,000","184,000,000","184,000,000","184,000,000","182,000,000","182,000,000","182,000,000",,,,
		LiabilitiesHeldforSaleNonCurrent,"0","108,000,000","2,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
		OtherNonCurrentLiabilities,,,,,,,,,,,"5,000,000","3,107,000,000","2,790,000,000","2,687,000,000","2,476,000,000","1,759,000,000","1,615,000,000","1,245,000,000","1,029,000,000","1,060,000,000","1,004,000,000","942,000,000","707,000,000","667,000,000","591,000,000","563,000,000","566,000,000","556,000,000","332,000,000","1,853,000,000"
TotalEquityGrossMinorityInterest,"12,153,000,000","12,128,000,000","11,708,000,000","17,541,000,000","18,553,000,000","21,020,000,000","19,344,000,000","18,283,000,000","17,159,000,000","23,771,000,000","21,910,000,000","21,409,000,000","19,223,000,000","15,125,000,000","12,140,000,000","10,801,000,000","8,086,000,000","7,053,000,000","6,903,000,000","6,685,000,000","6,553,000,000","5,902,000,000","3,618,000,000","3,340,000,000","2,872,000,000","3,241,000,000","3,110,000,000","3,335,000,000","3,295,000,000","3,625,000,000"
	StockholdersEquity,"12,153,000,000","12,128,000,000","11,708,000,000","17,541,000,000","18,553,000,000","21,020,000,000","19,344,000,000","18,283,000,000","17,152,000,000","23,771,000,000","21,910,000,000","21,409,000,000","19,223,000,000","14,607,000,000","11,705,000,000","8,111,000,000","6,075,000,000","5,082,000,000","4,940,000,000","4,845,000,000","4,800,000,000","4,312,000,000","3,618,000,000","3,340,000,000","2,872,000,000","3,241,000,000","3,110,000,000","3,335,000,000","3,295,000,000","3,625,000,000"
		CapitalStock,"937,000,000","937,000,000","937,000,000","937,000,000","770,000,000","770,000,000","770,000,000","770,000,000","770,000,000","770,000,000","769,000,000","767,000,000","765,000,000","368,000,000","367,000,000","347,000,000","312,000,000","312,000,000","312,000,000",,,,,,,"78,000,000","78,000,000","78,000,000","80,000,000","83,000,000"
			PreferredStock,"0","0","0","0","0","0","0","0","0","0","0",,,,,,,,,,,,,,,"78,000,000","78,000,000","78,000,000","80,000,000","83,000,000"
			CommonStock,"937,000,000","937,000,000","937,000,000","937,000,000","770,000,000","770,000,000","770,000,000","770,000,000","770,000,000","770,000,000","769,000,000","767,000,000","765,000,000","368,000,000","367,000,000","347,000,000","312,000,000","312,000,000","312,000,000",,,,,,,"0","0","0","0","0"
		RetainedEarnings,"7,993,000,000","7,706,000,000","6,779,000,000","12,672,000,000","14,974,000,000","17,638,000,000","15,135,000,000","13,890,000,000","12,788,000,000","19,907,000,000","18,043,000,000","17,259,000,000","14,412,000,000","11,093,000,000","6,406,000,000","3,810,000,000","2,897,000,000","1,874,000,000","1,643,000,000",,,,,,,,,,,
		AdditionalPaidInCapital,"7,207,000,000","7,238,000,000","7,379,000,000","7,446,000,000","6,498,000,000","6,531,000,000","6,592,000,000","6,616,000,000","6,680,000,000","6,756,000,000","6,738,000,000","6,696,000,000","6,679,000,000","5,152,000,000","5,111,000,000","4,028,000,000","3,033,000,000","3,032,000,000","3,035,000,000",,,,,,,,,,,
		TreasuryStock,"4,089,000,000","3,816,000,000","3,325,000,000","3,431,000,000","3,554,000,000","3,642,000,000","2,903,000,000","2,560,000,000","2,716,000,000","2,665,000,000","2,706,000,000","2,720,000,000","2,384,000,000","1,638,000,000","8,000,000","1,000,000","46,000,000","60,000,000","74,000,000",,,,,,,,,,,
		GainsLossesNotAffectingRetainedEarnings,"105,000,000","63,000,000","-62,000,000","-83,000,000","-135,000,000","-277,000,000","-250,000,000","-433,000,000","-370,000,000","-997,000,000","-934,000,000","-593,000,000","-249,000,000","-368,000,000","-171,000,000","-73,000,000","-121,000,000","-76,000,000","24,000,000","4,845,000,000","4,800,000,000",,,,,,,,,
		OtherEquityInterest,,,,,,,,,,,,,,,,,,,,,,,,,,"3,163,000,000","3,032,000,000","3,257,000,000","3,215,000,000","3,542,000,000"
	MinorityInterest,,,,,,,,"0","7,000,000",,,,,"518,000,000","435,000,000","2,690,000,000","2,011,000,000","1,971,000,000","1,963,000,000","1,840,000,000","1,753,000,000","1,590,000,000",,,,,,,,
TotalCapitalization,"17,654,000,000","17,627,000,000","17,202,000,000","24,130,000,000","25,829,000,000","26,343,000,000","25,738,000,000","24,795,000,000","21,826,000,000","31,372,000,000","30,346,000,000","28,496,000,000","25,307,000,000","17,668,000,000","15,403,000,000","12,168,000,000","10,160,000,000","9,492,000,000","8,372,000,000","6,782,000,000","8,120,000,000","7,768,000,000","6,094,000,000","5,982,000,000","6,239,000,000","7,224,000,000","7,349,000,000","7,078,000,000","7,368,000,000","7,551,000,000"
PreferredStockEquity,,,,,,,,,,,,,,,,,,,,,,,,,,"78,000,000","78,000,000","78,000,000","80,000,000","83,000,000"
CommonStockEquity,"12,153,000,000","12,128,000,000","11,708,000,000","17,541,000,000","18,553,000,000","21,020,000,000","19,344,000,000","18,283,000,000","17,152,000,000","23,771,000,000","21,910,000,000","21,409,000,000","19,223,000,000","14,607,000,000","11,705,000,000","8,111,000,000","6,075,000,000","5,082,000,000","4,940,000,000","4,845,000,000","4,800,000,000","4,312,000,000","3,618,000,000","3,340,000,000","2,872,000,000","3,163,000,000","3,032,000,000","3,257,000,000","3,215,000,000","3,542,000,000"
NetTangibleAssets,"12,058,000,000","12,031,000,000","11,593,000,000","17,426,000,000","18,438,000,000","20,561,000,000","18,845,000,000","17,758,000,000","16,616,000,000","22,391,000,000","20,488,000,000","19,962,000,000","16,036,000,000","13,029,000,000","10,198,000,000","7,751,000,000","5,701,000,000","4,689,000,000","4,940,000,000","4,845,000,000","4,800,000,000","4,312,000,000","3,618,000,000","3,340,000,000","2,872,000,000","3,241,000,000","3,110,000,000","3,335,000,000","3,295,000,000","3,625,000,000"
WorkingCapital,"390,000,000","1,089,000,000","598,000,000","1,425,000,000","861,000,000","214,000,000","-1,358,000,000","-1,319,000,000","-1,170,000,000","2,716,000,000","1,580,000,000","650,000,000","-673,000,000","2,035,000,000","1,229,000,000","3,614,000,000","1,833,000,000","820,000,000","943,000,000","973,000,000","953,000,000","366,000,000","-244,000,000","-96,000,000","-137,000,000","25,000,000","-70,000,000","-344,000,000","-314,000,000","-170,000,000"
InvestedCapital,"17,654,000,000","17,627,000,000","17,202,000,000","24,816,000,000","25,830,000,000","27,411,000,000","25,941,000,000","25,179,000,000","21,967,000,000","31,667,000,000","30,442,000,000","28,594,000,000","26,438,000,000","18,139,000,000","15,718,000,000","12,184,000,000","10,432,000,000","9,653,000,000","8,587,000,000","6,930,000,000","8,168,000,000","7,959,000,000","6,619,000,000","6,305,000,000","6,623,000,000","7,202,000,000","7,295,000,000","7,233,000,000","7,690,000,000","7,707,000,000"
TangibleBookValue,"12,058,000,000","12,031,000,000","11,593,000,000","17,426,000,000","18,438,000,000","20,561,000,000","18,845,000,000","17,758,000,000","16,616,000,000","22,391,000,000","20,488,000,000","19,962,000,000","16,036,000,000","13,029,000,000","10,198,000,000","7,751,000,000","5,701,000,000","4,689,000,000","4,940,000,000","4,845,000,000","4,800,000,000","4,312,000,000","3,618,000,000","3,340,000,000","2,872,000,000","3,163,000,000","3,032,000,000","3,257,000,000","3,215,000,000","3,542,000,000"
TotalDebt,"5,501,000,000","5,499,000,000","5,494,000,000","7,275,000,000","7,277,000,000","6,391,000,000","6,597,000,000","6,896,000,000","4,815,000,000","7,896,000,000","8,532,000,000","7,185,000,000","7,215,000,000","3,532,000,000","4,013,000,000","4,073,000,000","4,357,000,000","4,571,000,000","3,647,000,000","2,085,000,000","3,368,000,000","3,647,000,000","3,001,000,000","2,965,000,000","3,751,000,000","4,039,000,000","4,263,000,000","3,976,000,000","4,475,000,000","4,165,000,000"
NetDebt,"4,643,000,000","4,037,000,000","4,931,000,000","4,785,000,000","6,056,000,000","3,993,000,000","6,333,000,000","6,212,000,000","4,322,000,000","3,945,000,000","6,475,000,000","5,900,000,000","6,016,000,000","947,000,000","1,396,000,000","704,000,000","2,961,000,000","4,083,000,000","2,990,000,000","1,745,000,000","3,257,000,000","3,510,000,000","2,965,000,000","2,933,000,000","3,674,000,000","4,011,000,000","4,078,000,000","3,941,000,000","4,275,000,000","3,972,000,000"
ShareIssued,"937,000,000","937,000,000","937,000,000","937,000,000","770,000,000","770,000,000","770,000,000","770,000,000","769,780,529","770,000,000","769,000,000","767,000,000","765,000,000","695,541,776","733,491,750","693,394,920","620,843,216","619,745,984","618,790,098","794,073,774","623,534,362","616,918,000","577,572,000","763,945,960","760,122,006","574,372,000","573,188,000","572,552,000","511,602,000","509,024,000"
OrdinarySharesNumber,"796,000,000","819,000,000","850,000,000","847,000,000","677,000,000","675,000,000","697,000,000","707,000,000","703,780,529","710,000,000","708,000,000","706,000,000","710,000,000","695,541,776","733,491,750","693,394,920","620,843,216","619,745,984","618,790,098","794,073,774","623,534,362","616,918,000","577,572,000","763,945,960","760,122,006","574,372,000","573,188,000","572,552,000","511,602,000","509,024,000"
PreferredSharesNumber,"1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","1,000,000","3,000,000",,,,,,,,,,,,,,,,,,
TreasurySharesNumber,"141,000,000","118,000,000","87,000,000","90,000,000","93,000,000","95,000,000","73,000,000","63,000,000","66,000,000","60,000,000","61,000,000","61,000,000","55,000,000",,,,,,,,,,,,,,,,,
