name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989,12/31/1988,12/31/1987,12/31/1986,12/31/1985
TotalRevenue,"2,959,446,000","2,959,446,000","2,722,931,000","2,335,542,000","2,267,852,000","1,826,598,000","1,636,538,000","1,428,685,000","1,038,174,000","855,907,000","719,121,000","646,629,000","651,888,000","500,472,000","403,131,000","316,668,000","271,115,000","235,402,000","229,108,000","101,552,000","126,888,000","132,500,000","132,300,000","148,300,000","124,800,000","139,200,000","130,000,000","121,600,000","110,000,000","103,000,000","113,000,000","72,200,000","34,200,000","29,100,000","24,600,000","27,800,000"
	OperatingRevenue,"2,959,446,000","2,959,446,000","2,722,931,000","2,335,542,000","2,267,852,000","1,826,598,000","1,636,538,000","1,428,685,000","1,038,174,000","855,907,000","719,121,000","646,629,000","651,888,000","500,472,000","403,131,000","316,668,000","271,115,000","235,402,000","229,108,000","101,552,000","126,888,000","132,500,000","132,300,000","148,300,000","124,800,000","139,200,000","130,000,000","121,600,000","110,000,000","103,000,000","113,000,000","72,200,000","34,200,000","29,100,000","24,600,000","27,800,000"
CostOfRevenue,"1,855,949,000","1,855,949,000","1,718,791,000","1,422,801,000","1,366,672,000","1,120,093,000","995,953,000","878,674,000","635,185,000","511,770,000","432,444,000","396,001,000","403,746,000","308,107,000","246,254,000","195,015,000","168,487,000","149,549,000","150,608,000","70,048,000","78,041,000","88,100,000","92,900,000","99,500,000","84,500,000","96,100,000","91,300,000","88,300,000","73,100,000","68,100,000","75,000,000","48,600,000","19,000,000","17,000,000","15,900,000","16,600,000"
GrossProfit,"1,103,497,000","1,103,497,000","1,004,140,000","912,741,000","901,180,000","706,505,000","640,585,000","550,011,000","402,989,000","344,137,000","286,677,000","250,628,000","248,142,000","192,365,000","156,877,000","121,653,000","102,628,000","85,853,000","78,500,000","31,504,000","48,847,000","44,400,000","39,400,000","48,800,000","40,300,000","43,100,000","38,700,000","33,300,000","36,900,000","34,900,000","38,000,000","23,600,000","15,200,000","12,100,000","8,700,000","11,200,000"
OperatingExpense,"593,813,000","593,813,000","538,842,000","436,491,000","444,431,000","375,148,000","346,672,000","305,549,000","214,905,000","195,427,000","163,889,000","139,187,000","128,524,000","99,432,000","79,976,000","63,681,000","66,256,000","50,899,000","48,769,000","23,570,000","36,997,000","36,600,000","36,300,000","35,800,000","31,600,000","32,800,000","29,900,000","31,800,000","31,600,000","33,800,000","29,500,000","18,300,000","8,900,000","7,300,000","8,000,000","8,600,000"
	SellingGeneralAndAdministration,"593,813,000","593,813,000","538,842,000","436,491,000","444,431,000","375,148,000","346,672,000","305,549,000","214,905,000","195,427,000","163,889,000","139,187,000","128,524,000","99,432,000","79,976,000","63,681,000","53,609,000","50,837,000","48,769,000","23,570,000","33,336,000","33,100,000","33,100,000","32,800,000","28,800,000","29,400,000","27,500,000","28,700,000","27,700,000","29,600,000","25,400,000","16,100,000","8,000,000","6,500,000","7,300,000","7,800,000"
		GeneralAndAdministrativeExpense,,,,,"220,548,000","181,795,000","164,094,000","149,910,000","108,776,000","104,314,000","88,117,000","74,948,000",,,,,,,,,,,,,,,,,,,,,,,,
			OtherGandA,,,,,"220,548,000","181,795,000","164,094,000","149,910,000","108,776,000","104,314,000","88,117,000","74,948,000",,,,,,,,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,,,,,"223,883,000","193,353,000","182,578,000","155,639,000","106,129,000","91,113,000","75,772,000","64,239,000",,,,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,"3,661,000","3,500,000","3,200,000","3,000,000","2,800,000","3,400,000","2,400,000","3,100,000","3,900,000","4,200,000","4,100,000","2,200,000","900,000","800,000","700,000","800,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,"3,661,000","3,500,000","3,200,000","3,000,000","2,800,000","3,400,000","2,400,000","3,100,000","3,900,000","4,200,000","4,100,000","2,200,000","900,000","800,000","700,000","800,000"
	OtherOperatingExpenses,,,,,,,,,,,,,,,,,"12,647,000","62,000",,,,,,,,,,,,,,,,,,
OperatingIncome,"509,684,000","509,684,000","465,298,000","476,250,000","456,749,000","331,357,000","293,913,000","244,462,000","188,084,000","148,710,000","122,788,000","111,441,000","119,618,000","92,933,000","76,901,000","57,972,000","36,372,000","34,954,000","29,731,000","7,934,000","11,850,000","7,800,000","3,100,000","13,000,000","8,700,000","10,300,000","8,800,000","1,500,000","5,300,000","1,100,000","8,500,000","5,300,000","6,300,000","4,800,000","700,000","2,600,000"
NetNonOperatingInterestIncomeExpense,"-82,609,000","-82,609,000","-58,742,000","-25,983,000","-23,880,000","-16,967,000","-15,592,000","-15,901,000","-9,238,000","-8,503,000","-8,592,000","-11,594,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"82,609,000","82,609,000","58,742,000","25,983,000","23,880,000","16,967,000","15,592,000","15,901,000","9,238,000","8,503,000","8,592,000","11,594,000",,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"82,609,000","82,609,000","58,742,000","25,983,000","23,880,000","16,967,000","15,592,000","15,901,000","9,238,000",,,,,,,,,,,,,,,,,,,,,,,,,,,
