name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004
MarketCap,"4,835,187,898","7,021,437,240","5,194,392,000","6,035,609,832","7,571,965,671","8,418,060,000","8,028,225,017","8,332,497,166","8,033,461,414","5,593,482,113","6,115,714,574","6,433,966,000","5,360,508,000","4,479,397,490","5,771,269,000","5,443,290,000","5,712,768,000","4,970,574,000","5,046,700,000","5,095,825,000","3,955,300,000","3,475,940,000","4,020,625,000","5,924,772,000","5,801,451,000","7,956,570,000","7,067,701,000","4,647,431,583","3,857,858,121","3,521,286,000","5,301,348,530","5,647,022,818","8,060,277,543","6,010,393,857","6,222,960,000","6,813,048,000","4,832,784,000","4,026,993,000","3,572,720,000","2,721,555,000","2,762,588,000","2,442,314,000","1,990,592,000","1,946,018,000","922,768,000","1,331,152,000","2,521,376,000","2,468,375,000","3,087,500,000","2,594,032,000","3,086,734,000","2,723,955,000","2,813,842,000","2,875,456,000","2,497,969,743","2,631,177,210","2,226,938,707","2,144,508,343","1,987,560,930","1,425,056,128","1,004,990,994","1,071,594,728"
EnterpriseValue,"5,968,687,898","8,308,837,240","6,603,292,000","7,474,809,832","8,826,865,671","9,754,160,000","9,389,525,017","9,213,697,166","9,022,761,414","6,237,882,113","6,780,014,574","6,953,866,000","5,964,408,000","5,133,997,490","6,261,169,000","6,071,890,000","6,444,968,000","5,810,774,000","5,980,100,000","6,193,125,000","5,121,600,000","4,625,725,000","5,085,095,000","6,511,138,000","5,759,746,000","8,014,101,000","7,180,584,000","4,900,281,583","4,011,931,121","3,675,359,000","5,570,996,530","5,572,949,818","8,005,123,543","5,970,932,857","6,183,499,000","6,719,159,000","4,928,035,000","4,014,609,000","3,588,356,000","2,794,688,000","2,844,697,000","2,686,535,000","2,085,034,000","2,078,547,000","1,073,514,000","1,531,936,000","2,698,155,000","2,676,840,000","3,230,065,000","2,771,777,000","3,155,516,000","2,715,930,000","2,844,957,000","2,939,974,000","2,576,603,743","2,709,811,210","2,368,760,707","2,327,656,343","2,170,708,930","1,660,618,128","1,277,201,994","1,356,234,728"
PeRatio,"15.855","22.38","18.65","20.362","26.763","45.346","47.851","40.09","37.779","15.356","14.25","24.767","19.252","16.891","21.229","14.036","15.506","12.859","16.616","15.388","12.576","11.154","9.744","14.185","11.664","16.227","15.402","10.571","9.247","8.133","12.776","13.888","20.855","16.749","17.374","20.26","15.497","14.64","14.2","11.747","13.645","12.599","11.408","11.028","4.832","6.452","11.008","11.499","15.781","15.316","21.545","20.438","20.411","22.562","21.162","22.291","20.846","83.385","77.282","432.2",,
ForwardPeRatio,"11.628","14.903","11.834","14.006","16.447",,"16.234","19.342","17.986","11.574","11.124","16.026","13.175","9.551","11.087","12.453","12.077","11.087","10.417","11.236","8.554","6.017","6.061","8.496","7.189","12.97","11.779","7.782","6.329","7.22","9.699","10.593",,,,,,,,,,"11.025",,,,,,,,,,,,,,,,,,,,
PegRatio,,,,,,,,,,,,,,,,,,,,,,"0.421","0.424","0.447","0.449","0.837","0.785","0.517","0.408","0.48","0.666","0.684",,,,,,,,,,"0.647",,,,,,,,,,,,,,,,,,,,
PsRatio,"1.013","1.409","1.135","1.292","1.619","1.859","1.837","1.916","1.825","1.319","1.323","1.378","1.115","0.912","1.177","1.117","1.175","1.014","0.998","0.995","0.783","0.711","0.88","1.373","1.275","1.861","1.746","1.219","1.084","0.953","1.539","1.654","2.487","1.941","2.013","2.318","1.735","1.557","1.436","1.144","1.207","1.101","0.94","0.91","0.424","0.604","1.096","1.133","1.499","1.365","1.698","1.532","1.549","1.641","1.609","1.695","1.492","0.571","0.529","0.934","0.749","0.657"
PbRatio,,,,,,,,,,"25.449","30.286","24.061","27.308","36.231","162.571","83.872",,,,,,,,"140.711","10.52","17.464","16.299","13.557","9.168","8.369","18.892","8.935","14.324","11.585","12.049","11.43","8.328","8.265","7.757","6.905","7.312","6.797","5.901","6.159","3.462","5.507","9.161","10.741","12.709","14.234","10.078","6.804","7.951","9.606","10.062","10.569","11.136","17.377","15.978","14.6","13.109","17.333"
EnterprisesValueRevenueRatio,"1.224","6.809","5.306","6.028","7.53","8.22","7.555","7.167","7.667","5.706","6.247","6.063","5.412","4.913","5.58","5.052","5.756","5.29","5.422","5.328","4.633","4.081","4.048","4.985","4.562","6.316","5.917","4.019","3.57","3.47","5.478","5.4","8.303","6.75","6.907","7.638","6.198","5.437","5.212","4.057","4.598","4.258","3.474","3.635","2.058","2.987","4.481","4.185","5.344","4.795","5.959","5.123","5.599","6.032","5.409","5.815","5.197","5.691","5.413","4.317","3.433","3.97"
EnterprisesValueEBITDARatio,"8.501","61.184","37.863","39.403","45.058","53.861","50.563","42.44","55.799","34.829","45.473","29.845","34.961","27.706","35.155","1,084.266","33.342","34.343","31.877","36.43","32.395","24.514","109.682","29.254","38.769","38.915","33.396","22.93","20.971","20.343","30.757","27.045","46.354","38.915","35.965","38.724","33.925","32.387","30.203","20.879","34.832","27.65","22.097","23.554","13.638","20.576","26.672","25.438","32.255","29.166","36.195","31.245","35.8","41.416","35.665","37.315","33.162","37.404","31.422","26.359","20.737","34.819"
