name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
			InterestExpenseForLongTermDebtAndCapitalSecurities,"39,688,000","40,409,000","35,319,000","32,159,000","30,679,000","28,220,000","24,532,000","16,985,000","17,428,000","17,019,000","17,054,000","13,602,000","20,649,000","19,463,000","17,107,000","11,209,000","8,578,000","1,035,000","1,024,000","1,640,000","1,585,809","1,378,453","800,000"
			InterestExpenseForFederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,"1,677,000","2,092,000","506,000","475,000","132,000","173,000","346,000","141,000","288,000","539,000","517,000","680,000","2,220,000","2,135,000","6,829,000","2,207,000","794,000","502,000","372,000","614,000",,,
			OtherInterestExpense,,,,,,,,,,,,"178,844,000","263,180,000",,,,,"3,715,000","856,000",,,,
	NonInterestIncome,"333,244,000","338,230,000","280,538,000","279,244,000","301,618,000","274,538,000","175,501,000","120,445,000","124,257,000","84,477,000","69,481,000","73,516,000","99,139,000","64,825,000","53,597,000","47,782,000","41,373,000","39,043,000","28,343,000","23,398,000","12,839,753","4,424,232","3,400,000"
		TotalPremiumsEarned,"8,367,000","8,406,000","8,297,000","8,214,000","8,432,000","7,498,000","-8,316,000","-25,549,000","-15,234,000",,,,,,,,,,,,,,
		FeesAndCommissions,"203,228,000","196,354,000","196,839,000","213,828,000","236,164,000","202,943,000","150,098,000","124,573,000","125,482,000","45,883,000","46,535,000","59,242,000","58,792,000","42,164,000","36,624,000","33,014,000","29,233,000","22,054,000","17,652,000","16,077,000","11,433,681","3,802,954","2,200,000"
			FeesandCommissionIncome,"203,228,000","196,354,000","196,839,000","213,828,000","236,164,000","202,943,000","150,098,000","124,573,000","125,482,000","45,883,000","46,535,000","59,242,000","58,792,000","42,164,000","36,624,000","33,014,000","29,233,000","22,054,000","17,652,000","16,077,000","11,433,681","3,802,954","2,200,000"
				ServiceChargeOnDepositorAccounts,"178,200,000","171,531,000","180,359,000","197,745,000","219,131,000","184,462,000","131,965,000","109,837,000","112,515,000","33,096,000","34,874,000","32,957,000","34,775,000","32,126,000","26,975,000","21,697,000","17,404,000",,,,,,
				TrustFeesbyCommissions,,,,,,,,,,,,"7,597,000","8,948,000",,,,,,,,,,
				SecuritiesActivities,"16,082,000","15,877,000","16,480,000","16,083,000","17,033,000","18,481,000","18,133,000","14,736,000","12,967,000","12,787,000","11,661,000",,,,,,,,,,,,
				CreditCard,,"8,946,000",,,,,,,,,"0","0","12,633,000",,,,,,,,,,
				OtherCustomerServices,,,,,,,,,,"12,787,000","11,661,000","18,688,000","2,436,000","10,038,000","9,649,000","11,317,000","11,829,000",,,,,,
		DividendIncome,"2,430,000","2,269,000","1,988,000","1,491,000","1,399,000","708,000","325,000","252,000","83,000",,"14,000","68,011,000","334,000",,,,,,,,,,
		InvestmentBankingProfit,,,,,,,,,,"26,550,000",,,,,,,,,"9,075,000","5,106,000",,,
		GainLossonSaleofAssets,"83,228,000","82,895,000","5,497,000","2,578,000","8,170,000","17,102,000","8,811,000","-3,236,000","-10,990,000","5,538,000","28,106,000","4,805,000","40,252,000","-13,000","-21,000","1,439,000","19,000","2,155,000","-497,000","210,000","476,771","251,069","300,000"
			GainOnSaleOfSecurity,"76,277,000","76,291,000","-1,470,000","27,000","858,000","2,922,000","2,904,000","209,000","3,868,000","5,538,000","23,126,000","-1,677,000","1,349,000","-13,000","-21,000","1,439,000","19,000","2,155,000",,,,,
			GainonSaleofLoans,"10,865,000","10,467,000","7,834,000","16,721,000","13,356,000","22,380,000","15,113,000",,,,"4,980,000","6,482,000","38,903,000",,,,,,,,,,
			GainonSaleofInvestmentProperty,,"-3,863,000","-867,000","-14,170,000","-6,044,000","-8,200,000","-9,206,000","-3,445,000","-14,858,000","-6,168,000","-16,445,000",,,,,,,,"-497,000","210,000","476,771","251,069","300,000"
		OtherNonInterestIncome,"35,991,000","48,306,000","67,917,000","53,133,000","47,453,000","46,287,000","24,583,000","24,405,000","24,916,000","6,506,000","-5,174,000","9,469,000","-239,000","22,674,000","16,994,000","13,329,000","12,121,000","14,834,000","2,113,000","2,005,000","929,301","370,209","900,000"
CreditLossesProvision,"-176,916,000","-72,515,000","-55,905,000","-47,254,000","-41,674,000","-36,589,000","-40,241,000","-10,716,000","-29,201,000","-62,361,000","-118,819,000","-209,124,000","-107,678,000","-41,730,000","-2,552,000","-2,468,000","-7,321,000","-4,550,000","-3,888,000","-3,190,000","-1,642,833","-1,392,250","-1,000,000"
NonInterestExpense,"721,255,000","715,177,000","738,598,000","739,108,000","721,979,000","716,166,000","597,630,000","354,577,000","344,659,000","298,307,000","272,562,000","267,178,000","212,458,000","210,800,000","177,176,000","147,056,000","119,582,000","95,269,000","66,714,000","54,256,000","29,561,939","11,701,633","9,500,000"
	OccupancyAndEquipment,"144,992,000","144,236,000","148,724,000","150,545,000","151,944,000","142,975,000","111,263,000","62,067,000","55,081,000","51,284,000","45,940,000","39,673,000","37,047,000","35,785,000","31,752,000","24,693,000","19,765,000","14,833,000","9,596,000","8,263,000","4,233,750","1,808,006","1,500,000"
	ProfessionalExpenseAndContractServicesExpense,,,,,,,,,,"24,170,000","22,576,000",,,,,,,,,,,,
	SellingGeneralAndAdministration,"503,115,000","513,555,000","532,945,000","526,346,000","515,311,000","522,829,000","439,695,000","263,307,000","253,220,000","210,424,000","198,657,000","164,225,000","147,936,000","118,418,000","104,600,000","87,031,000","71,579,000","56,657,000","38,954,000","31,840,000","18,079,705","6,672,590","5,300,000"
		GeneralAndAdministrativeExpense,"492,586,000","500,300,000","521,632,000","517,428,000","504,398,000","511,410,000","430,191,000","257,245,000","248,156,000","193,072,000","181,968,000","159,696,000","143,363,000","112,864,000","98,840,000","82,467,000","67,351,000","53,090,000","37,117,000","30,260,000","17,074,982","5,730,972","4,600,000"
			SalariesAndWages,"429,489,000","420,373,000","425,575,000","438,180,000","424,830,000","430,936,000","355,379,000","209,991,000","200,946,000","179,480,000","162,875,000","126,850,000","114,600,000","112,864,000","98,840,000","82,467,000","67,351,000","53,090,000","37,117,000","30,260,000","17,074,982","5,730,972","4,600,000"
			InsuranceAndClaims,"10,833,000","11,233,000","16,094,000","15,014,000","15,508,000","13,480,000","10,998,000","6,954,000","7,308,000","10,768,000","15,095,000",,,,,,,,,,,,
			OtherGandA,,"68,694,000","79,963,000","64,234,000","64,060,000","66,994,000","63,814,000","40,300,000","39,902,000","2,824,000","3,998,000","32,846,000","28,763,000",,,,,,,,,,
		SellingAndMarketingExpense,,"13,255,000","11,313,000","8,918,000","10,913,000","11,419,000","9,504,000","6,062,000","5,064,000","17,352,000","16,689,000","4,529,000","4,573,000","5,554,000","5,760,000","4,564,000","4,228,000","3,567,000","1,837,000","1,580,000","1,004,723","941,618","700,000"
	DepreciationAmortizationDepletionIncomeStatement,"5,461,000","5,618,000","6,166,000","6,756,000","8,622,000","11,225,000","10,207,000","4,781,000","4,816,000","4,948,000","5,389,000","6,165,000","5,857,000",,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"5,461,000","5,618,000","6,166,000","6,756,000","8,622,000","11,225,000","10,207,000","4,781,000","4,816,000","4,948,000","5,389,000","6,165,000","5,857,000",,,,,,,,,,
			Amortization,"5,461,000","5,618,000","6,166,000","6,756,000","8,622,000","11,225,000","10,207,000","4,781,000","4,816,000","4,948,000","5,389,000","6,165,000","5,857,000",,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"5,461,000","5,618,000","6,166,000","6,756,000","8,622,000","11,225,000","10,207,000","4,781,000","4,816,000","4,948,000","5,389,000","6,165,000","5,857,000",,,,,,,,,,
	OtherNonInterestExpense,"67,687,000","51,768,000","50,763,000","55,461,000","46,102,000","39,137,000","36,465,000","24,422,000","31,542,000","7,481,000","75,839,000","57,115,000","21,618,000","56,597,000","40,824,000","35,332,000","28,238,000","23,779,000","18,164,000","14,153,000","7,248,484","3,221,037","2,700,000"
SpecialIncomeCharges,,"0","0","-9,324,000","-15,455,000","-45,582,000","-82,317,000","-8,836,000","-2,338,000","-41,023,000","-38,739,000","-112,225,000","4,201,000","-3,318,000","-4,773,000",,"-5,597,000",,,"-6,610,000","-1,971,603",,
	GainOnSaleOfBusiness,,,,,,,,,,"0","6,437,000",,,,,,,,,,,,
	RestructuringAndMergernAcquisition,,"0","0","9,324,000","15,313,000","45,582,000","82,317,000","8,836,000","2,338,000","360,000","6,675,000","273,000","0","3,318,000","4,773,000",,"5,597,000",,,,,,
	ImpairmentOfCapitalAssets,,,"0","0","142,000",,,,"0","359,000","0","111,952,000","982,000",,,,,,,,,,
	OtherSpecialCharges,,,,,,,,,,"40,304,000","38,501,000",,"-5,183,000",,,,,,,,,,
OtherNonOperatingIncomeExpenses,,,,,,,,,,"359,000","-6,437,000",,,,,,,,,,,,
PretaxIncome,"334,127,000","468,903,000","422,686,000","341,955,000","365,699,000","347,127,000","228,816,000","151,029,000","155,212,000","111,238,000","34,131,000","-194,303,000","73,177,000","94,931,000","131,220,000","107,540,000","66,560,000","52,496,000","34,269,000","14,956,000","14,992,877","7,554,731","6,500,000"
TaxProvision,"82,329,000","114,808,000","106,423,000","95,936,000","132,759,000","124,588,000","81,296,000","52,668,000","53,321,000","36,742,000","5,805,000","-40,937,000","22,133,000","31,663,000","46,773,000","37,805,000","23,270,000","18,377,000","12,301,000","6,406,000","6,121,483","2,680,790","2,400,000"
NetIncomeCommonStockholders,"251,798,000","354,095,000","316,247,000","245,963,000","232,815,000","222,182,000","147,036,000","97,573,000","101,209,000","74,140,000","16,067,000","-166,262,000","49,424,000","63,268,000","84,447,000","69,735,000","47,166,000","34,119,000","21,968,000","8,550,000","8,871,394","4,873,941","4,100,000"
	NetIncome,"251,798,000","354,095,000","316,263,000","246,019,000","232,940,000","222,539,000","147,520,000","98,361,000","101,891,000","74,496,000","28,326,000","-153,366,000","51,044,000","63,268,000","84,447,000","69,735,000","47,166,000","34,119,000","21,968,000","8,550,000","8,871,394","4,873,941","4,100,000"
		NetIncomeIncludingNoncontrollingInterests,"251,798,000","354,095,000","316,263,000","246,019,000","232,940,000","222,539,000","147,520,000","98,361,000","101,891,000","74,496,000","28,326,000","-153,366,000","51,044,000","63,268,000","84,447,000","69,735,000","47,166,000","34,119,000","21,968,000","8,565,000","8,871,394","4,873,941","4,100,000"
			NetIncomeContinuousOperations,"251,798,000","354,095,000","316,263,000","246,019,000","232,940,000","222,539,000","147,520,000","98,361,000","101,891,000","74,496,000","28,326,000","-153,366,000","51,044,000","63,268,000","84,447,000","69,735,000","43,290,000","34,119,000","21,968,000","8,550,000","8,871,394","4,873,941","4,100,000"
			NetIncomeDiscontinuousOperations,,,,,,,,,,,,,,,,,"3,876,000",,,,,,
		MinorityInterests,,,,,,,,,,,,,,,,,,,,"-15,000",,,
	PreferredStockDividends,,,,"56,000","125,000","357,000","484,000","788,000",,"356,000","12,192,000","12,896,000","1,620,000",,,,,,,,,,
DilutedNIAvailtoComStockholders,"251,798,000","354,095,000","316,247,000","245,963,000","232,815,000","222,182,000","147,036,000","97,573,000","101,209,000","74,140,000","16,067,000","-166,262,000","49,424,000","63,268,000","84,447,000","69,735,000","47,166,000","34,119,000","21,968,000","8,550,000","8,871,394","4,873,941","4,100,000"
BasicEPS,,"1.61","1.44","1.12","1.06","1.01","0.79","0.87","0.9","0.65","0.15","-2.36","0.82","1.06","1.61","1.57","1.32","1.21","1.04","0.46","0.62","0.64","0.56"
DilutedEPS,,"1.6","1.43","1.12","1.05","1.01","0.78","0.87","0.9","0.65","0.15","-2.36","0.82","1.05","1.59","1.55","1.3","1.19","1.03","0.45","0.61","0.63","0.55"
BasicAverageShares,,"220,339,000","220,280,000","220,251,000","220,282,000","220,327,000","186,550,000","111,938,033","111,934,679","114,219,871","107,922,560","70,399,201","60,083,788","59,686,792","52,451,553","44,417,197","35,731,818","28,197,521","21,123,077","18,586,957","14,308,700","7,615,533","7,321,429"
DilutedAverageShares,,"220,650,000","220,737,000","220,836,000","220,908,000","221,045,000","187,544,000","112,175,700","112,151,155","114,408,580","108,153,469","70,399,201","60,432,994","60,255,238","53,111,321","44,990,323","36,281,538","28,671,429","21,328,155","19,000,000","14,543,269","7,736,414","7,454,545"
InterestIncomeAfterProvisionForLoanLoss,"722,138,000","845,850,000","880,746,000","811,143,000","801,515,000","834,337,000","733,262,000","393,997,000","377,952,000","366,091,000","275,951,000","111,584,000","182,295,000","244,224,000","259,572,000","206,814,000","150,366,000","108,722,000","72,640,000","52,439,000","33,686,666","14,832,132","12,600,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"251,798,000","354,095,000","316,263,000","246,019,000","232,940,000","222,539,000","147,520,000","98,361,000","101,891,000","74,496,000","28,326,000","-153,366,000","51,044,000","63,268,000","84,447,000","69,735,000","47,166,000","34,119,000","21,968,000","8,550,000","8,871,394","4,873,941","4,100,000"
NormalizedIncome,"251,798,000","357,011,565","316,911,516","262,911,186","246,634,863","257,013,262","206,552,335","106,355,931","113,171,576","101,969,070.426","60,476,271.425","-64,785,281.483","48,113,627.834","65,479,324.267","87,518,677.572","69,735,000","46,930,236.328","34,119,000","22,286,599.784","12,390,000","9,768,293.2","4,711,963.625","3,910,769.231"
TotalMoneyMarketInvestments,"16,586,000","14,180,000","8,665,000","4,380,000","3,918,000","2,236,000","2,264,000","1,336,000","928,000","1,590,000","2,223,000","526,000",,,,,,,,,,,
ReconciledDepreciation,"5,461,000","43,286,000","52,345,000","57,968,000","59,256,000","51,593,000","33,873,000","18,267,000","16,040,000","13,151,000","9,199,000","11,649,000","7,085,000","12,765,000","14,514,000","12,142,000","8,714,000","9,579,000","4,576,000","4,891,000","2,478,304","941,274","900,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"251,798,000","354,095,000","316,263,000","246,019,000","232,940,000","222,539,000","147,520,000","98,361,000","101,891,000","74,496,000","28,326,000","-153,366,000","51,044,000","63,268,000","84,447,000","69,735,000","43,290,000","34,119,000","21,968,000","8,550,000","8,871,394","4,873,941","4,100,000"
TotalUnusualItemsExcludingGoodwill,,"-3,863,000","-867,000","-23,494,000","-21,499,000","-53,782,000","-91,523,000","-12,281,000","-17,196,000","-41,023,000","-38,739,000","-112,225,000","4,201,000","-3,318,000","-4,773,000",,"-5,597,000",,"-497,000","-6,400,000","-1,494,832","251,069","300,000"
TotalUnusualItems,,"-3,863,000","-867,000","-23,494,000","-21,499,000","-53,782,000","-91,523,000","-12,281,000","-17,196,000","-41,023,000","-38,739,000","-112,225,000","4,201,000","-3,318,000","-4,773,000",,"-5,597,000",,"-497,000","-6,400,000","-1,494,832","251,069","300,000"
TaxRateForCalcs,"0.246","0.245","0.252","0.281","0.363","0.359","0.355","0.349","0.344","0.33","0.17","0.211","0.302","0.334","0.356","0.352","0.35","0.35","0.359","0.4","0.4","0.355","0.369"
TaxEffectOfUnusualItems,"0","-946,435","-218,484","-6,601,814","-7,804,137","-19,307,738","-32,490,665","-4,286,069","-5,915,424","-13,549,929.574","-6,588,728.575","-23,644,281.483","1,270,627.834","-1,106,675.733","-1,701,322.428","0","-1,956,763.672","0","-178,400.216","-2,560,000","-597,932.8","89,091.625","110,769.231"
