name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011
MarketCap,"2,361,423,348","2,913,911,933","2,248,197,400","2,866,662,935","2,896,272,541","4,418,779,295","3,624,357,889","2,369,859,483","1,164,868,455","224,572,086"
EnterpriseValue,"5,925,728,348","6,502,837,933","5,414,495,400","6,059,952,935","6,529,998,541","6,502,330,295","4,611,500,889","2,951,085,483","1,588,787,455","361,443,086"
PeRatio,"20.742",,"9.965","16.397","472.857","41.092","44.355","66.662","44.057",
ForwardPeRatio,"11.561","13.928","10.73","13.055","13.158","22.624","27.933","32.154","23.365",
PegRatio,,,,,,,"1.398","2.142","1.557",
PsRatio,"0.746","0.948","0.75","1.011","1.04","2.568","3.609","3.607","2.218","1.406"
PbRatio,"0.958","1.204","0.839","1.142","1.28","2.645","4.088","5.08","2.693","4.159"
EnterprisesValueRevenueRatio,"1.893","2.093","1.797","2.137","2.323","3.623","4.59","4.137","3.899","1.633"
EnterprisesValueEBITDARatio,"12.196","13.349","30.889","10.903","18.69","19.407","22.273","23.879","22.51","-14.588"
