name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007
MarketCap,"13,828,069,999","37,589,289,776","33,929,229,302","39,926,495,784","36,222,760,933","39,476,560,503","40,594,452,481","23,389,142,863","10,106,142,131","6,853,398,843","10,517,517,649","8,921,405,441","8,000,648,690","4,351,240,613"
EnterpriseValue,"30,832,069,999","52,094,289,776","41,362,229,302","46,296,495,784","40,635,760,933","44,466,560,503","46,371,452,481","31,312,142,863","19,441,142,131","18,082,398,843","6,907,517,649","24,654,405,441","3,533,648,690","8,405,240,613"
PeRatio,"4.037","8.26","9.804","11.2","7.96","14.319","4.277","11.398","9.975","15.264","18",,,"2.219"
ForwardPeRatio,"6.042","7.831","7.391","9.794","9.833","8.197","10.515","9.166","4.993","3.591","5.596",,"13.245",
PegRatio,"0.683","0.734","0.579","2.57","1.539",,"2.219","1.934","0.854","1.197","1.865",,"0.921",
PsRatio,"0.31","0.838","0.794","1.009","0.951","1.013","1.052","0.631","0.275","0.197","0.334","0.335","0.236","0.371"
PbRatio,"0.966","2.495","2.476","2.829","2.873","3.816","3.301","170.724",,"5.596","17.214","36.414","9.435","0.59"
EnterprisesValueRevenueRatio,"0.683","1.108","0.931","1.123","1.025","1.092","1.149","0.829","0.53","0.515","0.218","0.879","0.156","0.439"
EnterprisesValueEBITDARatio,"6.239","5.737","5.309","5.556","4.553","4.694","13.276","6.216","5.408","5.663","2.212","19.995","-0.5","3.719"
