name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000
	OtherAssets,"4,917,000,000","4,495,000,000","4,670,000,000","8,856,000,000","8,298,000,000","8,498,000,000","4,764,000,000","4,717,700,000","386,700,000","390,800,000","25,000",,"756,611,000","164,109,000","21,037,000","124,104,000","6,803,520,000","4,763,351,000","3,356,591,000","3,327,909,000"
TotalLiabilitiesNetMinorityInterest,"5,312,000,000","4,673,000,000","4,684,000,000","7,565,000,000","7,343,000,000","7,795,000,000","4,982,000,000","5,153,500,000","4,206,200,000","4,443,100,000","4,589,525,000","5,511,468,000","4,258,458,000","3,729,147,000","3,411,820,000","2,393,384,000","3,374,981,000","2,860,218,000","2,106,674,000","1,948,594,000"
	PolicyReservesBenefits,"2,556,000,000","2,482,000,000","2,539,000,000","2,764,000,000","2,646,000,000","2,653,000,000","2,611,000,000","2,668,100,000","1,912,800,000","2,272,700,000","2,541,400,000","2,738,625,000","2,776,942,000","2,441,272,000","2,127,714,000","980,746,000","945,237,000","890,148,000","881,053,000","907,292,000"
		UnpaidLossAndLossReserve,"1,765,000,000","1,660,000,000","1,709,000,000","1,904,000,000","1,945,000,000","2,031,000,000","2,023,000,000","2,139,800,000","1,912,800,000","2,272,700,000","2,541,400,000","2,738,625,000","1,388,471,000","1,220,636,000","1,063,857,000","980,746,000","945,237,000","890,148,000","881,053,000","907,292,000"
		FuturePolicyBenefits,,,,,,,,,,,,,"1,388,471,000","1,220,636,000","1,063,857,000",,,,,
		PolicyholderFunds,"791,000,000","822,000,000","830,000,000","860,000,000","701,000,000","622,000,000","588,000,000","528,300,000",,,,,,,,,,,,
	TotalDeposits,,,,,,,,,"419,900,000","388,400,000","373,300,000","474,073,000","689,935,000","905,461,000","882,602,000","735,295,000",,,,
	PayablesAndAccruedExpenses,"448,000,000","434,000,000","512,000,000","564,000,000","499,000,000","470,000,000","575,000,000","684,300,000","821,900,000","708,600,000","702,900,000","838,898,000","823,109,000","937,687,000","790,598,000","603,705,000",,,,
		Payables,"64,000,000","55,000,000","193,000,000","156,000,000","125,000,000","131,000,000","261,000,000","339,700,000","821,900,000","253,100,000","88,600,000","75,297,000","823,109,000","937,687,000",,,,,,
			AccountsPayable,"44,000,000","35,000,000","39,000,000","75,000,000","68,000,000","81,000,000","236,000,000","185,600,000","5,600,000","57,300,000","61,700,000","66,424,000","13,890,000","937,687,000",,,,,,
			TotalTaxPayable,"20,000,000","20,000,000","154,000,000","81,000,000","57,000,000","50,000,000","25,000,000","154,100,000",,"33,600,000","26,900,000","8,873,000",,"0",,,,,,
				IncomeTaxPayable,"20,000,000","20,000,000","154,000,000","81,000,000","57,000,000","50,000,000","25,000,000","154,100,000",,"33,600,000","26,900,000","8,873,000",,"0",,,,,,
			OtherPayable,,,,,,,,,"816,300,000","162,200,000",,,"809,219,000",,,,,,,
