name,ttm,09/30/2019,09/30/2018,09/30/2017,09/30/2016,09/30/2015,09/30/2014,09/30/2013,09/30/2012,09/30/2011,09/30/2010,09/30/2009,09/30/2008,09/30/2007,09/30/2006,09/30/2005,09/30/2004,09/30/2003,09/30/2002,09/30/2001,09/30/2000,09/30/1999,09/30/1998,09/30/1997,09/30/1996,09/30/1995,09/30/1994
MarketCap,"6,504,708,000","9,396,810,000","13,633,202,594","14,409,449,896","12,168,480,000","13,220,080,000","6,661,200,000","7,293,852,251","5,108,078,558","3,430,377,566","1,937,760,223","1,823,519,511","1,528,376,349","1,097,875,713","746,232,735","547,830,476","560,985,940","509,746,557","529,622,521","369,266,293","331,867,216","504,717,568","382,525,351","685,348,812","609,834,943","527,144,715","522,364,391"
EnterpriseValue,"16,721,108,000","19,755,910,000","19,718,102,594","20,707,049,896","17,768,880,000","15,820,380,000","9,607,600,000","10,277,952,251","8,448,878,558","6,834,477,566","3,050,760,223","3,160,219,511","3,167,876,349","1,822,775,713","1,587,132,735","1,423,817,476","988,155,940","997,537,557","996,053,521","877,188,293","857,728,216","999,017,568","885,125,351","1,215,648,812","705,534,943","680,944,715","568,364,391"
PeRatio,"7.649","11.32","7.623","33.97","43.286","13.537","13.872","11.654","19.095","24.555","8.739","8.203","18.682","13.505","58.235","30.816","31.48","17.153","20.026","13.58",,"12.777","9.219","42.421","13.5","14.706","15.682"
ForwardPeRatio,"7.067","8.584","11.124","15.244","16.75","12.469","10.965","10.493","10.616","7.042",,"10.417",,,,,,,,,,,,,,,
PegRatio,"4.671",,"3.178","1.913",,"0.807","2.034","1.02","2.123","1.409",,,,,,,,,,,,,,,,,
PsRatio,"0.357","0.528","0.861","1.005","0.874","0.729","0.713","0.784","0.557","0.635","0.649","0.648","0.538","0.501","0.344","0.313","0.351","0.354","0.371","0.255","0.24","0.387","0.299","0.639","0.787","0.704","0.833"
PbRatio,"0.566","0.794","1.189","1.423","1.228","2.902","1.475","1.849","1.443","1.017","1.916","2.347","2.386","1.795","1.592","1.201","1.282","1.208","1.307","0.93","0.852","1.168","0.963","1.846","1.746","1.757","1.852"
EnterprisesValueRevenueRatio,"0.918","1.08","1.211","1.394","1.254","1.39","0.971","1.077","0.918","1.266","1.016","1.124","1.116","0.787","0.742","0.821","0.625","0.696","0.693","0.608","0.586","0.762","0.684","1.095","0.805","0.754","0.805"
EnterprisesValueEBITDARatio,"5.454","6.399","7.64","9.195","10.783","9.671","6.625","7.503","8.1","11.729","5.886","5.637","8.634","6.281","7.587","9.283","6.807","6.516","6.403","5.2","7.6","5.562","4.79","9.625","5.014","5.713","5.829"
