name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,,,,,,,,,,,,,"16,345,000","13,000,000","11,600,000","8,700,000","9,200,000","7,000,000"
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,,,,,,,,,,,,,"16,345,000","13,000,000","11,600,000","8,700,000","9,200,000","7,000,000"
OperatingIncome,"136,386,000","147,712,000","172,879,000","145,778,000","119,726,000","137,172,000","145,187,000","97,301,000","123,717,000","112,712,000","128,313,000","46,531,000","95,717,000","102,091,000","87,722,000","78,212,000","62,696,000","40,349,000","40,355,000","48,444,000","76,415,000","63,000,000","53,000,000","49,900,000","37,300,000","26,500,000"
NetNonOperatingInterestIncomeExpense,"8,194,000","8,129,000","5,896,000","2,276,000","1,122,000","1,403,000","1,133,000","679,000","716,000","1,319,000","1,391,000","1,629,000",,,,,,,,,,,,,,
	InterestIncomeNonOperating,"8,194,000","8,129,000","5,896,000","2,276,000","1,122,000","1,403,000","1,133,000","679,000","716,000","1,319,000","1,391,000","1,629,000",,,,,,,,,,,,,,
OtherIncomeExpense,"182,375,000","24,703,000","-2,322,000","-674,000","-6,213,000","-7,296,000","-2,319,000","-812,000","-9,596,000","-2,897,000","-1,592,000","2,085,000","-3,576,000","1,514,000","733,000","-1,290,000","-757,000","1,693,000","96,000","-722,000","-1,159,000","100,000","3,200,000","800,000","1,500,000","1,800,000"
	GainOnSaleOfSecurity,"-2,717,000","-1,846,000","-3,423,000","892,000","-4,632,000","-7,075,000","-2,250,000","-2,578,000","-2,246,000","-2,755,000",,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"186,595,000","26,842,000",,,,,"0","1,316,000","-6,783,000","-142,000","-1,592,000","2,085,000","-3,576,000","1,514,000","733,000","-1,290,000","-757,000","1,693,000","96,000","-722,000","-1,159,000","100,000","3,200,000","800,000","1,500,000","1,800,000"
		RestructuringAndMergernAcquisition,,,,,,,"0","-1,316,000","6,783,000",,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,"26,842,000",,,,,,,,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"-1,503,000","-293,000","1,101,000","-1,566,000","-1,581,000","-221,000","-69,000","450,000","-567,000",,,,,,,,,,,,,,,,,
PretaxIncome,"326,955,000","180,544,000","176,453,000","147,380,000","114,635,000","131,279,000","144,001,000","97,168,000","114,837,000","111,134,000","128,112,000","50,245,000","98,137,000","113,427,000","95,302,000","80,680,000","64,813,000","44,491,000","43,618,000","53,533,000","81,113,000","67,400,000","55,800,000","50,200,000","38,100,000","27,400,000"
TaxProvision,"55,369,000","18,393,000","21,396,000","94,969,000","31,901,000","36,017,000","17,668,000","16,655,000","24,700,000","17,062,000","18,996,000","33,160,000","13,310,000","6,394,000","22,594,000","19,163,000","16,203,000","11,123,000","12,213,000","17,131,000","25,956,000","21,600,000","18,400,000","16,600,000","12,600,000","10,000,000"
NetIncomeCommonStockholders,"271,586,000","162,151,000","155,057,000","52,411,000","82,734,000","95,262,000","126,333,000","80,513,000","90,137,000","94,072,000","109,116,000","17,085,000","84,827,000","107,033,000","72,708,000","61,517,000","48,610,000","33,368,000","31,405,000","36,402,000","55,157,000","45,200,000","37,400,000","33,600,000","25,500,000","17,400,000"
	NetIncome,"271,586,000","162,151,000","155,057,000","52,411,000","82,734,000","95,262,000","126,333,000","80,513,000","90,137,000","94,072,000","109,116,000","17,085,000","84,827,000","107,033,000","72,708,000","61,517,000","48,610,000","33,368,000","31,405,000","36,402,000","55,157,000","45,200,000","37,400,000","33,600,000","25,500,000","17,400,000"
		NetIncomeIncludingNoncontrollingInterests,"271,586,000","162,151,000","155,057,000","52,411,000","82,734,000","95,262,000","126,333,000","80,513,000","90,137,000","94,072,000","109,116,000","17,085,000","84,827,000","107,033,000","72,708,000","61,517,000","48,610,000","33,368,000","31,405,000","36,402,000","55,157,000","45,200,000","37,400,000","33,600,000","25,500,000","17,400,000"
			NetIncomeContinuousOperations,"271,586,000","162,151,000","155,057,000","52,411,000","82,734,000","95,262,000","126,333,000","80,513,000","90,137,000","94,072,000","109,116,000","17,085,000","84,827,000","107,033,000","72,708,000","61,517,000","48,610,000","33,368,000","31,405,000","36,402,000","55,157,000","45,800,000","37,400,000","33,600,000","25,500,000","17,400,000"
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,"-600,000",,,,
DilutedNIAvailtoComStockholders,"271,586,000","162,151,000","155,057,000","52,411,000","82,734,000","95,262,000","126,333,000","80,513,000","90,137,000","94,072,000","109,116,000","17,085,000","84,827,000","107,033,000","72,708,000","61,517,000","48,610,000","33,368,000","31,405,000","36,402,000","55,157,000","45,200,000","37,400,000","33,600,000","25,500,000","17,400,000"
BasicEPS,,,"1.17","0.4","0.64","0.74","0.99","0.65","0.74","0.79","0.933","0.147","0.72","0.9","0.607","0.52","0.413","0.289","0.271","0.32","0.489","0.404","0.338","0.305","0.229","0.165"
DilutedEPS,,,"1.16","0.4","0.64","0.74","0.99","0.64","0.73","0.78","0.92","0.147","0.713","0.88","0.593","0.507","0.393","0.276","0.262","0.302","0.458","0.387","0.326","0.296","0.229","0.165"
BasicAverageShares,,,"131,987,000","130,300,000","128,453,000","127,997,000","127,030,000","124,558,000","121,973,000","119,836,000","116,973,000","116,280,000","117,850,500","119,202,000","119,278,500","117,828,000","118,020,000","116,156,250","115,242,750","114,547,500","113,247,000","111,996,000","110,808,000","109,900,125","111,182,625","105,757,932"
DilutedAverageShares,,,"133,274,000","131,387,000","129,008,000","128,668,000","127,799,000","125,571,000","122,977,000","121,220,000","118,572,000","117,039,000","119,272,500","121,564,500","122,278,500","121,365,000","123,144,000","121,419,000","120,174,750","120,714,750","120,519,000","117,456,750","115,087,500","113,589,000","111,182,625","105,757,932"
TotalOperatingIncomeAsReported,"322,981,000","174,554,000","172,879,000","145,778,000","119,726,000","137,172,000","145,187,000","98,617,000","116,934,000","112,712,000","128,313,000","46,531,000","95,717,000","102,091,000","87,722,000","78,212,000","62,696,000","40,349,000","40,355,000","48,444,000","76,415,000","63,000,000","53,000,000","49,900,000","37,300,000","26,500,000"
TotalExpenses,"1,215,136,000","1,205,503,000","1,186,253,000","1,143,608,000","1,108,453,000","1,088,284,000","1,098,675,000","1,075,257,000","1,019,975,000","911,461,000","744,907,000","630,063,000","724,820,000","638,287,000","572,685,000","493,629,000","451,392,000","385,543,000","350,435,000","336,831,000","333,734,000","266,600,000","221,200,000","191,000,000","163,400,000","138,300,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"271,586,000","162,151,000","155,057,000","52,411,000","82,734,000","95,262,000","126,333,000","80,513,000","90,137,000","94,072,000","109,116,000","17,085,000","84,827,000","107,033,000","72,708,000","61,517,000","48,610,000","33,368,000","31,405,000","36,402,000","55,157,000","45,800,000","37,400,000","33,600,000","25,500,000","17,400,000"
NormalizedIncome,"118,847,272.934","139,654,600","158,069,240","51,875,800","86,069,040","100,426,750","128,313,000","81,560,460","97,179,620","96,524,234.096","110,471,943.799","15,729,750","87,917,998.828","105,604,345.782","72,148,778.116","62,500,601.016","49,177,752.92","32,098,259.513","31,335,879.912","36,892,954.066","55,945,122.286","45,732,047.478","35,255,197.133","33,064,541.833","24,496,062.992","16,256,934.307"
InterestIncome,"8,194,000","8,129,000","5,896,000","2,276,000","1,122,000","1,403,000","1,133,000","679,000","716,000","1,319,000","1,391,000","1,629,000",,,,,,,,,,,,,,
NetInterestIncome,"8,194,000","8,129,000","5,896,000","2,276,000","1,122,000","1,403,000","1,133,000","679,000","716,000","1,319,000","1,391,000","1,629,000",,,,,,,,,,,,,,
EBIT,"136,386,000","147,712,000","172,879,000","145,778,000","119,726,000","137,172,000","145,187,000","97,301,000","123,717,000","112,712,000","128,313,000","46,531,000","95,717,000","102,091,000","87,722,000","78,212,000","62,696,000","40,349,000","40,355,000","48,444,000","76,415,000","63,000,000","53,000,000","49,900,000","37,300,000","26,500,000"
EBITDA,"211,180,000"
ReconciledCostOfRevenue,"344,577,000","336,891,000","333,727,000","328,324,000","313,121,000","316,956,000","318,132,000","305,243,000","280,274,000","240,964,000","200,083,000","169,884,000","207,109,000","182,189,000","170,326,000","149,309,000","135,473,000","111,672,000","105,086,000","101,297,000","81,981,000","63,000,000","53,500,000","46,400,000","40,600,000","32,500,000"
ReconciledDepreciation,"74,794,000","73,541,000","70,667,000","72,695,000","73,390,000","73,329,000","70,206,000","67,974,000","58,686,000","49,897,000","37,872,000","38,365,000","37,103,000","36,605,000","34,181,000","28,553,000","25,592,000","24,774,000","20,748,000","16,802,000","16,345,000","13,000,000","11,600,000","8,700,000","9,200,000","7,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"271,586,000","162,151,000","155,057,000","52,411,000","82,734,000","95,262,000","126,333,000","80,513,000","90,137,000","94,072,000","109,116,000","17,085,000","84,827,000","107,033,000","72,708,000","61,517,000","48,610,000","33,368,000","31,405,000","36,402,000","55,157,000","45,800,000","37,400,000","33,600,000","25,500,000","17,400,000"
TotalUnusualItemsExcludingGoodwill,"183,878,000","24,996,000","-3,423,000","892,000","-4,632,000","-7,075,000","-2,250,000","-1,262,000","-9,029,000","-2,897,000","-1,592,000","2,085,000","-3,576,000","1,514,000","733,000","-1,290,000","-757,000","1,693,000","96,000","-722,000","-1,159,000","100,000","3,200,000","800,000","1,500,000","1,800,000"
TotalUnusualItems,"183,878,000","24,996,000","-3,423,000","892,000","-4,632,000","-7,075,000","-2,250,000","-1,262,000","-9,029,000","-2,897,000","-1,592,000","2,085,000","-3,576,000","1,514,000","733,000","-1,290,000","-757,000","1,693,000","96,000","-722,000","-1,159,000","100,000","3,200,000","800,000","1,500,000","1,800,000"
NormalizedEBITDA,"27,302,000","196,257,000","246,969,000","217,581,000","197,748,000","217,576,000","217,643,000","166,537,000","191,432,000","165,506,000","167,777,000","82,811,000","136,396,000","137,182,000","121,170,000","108,055,000","89,045,000","63,430,000","61,007,000","65,968,000","93,919,000","75,900,000","61,400,000","57,800,000","45,000,000","31,700,000"
TaxRateForCalcs,"0.169","0.1","0.12","0.4","0.28","0.27","0.12","0.17","0.22","0.154","0.148","0.35","0.136","0.056","0.237","0.238","0.25","0.25","0.28","0.32","0.32","0.32","0.33","0.331","0.331","0.365"
TaxEffectOfUnusualItems,"31,139,272.934","2,499,600","-410,760","356,800","-1,296,960","-1,910,250","-270,000","-214,540","-1,986,380","-444,765.904","-236,056.201","729,750","-485,001.172","85,345.782","173,778.116","-306,398.984","-189,247.08","423,259.513","26,879.912","-231,045.934","-370,877.714","32,047.478","1,055,197.133","264,541.833","496,062.992","656,934.307"
