name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
NetIncomeCommonStockholders,"397,555,000","397,555,000","-29,399,000","-91,407,000","-22,516,000","-107,979,000","-60,508,000","-19,435,000","-88,301,000","-111,484,000","-124,534,000","-153,204,000","-239,485,000","-145,280,000","-88,279,000","-77,085,688","-61,281,037","-47,059,439","-32,829,938","-6,882,724","-28,753,038","-10,237,950","-3,396,318"
	NetIncome,"397,555,000","397,555,000","-29,399,000","-91,407,000","-22,516,000","-107,979,000","-60,508,000","-19,435,000","-85,477,000","-109,224,000","-124,534,000","-153,204,000","-237,573,000","-143,166,000","-86,248,000","-67,901,045","-57,991,770","-47,059,439","-32,829,938","-6,882,724","-6,361,970","-10,237,950","-3,396,318"
		NetIncomeIncludingNoncontrollingInterests,"397,555,000","397,555,000","-29,399,000","-92,732,000","-22,896,000","-108,013,000","-60,471,000","-19,454,000","-85,451,000","-109,224,000","-124,534,000","-153,204,000","-237,573,000","-143,166,000","-86,248,000","-67,901,045","-57,056,239","-45,920,831","-31,797,275","-6,679,122","-6,361,970","-10,237,950","-3,396,318"
			NetIncomeContinuousOperations,"397,555,000","397,555,000","-28,569,000","-95,854,000","-22,853,000","-108,013,000","-60,471,000","-19,454,000","-85,451,000","-109,224,000","-124,534,000","-153,204,000","-237,573,000","-143,166,000","-86,248,000","-67,901,045","-57,991,770","-47,059,439","-32,829,938","-6,882,724","-6,361,970","-10,237,950","-3,396,318"
			NetIncomeDiscontinuousOperations,"0","0","-830,000","3,122,000",,,,,,,,,,,,,,,,,,,
		MinorityInterests,"0","0","0","1,325,000","380,000",,,,,,,,,,,,"-935,531","-1,138,608","-1,032,663","-203,602",,,
	PreferredStockDividends,,,,,,,,,"2,824,000",,,,"1,912,000","2,114,000","2,031,000","9,184,643","3,289,267",,,,"22,391,068",,
	OtherunderPreferredStockDividend,,,,,,,,,,"2,260,000",,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"397,555,000","397,555,000","-29,399,000","-91,407,000","-22,516,000","-107,979,000","-60,508,000","-19,435,000","-88,301,000","-111,484,000","-124,534,000","-153,204,000","-239,485,000","-145,280,000","-88,279,000","-77,085,688","-61,281,037","-47,059,439","-32,829,938","-6,882,724","-28,753,038","-10,237,950","-3,396,318"
BasicEPS,,,"-0.63","-2.77","-0.9","-4.5","-2.8","-0.9","-4.5","-8","-11.4","-18.2","-32.4","-23.1","-18.9","-22.4","-24","-17.4","-11.9","-2.8","-28.4","-12.9","-35.1"
DilutedEPS,,,"-0.63","-2.77","-0.9","-4.5","-2.8","-0.9","-4.5","-8","-11.4","-18.2","-32.4","-23.1","-18.9","-22.4","-24","-17.4","-11.9","-2.8","-28.4","-12.9","-35.1"
BasicAverageShares,,,"47,041,000","32,990,000","24,313,300","24,067,100","21,973,400","21,810,400","19,652,400","13,917,072","10,957,317","8,434,100","7,384,071","6,278,285","4,675,059","3,437,769","2,552,761","2,715,923","2,748,753","2,498,906","1,013,975","792,695","96,679"
DilutedAverageShares,,,"47,041,000","32,990,000","24,313,300","24,067,100","21,973,400","21,810,400","19,652,400","13,917,072","10,957,317","8,434,100","7,384,071","6,278,285","4,675,059","3,437,769","2,552,761","2,715,923","2,748,753","2,498,906","1,013,975","792,695","96,679"
TotalOperatingIncomeAsReported,"482,746,000","482,746,000","-144,783,000","-91,967,000","-17,146,000","-103,198,000","-105,273,000","-22,935,000","-57,113,000","-82,799,000","-96,355,000","-138,387,000","-235,929,000","-158,300,000","-92,822,000","-71,135,587","-57,783,603","-51,462,355","-36,327,443","-15,715,267","-11,418,684","-10,528,614","-3,344,332"
TotalExpenses,"323,669,000","323,669,000","162,729,000","101,288,000","112,966,000","137,586,000","142,206,000","104,348,000","84,674,000","92,051,000","112,968,000","145,450,000","245,738,000","177,632,000","123,391,000","94,368,933","71,469,425","64,296,634","55,749,208","33,775,266","19,102,080","10,528,615","3,344,332"
NetIncomeFromContinuingAndDiscontinuedOperation,"397,555,000","397,555,000","-29,399,000","-91,407,000","-22,516,000","-107,979,000","-60,508,000","-19,435,000","-85,477,000","-109,224,000","-124,534,000","-153,204,000","-237,573,000","-143,166,000","-86,248,000","-67,901,045","-57,991,770","-47,059,439","-32,829,938","-6,882,724","-6,361,970","-10,237,950","-3,396,318"
NormalizedIncome,"397,555,000","397,555,000","-28,569,000","-82,554,000","5,596,000","-104,481,000","-114,479,000","-29,585,000","-65,714,000","-99,019,000","-120,005,450","-153,131,200","-235,402,650","-143,185,500","-83,680,600","-68,289,308.6","-58,106,623.2","-48,249,944","-32,339,715.2","-7,805,788","-6,741,605.6","-10,243,602","-3,396,318"
InterestIncome,"26,872,000","26,872,000","8,772,000","492,000","290,000","158,000","83,000","89,000","119,000","117,000","469,000","689,000",,,,,,,,,,,
InterestExpense,"4,791,000","4,791,000","5,695,000","6,119,000","6,512,000","6,828,000","6,915,000","7,091,000","9,120,000","14,309,000","21,681,000","18,718,000",,,,,,,,,,,
NetInterestIncome,"22,081,000","22,081,000","3,077,000","-5,627,000","-6,222,000","-6,670,000","-6,832,000","-7,002,000","-9,001,000","-14,192,000","-21,212,000","-18,029,000",,,,,,,,,,,
EBIT,"512,679,000","512,679,000","-133,139,000","-89,694,000","-16,341,000","-101,185,000","-53,556,000","-12,363,000","-76,331,000","-79,332,000","-96,355,000","-135,063,000","-235,929,000","-158,300,000","-92,822,000","-71,135,587","-57,783,603","-51,462,355","-36,327,443","-15,715,267","-11,418,684","-10,528,614","-3,344,332"
EBITDA,"515,912,000"
ReconciledCostOfRevenue,,,,,"15,341,000","13,175,000","7,759,000","6,180,000","3,671,000","8,100,000","7,414,000","6,536,000","8,515,000",,,,,,,,"787,829","399,278",
ReconciledDepreciation,"3,233,000","3,233,000","3,759,000","4,278,000","9,355,000","10,042,000","9,161,000","8,202,000","9,746,000","11,124,000","12,552,000","14,526,000","14,645,000","8,931,000","8,181,000","8,977,954","11,691,573","12,269,362","8,781,712","7,202,519","5,130,725","777,387",
NetIncomeFromContinuingOperationNetMinorityInterest,"397,555,000","397,555,000","-28,569,000","-94,529,000","-22,516,000","-107,979,000","-60,508,000","-19,435,000","-85,477,000","-109,224,000","-124,534,000","-153,204,000","-237,573,000","-143,166,000","-86,248,000","-67,901,045","-57,991,770","-47,059,439","-32,829,938","-6,882,724","-6,361,970","-10,237,950","-3,396,318"
TotalUnusualItemsExcludingGoodwill,"0","0","0","-11,975,000","-28,112,000","-3,498,000","53,971,000","10,150,000","-19,763,000","-15,700,000","-6,967,000","-112,000","-3,339,000","30,000","-4,279,000","647,106","191,422","1,984,175","-817,038","1,538,440","632,726","9,420",
TotalUnusualItems,"0","0","0","-11,975,000","-28,112,000","-3,498,000","53,971,000","10,150,000","-19,763,000","-15,700,000","-6,967,000","-112,000","-3,339,000","30,000","-4,279,000","647,106","191,422","1,984,175","-817,038","1,538,440","632,726","9,420",
NormalizedEBITDA,"515,912,000","515,912,000","-129,380,000","-73,441,000","21,126,000","-87,645,000","-98,366,000","-14,311,000","-46,822,000","-52,508,000","-76,836,000","-120,425,000","-217,945,000","-149,399,000","-80,362,000","-62,804,739","-46,283,452","-41,177,168","-26,728,693","-10,051,188","-6,920,685","-9,760,647","-3,344,332"
TaxRateForCalcs,"0.217","0.217","0.27","0","0","0","0","0","0","0.35","0.35","0.35","0.35","0.35","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4"
TaxEffectOfUnusualItems,"0","0","0","0","0","0","0","0","0","-5,495,000","-2,438,450","-39,200","-1,168,650","10,500","-1,711,600","258,842.4","76,568.8","793,670","-326,815.2","615,376","253,090.4","3,768","0"
