name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001
MarketCap,"39,436,024,090","53,085,561,117","47,417,188,529","56,878,533,932","41,223,303,122","47,444,502,413","75,787,090,962","82,781,072,992","88,024,826,092","89,588,744,675","115,090,252,684","75,765,130,693","51,111,757,778","107,116,341,500","79,817,822,000","53,027,898,000","32,101,020,000","17,546,811,999","9,273,687,999","12,855,825,999"
EnterpriseValue,"72,872,264,129","88,610,866,392","77,125,406,724","86,135,953,906","71,634,432,746","78,947,598,634","103,775,040,862","116,570,013,302","119,499,379,308","107,354,128,268","131,889,507,525","82,144,163,098","59,936,583,962","115,649,341,499","83,398,224,325","57,477,021,624","35,902,080,999","21,041,138,999","12,725,687,999","13,844,140,673"
PeRatio,"51.875","16.496","75.326","32.119","28.928","22.907","17.381","15.306","12.319","16.369","15.305","13.078","12.25","20.061","18.851","30.889","22.104","13.243","21.466",
ForwardPeRatio,"15.291","11.312",,"18.484","10.256","7.452","23.866","22.026","17.953","10.65","13.158",,,,,,,,,
PegRatio,"0.905","0.575",,"0.304","0.34","0.336","4.569","9.527","1.317","0.954","1.195",,,,,,,,,
PsRatio,"0.947","0.977","0.903","1.084","0.911","0.93","1.443","1.409","1.453","1.89","2.298","2.549","2.11","3.772","4.072","3.104","2.706","2.324","1.691","2.868"
PbRatio,"4.125","5.298","5.277","4.462","3.626","6.186","5.48","4.924","3.732","3.543","4.617","5.6","4.913","9.221","7.654","6.493","4.712","3.073","1.992","2.107"
EnterprisesValueRevenueRatio,"0.072","0.088","0.074","0.084","0.073","0.088","0.122","0.148","0.154","0.161","0.217","0.208","0.173","0.37","0.359","0.315","0.267","0.246","0.22","0.337"
EnterprisesValueEBITDARatio,"0.221","0.27","0.26","0.338","0.337","0.367","0.437","0.494","0.448","0.441","0.542","0.514","0.46","0.915","0.975","1.045","0.856","0.659","0.608","1.321"
