name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
TotalRevenue,"1,012,034,869,000","1,007,347,869,000","1,038,207,681,000","1,021,633,535,000","975,412,488,000","894,216,627,000","848,261,820,000","786,101,021,000","775,069,645,000","665,301,504,000","607,855,678,000","394,711,031,000","345,654,908,000","312,356,775,000","232,373,170,000","182,289,877,055","134,310,688,650","85,665,403,968","57,890,906,920","41,081,740,882.56","29,310,830,550","15,291,374,988.42","9,413,895,000"
	OperatingRevenue,"1,012,034,869,000","1,007,347,869,000","1,038,207,681,000","1,021,633,535,000","975,412,488,000","894,216,627,000","848,261,820,000","786,101,021,000","775,069,645,000","665,301,504,000","607,855,678,000","394,711,031,000","345,654,908,000","312,356,775,000","232,373,170,000","182,289,877,055","134,310,688,650","85,665,403,968","57,890,906,920","41,081,740,882.56","29,310,830,550","15,291,374,988.42","9,413,895,000"
CostOfRevenue,"473,580,157,000","471,736,157,000","508,822,430,000","496,335,746,000","485,060,579,000","418,061,856,000","386,102,139,000","358,291,177,000","343,446,139,000","290,902,040,000","253,449,142,000","165,039,738,000","146,025,037,000","162,033,375,000","127,998,096,175","89,280,864,915","65,204,236,692","37,354,125,552","24,592,206,870","17,620,348,504.32","14,978,306,700","7,155,644,268.18","3,703,717,000"
GrossProfit,"538,454,712,000","535,611,712,000","529,385,251,000","525,297,789,000","490,351,909,000","476,154,771,000","462,159,681,000","427,809,844,000","431,623,506,000","374,399,464,000","354,406,536,000","229,671,293,000","199,629,871,000","150,323,400,000","104,375,073,825","93,009,012,140","69,106,451,958","48,311,278,416","33,298,700,050","23,461,392,378.24","14,332,523,850","8,135,730,720.24","5,710,178,000"
OperatingExpense,"380,246,177,000","380,771,177,000","389,828,080,000","425,154,486,000","380,741,599,000","334,700,511,000","305,605,431,000","273,552,088,000","274,313,319,000","219,623,996,000","202,085,127,000","125,462,338,000","104,083,724,000","64,911,387,000","45,682,658,825","59,287,789,660","45,688,829,022","30,408,767,132","20,716,882,340","17,429,389,044.48","11,508,428,700","5,964,921,010.8","10,704,145,000"
	SellingGeneralAndAdministration,"216,775,865,000","215,993,865,000","227,192,478,000","240,634,431,000","228,101,116,000","203,524,778,000","185,683,205,000","167,184,570,000","167,148,944,000","122,450,633,000","107,406,947,000","72,380,031,000","62,316,415,000","53,321,235,000","38,613,715,000","38,012,760,830","27,153,914,562","16,575,415,358","12,332,467,070","11,055,430,396.8","8,501,201,100","4,490,340,393.3","3,105,944,000"
	DepreciationAmortizationDepletionIncomeStatement,"157,608,210,000","158,915,210,000","155,712,580,000","160,174,942,000","148,525,921,000","125,735,395,000","114,993,551,000","101,534,833,000","103,584,737,000","93,997,035,000","91,071,327,000","53,082,307,000","41,767,309,000","11,590,152,000","7,392,793,825","21,279,816,195","18,534,914,460","13,833,362,965","8,342,856,830","4,446,628,721.28","3,007,227,600","1,474,580,617.5","7,598,201,000"
		DepreciationAndAmortizationInIncomeStatement,"157,608,210,000","158,915,210,000","155,712,580,000","160,174,942,000","148,525,921,000","125,735,395,000","114,993,551,000","101,534,833,000","103,584,737,000","93,997,035,000","91,071,327,000","53,082,307,000","41,767,309,000","11,590,152,000","7,392,793,825","21,279,816,195","18,534,914,460","13,833,362,965","8,342,856,830","4,446,628,721.28","3,007,227,600","1,474,580,617.5","7,598,201,000"
	OtherOperatingExpenses,,"5,862,102,000","6,923,022,000","24,345,113,000","4,114,562,000","5,440,338,000","4,928,675,000","4,832,685,000","3,579,638,000","3,176,328,000","3,606,853,000",,,,"-323,850,000","-4,787,365",,"-11,191","41,558,440","1,927,329,926.4",,,
OperatingIncome,"158,208,535,000","154,840,535,000","139,557,171,000","100,143,303,000","109,610,310,000","141,454,260,000","156,554,250,000","154,257,756,000","157,310,187,000","154,775,468,000","152,321,409,000","104,208,955,000","95,546,147,000","85,412,013,000","58,692,415,000","33,721,222,480","23,417,622,936","17,902,511,284","12,581,817,710","6,032,003,333.76","2,824,095,150","2,170,809,709.44","-4,993,967,000"
NetNonOperatingInterestIncomeExpense,"-26,067,562,000","-49,174,562,000","-33,649,651,000","-39,897,019,000","-42,013,117,000","-32,004,995,000","-33,330,825,000","-31,261,350,000","-19,137,996,000","-13,937,706,000","-12,479,196,000","-5,718,385,000","-6,536,172,000",,,,,,,,,,
	InterestIncomeNonOperating,,"6,284,672,000","10,646,169,000","2,925,648,000","4,192,595,000","4,774,894,000","7,052,271,000","2,925,834,000","5,776,600,000","6,853,900,000","4,801,539,000","1,691,929,000","2,414,390,000",,,,,,,,,,
	InterestExpenseNonOperating,,"47,571,557,000","40,275,592,000","37,652,339,000","40,425,140,000","33,512,636,000","35,164,446,000","29,147,332,000","24,914,596,000","20,791,606,000","17,280,735,000","7,410,314,000","8,950,562,000",,,,,,,,,,
	TotalOtherFinanceCost,"-15,219,323,000","7,887,677,000","4,020,228,000","5,170,328,000","5,780,572,000","3,267,253,000","5,218,650,000","5,039,852,000",,,,,,,,,,,,,,,
OtherIncomeExpense,"-85,497,985,000","15,681,015,000","-4,913,618,000","-3,149,440,000","-44,119,598,000","-53,308,832,000","-36,018,156,000","-17,629,187,000","346,177,000","-12,292,934,000","-4,723,171,000","570,877,000","-9,655,660,000","686,259,000","5,052,060,000","2,269,253,470","4,168,936,962","2,087,009,590","-3,771,428,430","-6,493,922,225.28","-3,942,166,950","-5,854,390,137.12",
	GainOnSaleOfSecurity,"-85,853,376,000","15,698,624,000","-4,913,885,000","-3,240,825,000","-44,309,548,000","-63,869,629,000","-21,218,317,000","-16,768,513,000","-415,184,000","-22,394,716,000",,,,,,,,,,,,,
	EarningsFromEquityInterest,,"-17,609,000","267,000","91,385,000","189,950,000","-1,426,696,000","-6,073,009,000","36,282,000","761,361,000","1,923,997,000","1,671,210,000",,,"54,465,000","43,180,000","-42,396,310","-92,457,450","-129,166,522","-4,041,558,290","-3,675,414,804.48",,,
	SpecialIncomeCharges,,,,"0","0","11,987,493,000","-8,726,830,000","-896,956,000",,"8,177,785,000","-6,394,381,000","570,877,000","-9,655,660,000","631,794,000","5,008,880,000","2,311,649,780","4,261,394,412","2,216,176,112","270,129,860","-2,818,507,420.8","-3,942,166,950","-5,854,390,137.12","0"
		GainOnSaleOfBusiness,,,,"0","0","11,987,493,000","-8,726,830,000","-896,956,000",,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,,"-5,862,000,000",,,,,,,,,,,,,,,,,,,,,
