name,ttm,12/31/2019,09/30/2019,06/30/2019,03/31/2019,12/31/2018,09/30/2018,06/30/2018,03/31/2018,12/31/2017,09/30/2017,06/30/2017,03/31/2017,12/31/2016,09/30/2016,06/30/2016,03/31/2016,12/31/2015,09/30/2015,06/30/2015,03/31/2015,12/31/2014,09/30/2014,06/30/2014,03/31/2014,12/31/2013,09/30/2013,06/30/2013,03/31/2013,12/31/2012,09/30/2012,06/30/2012,03/31/2012,12/31/2011,09/30/2011,06/30/2011,03/31/2011,12/31/2010,09/30/2010,06/30/2010,03/31/2010,12/31/2009,09/30/2009,06/30/2009,03/31/2009,12/31/2008,09/30/2008,06/30/2008,03/31/2008,12/31/2007,09/30/2007,06/30/2007,03/31/2007,12/31/2006,09/30/2006,06/30/2006,03/31/2006,12/31/2005,09/30/2005,06/30/2005,03/31/2005,12/31/2004,09/30/2004,06/30/2004,03/31/2004,12/31/2003,09/30/2003,06/30/2003,03/31/2003,12/31/2002,09/30/2002,06/30/2002,03/31/2002,12/31/2001,09/30/2001,06/30/2001,03/31/2001,12/31/2000,09/30/2000,06/30/2000,03/31/2000
	OtherOperatingExpenses,"30,486,000,000","-15,893,000,000","31,024,000,000","-1,122,000,000","16,477,000,000","-20,288,000,000","36,434,000,000","-4,840,000,000","14,488,000,000","-24,429,000,000","34,589,000,000","-7,772,000,000","13,991,000,000","-28,986,000,000","13,834,000,000","14,257,000,000","14,236,000,000","-25,826,000,000","12,818,000,000","12,619,000,000","12,885,000,000","-29,601,000,000","12,736,000,000","16,666,000,000","16,963,000,000","-26,544,000,000","15,918,000,000","14,998,000,000","14,475,000,000","-22,188,000,000","13,394,000,000","12,321,000,000","11,842,000,000",,"19,367,000,000","17,498,000,000","17,553,000,000","-29,968,000,000","11,910,000,000","10,687,000,000","10,290,000,000","-22,627,000,000","9,066,000,000","8,586,000,000","7,965,000,000",,,,,,,,,,,,,,,"-24,561,271.05",,"0","8,278.15","-8,278.15",,,"8,278.15","-8,278.15","8,278.15",,,,,,,,,,,,
OperatingIncome,"13,842,000,000","3,201,000,000","3,075,000,000","3,048,000,000","4,518,000,000","4,460,000,000","-2,284,000,000","7,216,000,000","3,892,000,000","4,000,000,000","-865,000,000","6,291,000,000","1,951,000,000","2,889,000,000","963,000,000","2,169,000,000","1,200,000,000","548,000,000","4,315,000,000","5,935,000,000","5,986,000,000","3,102,000,000","6,058,000,000","5,025,000,000","5,782,000,000","2,850,000,000","4,646,000,000","4,905,000,000","3,366,000,000","2,322,000,000","3,413,000,000","3,712,000,000","2,155,000,000","43,329,000,000","1,967,000,000","3,037,000,000","644,000,000","168,000,000","1,306,000,000","1,803,000,000","1,882,000,000","-422,000,000","1,925,000,000","4,824,000,000","4,694,000,000","17,782,324,000","1,995,938,951.15","2,452,871,952.11","2,690,963,111.76","2,035,148,463.6","2,805,258,064","2,849,145,502.5","2,651,948,104.8","2,425,801,815","2,404,269,806.6","2,212,575,650.34","4,413,508,000","1,787,642,852.13","2,348,902,397.25","2,038,171,589.65","1,856,077,124.1","875,174,296.15","2,134,007,732.2","2,473,486,385.55","2,498,618,848.95","1,880,149,984.3","2,355,787,648.85","1,764,487,672.5","2,513,627,134.9","-21,908,747,268.96","11,269,632,531.96","1,715,423,250","8,986,663,800","-16,213,116,309.36","7,876,168,899.6","1,313,289,295.5","6,800,869,469.1","-11,866,543,570.8","6,588,202,328.4","5,252,408,647.68","5,252,408,647.68"
NetNonOperatingInterestIncomeExpense,"-812,000,000","-130,000,000","-167,000,000","-216,000,000","-299,000,000","153,000,000","112,000,000","-39,000,000","-219,000,000","-279,000,000","-1,312,000,000","-1,014,000,000","-1,251,000,000","-1,063,000,000","-1,027,000,000","-929,000,000","-1,098,000,000","1,156,000,000","-2,478,000,000","-1,506,000,000","-1,564,000,000","-766,000,000","-1,000,000,000","-1,023,000,000","-1,551,000,000","-1,973,000,000","-898,000,000","-450,000,000","-944,000,000","-542,000,000","-881,000,000","-1,021,000,000","-905,000,000","-418,000,000","-53,000,000","-296,000,000","-477,000,000","-362,000,000","-421,000,000","-378,000,000","-446,000,000","-421,000,000","-212,000,000","-159,000,000","-153,000,000","-2,293,809,000",,,,,,,,,,,"-195,704,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestIncomeNonOperating,"1,272,000,000","339,000,000","288,000,000","352,000,000","293,000,000","407,000,000","397,000,000","453,000,000","455,000,000","483,000,000","461,000,000","417,000,000","286,000,000","432,000,000","287,000,000","208,000,000","233,000,000","201,000,000","77,000,000","90,000,000","70,000,000","73,000,000","75,000,000","58,000,000","77,000,000","37,000,000","55,000,000","56,000,000","25,000,000","59,000,000","60,000,000","70,000,000","51,000,000","50,000,000","60,000,000","61,000,000","59,000,000","80,000,000","22,000,000","22,000,000","18,000,000","26,000,000","14,000,000","25,000,000","26,000,000","117,191,000",,,,,,,,,,,"22,229,000",,,,,,,,,,,,,,,,,,,,,,,,
	InterestExpenseNonOperating,"2,016,000,000","401,000,000","475,000,000","548,000,000","592,000,000","116,000,000","394,000,000","383,000,000","674,000,000","496,000,000","1,945,000,000","1,259,000,000","1,537,000,000","1,126,000,000","1,314,000,000","1,137,000,000","1,331,000,000","-1,252,000,000","2,555,000,000","1,596,000,000","1,634,000,000","557,000,000","1,075,000,000","1,081,000,000","1,628,000,000","1,607,000,000","953,000,000","506,000,000","969,000,000","141,000,000","941,000,000","1,091,000,000","956,000,000","468,000,000","113,000,000","357,000,000","536,000,000","442,000,000","443,000,000","400,000,000","464,000,000","447,000,000","226,000,000","184,000,000","179,000,000",,,,,,,,,,,,"217,933,000",,,,,,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"68,000,000"
OtherIncomeExpense,"1,137,000,000","-1,243,000,000","691,000,000","1,104,000,000","585,000,000","-3,037,000,000","5,858,000,000","-3,389,000,000","358,000,000","-6,668,000,000","4,300,000,000","-3,036,000,000","476,000,000","-3,141,000,000","339,000,000","-77,000,000","559,000,000","1,772,000,000","-210,000,000","122,000,000","-41,000,000","-472,000,000","172,000,000","443,000,000","161,000,000","1,681,000,000","316,000,000","109,000,000","106,000,000","480,000,000","164,000,000","546,000,000","78,000,000","-42,975,000,000","239,000,000","535,000,000","66,000,000","717,000,000","96,000,000","364,000,000","44,000,000","871,000,000","1,906,000,000","-646,000,000","70,000,000","-14,563,105,000","40,498,492.45","75,806,681.46","68,983,408.96","2,936,265,790.84","1,109,040,696","-1,778,572,702.5","160,206,600","-2,155,632,505","-404,886,673.7","-687,609.56","-2,187,089,000","18,070,308.85","8,051,530.05","4,511,591.75","2,615,895.4","56,730,161.95","-3,220,200.35","21,241,732.9","2,839,405.45","-632,814,898.6","-12,408,946.85","-16,481,796.65","6,498,347.75",,,"21,048,036.6",,,,"32,909,732.7",,,,,
	GainOnSaleOfSecurity,"166,000,000"
	EarningsFromEquityInterest,"2,005,000,000","484,000,000","506,000,000","528,000,000","487,000,000","356,000,000","1,874,000,000","611,000,000","234,000,000","277,000,000","442,000,000","435,000,000","313,000,000","314,000,000","137,000,000","-461,000,000","367,000,000","67,000,000","-408,000,000","-279,000,000","-181,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-2,179,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"164,000,000","546,000,000","78,000,000","-42,975,000,000","239,000,000","535,000,000","66,000,000","717,000,000","96,000,000","364,000,000","44,000,000","871,000,000","1,906,000,000","-646,000,000","70,000,000","-14,563,105,000","40,498,492.45","75,806,681.46","68,983,408.96","2,936,265,790.84","1,109,040,696","-1,778,572,702.5","160,206,600","-2,152,580,943","-404,886,673.7","-687,609.56","-2,187,089,000","18,070,308.85","8,051,530.05","4,511,591.75","2,615,895.4","56,730,161.95","-3,220,200.35","21,241,732.9","2,839,405.45","-632,814,898.6","-12,408,946.85","-16,481,796.65","6,498,347.75",,,"21,048,036.6",,,,"32,909,732.7",,,,,
		OtherSpecialCharges,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2,187,089,000",,,,,,,,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-2,179,000,000"
	OtherNonOperatingIncomeExpenses,"1,145,000,000","286,000,000","414,000,000","347,000,000","98,000,000","472,000,000","42,000,000","-58,000,000","124,000,000","524,000,000","238,000,000","149,000,000","163,000,000","456,000,000","202,000,000","384,000,000","192,000,000","9,432,000,000","198,000,000","401,000,000","140,000,000","194,000,000","172,000,000","443,000,000","161,000,000","163,000,000","316,000,000","109,000,000","106,000,000",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"14,167,000,000","1,828,000,000","3,599,000,000","3,936,000,000","4,804,000,000","1,576,000,000","3,686,000,000","3,788,000,000","4,031,000,000","-2,947,000,000","2,123,000,000","2,241,000,000","1,176,000,000","-1,315,000,000","275,000,000","1,163,000,000","661,000,000","3,476,000,000","1,627,000,000","4,551,000,000","4,381,000,000","1,864,000,000","5,230,000,000","4,445,000,000","4,392,000,000","2,558,000,000","4,064,000,000","4,564,000,000","2,528,000,000","2,260,000,000","2,696,000,000","3,237,000,000","1,328,000,000","-64,000,000","2,153,000,000","3,276,000,000","233,000,000","523,000,000","981,000,000","1,789,000,000","1,480,000,000","28,000,000","3,619,000,000","4,019,000,000","4,611,000,000","925,410,000","2,086,971,161.71","2,564,312,846.83","2,790,167,088.96","5,022,062,557","3,947,033,792","1,191,346,794","2,812,563,907.2","306,741,302.5","2,122,367,785.8","2,035,556,165.94","2,030,715,000","1,577,114,625.32","2,213,005,517.19","1,695,365,120","1,533,113,380","670,720,547.45","1,723,568,777.05","2,036,168,277.35","2,025,241,119.35","826,217,317.05","1,927,815,572","1,334,934,469","2,016,507,671.1",,,"1,488,102,801.3",,,,"1,519,303,726.2",,,,,
TaxProvision,"2,795,000,000","298,000,000","648,000,000","728,000,000","1,121,000,000","147,000,000","807,000,000","864,000,000","1,006,000,000","-727,000,000","476,000,000","683,000,000","311,000,000","-356,000,000","115,000,000","214,000,000","181,000,000","1,095,000,000","436,000,000","725,000,000","1,217,000,000","372,000,000","1,356,000,000","1,058,000,000","1,090,000,000","524,000,000","1,007,000,000","1,146,000,000","629,000,000","617,000,000","673,000,000","814,000,000","321,000,000","-28,000,000","542,000,000","790,000,000","67,000,000","-60,000,000","239,000,000","392,000,000","351,000,000","-190,000,000","897,000,000","969,000,000","1,045,000,000","-104,430,000","540,436,713.19","682,500,071.09","768,804,523.2","812,717,937.36","969,854,968","1,021,332,534","855,240,736.8","769,063,005","729,212,990.1","623,262,097.92","641,730,000","440,871,653.94","692,601,516.09","530,844,646.9","470,198,920","285,836,241.35","531,366,170.35","631,217,215.65","627,930,790.1","394,329,675.25","527,881,069.2","235,554,758.25","730,612,962.7",,,"363,843,338.1",,,,"424,709,979.2",,,,,
NetIncomeCommonStockholders,"11,330,000,000","1,488,000,000","2,965,000,000","3,202,000,000","3,675,000,000","1,369,000,000","2,916,000,000","2,887,000,000","3,025,000,000","-2,242,000,000","1,655,000,000","1,553,000,000","862,000,000","-964,000,000","160,000,000","949,000,000","480,000,000","2,381,000,000","1,191,000,000","3,826,000,000","3,164,000,000","1,492,000,000","3,874,000,000","3,387,000,000","3,302,000,000","2,034,000,000","3,057,000,000","3,418,000,000","1,899,000,000","1,643,000,000","2,023,000,000","2,423,000,000","1,007,000,000","-36,000,000","1,611,000,000","2,486,000,000","166,000,000","583,000,000","742,000,000","1,397,000,000","1,129,000,000","218,000,000","2,722,000,000","3,050,000,000","3,566,000,000","26,921,569,000","2,573,269,315.68","2,208,587,697.53","2,021,046,964.56","4,209,327,708.88","2,976,819,016","169,428,790.5","1,957,222,800","-460,220,867.5","1,392,499,319.8","1,412,054,204.22","1,387,668,000","1,136,000,747.89","1,520,412,093.09","1,164,520,473.1","1,062,914,460","384,884,306.1","1,192,202,606.7","1,404,959,339.85","1,397,310,329.25","431,887,641.8","1,399,934,502.8","1,099,379,710.75","1,285,894,708.4","1,162,353,440.52","1,154,850,847.02","1,124,259,463.2","1,124,366,400","1,136,797,529.76","1,130,716,370.4","1,094,593,747","1,094,726,157","1,529,074,536","1,530,020,507.4","85,611,903.36","85,611,903.36"
	NetIncome,"11,330,000,000","1,488,000,000","2,965,000,000","3,202,000,000","3,675,000,000","1,369,000,000","2,916,000,000","2,887,000,000","3,025,000,000","-2,242,000,000","1,655,000,000","1,553,000,000","862,000,000","-964,000,000","160,000,000","949,000,000","480,000,000","2,381,000,000","1,191,000,000","3,826,000,000","3,164,000,000","1,492,000,000","3,874,000,000","3,387,000,000","3,302,000,000","2,034,000,000","3,057,000,000","3,418,000,000","1,899,000,000","1,643,000,000","2,023,000,000","2,423,000,000","1,007,000,000","-36,000,000","1,611,000,000","2,486,000,000","166,000,000","583,000,000","742,000,000","1,397,000,000","1,129,000,000","218,000,000","2,722,000,000","3,050,000,000","3,566,000,000","26,921,569,000","2,573,269,315.68","2,208,587,697.53","2,021,046,964.56","4,209,327,708.88","2,976,819,016","169,428,790.5","1,957,222,800","-460,220,867.5","1,392,499,319.8","1,412,054,204.22","1,387,668,000","1,136,000,747.89","1,520,412,093.09","1,164,520,473.1","1,062,914,460","384,884,306.1","1,192,202,606.7","1,404,959,339.85","1,397,310,329.25","431,887,641.8","1,399,934,502.8","1,099,379,710.75","1,285,894,708.4","1,162,353,440.52","1,154,850,847.02","1,124,259,463.2","1,124,366,400","1,136,797,529.76","1,130,716,370.4","1,094,593,747","1,094,726,157","1,529,074,536","1,530,020,507.4","85,611,903.36","85,611,903.36"
