name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992
		OtherIncomeExpense,"2,713,000","3,495,000","4,028,000","2,886,000","3,572,000","6,300,000","5,820,000","6,235,000","5,790,000","4,397,000","8,606,000","104,715,000","722,649,000","-1,147,263,000","36,913,000","34,421,000","79,421,000","151,411,000","128,651,000","82,787,000","7,438,000","11,349,000","10,623,000","5,007,000","3,796,000","28,500,000","24,400,000","25,600,000","16,400,000"
TotalExpenses,"678,257,000","677,962,000","588,820,000","874,894,000","754,766,000","755,424,000","665,529,000","966,042,000","1,261,897,000","1,579,331,000","1,997,143,000","1,555,658,000","2,482,165,000","2,269,966,000","514,677,000","557,812,000","638,461,000","831,665,000","550,814,000","441,670,000","262,964,000","333,345,000","207,142,000","174,817,000","140,021,000","23,400,000","22,500,000","18,100,000","13,400,000"
	LossAdjustmentExpense,,,,,,,,"1,901,000","41,000","1,296,521,000","1,753,865,000","1,399,078,000","2,314,125,000",,,,,,,,,,,,,,,,
		NetPolicyholderBenefitsAndClaims,,,,,,,,"1,901,000","41,000","1,296,521,000","1,753,865,000","1,399,078,000","2,314,125,000",,,,,,,,,,,,,,,,
	PolicyAcquisitionExpense,"26,834,000","25,314,000","25,265,000","24,277,000","23,480,000","22,424,000","24,446,000","41,664,000","61,876,000","52,763,000","53,469,000","266,804,000","391,893,000","113,176,000","111,609,000","115,851,000","121,830,000","128,518,000","100,818,000","84,262,000","51,471,000","58,777,000","36,139,000","31,287,000","26,850,000","23,400,000","22,500,000","18,100,000","13,400,000"
	FeesandCommissionExpense,"106,308,000","108,324,000","98,124,000","104,599,000","114,174,000","89,963,000","43,605,000",,,,,,,,,,,,,,,,,,,,,,
	DepreciationAndAmortizationInIncomeStatement,"21,080,000","22,288,000","12,429,000","27,671,000","13,221,000","12,986,000","8,648,000",,,,,,,,,,,,,,,,,,,,,,
		Amortization,"21,080,000","22,288,000","12,429,000","27,671,000","13,221,000","12,986,000","8,648,000",,,,,,,,,,,,,,,,,,,,,,
	NetNonOperatingInterestIncomeExpense,"-52,807,000","-56,310,000","-61,490,000","-62,761,000","-81,132,000","-91,102,000","-90,464,000","-74,618,000","-51,832,000","-61,394,000","-41,777,000","-46,010,000","-53,514,000","-53,068,000","-48,149,000","-43,043,000","-34,660,000","-37,542,000","-28,824,000","-17,803,000",,,,,,,,,
		InterestExpenseNonOperating,"52,807,000","56,310,000","61,490,000","62,761,000","81,132,000","91,102,000","90,464,000","74,618,000","51,832,000","61,394,000","41,777,000","46,010,000","53,514,000","53,068,000","48,149,000","43,043,000","34,660,000","37,542,000","28,824,000","17,803,000",,,,,,,,,
	IncomefromAssociatesandOtherParticipatingInterests,,,,,,,,"1,000","-13,000",,,,,,,,,,,,,,,,,,,,
	SpecialIncomeCharges,"-21,375,000","-27,566,000","-6,053,000","-253,111,000","-75,075,000","-94,207,000",,"0","7,708,000",,,,"0",,,,,"4,139,000","-12,989,000","-5,777,000","0","-37,766,000",,,,,,,
		RestructuringAndMergernAcquisition,"4,577,000","0","6,053,000","17,268,000",,,,,,,,,"0",,,,,,,"0","0","37,766,000",,,,,,,
		ImpairmentOfCapitalAssets,,"4,828,000","0","184,374,000",,,,,,,,,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,,"22,738,000",,"51,469,000","75,075,000","94,207,000",,,"-7,708,000",,,,,,,,,,,"5,777,000",,,,,,,,,
	OtherOperatingExpenses,"443,662,000","438,160,000","385,459,000","402,475,000","447,684,000","444,742,000","498,366,000","851,662,000","1,155,843,000","168,653,000","148,032,000","-156,234,000","-277,367,000","2,103,722,000","354,919,000","398,918,000","481,971,000","669,744,000","408,183,000","333,828,000","211,493,000","236,802,000","171,003,000","143,530,000","113,171,000",,,,
PretaxIncome,"814,150,000","848,993,000","684,186,000","346,737,000","483,686,000","437,829,000","407,156,000","-207,055,000","-444,197,000","368,512,000","-1,579,678,000","-242,280,000","-674,129,000","-2,068,915,000","813,269,000","740,339,000","725,592,000","531,479,000","601,276,000","505,531,000","352,470,000","219,466,000","125,824,000","102,493,000","82,575,000","0","0","0","0"
TaxProvision,"172,337,000","176,684,000","78,175,000","225,649,000","175,433,000","156,290,000","-852,418,000","-10,070,000","7,271,000","66,362,000","226,189,000","-94,401,000","-263,550,000","-778,616,000","231,097,000","217,485,000","206,939,000","145,578,000","174,107,000","145,112,000","103,532,000","71,328,000","34,770,000","27,526,000","20,354,000","17,400,000","15,200,000","14,100,000","10,600,000"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,,"33,226,000","59,797,000",,,,,,"-2,475,000","-3,300,000","-3,300,000","-3,300,000","-3,300,000",,,"68,200,000","56,300,000","48,200,000","32,400,000"
NetIncomeCommonStockholders,"641,813,000","672,309,000","606,011,000","121,088,000","308,253,000","286,924,000","959,517,000","-196,985,000","-451,468,000","302,150,000","-1,805,867,000","-147,879,000","-410,579,000","-1,290,299,000","582,172,000","522,854,000","518,653,000","385,901,000","421,691,000","357,119,000","245,638,000","144,838,000","87,754,000","74,967,000","62,221,000","50,800,000","41,100,000","35,800,000","21,800,000"
	NetIncome,"641,813,000","672,309,000","606,011,000","121,088,000","308,253,000","286,924,000","959,517,000","-196,985,000","-451,468,000","302,150,000","-1,805,867,000","-147,879,000","-410,579,000","-1,290,299,000","582,172,000","522,854,000","518,653,000","385,901,000","427,169,000","360,419,000","248,938,000","148,138,000","91,054,000","74,967,000","62,221,000","50,800,000","41,100,000","35,800,000","21,800,000"
		NetIncomeIncludingNoncontrollingInterests,"641,813,000","672,309,000","606,011,000","121,088,000","308,253,000","286,924,000","959,517,000","-196,985,000","-451,468,000","302,150,000","-1,805,867,000","-147,879,000","-410,579,000","-1,290,299,000","582,172,000","522,854,000","518,653,000","385,901,000","427,169,000","360,419,000","248,938,000","148,138,000","91,054,000","74,967,000","62,221,000","50,800,000","41,100,000","35,800,000","21,800,000"
			NetIncomeContinuousOperations,"641,813,000","672,309,000","606,011,000","121,088,000","308,253,000","281,539,000","1,259,574,000","-196,985,000","-451,468,000","302,150,000","-1,805,867,000","-147,879,000","-410,579,000","-1,290,299,000","582,172,000","522,854,000","518,653,000","385,901,000","424,694,000","357,119,000","245,638,000","144,838,000","87,754,000","74,967,000","62,221,000","50,800,000","41,100,000","34,100,000","21,800,000"
			NetIncomeDiscontinuousOperations,,,,"0","0","5,385,000","-300,057,000",,,,,,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1,700,000",
	PreferredStockDividends,,,,,,,,,,,,,,,,,,,"2,475,000","3,300,000","3,300,000","3,300,000","3,300,000",,,,,,
	OtherunderPreferredStockDividend,,,,,,,,,,,,,,,,,,,"3,003,000",,,,,,,,,,
AverageDilutionEarnings,,,"0","-215,000","5,816,000","14,758,000","14,372,000",,,,,,,,,,,,,,,,,,,,,,
DilutedNIAvailtoComStockholders,"641,813,000","672,309,000","606,011,000","120,873,000","314,069,000","301,682,000","973,889,000","-196,985,000","-451,468,000","302,150,000","-1,805,867,000","-147,879,000","-410,579,000","-1,290,299,000","582,172,000","522,854,000","518,653,000","385,901,000","421,691,000","357,119,000","245,638,000","144,838,000","87,754,000","74,967,000","62,221,000","50,800,000","41,100,000","35,800,000","21,800,000"
BasicEPS,,,"2.83","0.56","1.46","1.44","5.2","-1.138","-3.406","2.283","-15.74","-1.805","-5.12","-16.22","7.16","6.1","5.57","4.13","4.47","3.95","3.265","1.96","1.935","1.595","1.275","1.045","0.855","0.735","0.7"
DilutedEPS,,,"2.77","0.55","1.37","1.22","4.16","-1.18","-3.41","2.26","-15.74","-1.805","-5.12","-16.22","7.08","5.91","5.33","4.08","4.41","3.88","3.22","1.915","1.86","1.53","1.275","1.045","0.85","0.735","0.7"
BasicAverageShares,,,"214,267,000","215,321,000","211,789,000","199,910,000","184,551,000","173,099,515","132,533,000","132,372,000","114,697,000","81,937,000","80,258,000","79,556,000","81,338,000","85,637,000","93,062,000","93,531,000","94,306,000","90,474,000","75,233,691","73,896,939","45,350,904","47,001,254","48,800,784","48,612,440","48,070,175","48,707,483","44,800,000"
DilutedAverageShares,,,"218,553,000","220,406,000","229,258,000","246,332,000","233,902,000","173,099,515","132,533,000","133,863,000","114,697,000","82,155,000","80,258,000","79,556,000","82,261,000","88,746,000","97,908,000","94,643,000","95,706,000","91,958,000","76,285,093","75,633,420","47,179,570","48,998,039","48,877,005","48,612,440","48,352,941","48,707,483","44,800,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"641,813,000","672,309,000","606,011,000","121,088,000","308,253,000","286,924,000","959,517,000","-196,985,000","-451,468,000","302,150,000","-1,805,867,000","-147,879,000","-410,579,000","-1,290,299,000","582,172,000","522,854,000","518,653,000","385,901,000","427,169,000","360,419,000","248,938,000","148,138,000","91,054,000","74,967,000","62,221,000","50,800,000","41,100,000","34,100,000","21,800,000"
NormalizedIncome,"641,813,000","694,141,272","611,373,958","272,954,600","356,075,775","342,114,101","1,259,574,000","-196,985,000","-456,478,200","302,150,000","-1,805,867,000","-147,879,000","-410,579,000","-1,290,299,000","582,172,000","522,854,000","518,653,000","382,895,718.062","436,396,872.293","364,537,719.847","248,938,000","173,629,783.274","91,054,000","74,967,000","62,221,000","50,800,000","41,100,000","34,100,000","21,800,000"
EBIT,"866,957,000","905,303,000","745,676,000","409,498,000","564,818,000","528,931,000","497,620,000","-132,437,000","-392,365,000","429,906,000","-1,537,901,000","-196,270,000","-620,615,000","-2,015,847,000","861,418,000","783,382,000","760,252,000","569,021,000","630,100,000","523,334,000",,,,,,,,,
ReconciledDepreciation,"21,080,000","72,727,000","69,090,000","85,835,000","71,016,000","81,625,000","65,949,000","80,136,000","72,389,000","63,120,000","39,789,000","20,080,000","16,188,000","19,334,000","36,996,000","34,040,000","27,956,000","17,310,000","796,000","2,486,000","54,629,000","58,800,000","36,100,000","31,300,000","26,900,000","23,400,000","22,500,000","18,100,000","13,400,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"641,813,000","672,309,000","606,011,000","121,088,000","308,253,000","281,539,000","1,259,574,000","-196,985,000","-451,468,000","302,150,000","-1,805,867,000","-147,879,000","-410,579,000","-1,290,299,000","582,172,000","522,854,000","518,653,000","385,901,000","427,169,000","360,419,000","248,938,000","148,138,000","91,054,000","74,967,000","62,221,000","50,800,000","41,100,000","34,100,000","21,800,000"
TotalUnusualItemsExcludingGoodwill,"-21,375,000","-27,566,000","-6,053,000","-253,111,000","-75,075,000","-94,207,000",,"0","7,708,000",,,,"0",,,,,"4,139,000","-12,989,000","-5,777,000","0","-37,766,000",,,,,,,
TotalUnusualItems,"-21,375,000","-27,566,000","-6,053,000","-253,111,000","-75,075,000","-94,207,000",,"0","7,708,000",,,,"0",,,,,"4,139,000","-12,989,000","-5,777,000","0","-37,766,000",,,,,,,
TaxRateForCalcs,"0.212","0.208","0.114","0.4","0.363","0.357","0.35","0.049","0.35","0.18","0.35","0.39","0.391","0.376","0.284","0.294","0.285","0.274","0.29","0.287","0.294","0.325","0.276","0.269","0.246","0","0","0","0"
TaxEffectOfUnusualItems,"0","-5,733,728","-690,042","-101,244,400","-27,252,225","-33,631,899","0","0","2,697,800","0","0","0","0","0","0","0","0","1,133,718.062","-3,761,127.707","-1,658,280.153","0","-12,274,216.726","0","0","0","0","0","0","0"
InterestExpense,"52,807,000","56,310,000","61,490,000","62,761,000","81,132,000","91,102,000","90,464,000","74,618,000","51,832,000","61,394,000","41,777,000","46,010,000","53,514,000","53,068,000","48,149,000","43,043,000","34,660,000","37,542,000","28,824,000","17,803,000",,,,,,,,,
