name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990,12/31/1989
TotalAssets,"169,369,000,000","146,069,000,000","142,193,000,000","142,177,000,000","141,082,000,000","138,706,000,000","130,443,000,000","121,894,000,000","116,967,000,000","111,007,000,000","113,380,000,000","119,764,000,000","110,962,000,000","100,669,000,000","105,225,000,000","94,456,000,000","91,143,000,000","80,894,000,000","71,026,000,000","45,857,000,000","41,589,000,000","28,921,800,000","21,375,100,000","20,549,000,000","17,052,900,000","14,957,000,000","11,966,000,000","10,213,300,000","8,826,100,000","7,955,800,000","7,143,000,000"
	CashCashEquivalentsAndFederalFundsSold,"3,278,000,000","2,681,000,000","2,514,000,000","2,392,000,000","2,540,000,000","3,091,000,000","3,178,000,000","2,441,000,000","2,663,000,000","2,159,000,000","2,318,000,000","2,739,000,000","2,687,000,000","2,737,000,000","3,078,000,000","2,561,000,000","2,359,000,000","1,891,000,000","2,301,000,000","985,000,000","1,213,000,000","819,900,000","720,100,000","808,900,000","628,500,000","695,000,000","580,900,000","566,700,000","693,400,000","900,700,000","727,600,000"
		CashAndCashEquivalents,"3,278,000,000","2,681,000,000","2,514,000,000","2,392,000,000","2,540,000,000","3,091,000,000","3,178,000,000","2,441,000,000","2,663,000,000","2,159,000,000","2,318,000,000","2,739,000,000","2,687,000,000","2,737,000,000","3,078,000,000","2,561,000,000","2,359,000,000","1,891,000,000","2,301,000,000","985,000,000","1,213,000,000","819,900,000","720,100,000","808,900,000","628,500,000","695,000,000","580,900,000","566,700,000","523,400,000","641,200,000","482,300,000"
			CashEquivalents,,,,,,,,,,,,,,,,,,,,,,,,,,,,"565,900,000","501,200,000","564,200,000","453,400,000"
			CashAndDueFromBanks,"3,278,000,000","2,681,000,000","2,514,000,000","2,392,000,000","2,540,000,000","3,091,000,000","3,178,000,000","2,441,000,000","2,663,000,000","2,159,000,000","2,318,000,000","2,739,000,000","2,687,000,000","2,737,000,000","3,078,000,000","2,561,000,000","2,359,000,000","1,891,000,000","2,301,000,000","985,000,000","1,213,000,000","819,900,000","720,100,000","808,900,000","628,500,000","695,000,000","580,900,000","800,000","22,200,000","77,000,000","28,900,000"
		MoneyMarketInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170,000,000","259,500,000","245,300,000"
			FederalFundsSoldAndSecuritiesPurchaseUnderAgreementsToResell,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"170,000,000","259,500,000","245,300,000"
	CustomerAcceptances,,,,,,,"763,000,000","398,000,000",,,,,,,,,,,,,,,,,,,,,,,
	OtherRealEstateOwned,"64,000,000","48,000,000","54,000,000","84,000,000","155,000,000","236,000,000","306,000,000","329,000,000",,,,,,,,,,,,,,,,,,,,,,,
	BankOwnedLifeInsurance,"1,960,000,000","1,760,000,000","1,720,000,000","1,681,000,000","1,651,000,000","1,623,000,000","1,587,000,000","1,547,000,000",,,,,,,,,,,,,,,,,,,,,,,
	SecuritiesAndInvestments,"40,585,000,000","36,802,000,000","37,016,000,000","36,062,000,000","33,927,000,000","32,554,000,000","25,951,000,000","19,776,000,000","17,642,000,000","17,576,000,000","22,292,000,000","17,857,000,000","11,796,000,000","13,103,000,000","22,430,000,000","25,019,000,000","29,457,000,000","25,828,000,000","20,748,000,000","15,827,000,000","13,172,000,000","8,539,200,000","6,498,700,000","6,445,300,000","4,338,300,000","3,637,000,000","2,306,100,000","1,933,000,000","2,063,800,000","1,355,000,000","1,059,200,000"
		TradingSecurities,"297,000,000","287,000,000","862,000,000","410,000,000","386,000,000","360,000,000","343,000,000","207,000,000","177,000,000","294,000,000","355,000,000","1,191,000,000","171,000,000","187,000,000","117,000,000","77,000,000","55,000,000",,,,,,,,,,,,,,
		AvailableForSaleSecurities,"2,293,000,000","1,842,000,000","1,557,000,000","1,689,000,000","1,756,000,000","1,685,000,000","1,687,000,000","1,657,000,000","15,362,000,000","15,414,000,000","18,213,000,000","12,728,000,000","11,625,000,000","12,916,000,000","22,313,000,000","24,942,000,000","29,402,000,000","25,828,000,000","20,748,000,000","15,827,000,000","13,172,000,000","8,539,200,000","6,498,700,000","6,445,300,000","4,338,300,000","3,637,000,000","2,306,100,000","1,933,000,000","2,063,800,000","1,355,000,000","1,059,200,000"
		HeldToMaturitySecurities,"17,000,000","18,000,000","24,000,000","26,000,000","70,000,000","187,000,000","208,000,000","284,000,000","322,000,000","353,000,000","355,000,000","360,000,000",,,,,,,,,,,,,,,,,,,
		OtherShortTermInvestments,"37,978,000,000","34,655,000,000","34,573,000,000","33,937,000,000","31,715,000,000","30,322,000,000","23,713,000,000","17,628,000,000","1,781,000,000","1,515,000,000","3,369,000,000","3,578,000,000",,,,,,,,,,,,,,,,,,,
	LongTermEquityInvestment,"0","420,000,000","219,000,000","414,000,000","360,000,000","394,000,000","423,000,000","563,000,000",,,,,,,,,,,,,,,,,,,,,,,
	DerivativeAssets,"1,673,000,000","1,114,000,000","823,000,000","1,057,000,000","1,852,000,000","2,080,000,000","1,553,000,000","1,972,000,000",,,,,,,,,,,,,,,,,,,,,,,
	NetLoan,"109,756,000,000","94,769,000,000","91,266,000,000","91,596,000,000","92,213,000,000","90,023,000,000","87,976,000,000","86,867,000,000","81,717,000,000","76,703,000,000","75,097,000,000","82,808,000,000","83,645,000,000","74,732,000,000","69,181,000,000","59,095,000,000","53,419,000,000","48,603,000,000","43,104,000,000","26,122,000,000","24,894,000,000","18,004,200,000","13,237,800,000","12,327,500,000","11,513,300,000","10,130,500,000","8,676,000,000","7,360,100,000","5,716,300,000","5,412,000,000","5,083,900,000"
		GrossLoan,"110,958,000,000","95,872,000,000","92,462,000,000","92,849,000,000","93,485,000,000","91,345,000,000","89,558,000,000","88,721,000,000","83,972,000,000","79,707,000,000","78,846,000,000","85,595,000,000","84,582,000,000","76,749,000,000","71,238,000,000","61,238,000,000","55,616,000,000","50,548,000,000","44,639,000,000","27,489,000,000","26,184,000,000","18,960,300,000","13,985,800,000","12,963,000,000","12,016,700,000","10,518,600,000","8,965,700,000","7,593,900,000","5,911,800,000","5,608,300,000","5,282,800,000"
			LoansHeldForSale,"1,400,000,000","607,000,000","492,000,000","751,000,000","903,000,000","1,261,000,000","944,000,000","2,939,000,000","2,954,000,000","2,216,000,000","2,067,000,000","1,452,000,000",,,,,,,,,,,,,,,,,,,
			CommercialLoan,"53,905,000,000","47,940,000,000","45,238,000,000","45,650,000,000","45,985,000,000","44,485,000,000","42,941,000,000","39,587,000,000","45,472,000,000","43,462,000,000","44,805,000,000","50,479,000,000",,,,,,,,,,,,,,,,,,,
			ConsumerLoan,"16,793,000,000","13,788,000,000","12,970,000,000","12,900,000,000","14,409,000,000","14,856,000,000","14,642,000,000","14,359,000,000","35,546,000,000","25,073,000,000","9,775,000,000","9,716,000,000",,,,,,,,,,,,,,,,,,,
			MortgageLoan,"38,860,000,000","33,537,000,000","33,762,000,000","33,548,000,000","32,188,000,000","30,743,000,000","31,031,000,000","31,836,000,000","10,672,000,000","8,956,000,000","8,035,000,000","9,385,000,000",,,,,,,,,,,,,,,,,,,
			OtherLoanAssets,,,,,,,,,,"13,409,000,000","14,164,000,000","14,563,000,000","84,582,000,000","76,749,000,000","71,238,000,000","61,238,000,000","55,616,000,000","50,548,000,000","44,639,000,000","27,489,000,000","26,184,000,000","18,960,300,000","13,985,800,000","12,963,000,000","12,016,700,000","10,518,600,000","8,965,700,000","7,593,900,000","5,911,800,000","5,608,300,000","5,282,800,000"
		AllowanceForLoansAndLeaseLosses,"1,202,000,000","1,103,000,000","1,196,000,000","1,253,000,000","1,272,000,000","1,322,000,000","1,582,000,000","1,854,000,000","2,255,000,000","3,004,000,000","3,749,000,000","2,787,000,000","937,000,000","771,000,000","744,000,000","713,000,000","770,000,000","683,000,000","624,000,000","383,000,000","367,000,000","266,900,000","200,900,000","187,300,000","177,400,000","155,900,000","135,100,000","114,800,000","90,300,000","85,000,000","80,000,000"
		UnearnedIncome,,,,,,,,,,,,,,"-1,246,000,000","-1,313,000,000","-1,430,000,000","-1,427,000,000","-1,262,000,000","-911,000,000","-984,000,000","-923,000,000","-689,200,000","-547,100,000","-448,200,000","-326,000,000","-232,200,000","-154,600,000","-119,000,000","-105,200,000","-111,300,000","-118,900,000"
	Receivables,"3,079,000,000","2,457,000,000","2,312,000,000","2,673,000,000","1,982,000,000","1,871,000,000","1,806,000,000","1,534,000,000",,,,,"2,456,000,000","1,979,000,000","511,000,000","397,000,000","415,000,000","569,000,000","618,000,000","390,000,000","321,000,000","282,600,000","178,800,000","182,900,000","134,000,000","114,000,000","92,800,000","76,000,000","76,100,000","84,500,000","79,900,000"
		AccountsReceivable,"2,702,000,000","2,401,000,000","2,141,000,000","2,508,000,000","1,982,000,000","1,764,000,000","1,794,000,000","1,524,000,000",,,,,"564,000,000","533,000,000","511,000,000","397,000,000",,,,,,,"178,800,000","182,900,000","134,000,000","114,000,000","92,800,000",,,,
			GrossAccountsReceivable,,,,,,,,,,,,,"564,000,000","533,000,000","511,000,000","397,000,000",,,,,,,"178,800,000","182,900,000","134,000,000","114,000,000","92,800,000",,,,
		OtherReceivables,"377,000,000","56,000,000","171,000,000","165,000,000",,"107,000,000","12,000,000","10,000,000",,,,,"1,892,000,000","1,446,000,000",,,,,,,,,,,,,,,,,
	PrepaidAssets,"101,000,000","93,000,000","87,000,000","83,000,000","101,000,000","97,000,000","94,000,000","80,000,000",,,,,,,,,,,,,,,,,,,,,,,
	NetPPE,"3,316,000,000","2,379,000,000","2,649,000,000","2,803,000,000","2,946,000,000","3,193,000,000","3,261,000,000","3,123,000,000","2,944,000,000","2,868,000,000","2,899,000,000","2,957,000,000","2,576,000,000","2,142,000,000","1,726,000,000","1,619,000,000","1,828,000,000","891,000,000","833,000,000","521,000,000","482,000,000","330,800,000","251,900,000","231,400,000","196,000,000","176,900,000","156,100,000","120,700,000","111,800,000","108,100,000","102,400,000"
		GrossPPE,"6,205,000,000","5,164,000,000","5,364,000,000","5,370,000,000","5,412,000,000","5,550,000,000","5,427,000,000","5,101,000,000","4,806,000,000","4,650,000,000","4,646,000,000","4,539,000,000",,,,,,,,,,,,,,,,,,,
			LandAndImprovements,"647,000,000","611,000,000","661,000,000","692,000,000","740,000,000","816,000,000","838,000,000","841,000,000","834,000,000","797,000,000","748,000,000","743,000,000",,,,,,,,,,,,,,,,,,,
