name,ttm,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998,03/31/1997,03/31/1996,03/31/1995,03/31/1994,03/31/1993,03/31/1992,03/31/1991,03/31/1990,03/31/1989,03/31/1988,03/31/1987,03/31/1986
MarketCap,"4,396,978,413","17,252,520,035","28,720,201,068","9,745,468,396","4,748,113,503","9,207,519,893","8,853,655,102","7,392,611,233","4,646,716,981","7,557,545,446","8,370,492,248","5,581,258,158","6,164,060,839","9,035,066,766","10,401,770,552","8,766,839,391","7,575,658,382","6,078,952,816","8,685,245,227","5,457,896,185","13,254,080,944","8,782,618,320","8,633,790,000","4,758,416,718","3,943,167,280","2,724,123,296","1,894,715,000","1,320,621,446","1,127,054,534","1,072,450,338","725,274,781","772,112,538","732,714,333","874,142,247","465,987,334"
EnterpriseValue,"12,327,978,413","22,337,520,035","34,334,201,068","11,557,468,396","5,587,113,503","9,538,519,893","9,531,655,102","7,823,611,233","6,477,716,981","8,299,545,446","9,330,492,248","7,518,458,158","8,938,860,839","10,317,966,766","10,573,170,552","9,145,239,391","9,332,558,382","8,259,052,816","11,027,245,227","7,568,796,185","13,895,271,944","9,170,818,320","9,124,090,000","5,308,416,718","4,410,067,280","3,016,523,296","2,091,715,000","1,521,121,446","1,401,054,534","1,198,450,338","824,274,781","784,312,538","767,214,333","911,542,247","521,287,334"
PeRatio,,"10.827","32.853",,"17.911","310.857","13.486","36.467",,"10.805","10.32","5.04","12.747","26.328","18.094","17.703","14.665","12.815","51.786","13.423","33.386","26.155","33.537","25.254","29.695","23.625","37.245","16.961","16.576","15.61","12.432","14.811","17.029","27.024","20.602"
ForwardPeRatio,"3.494","7.369","11.087","20.202","12.077","13.298","11.862","14.409","8.881","8.889",,,,,,,,,,,,,,,,,,,,,,,,,
PegRatio,,"1.206","0.506","1.413",,"1.298","0.835","37.9",,"0.953",,,,,,,,,,,,,,,,,,,,,,,,,
PsRatio,"0.227","0.771","1.246","1.313","0.44","0.763","0.662","0.486","0.292","0.476","0.523","0.335","0.421","0.619","0.683","0.626","0.515","0.497","0.755","0.544","1.435","1.165","1.323","0.865","0.972","0.775","0.718","0.534","0.535","0.632","0.501","0.596","0.643","0.844","0.587"
PbRatio,"0.503","1.566","2.235","5.113","2.143","2.765","2.394","2.229","1.457","1","1.286","1.013","1.129","1.439","1.536","1.35","1.376","1.32","2.498","1.654","4.354","3.66","4.314","2.85","3.129","2.372","2.352","1.899","1.857","2.122","1.675","1.987","2.202","3.069","2.179"
EnterprisesValueRevenueRatio,"0.615","1.076","1.398","1.519","0.786","0.784","0.733","0.522","0.408","0.517","0.579","0.449","0.542","0.695","0.723","0.651","0.632","0.728","0.965","0.708","1.483","1.197","1.382","0.945","1.04","0.894","0.81","0.613","0.663","0.69","0.549","0.601","0.666","0.884","0.622"
EnterprisesValueEBITDARatio,"12.34","5.769","8.541","19.23","6.208","11.235","4.594","4.354","-2.189","3.647","3.815","3.032","3.741","5.307","5.004","4.533","4.774","5.124","7.307","5.165","11.217","9.26","10.748","7.396","8.583","8.029","7.195","5.782","6.675","8.164","6.341","6.596","6.994","9.897","7.373"
