name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002
			AccruedInterestReceivable,"21,000,000","19,000,000","6,000,000","10,000,000","21,000,000","63,000,000","38,000,000","67,000,000",,,,,,,,,,
			TaxesReceivable,"1,448,000,000","835,000,000","1,276,000,000","1,684,000,000","1,040,000,000","864,000,000","761,000,000","478,000,000","312,000,000","366,000,000","590,000,000","580,000,000","446,148,687.069","281,117,607.465","145,681,088.7","161,316,560.026","37,781,947.785","96,540,289.831"
			OtherReceivables,"616,000,000","1,094,000,000","846,000,000","846,000,000","314,000,000","175,000,000","687,000,000","77,000,000",,,,,"-446,148,687.069","-281,117,607.465","-145,681,088.7",,,
		Inventory,"4,322,000,000","4,111,000,000","4,018,000,000","3,824,000,000","2,759,000,000","2,888,000,000","2,872,000,000","2,461,000,000","2,466,000,000","2,409,000,000","2,354,000,000","2,903,000,000","1,631,504,512.517","1,342,237,590.571","1,100,306,759.366","1,148,194,339.009","579,323,199.375","465,911,833.531"
			RawMaterials,"2,478,000,000","2,387,000,000","2,304,000,000","2,143,000,000","1,539,000,000","1,723,000,000","1,717,000,000","1,508,000,000","1,628,000,000","1,648,000,000","1,556,000,000","1,802,000,000",,,,,,
			WorkInProcess,"405,000,000","363,000,000","387,000,000","391,000,000","294,000,000","315,000,000","326,000,000","267,000,000","214,000,000","217,000,000","256,000,000","335,000,000",,,,,,
			FinishedGoods,"1,439,000,000","1,361,000,000","1,327,000,000","1,290,000,000","926,000,000","850,000,000","829,000,000","686,000,000","624,000,000","544,000,000","542,000,000","766,000,000",,,,,,
		PrepaidAssets,"668,000,000","452,000,000","529,000,000","406,000,000","568,000,000","640,000,000","694,000,000","492,000,000",,,,,,,,,,
		AssetsHeldForSaleCurrent,"10,013,000,000","39,000,000","133,000,000","16,439,000,000","48,000,000","101,000,000","84,000,000","34,000,000","1,000,000",,,,"59,778,092.058","150,457,311.037","79,354,739.373",,,
		HedgingAssetsCurrent,"230,000,000","16,000,000","458,000,000","971,000,000","3,268,000,000","1,737,000,000","607,000,000","398,000,000",,,,,,,,,,
		OtherCurrentAssets,"1,000,000","-1,000,000",,"-4,000,000",,,,,,"32,000,000","66,000,000","51,000,000","446,148,687.069","281,117,607.465","151,603,084.175","176,228,174.818","40,300,744.304","97,589,640.807"
	TotalNonCurrentAssets,"207,834,000,000","213,822,000,000","222,166,000,000","215,320,000,000","116,341,000,000","124,009,000,000","122,976,000,000","101,991,000,000","100,104,000,000","101,745,000,000","101,672,000,000","101,800,000,000","33,767,332,001.691","28,351,964,523.75","22,856,533,737.608","19,878,538,119.51","10,751,482,941.451","9,224,844,433.718"
		NetPPE,"27,544,000,000","25,910,000,000","27,184,000,000","27,522,000,000","18,952,000,000","20,263,000,000","20,889,000,000","16,461,000,000","16,022,000,000","15,893,000,000","16,461,000,000","19,674,000,000","9,665,096,884.249","8,316,065,937.257","7,102,841,373.429","7,181,975,924.52","4,208,908,983.288","3,685,320,629.191"
			GrossPPE,"50,786,000,000","48,404,000,000","48,724,000,000","45,655,000,000","35,329,000,000","37,485,000,000","38,107,000,000","33,108,000,000","31,357,000,000","30,296,000,000","29,290,000,000","30,895,000,000",,,,,,
				Properties,"12,216,000,000","12,455,000,000","12,742,000,000","12,483,000,000","9,239,000,000","9,988,000,000","9,968,000,000","8,173,000,000","0","0","0","0",,,,,,
				LandAndImprovements,,,,,,,,,"7,849,000,000","7,655,000,000","7,855,000,000","9,025,000,000",,,,,,
				MachineryFurnitureEquipment,"34,381,000,000","33,675,000,000","33,717,000,000","30,611,000,000","24,157,000,000","25,809,000,000","26,074,000,000","23,316,000,000","22,020,000,000","21,325,000,000","20,679,000,000","20,669,000,000",,,,,,
				OtherProperties,"2,029,000,000",,,,,,,,,,,,,,,,,
				ConstructionInProgress,"2,160,000,000","2,274,000,000","2,265,000,000","2,561,000,000","1,933,000,000","1,688,000,000","2,065,000,000","1,619,000,000","1,488,000,000","1,316,000,000","756,000,000","1,201,000,000",,,,,,
			AccumulatedDepreciation,"-23,242,000,000","-22,494,000,000","-21,540,000,000","-18,133,000,000","-16,377,000,000","-17,222,000,000","-17,218,000,000","-16,647,000,000","-15,335,000,000","-14,403,000,000","-12,829,000,000","-11,221,000,000",,,,,,
		GoodwillAndOtherIntangibleAssets,"170,566,000,000","178,142,000,000","186,814,000,000","181,101,000,000","94,738,000,000","100,681,000,000","99,264,000,000","76,137,000,000","75,120,000,000","75,857,000,000","75,290,000,000","73,229,000,000","21,992,505,868.459","17,909,699,217.358","13,795,880,659.947","10,444,908,361.349","5,002,329,886.78","3,978,089,551.612"
			Goodwill,"128,114,000,000","133,311,000,000","140,940,000,000","136,532,000,000","65,061,000,000","70,758,000,000","69,926,000,000","51,766,000,000","51,302,000,000","52,498,000,000","52,125,000,000","49,556,000,000","20,170,003,061.805","16,240,150,985.231","13,156,305,148.583","10,111,430,430.539","4,715,187,083.611","3,838,525,871.748"
			OtherIntangibleAssets,"42,452,000,000","44,831,000,000","45,874,000,000","44,569,000,000","29,677,000,000","29,923,000,000","29,338,000,000","24,371,000,000","23,818,000,000","23,359,000,000","23,165,000,000","23,673,000,000","1,822,502,806.654","1,669,548,232.127","639,575,511.364","333,477,930.81","287,142,803.169","139,563,679.864"
		InvestmentsAndAdvances,"5,971,000,000","6,244,000,000","5,363,000,000","4,406,000,000","260,000,000","228,000,000","380,000,000","7,346,000,000","6,940,000,000","7,538,000,000","7,021,000,000","7,107,000,000","282,852,435.593","69,949,451.623","52,113,560.185","379,568,376.532","868,984,799.063","946,514,580.732"
			LongTermEquityInvestment,"5,861,000,000","6,136,000,000","5,263,000,000","4,324,000,000","212,000,000","110,000,000","187,000,000","7,090,000,000","6,696,000,000",,,,"45,198,069.605","17,157,412.662","7,106,394.571","8,133,608.069","557,913,428.964","655,844,360.263"
				InvestmentsinAssociatesatCost,,,,,,"110,000,000","187,000,000","7,090,000,000",,,,,"45,198,069.605","17,157,412.662","7,106,394.571","8,133,608.069","557,913,428.964","655,844,360.263"
			InvestmentinFinancialAssets,"110,000,000","108,000,000","100,000,000","82,000,000","48,000,000","118,000,000","193,000,000","256,000,000","244,000,000",,,,"237,654,365.988","52,792,038.961","45,007,165.615","371,434,768.463","311,071,370.099","290,670,220.469"
				AvailableForSaleSecurities,,,,,,,,,,,,,"237,654,365.988","52,792,038.961","45,007,165.615","371,434,768.463","311,071,370.099","290,670,220.469"
		FinancialAssets,"132,000,000","291,000,000","25,000,000","146,000,000","295,000,000","507,000,000","120,000,000","241,000,000",,,,,,,,,,
		NonCurrentAccountsReceivable,"1,610,000,000","1,466,000,000","1,309,000,000","648,000,000","664,000,000","967,000,000","790,000,000","656,000,000","1,339,000,000","1,700,000,000","1,941,000,000","850,000,000","850,015,309.024","917,261,676.939","744,987,030.83","745,580,739.616","408,045,036.082","362,026,086.865"
		NonCurrentNoteReceivables,"58,000,000","45,000,000","13,000,000","15,000,000","37,000,000","40,000,000","65,000,000","21,000,000",,,,,,,,,,
		NonCurrentDeferredAssets,"1,719,000,000","1,510,000,000","1,227,000,000","1,272,000,000","1,206,000,000","1,084,000,000","1,217,000,000","845,000,000","673,000,000","744,000,000","949,000,000","932,000,000","966,655,488.649","1,131,069,434.729","1,101,491,158.461","1,007,211,799.154","212,838,305.857","208,820,844.308"
			NonCurrentDeferredTaxesAssets,"1,719,000,000","1,457,000,000","1,216,000,000","1,261,000,000","1,181,000,000","1,058,000,000","1,180,000,000","807,000,000","673,000,000","744,000,000","949,000,000","932,000,000","966,655,488.649","1,131,069,434.729","1,101,491,158.461","1,007,211,799.154","212,838,305.857","208,820,844.308"
		NonCurrentPrepaidAssets,"219,000,000","197,000,000","209,000,000","200,000,000","187,000,000","229,000,000","240,000,000","272,000,000",,,,,,,,,,
		DefinedPensionBenefit,"14,000,000","16,000,000","22,000,000","10,000,000","2,000,000","10,000,000","10,000,000","12,000,000","10,000,000","13,000,000","10,000,000","8,000,000","10,206,015.717","7,918,805.844","23,687,981.902","52,868,452.446","39,041,346.045","33,579,231.245"
		OtherNonCurrentAssets,"1,000,000","1,000,000",,,,,"1,000,000",,,,,,,,"35,531,972.854","66,424,465.893","11,334,584.336","10,493,509.764"
TotalLiabilitiesNetMinorityInterest,"152,095,000,000","160,199,000,000","165,906,000,000","176,956,000,000","88,916,000,000","88,293,000,000","86,358,000,000","77,180,000,000","71,383,000,000","75,543,000,000","79,354,000,000","88,729,000,000","20,104,392,960.765","16,133,247,106.336","13,421,610,545.89","12,528,467,628.24","6,854,904,726.522","5,798,713,495.703"
	CurrentLiabilities,"34,841,000,000","34,459,000,000","36,211,000,000","40,116,000,000","28,456,000,000","27,208,000,000","25,627,000,000","20,408,000,000","19,644,000,000","15,720,000,000","14,254,000,000","24,424,000,000","9,746,745,009.987","7,759,109,926.223","6,145,846,904.573","7,928,912,265.481","3,604,397,818.722","3,870,006,401.041"
		PayablesAndAccruedExpenses,"23,968,000,000","23,594,000,000","24,567,000,000","25,315,000,000","16,808,000,000","16,845,000,000","16,050,000,000","13,761,000,000","13,836,000,000","12,549,000,000","11,903,000,000","11,900,000,000","6,429,789,901.876","5,172,300,017.157","4,101,574,066.397","4,872,031,233.055","2,617,029,583.265","2,270,795,512.975"
			Payables,"22,289,000,000","21,978,000,000","22,777,000,000","23,518,000,000","15,991,000,000","15,995,000,000","15,162,000,000","12,891,000,000","13,836,000,000","12,549,000,000","11,903,000,000","11,900,000,000","6,429,789,901.876","5,172,300,017.157","4,101,574,066.397","4,872,031,233.055","2,617,029,583.265","2,270,795,512.975"
				AccountsPayable,"15,876,000,000","15,512,000,000","15,240,000,000","14,071,000,000","11,616,000,000","10,913,000,000","9,834,000,000","8,476,000,000","13,337,000,000","12,071,000,000","11,377,000,000","11,495,000,000","6,429,789,901.876","5,172,300,017.157","4,101,574,066.397","4,451,794,816.18","2,463,382,995.605","2,035,740,894.257"
				TotalTaxPayable,"4,054,000,000","3,853,000,000","4,420,000,000","6,672,000,000","2,279,000,000","2,478,000,000","2,794,000,000","2,040,000,000","499,000,000","478,000,000","526,000,000","405,000,000",,,,"420,236,416.875","153,646,587.66","235,054,618.718"
					IncomeTaxPayable,"1,346,000,000","1,220,000,000","1,558,000,000","3,922,000,000","669,000,000","629,000,000","1,105,000,000","543,000,000","499,000,000","478,000,000","526,000,000","405,000,000",,,,,,
				DividendsPayable,"338,000,000","331,000,000","479,000,000","447,000,000","239,000,000","518,000,000","384,000,000","765,000,000",,,,,,,,,,
				OtherPayable,"2,021,000,000","2,282,000,000","2,638,000,000","2,328,000,000","1,857,000,000","2,086,000,000","2,150,000,000","1,610,000,000",,,,,,,,,,
			CurrentAccruedExpenses,"1,679,000,000","1,616,000,000","1,790,000,000","1,797,000,000","817,000,000","850,000,000","888,000,000","870,000,000",,,,,,,,,,
				InterestPayable,"1,679,000,000","1,616,000,000","1,790,000,000","1,797,000,000","817,000,000","850,000,000","888,000,000","870,000,000",,,,,,,,,,
		CurrentProvisions,"210,000,000","766,000,000","885,000,000","869,000,000","220,000,000","165,000,000","196,000,000","180,000,000","241,000,000","238,000,000","308,000,000","458,000,000","272,646,419.875","333,909,646.425","234,511,020.834","109,803,708.925","109,567,648.578","86,046,780.067"
		CurrentDebtAndCapitalLeaseObligation,"5,477,000,000","4,330,000,000","7,550,000,000","8,802,000,000","5,925,000,000","7,492,000,000","7,852,000,000","5,390,000,000","5,567,000,000","2,933,000,000","2,043,000,000","12,066,000,000","2,213,247,408.401","1,707,822,460.373","1,459,179,685.187","2,947,077,323.501","877,800,586.88","1,513,164,107.999"
			CurrentDebt,"5,144,000,000","4,288,000,000","7,523,000,000","8,776,000,000","5,921,000,000","7,489,000,000","7,849,000,000","5,387,000,000","5,567,000,000","2,933,000,000","2,043,000,000","12,066,000,000","2,213,247,408.401","1,707,822,460.373","1,459,179,685.187","2,947,077,323.501","877,800,586.88","1,513,164,107.999"
				CommercialPaper,"1,599,000,000","1,142,000,000","1,870,000,000","2,053,000,000","2,087,000,000","2,211,000,000","2,065,000,000","2,088,000,000",,,,,,,,,,
				LineOfCredit,"68,000,000","114,000,000","117,000,000","184,000,000","13,000,000","41,000,000","6,000,000","0",,,,,,,,,,
				OtherCurrentBorrowings,"3,477,000,000","3,032,000,000","5,536,000,000","6,539,000,000","3,821,000,000","5,237,000,000","5,778,000,000","3,299,000,000","5,567,000,000",,,,"2,213,247,408.401","1,707,822,460.373","1,459,179,685.187","2,947,077,323.501","877,800,586.88","1,513,164,107.999"
			CurrentCapitalLeaseObligation,"333,000,000","42,000,000","27,000,000","26,000,000","4,000,000","3,000,000","3,000,000","3,000,000",,,,,,,,,,
		CurrentDeferredLiabilities,"242,000,000","195,000,000","1,753,000,000","1,692,000,000","1,523,000,000","1,693,000,000","899,000,000","69,000,000",,,,,,,,,,
			CurrentDeferredRevenue,"21,000,000","32,000,000","30,000,000","52,000,000","49,000,000","53,000,000","38,000,000","28,000,000",,,,,,,,,,
		OtherCurrentLiabilities,"4,944,000,000","5,574,000,000","1,456,000,000","3,438,000,000","3,980,000,000","1,013,000,000","630,000,000","1,008,000,000",,,,,"831,061,279.834","545,077,802.267","350,582,132.155",,,
	TotalNonCurrentLiabilitiesNetMinorityInterest,"117,254,000,000","125,740,000,000","129,695,000,000","136,840,000,000","60,460,000,000","61,085,000,000","60,731,000,000","56,772,000,000","51,739,000,000","59,823,000,000","65,100,000,000","64,305,000,000","10,357,647,950.778","8,374,137,180.113","7,275,763,641.317","4,599,555,362.759","3,250,506,907.799","1,928,707,094.662"
		LongTermProvisions,"701,000,000","1,152,000,000","1,515,000,000","1,409,000,000","677,000,000","634,000,000","532,000,000","641,000,000","874,000,000","912,000,000","966,000,000","796,000,000","746,497,149.606","591,270,836.358","684,582,676.979","680,511,875.068","251,879,651.902","264,436,446.058"
		LongTermDebtAndCapitalLeaseObligation,"97,564,000,000","105,584,000,000","108,949,000,000","113,941,000,000","43,541,000,000","43,630,000,000","41,274,000,000","38,951,000,000","34,598,000,000","44,256,000,000","49,028,000,000","48,424,000,000","7,559,741,642.002","6,791,695,812.272","5,289,526,358.802","3,005,368,181.325","2,770,676,170.926","1,503,719,949.211"
			LongTermDebt,"95,872,000,000","105,422,000,000","108,763,000,000","113,733,000,000","43,419,000,000","43,500,000,000","41,142,000,000","38,813,000,000","34,598,000,000","44,256,000,000","49,028,000,000","48,424,000,000","7,559,741,642.002","6,791,695,812.272","5,289,526,358.802","3,005,368,181.325","2,770,676,170.926","1,503,719,949.211"
			LongTermCapitalLeaseObligation,"1,692,000,000","162,000,000","186,000,000","208,000,000","122,000,000","130,000,000","132,000,000","138,000,000",,,,,,,,,,
		NonCurrentDeferredLiabilities,"14,242,000,000","14,412,000,000","13,806,000,000","17,057,000,000","12,290,000,000","12,839,000,000","14,642,000,000","12,293,000,000","11,279,000,000","11,909,000,000","12,495,000,000","12,076,000,000","682,345,050.811","840,713,220.446","324,525,352.063","425,658,822.254","316,108,963.137","253,942,936.294"
			NonCurrentDeferredTaxesLiabilities,"12,824,000,000","13,165,000,000","13,107,000,000","16,678,000,000","11,961,000,000","12,701,000,000","12,841,000,000","11,168,000,000","11,279,000,000","11,909,000,000","12,495,000,000","12,076,000,000","682,345,050.811","840,713,220.446","324,525,352.063","425,658,822.254","316,108,963.137","253,942,936.294"
		TradeandOtherPayablesNonCurrent,"1,546,000,000","1,146,000,000","1,495,000,000","949,000,000","912,000,000","868,000,000","1,262,000,000","914,000,000",,,,,"459,270,707.277","318,072,034.737","318,603,356.587","543,596,139.247","50,375,930.38","47,220,793.939"
		EmployeeBenefits,"2,848,000,000","2,681,000,000","2,993,000,000","3,014,000,000","2,725,000,000","3,050,000,000","2,862,000,000","3,699,000,000","3,440,000,000","2,746,000,000","2,611,000,000","3,009,000,000","909,793,401.082","993,810,133.432","1,107,413,153.936","502,928,098.905","377,819,477.853","345,236,471.243"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,,,,,,,,"3,440,000,000","2,746,000,000","2,611,000,000","3,009,000,000","909,793,401.082","993,810,133.432","1,107,413,153.936","502,928,098.905","377,819,477.853","345,236,471.243"
		DerivativeProductLiabilities,"352,000,000","766,000,000","937,000,000","471,000,000","315,000,000","64,000,000","159,000,000","273,000,000",,,,,,,,,,
		OtherNonCurrentLiabilities,"1,000,000","-1,000,000",,"-1,000,000",,,,"1,000,000","1,548,000,000",,,,,"-1,161,424,857.132","-448,887,257.05","-558,507,754.04","-516,353,286.4","-485,849,502.083"
TotalEquityGrossMinorityInterest,"84,553,000,000","71,904,000,000","80,220,000,000","81,425,000,000","45,719,000,000","54,257,000,000","55,308,000,000","45,441,000,000","41,044,000,000","38,799,000,000","33,171,000,000","24,431,000,000","21,738,813,477.773","16,183,399,543.349","13,586,242,020.111","11,563,279,470.773","5,944,359,784.895","4,925,653,483.321"
	StockholdersEquity,"75,722,000,000","64,486,000,000","72,585,000,000","71,339,000,000","42,137,000,000","49,972,000,000","50,365,000,000","41,142,000,000","37,492,000,000","35,259,000,000","30,318,000,000","22,442,000,000","21,738,813,477.773","15,021,974,686.217","13,137,354,763.061","11,004,771,716.734","5,428,006,498.495","4,439,803,981.238"
		CapitalStock,"1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,735,000,000","1,734,000,000","1,734,000,000","0","0","0","691,093,064.283","624,265,860.708","556,667,574.706","601,886,997.072","419,379,620.417","349,433,875.148"
			CommonStock,"1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,736,000,000","1,735,000,000","1,734,000,000","1,734,000,000","0","0","0","691,093,064.283","624,265,860.708","556,667,574.706","601,886,997.072","419,379,620.417","349,433,875.148"
		AdditionalPaidInCapital,"17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,620,000,000","17,608,000,000","17,574,000,000","17,557,000,000","19,268,000,000","19,247,000,000","19,207,000,000","10,862,116,727.66","9,782,364,819.385","8,686,382,963.603","8,772,096,301.92","4,048,965,404.33","3,370,515,336.265"
		RetainedEarnings,"31,484,000,000","26,074,000,000","28,394,000,000","28,214,000,000","35,949,000,000","35,174,000,000","31,004,000,000","21,677,000,000","17,820,000,000","13,656,000,000","10,448,000,000","6,482,000,000","7,886,334,144.955","4,833,111,166.836","3,195,508,758.631","2,667,823,446.481","1,768,195,156.354","1,092,374,366.454"
		GainsLossesNotAffectingRetainedEarnings,"24,882,000,000","19,056,000,000","24,835,000,000","23,769,000,000","-13,168,000,000","-4,558,000,000","18,000,000","157,000,000",,,,,"425,736,655.634","943,657,696.419","1,147,682,723.17","478,527,274.699","292,180,396.207","113,329,905.453"
			OtherEquityAdjustments,,,,,,,,,,,,,"425,736,655.634","943,657,696.419","1,147,682,723.17","478,527,274.699","292,180,396.207","113,329,905.453"
		OtherEquityInterest,,,,,,,,,"381,000,000","2,335,000,000","623,000,000","-3,247,000,000","1,873,532,885.241","-1,161,424,857.132","-448,887,257.05","-1,515,562,303.438","-1,100,714,078.813","-485,849,502.083"
	MinorityInterest,"8,831,000,000","7,418,000,000","7,635,000,000","10,086,000,000","3,582,000,000","4,285,000,000","4,943,000,000","4,299,000,000","3,552,000,000","3,540,000,000","2,853,000,000","1,989,000,000",,"1,161,424,857.132","448,887,257.05","558,507,754.04","516,353,286.4","485,849,502.083"
TotalCapitalization,"171,594,000,000","169,908,000,000","181,348,000,000","185,072,000,000","85,556,000,000","93,472,000,000","91,507,000,000","79,955,000,000","72,090,000,000","79,515,000,000","79,346,000,000","70,866,000,000","29,298,555,119.775","21,813,670,498.489","18,426,881,121.863","14,010,139,898.059","8,198,682,669.421","5,943,523,930.449"
CommonStockEquity,"75,722,000,000","64,486,000,000","72,585,000,000","71,339,000,000","42,137,000,000","49,972,000,000","50,365,000,000","41,142,000,000","37,492,000,000","35,259,000,000","30,318,000,000","22,442,000,000","21,738,813,477.773","15,021,974,686.217","13,137,354,763.061","11,004,771,716.734","5,428,006,498.495","4,439,803,981.238"
CapitalLeaseObligations,"2,025,000,000","204,000,000","213,000,000","234,000,000","126,000,000","133,000,000","135,000,000","141,000,000",,,,,,,,,,
NetTangibleAssets,"-94,844,000,000","-113,656,000,000","-114,229,000,000","-109,762,000,000","-52,601,000,000","-50,709,000,000","-48,899,000,000","-34,995,000,000","-37,628,000,000","-40,598,000,000","-44,972,000,000","-50,787,000,000","-253,692,390.686","-2,887,724,531.141","-658,525,896.886","559,863,355.384","425,676,611.715","461,714,429.625"
WorkingCapital,"-6,027,000,000","-16,178,000,000","-12,251,000,000","2,945,000,000","-10,162,000,000","-8,667,000,000","-6,937,000,000","222,000,000","-7,321,000,000","-3,123,000,000","-3,401,000,000","-13,064,000,000","-1,670,870,573.141","-1,471,578,086.025","-1,096,753,562.08","-2,598,687,777.898","-523,909,675.957","-1,398,784,851.569"
InvestedCapital,"176,738,000,000","174,196,000,000","188,871,000,000","193,848,000,000","91,477,000,000","100,961,000,000","99,356,000,000","85,342,000,000","77,657,000,000","82,448,000,000","81,389,000,000","82,932,000,000","31,511,802,528.176","23,521,492,958.862","19,886,060,807.05","16,957,217,221.559","9,076,483,256.3","7,456,688,038.448"
TangibleBookValue,"-94,844,000,000","-113,656,000,000","-114,229,000,000","-109,762,000,000","-52,601,000,000","-50,709,000,000","-48,899,000,000","-34,995,000,000","-37,628,000,000","-40,598,000,000","-44,972,000,000","-50,787,000,000","-253,692,390.686","-2,887,724,531.141","-658,525,896.886","559,863,355.384","425,676,611.715","461,714,429.625"
TotalDebt,"103,041,000,000","109,914,000,000","116,499,000,000","122,743,000,000","49,466,000,000","51,122,000,000","49,126,000,000","44,341,000,000","40,165,000,000","47,189,000,000","51,071,000,000","60,490,000,000","9,772,989,050.403","8,499,518,272.644","6,748,706,043.989","5,952,445,504.826","3,648,476,757.805","3,016,884,057.211"
NetDebt,"93,778,000,000","102,636,000,000","105,814,000,000","113,930,000,000","42,417,000,000","42,632,000,000","39,152,000,000","37,149,000,000","34,845,000,000","42,678,000,000","47,382,000,000","57,554,000,000","7,842,594,077.595","7,673,322,862.912","6,022,669,398.681","4,629,378,592.344","3,088,044,532.322","2,791,273,597.28"
ShareIssued,"2,019,241,973","2,019,000,000","2,019,241,973","2,019,000,000","1,608,242,156","1,608,242,156","1,607,844,590","1,606,787,543","1,606,071,799","1,605,183,954","1,617,901,123","1,602,427,569","983,794,689","980,525,989","975,727,330","921,342,528","691,006,896",
OrdinarySharesNumber,"1,959,379,126","1,956,500,000","1,933,700,188","1,933,500,000","1,606,342,156","1,607,342,156","1,606,244,590","1,602,087,543","1,597,971,799","1,605,183,954","1,604,301,123","1,602,427,569","983,794,689","980,525,989","975,727,330","921,342,528","691,006,896",
TreasurySharesNumber,"59,862,847","62,500,000","85,541,785","85,500,000","1,900,000","900,000","1,600,000","4,700,000","8,100,000",,"13,600,000",,,,,,,
