name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
			OtherGandA,"146,013,000,000","146,013,000,000","147,746,000,000","135,289,000,000","139,324,000,000","163,085,000,000","173,963,000,000","203,451,000,000","205,101,000,000","1,662,985,000,000","2,262,259,000,000","942,182,000,000",,"1,512,626,407,701.15","1,240,594,336,691.82","1,211,325,072,864.77","1,054,000,000,000","945,000,000,000",,,,,
		SellingAndMarketingExpense,"450,892,000,000","450,892,000,000","476,120,000,000","1,677,001,000,000","1,639,827,000,000","1,819,654,000,000","1,864,603,000,000","1,737,783,000,000","1,734,465,000,000","1,612,128,000,000","108,532,000,000","183,041,000,000",,"103,979,400,969.5","104,929,477,193.97","97,402,818,060.79","48,000,000,000","42,500,000,000",,,,,
	ResearchAndDevelopment,"110,315,000,000","110,315,000,000","108,352,000,000","125,795,000,000","120,608,000,000","135,508,000,000","175,195,000,000","192,805,000,000","192,321,000,000","212,472,000,000","141,787,000,000","84,382,000,000","94,571,000,000","52,846,442,059.6","51,480,528,540.54","52,140,501,666.73","69,000,000,000","60,000,000,000",,,,,
	DepreciationAmortizationDepletionIncomeStatement,"243,508,000,000","243,508,000,000","213,692,000,000","243,575,000,000","243,011,000,000","273,995,000,000","273,220,000,000","228,496,000,000","218,747,000,000","172,807,000,000","230,699,000,000","123,525,000,000","106,271,000,000","87,256,554,492.1","69,532,511,099.04","60,274,807,655.33","66,000,000,000","68,750,000,000",,,"1,191,326,166,427.5","1,373,612,682,507","1,149,118,682,327"
		DepreciationAndAmortizationInIncomeStatement,"243,508,000,000","243,508,000,000","213,692,000,000","243,575,000,000","243,011,000,000","273,995,000,000","273,220,000,000","228,496,000,000","218,747,000,000","172,807,000,000","230,699,000,000","123,525,000,000","106,271,000,000","87,256,554,492.1","69,532,511,099.04","60,274,807,655.33","66,000,000,000","68,750,000,000",,,"1,191,326,166,427.5","1,373,612,682,507","1,149,118,682,327"
			DepreciationIncomeStatement,"131,337,000,000","131,337,000,000","101,274,000,000","97,261,000,000","103,442,000,000","105,470,000,000",,"228,496,000,000","218,747,000,000","172,807,000,000",,"14,704,000,000",,,,,,,,,,,
			Amortization,"112,171,000,000","112,171,000,000","112,418,000,000","146,314,000,000","139,569,000,000","168,525,000,000",,,,,,"16,094,000,000",,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"112,171,000,000","112,171,000,000","112,418,000,000","146,314,000,000","139,569,000,000","168,525,000,000",,,,,,"16,094,000,000",,,,,,,,,,,
	ProvisionForDoubtfulAccounts,,,,"-2,743,000,000","-12,658,000,000","-10,452,000,000","108,933,000,000","90,119,000,000","79,258,000,000",,"64,326,000,000","42,020,000,000",,,,,,,,,,,
	OtherTaxes,"78,932,000,000","78,932,000,000","71,973,000,000","72,826,000,000","78,895,000,000","74,315,000,000","55,647,000,000","55,177,000,000","59,664,000,000",,"43,530,000,000","24,500,000,000",,"29,518,726,654.34","18,040,450,579.47","14,799,640,256.9","13,000,000,000","12,500,000,000",,,,,
	OtherOperatingExpenses,"219,223,000,000","219,223,000,000","339,236,000,000","256,411,000,000","282,125,000,000","274,480,000,000","364,030,000,000","321,460,000,000","279,415,000,000","46,381,000,000",,"95,877,000,000","-200,842,000,000","-11,548,689,163.06",,,,"-1,250,000,000",,,"-246,979,771,822.5",,
OperatingIncome,"3,927,453,000,000","3,927,453,000,000","5,535,944,000,000","4,679,666,000,000","2,947,830,000,000","2,561,302,000,000","3,117,875,000,000","2,932,525,000,000","3,672,343,000,000","5,454,483,000,000","5,738,309,000,000","3,868,162,000,000","7,173,929,000,000","4,934,194,767,014.8","4,186,563,457,524.03","6,018,831,819,792.05","5,138,000,000,000","3,422,500,000,000","2,049,762,751,379","1,587,971,094,560.7","2,548,386,845,715","2,008,493,769,005","1,847,003,522,734"
NetNonOperatingInterestIncomeExpense,"-438,789,000,000","-438,789,000,000","-449,449,000,000","-489,842,000,000","-525,973,000,000","-734,060,000,000","-644,463,000,000","-430,183,000,000","-700,165,000,000","-676,276,000,000","-225,146,000,000","-180,537,000,000","17,623,000,000",,,,,,,,,,
	InterestIncomeNonOperating,"352,384,000,000","352,384,000,000","337,258,000,000","212,451,000,000","182,475,000,000","210,193,000,000","228,254,000,000","260,398,000,000","278,807,000,000","3,190,419,000,000","431,623,000,000","351,553,000,000","362,309,000,000",,,,,,,,,,
	InterestExpenseNonOperating,"755,711,000,000","755,711,000,000","741,296,000,000","653,115,000,000","658,726,000,000","788,772,000,000","795,585,000,000","657,681,000,000","871,457,000,000","3,866,695,000,000","656,769,000,000","532,090,000,000","344,686,000,000",,,,,,,,,,
	TotalOtherFinanceCost,"35,462,000,000","35,462,000,000","45,411,000,000","49,178,000,000","49,722,000,000","155,481,000,000","77,132,000,000","32,900,000,000","107,515,000,000",,,,,,,,,,,,,,
OtherIncomeExpense,"-362,129,000,000","-362,129,000,000","-1,470,479,000,000","-94,773,000,000","-1,010,248,000,000","-1,676,897,000,000","-1,085,532,000,000","-556,165,000,000","396,308,000,000","4,188,000,000","-175,477,000,000","51,650,000,000","-1,095,913,000,000","25,875,468,219.65","-99,293,000,674.23","-600,456,680,529.73","75,000,000,000","-380,000,000,000","-283,431,791,125.46","-89,265,440,428.95","1,299,857,139,607.5","491,619,478,503","64,159,811,898"
	GainOnSaleOfSecurity,"128,320,000,000","128,320,000,000","-116,250,000,000","514,583,000,000","-7,833,000,000","46,860,000,000","188,961,000,000","262,005,000,000","1,023,761,000,000",,"15,890,000,000","103,803,000,000","108,053,000,000",,,,,,,,,,
	EarningsFromEquityInterest,"273,741,000,000","273,741,000,000","112,635,000,000","10,540,000,000","-88,677,000,000","-506,054,000,000","-299,893,000,000","-179,809,000,000","-22,702,000,000",,"303,378,000,000","-6,880,000,000","-23,864,000,000","42,658,239,790.81","44,281,912,399.89",,,,,"-23,971,090,728.9","9,246,523,365",,
	SpecialIncomeCharges,"-767,469,000,000","-767,469,000,000","-1,457,656,000,000","-710,602,000,000","-840,052,000,000","-890,665,000,000","-880,170,000,000","-590,445,000,000","-525,991,000,000","4,188,000,000","-494,745,000,000","-45,273,000,000","-1,180,102,000,000","-16,782,771,571.16","-143,574,913,074.12","-600,456,680,529.73","75,000,000,000","-380,000,000,000","-283,431,791,125.46","-65,294,349,700.05","1,290,610,616,242.5","491,619,478,503","64,159,811,898"
		ImpairmentOfCapitalAssets,"666,363,000,000","666,363,000,000","1,393,684,000,000","285,226,000,000","324,757,000,000","297,681,000,000","120,053,000,000","158,001,000,000","72,259,000,000",,"53,258,000,000","336,454,000,000","166,730,000,000",,,,,,,,,,
		WriteOff,"90,546,000,000","90,546,000,000","188,702,000,000","397,828,000,000","498,563,000,000","636,279,000,000","518,645,000,000","402,116,000,000","526,737,000,000",,,,,,,,,,,,,,
		OtherSpecialCharges,"-25,440,000,000","-25,440,000,000","-14,034,000,000","-5,878,000,000","-22,400,000,000","-14,976,000,000","288,396,000,000","-11,662,000,000","102,770,000,000",,"396,793,000,000","-264,173,000,000","973,941,000,000",,,,,,,,,,
		GainOnSaleOfBusiness,"21,297,000,000","21,297,000,000","40,015,000,000","61,809,000,000","806,000,000","69,722,000,000","38,702,000,000","-11,736,000,000","24,322,000,000",,,,,,,,,,,,,,
		GainOnSaleOfPPE,"-57,297,000,000","-57,297,000,000","70,681,000,000","-95,235,000,000","-39,938,000,000","-41,403,000,000","8,222,000,000","-30,254,000,000","151,453,000,000",,"-44,694,000,000","27,008,000,000","-39,431,000,000",,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"3,279,000,000","3,279,000,000","-9,208,000,000","90,706,000,000","-73,686,000,000","-327,038,000,000","-94,430,000,000","-47,916,000,000","-78,760,000,000",,,,,,,,,,,,,,
PretaxIncome,"3,126,534,000,000","3,126,534,000,000","3,616,016,000,000","4,095,051,000,000","1,411,609,000,000","150,345,000,000","1,387,880,000,000","1,946,177,000,000","3,368,486,000,000","4,782,395,000,000","5,337,686,000,000","3,739,275,000,000","6,095,639,000,000","4,901,704,130,241.8","4,086,834,015,797.28","5,430,048,967,586.5","5,161,000,000,000","2,860,000,000,000","1,487,517,199,968.74","1,183,646,520,639.75","2,317,307,200,275","2,245,866,362,173","1,241,128,082,906"
TaxProvision,"1,088,369,000,000","1,088,369,000,000","1,683,630,000,000","1,185,740,000,000","379,544,000,000","266,560,000,000","823,841,000,000","590,997,000,000","982,879,000,000","1,068,109,000,000","1,112,896,000,000","535,996,000,000","1,733,983,000,000","1,274,947,568,245.96","879,397,673,191.95","1,466,734,286,502.89","1,451,000,000,000","766,250,000,000","398,284,697,373.48","337,607,096,753.55","687,221,237,220","696,262,739,884","312,573,442,580"
EarningsFromEquityInterestNetOfTax,,,,,,,,,,,"-7,095,000,000","350,029,000,000",,,,,,,,,,,
NetIncomeCommonStockholders,"1,857,735,000,000","1,857,735,000,000","1,694,181,013,701","2,723,181,200,003","1,321,581,836,919","138,464,367,501","599,657,200,003","1,358,082,085,449","2,462,081,000,000","3,714,286,000,000","4,181,285,000,000","3,218,425,000,000","4,378,751,000,000","3,560,674,164,852","3,161,212,622,351.85","3,969,049,666,595.72","3,685,000,000,000","2,093,750,000,000","1,089,232,502,595.26","846,039,423,886.2","1,630,085,963,055","1,549,603,622,289","928,554,640,326"
	NetIncome,"1,864,405,000,000","1,864,405,000,000","1,711,902,000,000","2,756,230,000,000","1,354,807,000,000","171,494,000,000","632,706,000,000","1,376,396,000,000","2,462,081,000,000","3,714,286,000,000","4,181,285,000,000","3,218,425,000,000","4,350,104,000,000","3,560,674,164,852","3,161,212,622,351.85","3,969,049,666,595.72","3,685,000,000,000","2,093,750,000,000","1,089,232,502,595.26","846,039,423,886.2","1,630,085,963,055","1,549,603,622,289","928,554,640,326"
		NetIncomeIncludingNoncontrollingInterests,"2,038,165,000,000","2,038,165,000,000","1,932,386,000,000","2,909,311,000,000","1,032,065,000,000","-116,215,000,000","564,039,000,000","1,355,180,000,000","2,385,607,000,000","3,714,286,000,000","4,217,695,000,000","3,242,311,000,000","4,378,751,000,000","3,680,045,887,951.51","3,207,436,342,605.33","3,963,314,681,083.61","3,711,000,000,000","2,116,250,000,000","1,109,075,918,958.62","837,567,676,165.05","1,638,749,679,847.5","1,550,509,624,553","938,895,415,870"
			NetIncomeContinuousOperations,"2,038,165,000,000","2,038,165,000,000","1,932,386,000,000","2,909,311,000,000","1,032,065,000,000","-116,215,000,000","564,039,000,000","1,355,180,000,000","2,385,607,000,000","3,714,286,000,000","4,217,695,000,000","3,242,311,000,000","4,378,751,000,000","3,560,674,164,852","3,161,212,622,351.85","3,969,049,666,595.72","3,685,000,000,000","2,093,750,000,000","1,089,232,502,595.26","846,039,423,886.2","1,630,085,963,055","1,549,603,622,289","928,554,640,326"
		MinorityInterests,"-173,760,000,000","-173,760,000,000","-220,484,000,000","-153,081,000,000","322,742,000,000","287,709,000,000","68,667,000,000","21,216,000,000","76,474,000,000","-66,150,000,000","-36,410,000,000","-23,886,000,000","-28,647,000,000","-119,371,723,099.51","-46,223,720,253.48","5,734,985,512.11","-26,000,000,000","-22,500,000,000","-19,843,416,363.36","8,471,747,721.15","-8,663,716,792.5","-906,002,264","-10,340,775,544"
	OtherunderPreferredStockDividend,"6,669,999,999","6,669,999,999","17,720,986,299","33,048,799,997","33,225,163,081","33,029,632,499","33,048,799,997","18,313,914,551",,,,,"-28,647,000,000",,,,,,,,,,
DilutedNIAvailtoComStockholders,"1,857,735,000,000","1,857,735,000,000","1,694,181,013,701","2,723,181,200,003","1,321,581,836,919","138,464,367,501","599,657,200,003","1,358,082,085,449","2,462,081,000,000","3,714,286,000,000","4,181,285,000,000","3,218,425,000,000","4,378,751,000,000","3,560,674,164,852","3,161,212,622,351.85","3,969,049,666,595.72","3,685,000,000,000","2,093,750,000,000","1,089,232,502,595.26","846,039,423,886.2","1,630,085,963,055","1,549,603,622,289","928,554,640,326"
BasicEPS,,,"5,227.75","8,616","4,156.75","461.25","1,858","4,352.25","7,968.5","11,806","13,569.75","10,345","14,500.5","11,716.999","10,042.789","12,518.312","11,395.142","6,424.673","3,324.282","2,592.607","4,779.787","4,049.945","2,481.423"
DilutedEPS,,,"5,227.75","8,616","4,156.75","461.25","1,858","4,352.25","7,968.5","11,806","13,569.75","10,345","14,500.5","11,716.999","10,042.789","12,518.312","11,395.142","6,424.673","3,324.282","2,592.607","4,779.787","4,049.945","2,481.423"
BasicAverageShares,,,"320,002,424","323,828,459","319,985,556","319,975,336","319,206,156","312,038,616","308,977,776","309,007,272","308,131,512","306,644,960","301,974,092","303,811,476","314,774,362","317,059,483","323,383,414","325,892,066","327,659,445","326,327,707","341,037,345","382,623,395","374,202,476"
DilutedAverageShares,,,"320,002,424","323,828,459","319,985,556","319,975,336","319,206,156","312,038,616","308,977,776","309,007,272","308,131,512","306,644,960","301,974,092","303,811,476","314,774,362","318,046,240","323,486,947","325,892,066","328,872,390","326,327,707","341,544,819","382,623,395","374,202,476"
TotalOperatingIncomeAsReported,"3,222,713,000,000","3,222,713,000,000","4,041,827,000,000","4,196,121,000,000","2,282,496,000,000","1,486,380,000,000","2,512,998,000,000","2,574,401,000,000","3,291,763,000,000","5,454,483,000,000","5,738,309,000,000","3,868,162,000,000","7,173,929,000,000","4,922,646,077,851.74","4,186,563,457,524.03","6,018,831,819,792.05","5,141,000,000,000","3,422,500,000,000","2,049,762,751,379","1,587,971,094,560.7","2,301,407,073,892.5","2,008,493,769,005","1,847,003,522,734"
RentExpenseSupplemental,"39,886,000,000","39,886,000,000","69,516,000,000","69,976,000,000","82,005,000,000","119,836,000,000","137,366,000,000","110,191,000,000","93,268,000,000",,"62,887,000,000","30,929,000,000",,,,,,,,,,,
TotalExpenses,"60,858,256,000,000","60,858,256,000,000","59,618,692,000,000","55,507,201,000,000","49,991,941,000,000","55,960,966,000,000","61,640,750,000,000","58,932,125,000,000","59,931,808,000,000","63,484,242,000,000","54,899,551,000,000","32,986,839,000,000","34,568,707,000,000","26,691,434,513,514.68","20,462,994,704,109.54","20,004,325,978,681.21","18,020,000,000,000","15,233,750,000,000","12,304,424,669,600.6","11,538,724,075,576.05","11,197,627,026,367.5","10,653,454,121,810","11,417,273,779,893"
NetIncomeFromContinuingAndDiscontinuedOperation,"1,864,405,000,000","1,864,405,000,000","1,711,902,000,000","2,756,230,000,000","1,354,807,000,000","171,494,000,000","632,706,000,000","1,376,396,000,000","2,462,081,000,000","3,714,286,000,000","4,181,285,000,000","3,218,425,000,000","4,350,104,000,000","3,560,674,164,852","3,161,212,622,351.85","3,969,049,666,595.72","3,685,000,000,000","2,093,750,000,000","1,089,232,502,595.26","846,039,423,886.2","1,630,085,963,055","1,549,603,622,289","928,554,640,326"
NormalizedIncome,"2,281,130,148,000","2,281,130,148,000","2,892,331,500,000","2,895,403,490,000","1,974,610,935,000","811,098,190,000","1,171,849,020,000","1,604,990,240,000","2,109,659,840,000","3,711,033,355,714.449","4,560,299,766,970.182","3,168,284,820,454.5","5,117,194,858,422.555","3,573,091,688,494.167","3,273,893,341,045.168","4,407,314,365,773.187","3,631,086,029,839.178","2,371,940,559,440.56","1,296,775,056,838.753","892,710,108,959.812","722,219,173,076.96","1,210,395,850,398.7","880,553,235,893.317"
InterestIncome,"352,384,000,000","352,384,000,000","337,258,000,000","212,451,000,000","182,475,000,000","210,193,000,000","228,254,000,000","260,398,000,000","278,807,000,000","3,190,419,000,000","431,623,000,000","351,553,000,000","362,309,000,000",,,,,,,,,,
InterestExpense,"755,711,000,000","755,711,000,000","741,296,000,000","653,115,000,000","658,726,000,000","788,772,000,000","795,585,000,000","657,681,000,000","871,457,000,000","3,866,695,000,000","656,769,000,000","532,090,000,000","344,686,000,000",,,,,,,,,,
NetInterestIncome,"-438,789,000,000","-438,789,000,000","-449,449,000,000","-489,842,000,000","-525,973,000,000","-734,060,000,000","-644,463,000,000","-430,183,000,000","-700,165,000,000","-676,276,000,000","-225,146,000,000","-180,537,000,000","17,623,000,000",,,,,,,,,,
EBIT,"3,882,245,000,000","3,882,245,000,000","4,357,312,000,000","4,748,166,000,000","2,070,335,000,000","939,117,000,000","2,183,465,000,000","2,603,858,000,000","4,239,943,000,000","8,649,090,000,000","5,994,455,000,000","4,271,365,000,000","6,440,325,000,000","4,934,194,767,014.8","4,186,563,457,524.03","6,018,831,819,792.05","5,138,000,000,000","3,422,500,000,000","2,049,762,751,379","1,587,971,094,560.7","2,548,386,845,715","2,008,493,769,005","1,847,003,522,734"
EBITDA,"7,343,360,000,000"
ReconciledCostOfRevenue,"55,244,493,000,000","55,244,493,000,000","54,075,123,000,000","48,861,752,000,000","43,300,629,000,000","49,074,183,000,000","54,500,156,000,000","52,547,537,000,000","53,797,879,000,000","57,744,742,000,000","48,840,491,000,000","28,608,173,000,000","30,289,319,000,000","22,876,079,636,512.27","17,347,494,846,632.61","17,033,184,776,502.92","15,322,000,000,000","12,530,000,000,000","11,337,683,270,166.54","10,684,291,747,595.7","9,500,252,820,750","8,605,549,254,321","9,506,933,006,952"
ReconciledDepreciation,"3,461,115,000,000","3,461,115,000,000","3,267,629,000,000","3,297,420,000,000","3,213,847,000,000","3,218,246,000,000","3,238,549,000,000","2,685,550,000,000","2,563,760,000,000","2,251,915,000,000","2,950,883,000,000","2,552,777,000,000","2,379,291,000,000","2,127,932,588,780.88","1,700,455,064,471.13","1,595,473,169,329.1","1,514,000,000,000","1,645,000,000,000","1,453,177,935,448.98","1,307,741,133,295.95","1,227,825,534,225","1,373,612,682,507","1,149,118,682,327"
NetIncomeFromContinuingOperationNetMinorityInterest,"1,864,405,000,000","1,864,405,000,000","1,711,902,000,000","2,756,230,000,000","1,354,807,000,000","171,494,000,000","632,706,000,000","1,376,396,000,000","2,462,081,000,000","3,714,286,000,000","4,181,285,000,000","3,218,425,000,000","4,350,104,000,000","3,560,674,164,852","3,161,212,622,351.85","3,969,049,666,595.72","3,685,000,000,000","2,093,750,000,000","1,089,232,502,595.26","846,039,423,886.2","1,630,085,963,055","1,549,603,622,289","928,554,640,326"
TotalUnusualItemsExcludingGoodwill,"-639,149,000,000","-639,149,000,000","-1,573,906,000,000","-196,019,000,000","-847,885,000,000","-843,805,000,000","-691,209,000,000","-328,440,000,000","497,770,000,000","4,188,000,000","-478,855,000,000","58,530,000,000","-1,072,049,000,000","-16,782,771,571.16","-143,574,913,074.12","-600,456,680,529.73","75,000,000,000","-380,000,000,000","-283,431,791,125.46","-65,294,349,700.05","1,290,610,616,242.5","491,619,478,503","64,159,811,898"
TotalUnusualItems,"-639,149,000,000","-639,149,000,000","-1,573,906,000,000","-196,019,000,000","-847,885,000,000","-843,805,000,000","-691,209,000,000","-328,440,000,000","497,770,000,000","4,188,000,000","-478,855,000,000","58,530,000,000","-1,072,049,000,000","-16,782,771,571.16","-143,574,913,074.12","-600,456,680,529.73","75,000,000,000","-380,000,000,000","-283,431,791,125.46","-65,294,349,700.05","1,290,610,616,242.5","491,619,478,503","64,159,811,898"
NormalizedEBITDA,"7,982,509,000,000","7,982,509,000,000","9,198,847,000,000","8,241,605,000,000","6,132,067,000,000","5,001,168,000,000","6,113,223,000,000","5,617,848,000,000","6,305,933,000,000","10,896,817,000,000","9,424,193,000,000","6,765,612,000,000","9,891,665,000,000","7,078,910,127,366.84","6,030,593,435,069.28","8,214,761,669,650.88","6,577,000,000,000","5,447,500,000,000","3,786,372,477,953.44","2,961,006,577,556.7","2,485,601,763,697.5","2,890,486,973,009","2,931,962,393,163"
TaxRateForCalcs,"0.348","0.348","0.25","0.29","0.269","0.242","0.22","0.304","0.292","0.223","0.208","0.143","0.284","0.26","0.215","0.27","0.281","0.268","0.268","0.285","0.297","0.31","0.252"
TaxEffectOfUnusualItems,"-222,423,852,000","-222,423,852,000","-393,476,500,000","-56,845,510,000","-228,081,065,000","-204,200,810,000","-152,065,980,000","-99,845,760,000","145,348,840,000","935,355,714.449","-99,840,233,029.819","8,389,820,454.5","-304,958,141,577.446","-4,365,247,928.994","-30,894,194,380.803","-162,191,981,352.264","21,086,029,839.178","-101,809,440,559.441","-75,889,236,881.966","-18,623,664,626.438","382,743,826,264.46","152,411,706,612.7","16,158,407,465.317"
