name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994,12/31/1993,12/31/1992,12/31/1991,12/31/1990
			InterestExpenseForShortTermDebt,"5,548,000","6,100,000","7,210,000","5,724,000","7,812,000","7,512,000","67,376,000","38,433,000","46,805,000","55,258,000","60,278,000","69,357,000","168,070,000","448,172,000","518,960,000","349,203,000","165,425,000","147,456,000","185,250,000","329,648,000","508,029,000","317,600,000","251,700,000","237,700,000","184,700,000","141,500,000","77,500,000","42,400,000","31,700,000","51,100,000","20,000,000"
			InterestExpenseForLongTermDebtAndCapitalSecurities,"57,675,000","58,141,000","75,496,000","76,392,000","77,129,000","78,986,000","516,008,000","140,079,000","148,192,000","180,764,000","242,222,000","183,125,000","126,727,000","464,816,000","537,477,000","461,636,000","344,978,000","259,203,000","227,090,000","171,061,000","129,994,000","128,100,000","115,500,000","103,100,000","56,600,000","50,300,000","26,400,000","18,200,000","15,000,000","12,300,000","4,400,000"
			OtherInterestExpense,,,,,,,,,,,,,,,,,,,,,,"100,000",,,"100,000",,,,"100,000",,"100,000"
	NonInterestIncome,"519,978,000","531,824,000","624,515,000","419,167,000","277,140,000","496,687,000","364,927,000","789,757,000","446,613,000","551,954,000","604,836,000","896,501,000","829,974,000","694,316,000","809,485,000","785,275,000","608,771,000","626,010,000","523,678,000","465,516,000","465,098,000","372,700,000","291,200,000","247,600,000","205,500,000","173,300,000","143,200,000","125,200,000","124,500,000","131,800,000","71,000,000"
		TotalPremiumsEarned,,"0","94,725,000","-10,066,000","-207,779,000","20,062,000","-103,024,000","-82,051,000","-56,211,000",,,,,,,,,,,,,,,,,,,,,,
		FeesAndCommissions,"438,042,000","440,173,000","433,520,000","396,472,000","431,348,000","455,146,000","392,929,000","458,895,000","419,842,000","424,660,000","573,307,000","607,680,000","623,120,000","559,329,000","510,954,000","513,250,000","460,792,000","446,231,000","416,256,000","383,469,000","342,553,000","287,800,000","220,300,000","192,800,000","162,900,000","142,300,000","122,900,000","112,100,000","105,600,000","94,300,000","64,800,000"
			FeesandCommissionIncome,"478,160,000","478,232,000","461,499,000","396,472,000","452,144,000","478,000,000","414,517,000","479,707,000","439,571,000","424,660,000","573,307,000","607,680,000","623,120,000","559,329,000","510,954,000","513,250,000","460,792,000","446,231,000","416,256,000","383,469,000","342,553,000","287,800,000","220,300,000","192,800,000","162,900,000","142,300,000","122,900,000","112,100,000","105,600,000","94,300,000","64,800,000"
				ServiceChargeOnDepositorAccounts,"478,160,000","478,232,000","461,499,000","396,472,000","452,144,000","478,000,000","414,517,000","479,707,000","439,571,000","184,940,000","195,803,000","213,493,000","206,957,000","196,072,000","190,079,000","181,749,000","165,241,000","161,839,000","157,713,000","146,994,000","125,519,000","118,100,000","103,700,000","94,100,000","85,800,000","78,600,000","71,700,000","68,200,000","63,100,000","55,000,000","36,000,000"
				OtherCustomerServices,,,,,,,,,,"239,720,000","377,504,000","394,187,000","416,163,000","363,257,000","320,875,000","331,501,000","295,551,000","284,392,000","258,543,000","236,475,000","217,034,000","169,700,000","116,600,000","98,700,000","77,100,000","63,700,000","51,200,000","43,900,000","42,500,000","39,300,000","28,800,000"
			FeesandCommissionExpense,"40,118,000","38,059,000","27,979,000","26,201,000","20,796,000","22,854,000","21,588,000","20,812,000","19,729,000",,,,,,,,,,,,,,,,,,,,,,
		TradingGainLoss,"1,225,000","994,000","-208,000","-817,000","-785,000","-4,723,000","4,358,000","-13,483,000","-17,682,000","5,897,000","16,404,000","39,740,000","43,645,000",,,,,,,,,,,,,,,,,,
		GainLossonSaleofAssets,"-5,761,000","2,143,000","-15,007,000","-30,762,000","-7,287,000","-32,390,000","-908,000","-78,218,000","25,860,000","41,735,000","-52,147,000","184,486,000","75,734,000","13,725,000","157,068,000","165,461,000","15,095,000","60,880,000","55,998,000","-21,982,000","11,201,000","600,000","8,900,000","2,300,000","3,100,000","5,400,000","200,000","900,000","600,000","18,600,000","100,000"
			GainOnSaleOfSecurity,"-1,675,000","2,486,000","-2,081,000","-7,965,000","1,753,000","-14,304,000","-870,000","7,966,000","-1,707,000","10,844,000","3,992,000","219,546,000","69,716,000","52,695,000","39,647,000","82,164,000","15,095,000","60,880,000","-3,342,000","-21,982,000","11,201,000","600,000","8,900,000","2,300,000","3,100,000","5,400,000","200,000","900,000","600,000","18,600,000","100,000"
			GainonSaleofLoans,"-4,086,000","-343,000","-12,926,000","-22,797,000","-9,040,000","-18,086,000","-38,000","-86,184,000","27,567,000","30,891,000","-56,139,000","-35,060,000","6,018,000",,,,,,,,,,,,,,,,,,
			GainonSaleofInvestmentProperty,,,,,,,,,,,,,,"-38,970,000","117,421,000","83,297,000",,,"59,340,000",,,,,,,,,,,,
		OtherNonInterestIncome,"86,472,000","88,514,000","111,485,000","64,340,000","61,643,000","58,592,000","71,572,000","504,614,000","74,804,000","79,662,000","67,272,000","64,595,000","87,475,000","121,262,000","141,463,000","106,564,000","132,884,000","118,899,000","51,424,000","104,029,000","111,344,000","84,300,000","62,000,000","52,500,000","39,500,000","25,600,000","20,100,000","12,200,000","18,300,000","18,900,000","6,100,000"
CreditLossesProvision,"-312,949,000","-165,779,000","-228,072,000","-325,424,000","-170,016,000","-241,478,000","-270,134,000","-602,563,000","-408,941,000","-575,720,000","-1,011,880,000","-1,405,807,000","-991,384,000","-562,650,000","-287,760,000","-195,272,000","-178,657,000","-195,939,000","-205,570,000","-213,250,000","-194,640,000","-148,900,000","-137,200,000","-110,600,000","-88,800,000","-64,600,000","-53,800,000","-72,900,000","-97,600,000","-121,700,000","-53,000,000"
NonInterestExpense,"1,463,288,000","1,439,423,000","1,381,061,000","1,257,196,000","1,231,038,000","1,246,955,000","1,144,839,000","1,268,386,000","1,166,223,000","1,141,604,000","1,286,760,000","1,230,951,000","1,310,757,000","1,480,457,000","1,485,073,000","1,328,200,000","1,171,012,000","1,113,083,000","1,029,002,000","920,137,000","877,471,000","837,500,000","720,400,000","636,900,000","541,900,000","486,800,000","447,800,000","412,300,000","366,900,000","345,700,000","229,600,000"
	OccupancyAndEquipment,"184,075,000","180,554,000","160,117,000","154,336,000","147,878,000","146,998,000","135,624,000","146,814,000","145,742,000","146,159,000","202,054,000","212,565,000","231,934,000","123,621,000","252,619,000","232,662,000","198,644,000","188,451,000","177,602,000","169,483,000","165,742,000","149,100,000","123,900,000","106,100,000","84,900,000","74,400,000","63,900,000","54,000,000","49,300,000","22,500,000","29,200,000"
		NetOccupancyExpense,"97,960,000","96,339,000","88,329,000","89,194,000","85,653,000","86,888,000","86,707,000","99,331,000","100,452,000","102,319,000","116,203,000","111,035,000","120,456,000",,,,,,,,,,,,,,,,,,
		Equipment,"86,115,000","84,215,000","71,788,000","65,142,000","62,225,000","60,110,000","48,917,000","47,483,000","45,290,000","43,840,000","85,851,000","101,530,000","111,478,000",,,,,,,,,,,,,,,,,,
	ProfessionalExpenseAndContractServicesExpense,"131,586,000","120,779,000","119,016,000","78,200,000","102,970,000","93,992,000","81,984,000","73,323,000","63,010,000","194,942,000","166,105,000","111,287,000","121,145,000",,,,,,,,,,,,,,,,,,
	SellingGeneralAndAdministration,"1,002,572,000","992,672,000","946,396,000","805,821,000","844,967,000","829,434,000","767,506,000","854,684,000","824,351,000","629,280,000","676,720,000","706,288,000","737,032,000","783,577,000","798,636,000","723,123,000","646,726,000","599,721,000","550,192,000","475,925,000","440,967,000","432,600,000","376,800,000","340,500,000","299,400,000","266,900,000","242,000,000","232,500,000","200,700,000","191,300,000","140,300,000"
		GeneralAndAdministrativeExpense,"927,677,000","917,300,000","880,478,000","747,376,000","791,953,000","777,358,000","713,490,000","794,208,000","762,775,000","629,280,000","676,720,000","706,288,000","737,032,000","668,189,000","668,671,000","622,689,000","571,018,000","526,444,000","488,741,000","425,142,000","394,176,000","386,700,000","337,400,000","306,900,000","273,200,000","249,100,000","225,700,000","215,900,000","188,200,000","180,600,000","131,300,000"
			SalariesAndWages,"594,339,000","590,625,000","562,988,000","484,230,000","487,476,000","477,519,000","418,679,000","461,867,000","465,702,000","453,370,000","514,198,000","533,263,000","608,465,000","668,189,000","668,671,000","622,689,000","571,018,000","526,444,000","488,741,000","425,142,000","394,176,000","386,700,000","337,400,000","306,900,000","273,200,000","249,100,000","225,700,000","215,900,000","188,200,000","180,600,000","131,300,000"
			InsuranceAndClaims,"18,453,000","18,179,000","27,757,000","26,392,000","24,512,000","27,626,000","40,307,000","60,513,000","85,697,000","93,728,000","67,644,000","76,796,000",,,,,,,,,,,,,,,,,,,
			OtherGandA,"314,885,000","308,496,000","289,733,000","236,754,000","279,965,000","272,213,000","254,504,000","271,828,000","211,376,000","82,182,000","94,878,000","96,229,000","128,567,000",,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"74,895,000","75,372,000","65,918,000","58,445,000","53,014,000","52,076,000","54,016,000","60,476,000","61,576,000","44,421,000",,,,"115,388,000","129,965,000","100,434,000","75,708,000","73,277,000","61,451,000","50,783,000","46,791,000","45,900,000","39,400,000","33,600,000","26,200,000","17,800,000","16,300,000","16,600,000","12,500,000","10,700,000","9,000,000"
	DepreciationAmortizationDepletionIncomeStatement,"9,531,000","9,370,000","9,326,000","9,378,000","12,144,000","11,019,000","8,160,000","9,883,000","10,072,000","9,654,000","9,173,000","9,482,000","11,509,000",,,,,,,,,,,,,,,,,,
		DepreciationAndAmortizationInIncomeStatement,"9,531,000","9,370,000","9,326,000","9,378,000","12,144,000","11,019,000","8,160,000","9,883,000","10,072,000","9,654,000","9,173,000","9,482,000","11,509,000",,,,,,,,,,,,,,,,,,
			Amortization,"9,531,000","9,370,000","9,326,000","9,378,000","12,144,000","11,019,000","8,160,000","9,883,000","10,072,000","9,654,000","9,173,000","9,482,000","11,509,000",,,,,,,,,,,,,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"9,531,000","9,370,000","9,326,000","9,378,000","12,144,000","11,019,000","8,160,000","9,883,000","10,072,000","9,654,000","9,173,000","9,482,000","11,509,000",,,,,,,,,,,,,,,,,,
	OtherNonInterestExpense,"135,524,000","136,048,000","146,206,000","209,461,000","123,079,000","165,512,000","151,565,000","183,682,000","123,048,000","161,569,000","232,708,000","191,329,000","209,137,000","573,259,000","433,818,000","372,415,000","325,642,000","324,911,000","301,208,000","274,729,000","270,762,000","255,800,000","219,700,000","190,300,000","157,600,000","145,500,000","141,900,000","125,800,000","116,900,000","131,900,000","60,100,000"
IncomefromAssociatesandOtherParticipatingInterests,,,,,,,,,,"8,323,000","42,555,000",,,,,,,,,,,,,,,,,,,,
SpecialIncomeCharges,,"0","-12,522,000","0","-3,801,000","-18,412,000","-27,257,000","-3,388,000","-25,196,000","-8,693,000","602,015,000","76,755,000","-25,971,000","-224,094,000",,,,,,,,,,,,,,,,,
	GainOnSaleOfBusiness,,,,,,,,,,"0","640,802,000",,,,,,,,,,,,,,,,,,,,
	RestructuringAndMergernAcquisition,,,,"0","0","18,412,000","26,725,000",,,,,,,,,,,,,,,,,,,,,,,,
	ImpairmentOfCapitalAssets,,,"0","0","3,801,000",,,,,,"0","1,545,000","25,971,000",,,,,,,,,,,,,,,,,,
	LossonExtinguishmentofDebt,,"0","12,522,000",,"0","0","532,000","3,388,000","25,196,000",,,,,,,,,,,,,,,,,,,,,,
	OtherSpecialCharges,,,,,,,,,,"8,693,000","38,787,000","-78,300,000",,,,,,,,,,,,,,,,,,,
OtherNonOperatingIncomeExpenses,,,,,,,,,,,"-640,802,000",,,,,,,,,,,,,,,,,,,,
PretaxIncome,"637,567,000","818,316,000","737,737,000","338,511,000","294,340,000","398,825,000","-132,231,000","348,000,000","218,872,000","266,252,000","245,631,000","-562,249,000","-218,934,000","-123,495,000","464,562,000","686,010,000","634,613,000","601,241,000","469,187,000","409,132,000","376,900,000","342,600,000","307,000,000","284,100,000","256,100,000","206,200,000","175,100,000","132,200,000","99,400,000","72,200,000","72,600,000"
TaxProvision,"100,055,000","147,181,000","119,579,000","230,830,000","78,784,000","-495,172,000","58,279,000","-251,327,000","-26,403,000","114,927,000","108,230,000","-8,302,000","461,534,000","-59,002,000","106,886,000","148,915,000","144,705,000","130,326,000","117,255,000","105,280,000","100,797,000","85,100,000","74,700,000","74,500,000","70,900,000","59,800,000","50,000,000","28,200,000","14,300,000","6,800,000","9,200,000"
NetIncomeCommonStockholders,"534,050,000","667,412,000","614,435,000","103,958,000","212,968,000","891,621,000","-317,213,000","595,604,000","241,552,000","147,602,000","-54,576,000","97,377,000","-1,279,200,000","-76,406,000","345,763,000","528,789,000","477,995,000","460,996,000","349,422,000","295,502,000","267,753,000","257,500,000","224,000,000","209,600,000","185,200,000","146,400,000","124,700,000","109,400,000","84,500,000","64,600,000","62,300,000"
	NetIncome,"537,512,000","671,135,000","618,158,000","107,681,000","216,691,000","895,344,000","-313,490,000","599,327,000","245,275,000","151,325,000","137,401,000","-573,919,000","-1,243,903,000","-64,493,000","357,676,000","540,702,000","489,908,000","470,915,000","351,932,000","303,852,000","276,103,000","257,500,000","232,300,000","209,600,000","185,200,000","146,400,000","125,100,000","110,200,000","85,100,000","65,400,000","63,400,000"
		NetIncomeIncludingNoncontrollingInterests,"537,512,000","671,135,000","618,158,000","107,681,000","216,691,000","895,344,000","-313,490,000","599,327,000","245,275,000","151,325,000","137,401,000","-573,919,000","-1,243,903,000","-64,493,000","357,676,000","540,702,000","489,908,000","471,350,000","352,180,000","303,834,000","274,951,000","255,000,000","232,000,000","209,600,000","185,200,000","146,400,000","125,100,000","110,200,000","85,900,000","65,400,000","63,400,000"
			NetIncomeContinuousOperations,"537,512,000","671,135,000","618,158,000","107,681,000","215,556,000","893,997,000","-190,510,000","599,327,000","245,275,000","151,325,000","137,401,000","-553,947,000","-680,468,000","-64,493,000","357,676,000","537,095,000","489,908,000","470,915,000","351,932,000","303,852,000","276,103,000","257,500,000","232,300,000","209,600,000","185,200,000","146,400,000","125,100,000","104,000,000","85,100,000","65,400,000","63,400,000"
			NetIncomeDiscontinuousOperations,,,"0","0","1,135,000","1,347,000","-122,980,000",,,"0","0","-19,972,000","-563,435,000",,,,,,,,,,,,,,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,,,,,,"3,607,000",,,,,,,,,,,,"6,200,000",,,
		MinorityInterests,,,,,,,,,,,,,,,,,,"-435,000","-248,000","18,000","1,152,000","2,500,000","300,000",,,,,,"-800,000",,
	PreferredStockDividends,,"3,723,000","3,723,000","3,723,000","3,723,000","3,723,000","3,723,000","3,723,000","3,723,000",,,,,"11,913,000","11,913,000","11,913,000","11,913,000","9,919,000","2,510,000","8,350,000","8,350,000",,"8,300,000",,,,"400,000","800,000","600,000","800,000","1,100,000"
DilutedNIAvailtoComStockholders,"534,050,000","667,412,000","614,435,000","103,958,000","212,968,000","891,621,000","-317,213,000","595,604,000","241,552,000","147,602,000","-54,576,000","97,377,000","-1,279,200,000","-76,406,000","345,763,000","528,789,000","477,995,000","460,996,000","349,422,000","295,502,000","267,753,000","257,500,000","224,000,000","209,600,000","185,200,000","146,400,000","124,700,000","109,400,000","84,500,000","64,600,000","62,300,000"
BasicEPS,,,"6.07","1.02","2.06","8.66","-3.05","5.8","2.35","1.4","-0.6","2.4","-45.5","-2.7","12.4","19.8","17.9","17.35","13.05","10.85","9.85","9.2","8.25","7.5","6.7","5.238","4.588","4.2","3.5","2.7","3.95"
DilutedEPS,,,"6.06","1.02","2.06","8.65","-3.05","5.78","2.35","1.4","-0.6","2.4","-45.5","-2.7","12.4","19.7","17.9","17.35","13.05","10.85","9.85","9.2","8.25","7.5","6.7","5.238","4.588","4.2","3.5","2.7","3.95"
BasicAverageShares,,,"101,142,258","101,966,429","103,275,264","102,967,186","102,848,792","102,693,685","102,429,755","102,179,393","88,515,404","40,822,949","28,107,920","28,298,519","27,884,113","26,706,515","26,703,631","26,570,375","26,775,632","27,235,207","27,183,046","27,989,130","27,151,515","27,946,667","27,641,791","27,952,267","27,182,561","26,047,619","24,142,857","23,925,926","23,953,600"
DilutedAverageShares,,,"101,308,643","102,045,336","103,377,283","103,124,309","102,848,792","103,061,475","102,653,610","102,289,496","88,515,404","40,822,949","28,107,920","28,298,519","27,884,113","26,842,081","26,703,631","26,570,375","26,775,632","27,235,207","27,183,046","28,014,599","28,066,116","27,946,667","27,641,791","27,952,267","27,182,561","26,047,619","24,142,857","23,925,926","23,953,600"
InterestIncomeAfterProvisionForLoanLoss,"1,580,877,000","1,725,915,000","1,506,805,000","1,176,540,000","1,252,039,000","1,167,505,000","674,938,000","830,017,000","963,678,000","856,272,000","282,985,000","-304,554,000","287,820,000","886,740,000","1,140,150,000","1,228,935,000","1,196,854,000","1,088,749,000","974,759,000","863,735,000","788,121,000","804,800,000","735,800,000","673,400,000","592,500,000","519,600,000","479,700,000","419,200,000","342,600,000","286,100,000","231,200,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"537,512,000","671,135,000","618,158,000","107,681,000","216,691,000","895,344,000","-313,490,000","599,327,000","245,275,000","151,325,000","137,401,000","-573,919,000","-1,243,903,000","-64,493,000","357,676,000","537,095,000","489,908,000","470,915,000","351,932,000","303,852,000","276,103,000","257,500,000","232,300,000","209,600,000","185,200,000","146,400,000","125,100,000","104,000,000","85,100,000","65,400,000","63,400,000"
NormalizedIncome,"537,512,000","671,135,000","628,676,480","107,681,000","218,330,730","905,044,200","-168,704,400","602,037,400","267,447,480","158,279,400","-344,211,000","-629,568,658.705","-659,691,200","145,958,200","267,271,116.269","471,879,620.902","489,908,000","470,915,000","307,421,719.707","303,852,000","276,103,000","257,500,000","232,300,000","209,600,000","185,200,000","146,400,000","125,100,000","104,000,000","85,100,000","65,400,000","63,400,000"
TotalMoneyMarketInvestments,,,,,,,,,,,,,,,,,,,,,,,,,,"23,100,000","5,200,000","6,400,000","14,300,000","33,300,000","37,600,000"
ReconciledDepreciation,"9,531,000","67,437,000","62,626,000","57,742,000","59,018,000","58,493,000","56,571,000","58,045,000","56,808,000","56,100,000","68,034,000","73,933,000","84,597,000","260,867,000","327,832,000","254,049,000","82,114,000","148,985,000","128,406,000","132,989,000","107,061,000","109,300,000","91,000,000","77,100,000","72,000,000","69,500,000","65,700,000","27,300,000","27,000,000","25,500,000","16,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"537,512,000","671,135,000","618,158,000","107,681,000","215,556,000","893,997,000","-190,510,000","599,327,000","245,275,000","151,325,000","137,401,000","-553,947,000","-680,468,000","-64,493,000","357,676,000","537,095,000","489,908,000","470,915,000","351,932,000","303,852,000","276,103,000","257,500,000","232,300,000","209,600,000","185,200,000","146,400,000","125,100,000","104,000,000","85,100,000","65,400,000","63,400,000"
TotalUnusualItemsExcludingGoodwill,,"0","-12,522,000","0","-3,801,000","-18,412,000","-27,257,000","-3,388,000","-25,196,000","-8,693,000","602,015,000","76,755,000","-25,971,000","-263,064,000","117,421,000","83,297,000",,,"59,340,000",,,,,,,,,,,,
TotalUnusualItems,,"0","-12,522,000","0","-3,801,000","-18,412,000","-27,257,000","-3,388,000","-25,196,000","-8,693,000","602,015,000","76,755,000","-25,971,000","-263,064,000","117,421,000","83,297,000",,,"59,340,000",,,,,,,,,,,,
TaxRateForCalcs,"0.157","0.18","0.16","0.4","0.27","0.4","0.2","0.2","0.12","0.2","0.2","0.015","0.2","0.2","0.23","0.217","0.228","0.217","0.25","0.257","0.267","0.248","0.243","0.262","0.277","0.29","0.286","0.213","0.144","0.094","0.127"
TaxEffectOfUnusualItems,"0","0","-2,003,520","0","-1,026,270","-7,364,800","-5,451,400","-677,600","-3,023,520","-1,738,600","120,403,000","1,133,341.295","-5,194,200","-52,612,800","27,016,116.269","18,081,620.902","0","0","14,829,719.707","0","0","0","0","0","0","0","0","0","0","0","0"
