name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,06/30/2002,06/30/2001,06/30/2000,06/30/1999,06/30/1998
TotalRevenue,"2,162,955,000","2,162,955,000","2,108,327,000","1,583,884,000","1,030,936,000","880,669,000","768,241,000","665,106,000","529,329,000","482,829,000","402,617,000","358,567,000","369,587,000","246,127,000","212,854,000","193,552,000","199,987,000","114,285,000","28,508,000","26,683,000","14,170,000","2,827,000","2,499,000"
	OperatingRevenue,"2,162,955,000","2,162,955,000","2,108,327,000","1,583,884,000","1,030,936,000","880,669,000","768,241,000","665,106,000","529,329,000","482,829,000","402,617,000","358,567,000","369,587,000","246,127,000","212,854,000","193,552,000","199,987,000","114,285,000","28,508,000","26,683,000","14,170,000","2,827,000","2,499,000"
CostOfRevenue,"493,428,000","493,428,000","452,040,000","414,137,000","354,696,000","335,380,000","290,341,000","271,064,000","247,932,000","215,348,000","168,410,000","158,292,000","150,335,000","94,702,000","79,410,000","63,107,000","61,611,000","34,437,000","13,608,000","15,354,000","10,044,000","2,193,000","674,000"
GrossProfit,"1,669,527,000","1,669,527,000","1,656,287,000","1,169,747,000","676,240,000","545,289,000","477,900,000","394,042,000","281,397,000","267,481,000","234,207,000","200,275,000","219,252,000","151,425,000","133,444,000","130,445,000","138,376,000","79,848,000","14,900,000","11,329,000","4,126,000","634,000","1,825,000"
OperatingExpense,"1,299,248,000","1,299,248,000","1,166,088,000","781,171,000","562,770,000","533,067,000","504,288,000","371,470,000","289,945,000","232,252,000","137,964,000","163,073,000","144,671,000","100,411,000","100,570,000","88,937,000","69,051,000","42,807,000","34,642,000","54,122,000","58,528,000","10,419,000","2,058,000"
	SellingGeneralAndAdministration,"926,430,000","926,430,000","820,146,000","513,779,000","346,542,000","323,296,000","311,966,000","225,138,000","181,739,000","165,988,000","100,581,000","125,158,000","112,963,000","77,293,000","77,144,000","70,510,000","55,204,000","33,292,000","22,913,000","37,709,000","42,887,000","6,850,000","1,563,000"
		GeneralAndAdministrativeExpense,"298,441,000","298,441,000","120,184,000","104,923,000","99,474,000","92,868,000","83,039,000","64,727,000","39,397,000","30,121,000","22,585,000","40,025,000","33,179,000",,,,,,,,,,
			OtherGandA,"298,441,000","298,441,000","120,184,000","104,923,000","99,474,000","92,868,000","83,039,000","64,727,000","39,397,000","30,121,000","22,585,000","40,025,000","33,179,000",,,,,,,,,,
		SellingAndMarketingExpense,"627,989,000","627,989,000","699,962,000","408,856,000","247,068,000","230,428,000","228,927,000","160,411,000","142,342,000","135,867,000","77,996,000","85,133,000","79,784,000",,,,,,,,,,
	ResearchAndDevelopment,"372,818,000","372,818,000","345,942,000","267,392,000","216,228,000","209,771,000","192,322,000","146,332,000","108,062,000","65,533,000","34,048,000","33,777,000","30,371,000","21,942,000","19,573,000","15,268,000","10,355,000","6,340,000","6,666,000","9,648,000","7,358,000","1,512,000","452,000"
	DepreciationAmortizationDepletionIncomeStatement,,,,,,,,,"144,000","731,000","3,335,000","4,138,000","1,337,000","1,176,000","2,505,000","3,844,000","4,177,000","2,090,000","5,063,000","6,765,000","8,283,000","2,057,000",
		DepreciationAndAmortizationInIncomeStatement,,,,,,,,,"144,000","731,000","3,335,000","4,138,000","1,337,000","1,176,000","2,505,000","3,844,000","4,177,000","2,090,000","5,063,000","6,765,000","8,283,000","2,057,000",
			Amortization,,,,,,,,,"144,000","731,000","3,335,000","4,138,000","1,337,000","1,176,000","2,505,000","3,844,000","4,177,000","2,090,000","5,063,000","6,765,000",,,
				AmortizationOfIntangiblesIncomeStatement,,,,,,,,,"144,000","731,000","3,335,000","4,138,000","1,337,000","1,176,000","2,505,000","3,844,000","4,177,000","2,090,000","5,063,000","6,765,000",,,
	OtherOperatingExpenses,,,,,,,,,,,,,,,"1,348,000","-685,000","-685,000","1,085,000",,,,,"43,000"
OperatingIncome,"370,279,000","370,279,000","490,199,000","388,576,000","113,470,000","12,222,000","-26,388,000","22,572,000","-8,548,000","35,229,000","96,243,000","37,202,000","74,581,000","51,014,000","32,874,000","41,508,000","69,325,000","37,041,000","-19,742,000","-42,793,000","-54,402,000","-9,785,000","-233,000"
NetNonOperatingInterestIncomeExpense,"51,954,000","51,954,000","62,484,000","38,593,000","24,906,000","27,212,000","30,330,000","17,283,000","17,037,000","13,739,000","8,804,000","8,379,000","15,371,000",,,,,,,,,,
	InterestIncomeNonOperating,"86,549,000","86,549,000","83,233,000","38,593,000","24,906,000","27,212,000","30,330,000","17,283,000","17,037,000","13,739,000",,"8,379,000","15,371,000",,,,,,,,,,
	InterestExpenseNonOperating,"34,595,000","34,595,000","20,749,000",,,,,,,,,,,,,,,,,,,,
	TotalOtherFinanceCost,"-64,053,000","-64,053,000","-69,355,000","-42,696,000","-26,213,000","-22,392,000","-28,925,000","-18,792,000","-16,798,000","-16,327,000","-8,804,000",,,,,,,,,,,,
OtherIncomeExpense,"-167,041,000","-167,041,000","2,727,000","-2,930,000","166,151,000","6,709,000","164,799,000","18,577,000","26,096,000","-347,851,000","-128,554,000","375,047,000","5,257,000","488,000","1,196,000","-1,849,000","-4,555,000","-8,565,000","-562,000","-894,000","-501,000",,
	GainOnSaleOfSecurity,"162,885,000","162,885,000","99,262,000","132,007,000","261,237,000","19,790,000","180,852,000","13,677,000","55,563,000",,,"375,055,000",,,,,,,,,,,
	EarningsFromEquityInterest,"24,000","24,000","1,120,000","-16,070,000","-11,766,000","218,000","19,471,000","9,525,000","-10,730,000",,,,,,"-690,000","-161,000","-3,165,000","-914,000","-562,000","-894,000",,,
