name,ttm,03/31/2019,03/31/2018,03/31/2017,03/31/2016,03/31/2015,03/31/2014,03/31/2013,03/31/2012,03/31/2011,03/31/2010,03/31/2009,03/31/2008,03/31/2007,03/31/2006,03/31/2005,03/31/2004,03/31/2003,03/31/2002,03/31/2001,03/31/2000,03/31/1999,03/31/1998
			NetIncomeDiscontinuousOperations,,,,"0","0","297,000,000","7,501,000,000","196,000,000","2,689,000,000","8,259,000,000","8,682,000,000","11,736,000,000","21,736,963,120","10,957,289,760","15,183,616,050","6,005,040,160","2,814,845,850",,,,,,
			NetIncomeExtraordinary,,,,,,,,,,,"0","0",,"589,101,600",,,,"1,887,571,520","132,909,790",,,,
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,"625,521,300","3,185,276,940",,,,,
		MinorityInterests,"-3,634,000,000","-2,890,000,000","-8,002,000,000","-7,255,000,000","-10,002,000,000","-15,339,000,000","-3,089,000,000","-3,164,000,000","-2,392,000,000","-5,332,000,000","-3,180,000,000","-1,873,000,000","-3,888,722,760","-4,712,812,800","-3,295,668,600",,,,,,,,
DilutedNIAvailtoComStockholders,"331,857,000,000","323,745,000,000","313,135,000,000","273,239,000,000","260,169,000,000","234,948,000,000","186,794,000,000","111,909,000,000","86,150,000,000","67,275,000,000","37,757,000,000","21,924,000,000","167,913,054,560","196,170,832,800","166,666,669,200","91,362,396,720","54,003,338,900","29,729,251,440","40,138,756,580","34,806,296,520","29,661,631,184.6","25,759,199,445","23,731,000,000"
BasicEPS,,"1,264.6","1,222","1,044.4","993.65","896.2","707.75","515.3","390.92","274.745","185.26","123.295","931.958","1,086.202","939.649","545.297","323.438","179.795","245.287","210.201","192.99","166.138","152.667"
DilutedEPS,,"1,263.5","1,220.75","1,043.4","992.6","894.95","686","437.65","327.235","232.775","157.955","116.905","910.511","1,048.199","892.969","502.368","304.398","169.603","234.215","201.759","188.857","166.138","152.667"
BasicAverageShares,,"256,004,000","256,247,600","261,621,000","261,827,200","261,828,800","253,616,200","217,576,600","215,018,000","214,978,000","203,802,000","177,820,000","180,172,247","180,602,519","177,371,105","167,545,972","166,966,567","165,350,588","163,640,181","165,585,462","153,695,557","155,047,465","155,443,231"
DilutedAverageShares,,"256,225,400","256,510,400","261,876,400","262,102,600","262,201,800","262,051,000","259,212,800","264,086,000","264,016,000","247,302,000","190,892,000","184,416,348","187,150,337","186,643,385","181,863,395","177,410,232","175,287,642","171,375,327","172,514,610","157,058,754","155,047,465","155,443,231"
RentExpenseSupplemental,"263,137,000,000","257,321,000,000","252,327,000,000","243,537,000,000","245,069,000,000","238,157,000,000","215,889,000,000","197,484,000,000","189,333,000,000",,,,,,,,,,,,,,
InterestIncomeAfterProvisionForLoanLoss,"129,305,000,000","127,031,000,000","120,024,000,000","105,007,000,000","116,351,000,000","102,605,000,000","91,470,000,000","99,028,000,000","366,161,000,000","97,625,000,000","102,779,000,000","92,060,000,000","87,246,985,000","105,920,467,680","82,509,417,450","39,783,391,060","7,506,255,600","5,308,794,900","-18,341,551,020","-42,751,212,030","-57,438,552,169.6","-86,638,084,125","-43,715,000,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"332,186,000,000","324,149,000,000","313,587,000,000","273,671,000,000","260,988,000,000","239,918,000,000","190,902,000,000","115,894,000,000","86,150,000,000","67,275,000,000","37,757,000,000","21,924,000,000","167,913,054,560","195,581,731,200","166,666,669,200","91,362,396,720","53,377,817,600","24,656,402,980","40,005,846,790","34,806,296,520","29,661,631,184.6","25,759,199,445","23,731,000,000"
NormalizedIncome,"237,398,865,371.824","248,283,687,286.786","225,550,090,397.037","176,798,415,453.037","170,840,829,016.974","187,284,152,460.489","154,839,160,549.262","115,277,720,261.074","60,482,472,579.014","66,489,506,094.71","-87,925,100,000","14,205,300,000","146,176,091,440","184,624,441,440","151,483,053,150","82,462,069,340","61,134,281,720","62,950,510,192","40,245,084,412","34,806,296,520","30,148,375,935.2","29,277,910,557.392","23,731,000,000"
TotalMoneyMarketInvestments,,,,,,,,,,,,,,,,,"834,028,400","471,892,880","1,329,097,900","2,522,195,400","3,759,761,542","6,728,593,475",
ReconciledDepreciation,"301,440,000,000","295,589,000,000","279,923,000,000","253,677,000,000","244,853,000,000","229,583,000,000","206,640,000,000","178,840,000,000","168,233,000,000","168,442,000,000","167,266,000,000","189,215,000,000","167,913,054,560","153,284,236,320","136,887,949,350","132,003,650,660","121,455,385,750","115,967,675,260","116,694,795,620","105,553,877,490","90,221,021,767.8","84,947,003,995","85,630,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"332,186,000,000","324,149,000,000","313,587,000,000","273,671,000,000","260,988,000,000","239,621,000,000","183,401,000,000","115,698,000,000","83,461,000,000","59,016,000,000","29,075,000,000","10,188,000,000","146,176,091,440","184,624,441,440","151,483,053,150","85,357,356,560","50,562,971,750","24,656,402,980","40,005,846,790","34,806,296,520","29,661,631,184.6","25,759,199,445","23,731,000,000"
TotalUnusualItemsExcludingGoodwill,"127,303,000,000","91,800,000,000","119,221,000,000","146,542,000,000","130,170,000,000","70,618,000,000","43,454,000,000","610,000,000","34,924,000,000","-10,681,000,000","167,143,000,000","-5,739,000,000",,,,"4,825,478,700","-17,618,849,950","-63,823,512,020","-398,729,370",,"-811,241,251","-3,751,339,725",
TotalUnusualItems,"127,303,000,000","91,800,000,000","119,221,000,000","146,542,000,000","130,170,000,000","70,618,000,000","43,454,000,000","610,000,000","34,924,000,000","-10,681,000,000","167,143,000,000","-5,739,000,000",,,,"4,825,478,700","-17,618,849,950","-63,823,512,020","-398,729,370",,"-811,241,251","-3,751,339,725",
TaxRateForCalcs,"0.255","0.174","0.262","0.339","0.307","0.259","0.343","0.311","0.342","0.3","0.3","0.3","0.3","0.3","0.393","0.4","0.4","0.4","0.4","0.4","0.4","0.062","0.382"
TaxEffectOfUnusualItems,"32,515,865,371.824","15,934,687,286.786","31,184,090,397.037","49,669,415,453.037","40,022,829,016.974","18,281,152,460.489","14,892,160,549.262","189,720,261.074","11,945,472,579.014","-3,207,493,905.29","50,142,900,000","-1,721,700,000","0","0","0","1,930,191,480","-7,047,539,980","-25,529,404,808","-159,491,748","0","-324,496,500.4","-232,628,612.608","0"
