name,ttm,01/31/2020,01/31/2019,01/31/2018,01/31/2017,01/31/2016,01/31/2015,01/31/2014,01/31/2013
MarketCap,"4,958,119,324","6,303,300,683","6,899,164,260","3,586,417,705","2,187,962,416","1,921,716,598","1,811,779,331","1,985,023,043","1,996,961,410"
EnterpriseValue,"5,644,493,324","7,066,873,683","6,710,873,260","3,474,822,705","2,124,513,416","1,903,633,598","1,806,488,331","1,998,973,043","2,024,216,410"
PeRatio,"28.513","41.321","54.268","42.438","34.353","39.144","46.278","34.575",
ForwardPeRatio,"34.247","30.96","39.526","25.773","24.631","26.738","30.303","44.444","60.976"
PegRatio,"1.645","1.363","1.563",,,,,,
PsRatio,"2.706","3.613","4.747","3.098","2.335","2.508","2.884","3.962","5.965"
PbRatio,"6.526","9.767","13.139","9.405","7.866","9.641","13.059","22.282","40.424"
EnterprisesValueRevenueRatio,"3.056","3.827","4.303","2.719","2.124","2.288","2.656","3.734","4.833"
EnterprisesValueEBITDARatio,"20.732","25.956","29.352","18.228","15.111","16.529","19.173","29.744","42.838"
