name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998,12/31/1997,12/31/1996,12/31/1995,12/31/1994
			OtherGandA,"57,232,000","57,232,000","64,534,000","52,821,000","39,277,000","59,372,000","55,071,000","57,779,000","59,145,000",,,,,,,,,,,,,,,,,,
		SellingAndMarketingExpense,"3,911,000","3,911,000","3,078,000","1,635,000","1,511,000",,,,,,,,,,,,,,,,,,,,,,
	DepreciationAmortizationDepletionIncomeStatement,"2,642,000","2,642,000","1,723,000","98,000","117,000","321,000","5,111,000","433,000","5,649,000",,,,,,"2,161,000","1,867,000","870,000","764,000","805,000","794,000",,"58,969,000","53,800,000","39,200,000","30,700,000","22,200,000","18,600,000"
		DepreciationAndAmortizationInIncomeStatement,"2,642,000","2,642,000","1,723,000","98,000","117,000","321,000","5,111,000","433,000","5,649,000",,,,,,"2,161,000","1,867,000","870,000","764,000","805,000","794,000",,"58,969,000","53,800,000","39,200,000","30,700,000","22,200,000","18,600,000"
			DepreciationIncomeStatement,"2,637,000","2,637,000","59,000","90,000","111,000","316,000","5,111,000","433,000","5,649,000",,,,,,,,,,,,,,,,,,
			Amortization,"5,000","5,000","1,664,000","8,000","6,000","5,000",,,,,,,,,"2,161,000","1,867,000","870,000","764,000","805,000","794,000",,,,,,,
				AmortizationOfIntangiblesIncomeStatement,"5,000","5,000","1,664,000","8,000","6,000","5,000",,,,,,,,,"2,161,000","1,867,000","870,000","764,000","805,000","794,000",,,,,,,
	ProvisionForDoubtfulAccounts,,,,,"-56,000","-115,000",,"0","-154,000",,,,,,,,,,,,,,,,,,
	OtherTaxes,"156,000","156,000","502,000","2,360,000","2,367,000","6,740,000","6,121,000","1,631,000","-15,000",,,,,,,,,,,,,,,,,,
	OtherOperatingExpenses,"-1,385,000","-1,385,000","-10,625,000","18,029,000","40,667,000","62,246,000","36,807,000","32,775,000","28,258,000","15,366,000","31,800,000",,,,"-2,161,000","-1,867,000","-870,000","-764,000","-805,000","-794,000",,,,,,,
OperatingIncome,"435,180,000","435,180,000","657,429,000","635,996,000","473,660,000","369,398,000","432,934,000","577,617,000","894,062,000","763,032,000","547,184,000","441,908,000","632,156,000","259,489,000","219,888,000","181,191,000","124,067,000","87,252,000","82,683,000","74,620,000","67,422,000","79,697,000","74,000,000","72,900,000","76,600,000","46,000,000","30,000,000"
NetNonOperatingInterestIncomeExpense,"-50,650,000","-50,650,000","-37,381,000","-36,625,000","-46,948,000","-58,283,000","-47,231,000","-45,912,000","-25,027,000","-16,125,000","-22,112,000","-17,454,000","-6,099,000",,,,,,,,,,,,,,
	InterestIncomeNonOperating,"26,289,000","26,289,000","22,533,000","13,499,000","10,550,000","11,570,000","16,142,000","12,696,000","29,068,000","23,210,000","12,930,000","13,525,000","13,858,000",,,,,,,,,,,,,,
	InterestExpenseNonOperating,"71,492,000","71,492,000","55,666,000","48,301,000","57,438,000","69,644,000","62,250,000","57,611,000","54,095,000","39,335,000","35,042,000","30,979,000","19,957,000",,,,,,,,,,,,,,
	TotalOtherFinanceCost,"5,447,000","5,447,000","4,248,000","1,823,000","60,000","209,000","1,123,000","997,000",,,,,,,,,,,,,,,,,,,
OtherIncomeExpense,"6,092,000","6,092,000","-659,000","-4,781,000","-11,823,000","-2,829,000","19,261,000","81,404,000","4,416,000","-24,652,000","-31,772,000","-19,532,000","-13,207,000","-16,482,000","-17,636,000","-21,119,000","-855,000","-1,205,000","-3,025,000","258,000",,"-4,566,000","13,000,000","16,900,000","19,600,000","14,900,000","8,500,000"
	GainOnSaleOfSecurity,"3,129,000","3,129,000","-2,849,000","-1,299,000","8,096,000","-12,364,000","-16,545,000","-11,954,000","-26,787,000","-25,307,000","-5,807,000",,,,,,,,,,,,,,,,
	EarningsFromEquityInterest,"9,786,000","9,786,000","6,351,000","14,452,000","13,047,000","10,326,000","18,116,000","18,786,000","24,357,000","21,808,000","10,681,000",,,"3,643,000","1,952,000","2,596,000","4,510,000","5,528,000","-496,000",,,,,,,,
	SpecialIncomeCharges,"-6,823,000","-6,823,000","-4,161,000","-17,934,000","-32,966,000","-791,000","17,690,000","74,572,000","6,846,000","-21,153,000","-36,646,000","-19,532,000","-13,207,000","-20,125,000","-19,588,000","-23,715,000","-5,365,000","-6,733,000","-2,529,000","258,000",,"-4,566,000","13,000,000","16,900,000","19,600,000","14,900,000","8,500,000"
		RestructuringAndMergernAcquisition,"0","0","-6,000,000","6,000,000",,,"0","11,545,000",,,,,,,,,,,,,,,,,,,
		ImpairmentOfCapitalAssets,"1,709,000","1,709,000",,,"32,061,000","0","0","585,000","0",,,,,,,,,,,,,,,,,,
		WriteOff,"426,000","426,000","5,835,000","8,038,000","7,198,000","2,981,000","349,000","732,000","1,054,000",,,,,,,,,,,,,,,,,,
		OtherSpecialCharges,"4,688,000","4,688,000","4,326,000","5,174,000","-5,636,000","-2,182,000","1,514,000",,"-5,391,000",,,,,,,,,,,,,,,,,,
		GainOnSaleOfBusiness,"0","0",,,"7,636,000",,"5,000,000","0","-404,000",,,,,,,,,,,,,,,,,,
		GainOnSaleOfPPE,,,,"1,278,000","657,000","8,000","13,039,000","86,264,000","1,859,000",,,,,,,,,,,,,,,,,,
	OtherNonOperatingIncomeExpenses,"600,000","600,000",,,,,,,,,,,,,,,,,,,,,,,,,
PretaxIncome,"390,622,000","390,622,000","621,038,000","594,590,000","414,889,000","308,286,000","404,964,000","613,109,000","873,451,000","733,829,000","493,300,000","404,922,000","612,850,000","232,405,000","183,840,000","146,869,000","106,476,000","66,093,000","50,964,000","44,543,000","31,551,000","49,834,000","73,400,000","69,800,000","78,600,000","46,400,000","26,100,000"
TaxProvision,"110,019,000","110,019,000","178,975,000","166,173,000","132,965,000","83,766,000","160,686,000","138,539,000","216,082,000","179,710,000","106,029,000","76,532,000","107,951,000","48,592,000","37,916,000","32,527,000","27,308,000","16,056,000","10,764,000","7,538,000","4,861,000","1,759,000","6,200,000","7,500,000","8,400,000","5,700,000","2,800,000"
NetIncomeCommonStockholders,"278,115,000","278,115,000","439,830,000","427,697,000","278,290,000","220,356,000","236,889,000","467,113,000","649,167,000","545,758,000","382,122,000","327,056,000","501,407,000","180,021,000","141,277,000","113,506,000","74,232,000","46,753,000","40,200,000","30,102,000","26,690,000","48,075,000","67,200,000","62,300,000","70,200,000","40,700,000","23,300,000"
	NetIncome,"278,115,000","278,115,000","439,830,000","427,697,000","278,290,000","220,356,000","236,889,000","467,113,000","649,167,000","545,758,000","382,122,000","327,056,000","501,407,000","180,021,000","141,277,000","113,506,000","74,232,000","46,753,000","40,200,000","30,102,000","26,690,000","48,075,000","67,200,000","62,300,000","70,200,000","40,700,000","23,300,000"
		NetIncomeIncludingNoncontrollingInterests,"280,603,000","280,603,000","442,063,000","428,417,000","281,924,000","224,520,000","244,278,000","474,570,000","657,369,000","554,119,000","387,271,000","328,390,000","504,899,000","183,813,000","145,992,000","114,545,000","79,371,000","50,407,000","42,561,000","32,485,000","29,620,000","51,183,000","70,400,000","63,600,000","74,100,000","42,200,000","23,800,000"
			NetIncomeContinuousOperations,"280,603,000","280,603,000","442,063,000","428,417,000","281,924,000","224,520,000","244,278,000","474,570,000","657,369,000","554,119,000","387,271,000","328,390,000","504,899,000","180,021,000","141,277,000","113,506,000","74,232,000","46,753,000","40,200,000","34,622,000","26,690,000","48,075,000","67,200,000","62,300,000","70,200,000","40,700,000","23,300,000"
			NetIncomeFromTaxLossCarryforward,,,,,,,,,,,,,,,,,,,,"-4,520,000",,,,,,,
		MinorityInterests,"-2,488,000","-2,488,000","-2,233,000","-720,000","-3,634,000","-4,164,000","-7,389,000","-7,457,000","-8,202,000","-8,361,000","-5,149,000","-1,334,000","-3,492,000","-3,792,000","-4,715,000","-1,039,000","-5,139,000","-3,654,000","-2,361,000","-2,383,000","-2,930,000","-3,108,000","-3,200,000","-1,300,000","-3,900,000","-1,500,000","-500,000"
DilutedNIAvailtoComStockholders,"278,115,000","278,115,000","439,830,000","427,697,000","278,290,000","220,356,000","236,889,000","467,113,000","649,167,000","545,758,000","382,122,000","327,056,000","501,407,000","180,021,000","141,277,000","113,506,000","74,232,000","46,753,000","40,200,000","30,102,000","26,690,000","48,075,000","67,200,000","62,300,000","70,200,000","40,700,000","23,300,000"
BasicEPS,,,"1.671","1.625","1.057","0.81","1.126","1.775","2.47","2.074","1.45","1.32","1.91","0.684","0.537","0.43","0.282","0.22","0.15","0.09","0.09","0.16","0.269","0.26","0.31","0.21","0.114"
DilutedEPS,,,"1.671","1.625","1.057","0.81","1.126","1.775","2.47","2.074","1.45","1.32","1.91","0.684","0.537","0.43","0.282","0.22","0.15","0.09","0.09","0.16","0.269","0.26","0.31","0.21","0.114"
BasicAverageShares,,,"263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,517,241","263,197,000","262,516,754","263,197,000","263,197,000","263,196,520","263,197,000","263,197,000","263,196,520","263,197,000","263,197,000","258,683,000","249,814,126","239,615,385","226,451,613","193,809,524","204,385,965"
DilutedAverageShares,,,"263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,196,524","263,517,241","263,197,000","263,196,520","263,197,000","263,197,000","263,196,520","263,197,000","263,197,000","263,196,520","263,197,000","263,197,000","258,683,000","249,814,126","239,615,385","226,451,613","193,809,524","204,385,965"
TotalOperatingIncomeAsReported,"433,655,000","433,655,000","668,665,000","618,062,000","448,330,000","368,607,000","450,624,000","652,189,000","900,908,000","741,879,000","510,538,000","441,908,000","632,156,000","259,489,000","219,888,000","181,191,000","124,067,000","87,252,000","82,683,000","74,620,000","67,422,000","79,697,000","74,000,000","72,900,000","76,600,000","46,000,000","30,000,000"
RentExpenseSupplemental,"47,007,000","47,007,000","75,395,000","96,972,000","110,395,000","83,929,000",,,,,,,,,,,,,,,,,,,,,
TotalExpenses,"1,508,475,000","1,508,475,000","1,608,374,000","1,521,327,000","1,465,662,000","1,358,934,000","1,581,280,000","1,625,523,000","1,535,098,000","1,382,254,000","1,283,229,000","994,983,000","1,141,963,000","928,038,000","822,998,000","714,779,000","664,449,000","604,554,000","471,126,000","451,819,000","434,369,000","414,009,000","431,700,000","440,400,000","397,100,000","363,600,000","283,900,000"
NetIncomeFromContinuingAndDiscontinuedOperation,"278,115,000","278,115,000","439,830,000","427,697,000","278,290,000","220,356,000","236,889,000","467,113,000","649,167,000","545,758,000","382,122,000","327,056,000","501,407,000","180,021,000","141,277,000","113,506,000","74,232,000","46,753,000","40,200,000","34,622,000","26,690,000","48,075,000","67,200,000","62,300,000","70,200,000","40,700,000","23,300,000"
NormalizedIncome,"280,767,292","280,767,292","444,821,120","441,563,993","295,201,600","229,932,840","236,190,550","418,584,050","664,182,573","580,840,244.964","415,450,229.805","342,896,367.972","512,287,641.418","195,938,198.963","156,825,081.549","131,968,851.453","78,221,033.397","51,850,349.508","42,194,855.192","34,407,661.271","26,690,000","52,479,833.046","55,298,092.643","47,215,902.579","52,694,656.489","27,630,387.931","15,711,877.395"
InterestIncome,"26,289,000","26,289,000","22,533,000","13,499,000","10,550,000","11,570,000","16,142,000","12,696,000","29,068,000","23,210,000","12,930,000","13,525,000","13,858,000",,,,,,,,,,,,,,
InterestExpense,"71,492,000","71,492,000","55,666,000","48,301,000","57,438,000","69,644,000","62,250,000","57,611,000","54,095,000","39,335,000","35,042,000","30,979,000","19,957,000",,,,,,,,,,,,,,
NetInterestIncome,"-50,650,000","-50,650,000","-37,381,000","-36,625,000","-46,948,000","-58,283,000","-47,231,000","-45,912,000","-25,027,000","-16,125,000","-22,112,000","-17,454,000","-6,099,000",,,,,,,,,,,,,,
EBIT,"462,114,000","462,114,000","676,704,000","642,891,000","472,327,000","377,930,000","467,214,000","670,720,000","927,546,000","773,164,000","528,342,000","435,901,000","632,807,000","259,489,000","219,888,000","181,191,000","124,067,000","87,252,000","82,683,000","74,620,000","67,422,000","79,697,000","74,000,000","72,900,000","76,600,000","46,000,000","30,000,000"
EBITDA,"464,756,000"
ReconciledCostOfRevenue,"1,383,603,000","1,383,603,000","1,483,524,000","1,394,822,000","1,328,285,000","1,185,583,000","1,431,242,000","1,481,690,000","1,400,567,000","1,290,494,000","1,204,410,000","916,088,000","1,056,254,000","857,765,000","662,067,000","582,349,000","545,881,000","491,938,000","363,101,000","345,238,000","388,612,000","313,956,000","329,300,000","356,100,000","326,600,000","308,900,000","236,100,000"
ReconciledDepreciation,"2,642,000","2,642,000","1,723,000","98,000","117,000","321,000","5,111,000","433,000","196,158,000","201,914,000","149,962,000","154,549,000","113,488,000","100,790,000","93,430,000","72,419,000","63,733,000","62,790,000","62,487,000","63,727,000","62,258,000","58,969,000","53,800,000","39,200,000","30,700,000","22,200,000","18,600,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"278,115,000","278,115,000","439,830,000","427,697,000","278,290,000","220,356,000","236,889,000","467,113,000","649,167,000","545,758,000","382,122,000","327,056,000","501,407,000","180,021,000","141,277,000","113,506,000","74,232,000","46,753,000","40,200,000","34,622,000","26,690,000","48,075,000","67,200,000","62,300,000","70,200,000","40,700,000","23,300,000"
TotalUnusualItemsExcludingGoodwill,"-3,694,000","-3,694,000","-7,010,000","-19,233,000","-24,870,000","-13,155,000","1,145,000","62,618,000","-19,941,000","-46,460,000","-42,453,000","-19,532,000","-13,207,000","-20,125,000","-19,588,000","-23,715,000","-5,365,000","-6,733,000","-2,529,000","258,000",,"-4,566,000","13,000,000","16,900,000","19,600,000","14,900,000","8,500,000"
TotalUnusualItems,"-3,694,000","-3,694,000","-7,010,000","-19,233,000","-24,870,000","-13,155,000","1,145,000","62,618,000","-19,941,000","-46,460,000","-42,453,000","-19,532,000","-13,207,000","-20,125,000","-19,588,000","-23,715,000","-5,365,000","-6,733,000","-2,529,000","258,000",,"-4,566,000","13,000,000","16,900,000","19,600,000","14,900,000","8,500,000"
NormalizedEBITDA,"468,450,000","468,450,000","685,437,000","662,222,000","497,314,000","391,406,000","471,180,000","608,535,000","1,143,645,000","1,021,538,000","720,757,000","609,982,000","759,502,000","380,404,000","332,906,000","277,325,000","193,165,000","156,775,000","147,699,000","138,089,000","129,680,000","143,232,000","114,800,000","95,200,000","87,700,000","53,300,000","40,100,000"
TaxRateForCalcs,"0.282","0.282","0.288","0.279","0.32","0.272","0.39","0.225","0.247","0.245","0.215","0.189","0.176","0.209","0.206","0.221","0.256","0.243","0.211","0.169","0.154","0.035","0.084","0.107","0.107","0.123","0.107"
TaxEffectOfUnusualItems,"-1,041,708","-1,041,708","-2,018,880","-5,366,007","-7,958,400","-3,578,160","446,550","14,089,050","-4,925,427","-11,377,755.036","-9,124,770.195","-3,691,632.028","-2,326,358.582","-4,207,801.037","-4,039,918.451","-5,252,148.547","-1,375,966.603","-1,635,650.492","-534,144.808","43,661.271","0","-161,166.954","1,098,092.643","1,815,902.579","2,094,656.489","1,830,387.931","911,877.395"
