name,ttm,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005,12/31/2004,12/31/2003,12/31/2002,12/31/2001,12/31/2000,12/31/1999,12/31/1998
InterestIncome,"532,000,000","899,000,000","772,000,000","677,000,000","451,000,000","359,000,000","206,000,000","194,000,000","214,000,000","5,581,000,000","4,143,000,000","1,965,000,000","5,133,000,000","1,590,000,000","279,000,000","103,000,000","462,999,326.9",,,,,,
InterestExpense,"3,799,000,000","3,840,000,000","2,674,000,000","2,826,000,000","2,007,000,000","993,000,000","760,000,000","568,000,000","684,000,000","1,373,000,000","996,000,000","542,000,000","1,181,000,000","0","0","0","754,999,629.1",,,,,,
NetInterestIncome,"-3,985,000,000","-3,659,000,000","-2,804,000,000","-3,251,000,000","-2,748,000,000","-1,067,000,000","-693,000,000","-1,366,000,000","-1,333,000,000","4,208,000,000","3,147,000,000","1,423,000,000","3,952,000,000","1,590,000,000","279,000,000","103,000,000","365,999,133.8",,,,,,
EBIT,"20,501,000,000","29,325,000,000","38,295,000,000","20,956,000,000","7,613,000,000","3,040,000,000","29,074,000,000","34,160,000,000","50,973,000,000","57,033,000,000","36,340,000,000","21,562,000,000","43,645,000,000","40,752,000,000","37,678,000,000","37,341,000,000","32,414,000,117.1","21,808,000,000",,"20,002,000,000","24,500,000,000","15,232,000,000","3,104,000,000"
EBITDA,"50,345,000,000"
ReconciledCostOfRevenue,"292,183,000,000","308,122,000,000","343,504,000,000","276,322,000,000","216,001,000,000","222,739,000,000","357,316,000,000","381,585,000,000","410,620,000,000","396,502,000,000","307,634,000,000","228,376,000,000","397,688,000,000","298,409,000,000","264,551,000,000","252,622,000,000","223,258,999,795.2","167,500,000,000",,"107,839,000,000","118,328,000,000","81,839,000,000","76,674,000,000"
ReconciledDepreciation,"29,844,000,000","28,701,000,000","22,135,000,000","26,223,000,000","24,993,000,000","26,714,000,000","24,499,000,000","21,509,000,000","14,615,000,000","13,228,000,000","15,595,000,000","14,458,000,000","13,656,000,000","13,180,000,000","12,615,000,000","11,981,000,000","12,845,000,592.2","11,422,000,000","8,621,000,000","6,117,000,000","7,885,000,000","6,520,000,000","9,182,000,000"
NetIncomeFromContinuingOperationNetMinorityInterest,"9,817,000,000","15,842,000,000","23,352,000,000","12,977,000,000","4,575,000,000","1,939,000,000","14,874,000,000","16,371,000,000","26,592,000,000","30,918,000,000","20,127,000,000","12,518,000,000","26,277,000,000","31,331,000,000","25,442,000,000","25,618,000,000","18,773,999,377.6","12,241,000,000",,"10,852,000,000","12,719,000,000","8,584,000,000","350,000,000"
TotalUnusualItemsExcludingGoodwill,,"2,387,000,000","3,096,000,000","1,526,000,000","2,137,000,000","3,497,000,000","3,207,000,000","300,000,000","4,018,000,000",,,,"-102,000,000","393,000,000","14,000,000","1,313,000,000","3,086,999,287.7",,,,,,
TotalUnusualItems,,"2,387,000,000","3,096,000,000","1,526,000,000","2,137,000,000","3,497,000,000","3,207,000,000","300,000,000","4,018,000,000",,,,"-102,000,000","393,000,000","14,000,000","1,313,000,000","3,086,999,287.7",,,,,,
NormalizedEBITDA,"50,345,000,000","55,639,000,000","57,334,000,000","45,653,000,000","30,469,000,000","26,257,000,000","50,366,000,000","55,369,000,000","61,570,000,000","70,261,000,000","51,935,000,000","36,020,000,000","57,403,000,000","53,539,000,000","50,279,000,000","49,322,000,000","42,172,001,421.6","33,230,000,000",,"26,119,000,000","32,385,000,000","21,752,000,000","12,286,000,000"
TaxRateForCalcs,"0.386","0.355","0.329","0.259","0.148","0.2","0.23","0.23","0.24","0.26","0.28","0.395","0.3","0.369","0.4","0.4","0.384","0.4",,"0.4","0.4","0.392","0.4"
TaxEffectOfUnusualItems,"0","847,930,586.62","1,018,209,483.17","395,177,606.178","316,013,735.284","699,400,000","737,610,000","69,000,000","964,320,000","0","0","0","-30,600,000","144,919,527.048","5,600,000","0","1,186,474,893.953","0",,"0","0","0","0"
