name,12/31/2019,12/31/2018,12/31/2017,12/31/2016,12/31/2015,12/31/2014,12/31/2013,12/31/2012,12/31/2011,12/31/2010,12/31/2009,12/31/2008,12/31/2007,12/31/2006,12/31/2005
			Goodwill,,,,,,,,,,,,"2,283,598,000",,,
			OtherIntangibleAssets,"23,758,577,000","23,823,570,000","23,200,671,000","22,872,852,000","21,183,266,000","16,481,904,000","16,693,586,000","16,858,543,000","2,015,986,000",,"19,765,496,000",,,,
		InvestmentsAndAdvances,,"35,000","11,016,000","21,636,000","92,232,000",,,,"0","0","0",,,,
			LongTermEquityInvestment,,"35,000","11,016,000","21,636,000","92,232,000",,,,,,,,,,
				InvestmentsinAssociatesatCost,,"35,000","11,016,000","21,636,000","92,232,000",,,,,,,,,,
		FinancialAssets,,"136,457,000","106,815,000","72,454,000",,,"340,000","1,045,000","10,089,000","18,430,000","13,647,000",,,,
		NonCurrentAccountsReceivable,,,,,,,"269,000","1,861,000","344,969,000","419,340,000","419,262,000",,,,
		NonCurrentDeferredAssets,"5,648,944,000","5,472,279,000","5,354,282,000","5,070,844,000","4,933,221,000","4,851,164,000","4,673,687,000","4,152,804,000","1,807,873,000","1,536,986,000","1,072,384,000","23,022,000",,"686,607,000","730,465,000"
			NonCurrentDeferredTaxesAssets,"5,648,944,000","5,472,279,000","5,354,282,000","5,070,844,000","4,933,221,000","4,851,164,000","4,673,687,000","4,152,804,000","1,807,873,000","1,536,986,000","1,072,384,000","23,022,000",,"686,607,000","730,465,000"
		NonCurrentPrepaidAssets,"241,231,000","226,548,000","123,988,000","308,164,000","253,491,000","30,288,000","82,843,000","65,764,000","114,712,000",,,,,,
		OtherNonCurrentAssets,"655,884,000","98,477,000","84,913,000","76,545,000","68,913,000","47,627,000","38,247,000","42,987,000","21,395,838,000","19,296,222,000","3,929,785,000","22,769,617,000","22,008,830,000","18,404,225,000","18,838,954,000"
TotalLiabilitiesNetMinorityInterest,"20,908,361,000","17,778,352,000","17,440,763,000","13,646,893,000","9,317,356,000","3,000,316,000","3,021,889,000","3,080,424,000","3,049,109,000","2,218,377,000","1,601,361,000","1,404,048,000","1,164,712,000","332,247,000","296,167,000"
	CurrentLiabilities,"4,676,566,000","2,172,523,000","2,295,147,000","1,941,299,000","4,658,310,000","1,582,226,000","1,212,154,000","1,132,711,000","1,062,027,000","903,941,000","612,457,000","673,872,000","600,352,000","266,707,000","242,057,000"
		PayablesAndAccruedExpenses,,"1,671,822,000","1,745,586,000","1,553,108,000","888,685,000","427,453,000","386,161,000","423,228,000","545,645,000","572,665,000","418,492,000","421,867,000","367,043,000","190,698,000","176,556,000"
			Payables,,"1,587,598,000","1,658,418,000","1,483,191,000","830,186,000","416,124,000","369,165,000","402,700,000","545,645,000","572,665,000","418,492,000","421,867,000","367,043,000","190,698,000","176,556,000"
				AccountsPayable,,"871,741,000","811,397,000","875,486,000","437,238,000","228,882,000","245,848,000","310,003,000","472,645,000","403,724,000","275,478,000","374,661,000","336,321,000","126,974,000","113,331,000"
				TotalTaxPayable,,"704,925,000","704,198,000","572,103,000","342,325,000","178,089,000","119,615,000","83,013,000","73,000,000","168,941,000","92,247,000","47,206,000","30,722,000","63,724,000","63,225,000"
					IncomeTaxPayable,,"191,797,000","327,283,000","296,633,000","197,541,000","98,174,000","95,850,000","63,392,000",,,,,,,
				DividendsPayable,,"0","130,846,000",,,,,,,,,,,,
				OtherPayable,,"10,932,000","11,977,000","35,602,000","50,623,000","9,153,000","3,702,000","9,684,000",,,"50,767,000",,,,
			CurrentAccruedExpenses,,"84,224,000","87,168,000","69,917,000","58,499,000","11,329,000","16,996,000","20,528,000",,,,,,,
				InterestPayable,,"84,224,000","87,168,000","69,917,000","58,499,000","11,329,000","16,996,000","20,528,000",,,,,,,
		PensionandOtherPostRetirementBenefitPlansCurrent,,"48,239,000","46,674,000","34,706,000","24,210,000","14,915,000","15,330,000",,,,,,,,
		CurrentDebtAndCapitalLeaseObligation,,"14,510,000","141,412,000","84,758,000","3,529,102,000","978,538,000","637,577,000","555,925,000","411,439,000","266,492,000","193,965,000","134,857,000","85,714,000",,
			CurrentDebt,,,"141,412,000","84,758,000","3,529,102,000","978,538,000","637,577,000","555,925,000","411,439,000","266,492,000","193,965,000","134,857,000","85,714,000",,
				OtherCurrentBorrowings,,,,,,"978,538,000","637,577,000","555,925,000","411,439,000",,,,,,
			CurrentCapitalLeaseObligation,,"14,510,000",,,,,,,,,,,,,
		CurrentDeferredLiabilities,,"139,576,000","108,853,000","70,215,000","66,676,000","36,363,000","34,357,000","36,010,000",,,,,,,
			CurrentDeferredRevenue,,"139,576,000","108,853,000","70,215,000","66,676,000","36,363,000","34,357,000","36,010,000",,,,,,,
		OtherCurrentLiabilities,,"298,376,000","252,622,000","198,512,000","149,637,000","124,957,000","138,729,000","117,548,000","104,943,000","64,784,000",,"117,148,000","147,595,000","76,009,000","65,501,000"
	TotalNonCurrentLiabilitiesNetMinorityInterest,"16,231,795,000","15,605,829,000","15,145,616,000","11,705,594,000","4,659,046,000","1,418,090,000","1,809,735,000","1,947,713,000","1,987,082,000","1,314,436,000","988,904,000","730,176,000","564,360,000","65,540,000","54,110,000"
		LongTermDebtAndCapitalLeaseObligation,,"4,569,552,000","4,110,846,000","4,529,518,000","421,363,000","740,936,000","1,216,899,000","1,456,798,000","1,612,179,000","1,042,808,000","856,003,000","665,143,000","492,857,000",,
			LongTermDebt,,"4,535,863,000","4,110,846,000","4,529,518,000","421,363,000","740,936,000","1,216,899,000","1,456,798,000","1,612,179,000","1,042,808,000","856,003,000","665,143,000","492,857,000",,
			LongTermCapitalLeaseObligation,,"33,689,000",,,,,,,,,,,,,
		NonCurrentDeferredLiabilities,,"784,931,000","839,253,000","946,673,000","818,879,000",,,,,,,,,,
			NonCurrentDeferredTaxesLiabilities,,"784,931,000","839,253,000","946,673,000","818,879,000",,,,,,,,,,
		EmployeeBenefits,,"120,606,000","112,980,000","92,575,000","93,367,000","80,015,000","70,632,000","60,290,000","58,514,000","45,216,000","35,158,000",,"36,890,000","32,976,000","31,440,000"
			NonCurrentPensionAndOtherPostretirementBenefitPlans,,"120,606,000","112,980,000","92,575,000","93,367,000","80,015,000","70,632,000","60,290,000","58,514,000","45,216,000","35,158,000",,"36,890,000","32,976,000","31,440,000"
		OtherNonCurrentLiabilities,,"10,130,740,000","10,082,537,000","6,136,828,000","3,325,437,000","597,139,000","522,204,000","430,625,000","316,389,000","226,412,000","97,743,000","65,033,000","34,613,000","32,564,000","22,670,000"
TotalEquityGrossMinorityInterest,"20,669,443,000","21,772,150,000","22,076,769,000","22,404,569,000","22,156,043,000","21,285,891,000","22,212,711,000","21,453,213,000","26,342,736,000","26,670,905,000","26,780,554,000","26,737,646,000","26,361,565,000","25,183,464,000","25,035,321,000"
	StockholdersEquity,"19,628,172,000","20,708,985,000","21,028,215,000","21,333,015,000","21,273,951,000","21,285,891,000","22,212,711,000","21,453,213,000","26,342,736,000","26,670,905,000","26,780,554,000","26,737,646,000","26,361,565,000","25,183,464,000","25,035,321,000"
		CapitalStock,"6,185,082,000","7,777,576,000","9,028,446,000","10,778,613,000","12,528,780,000","13,937,322,000","15,447,322,000","15,447,322,000","24,344,476,000","24,344,476,000","24,344,476,000","24,344,476,000","24,344,476,000","23,462,294,000","23,462,294,000"
			CommonStock,"6,185,082,000","7,777,576,000","9,028,446,000","10,778,613,000","12,528,780,000","13,937,322,000","15,447,322,000","15,447,322,000","24,344,476,000","24,344,476,000","24,344,476,000","24,344,476,000","24,344,476,000","23,462,294,000","23,462,294,000"
		RetainedEarnings,"9,940,035,000","9,552,071,000","9,001,269,000","7,561,527,000","6,638,935,000","6,213,078,000","5,766,207,000","5,172,414,000","1,490,911,000","1,503,897,000","1,199,444,000","2,086,659,000","1,792,007,000","1,548,539,000","1,119,611,000"
		AdditionalPaidInCapital,,"7,777,576,000","9,028,446,000","10,778,613,000","12,528,780,000","13,937,322,000","15,447,322,000","15,447,322,000",,,,,,,
		TreasuryStock,"1,733,374,000","1,733,374,000","1,733,374,000","1,733,374,000","1,733,374,000","1,733,374,000","1,664,034,000","1,387,302,000","1,387,302,000","609,809,000","0",,,,
		GainsLossesNotAffectingRetainedEarnings,"5,236,429,000","5,112,712,000","4,731,874,000","4,726,249,000","3,839,610,000","2,868,865,000","2,663,216,000","553,477,000","1,894,651,000","1,432,341,000","372,369,000","295,223,000","225,082,000","172,631,000","122,135,000"
			MinimumPensionLiabilities,"6,606,000","8,010,000","8,171,000","10,773,000",,,,,,,,,,,
			ForeignCurrencyTranslationAdjustments,"525,992,000","775,619,000","876,300,000","1,071,159,000","415,493,000",,,,,,,,,,
			OtherEquityAdjustments,"4,703,831,000","4,329,083,000","3,847,403,000","3,644,317,000","3,424,117,000","2,868,865,000","2,663,216,000","553,477,000","1,894,651,000","1,432,341,000","372,369,000","295,223,000","225,082,000","172,631,000","122,135,000"
		OtherEquityInterest,"-172,094,000",,,"1,000",,,,"1,667,302,000",,,"864,265,000","11,288,000",,,"331,281,000"
	MinorityInterest,"1,041,271,000","1,063,165,000","1,048,554,000","1,071,554,000","882,092,000",,,,,,,,,,
TotalCapitalization,"19,628,172,000","25,244,848,000","25,139,061,000","25,862,533,000","21,695,314,000","22,026,827,000","23,429,610,000","22,910,011,000","27,954,915,000","27,713,713,000","27,636,557,000","27,402,789,000","26,854,422,000","25,183,464,000","25,035,321,000"
CommonStockEquity,"19,628,172,000","20,708,985,000","21,028,215,000","21,333,015,000","21,273,951,000","21,285,891,000","22,212,711,000","21,453,213,000","26,342,736,000","26,670,905,000","26,780,554,000","26,737,646,000","26,361,565,000","25,183,464,000","25,035,321,000"
CapitalLeaseObligations,,"48,199,000",,,,,,,,,,,,,
NetTangibleAssets,"-4,130,405,000","-3,114,585,000","-2,172,456,000","-1,539,837,000","90,685,000","4,803,987,000","5,519,125,000","4,594,670,000","24,326,750,000","26,670,905,000","7,015,058,000","24,454,048,000","26,338,580,000","22,766,209,000","22,521,156,000"
WorkingCapital,"4,690,918,000","5,667,684,000","6,685,012,000","4,057,275,000","-1,271,627,000","480,345,000","1,659,933,000","1,326,457,000","1,804,012,000","2,119,158,000","2,204,783,000","2,056,427,000","1,713,132,000","1,379,343,000","1,090,336,000"
InvestedCapital,"19,628,172,000","25,244,848,000","25,280,473,000","25,947,291,000","25,224,416,000","23,005,365,000","24,067,187,000","23,465,936,000","28,366,354,000","27,980,205,000","27,830,522,000","27,537,646,000","26,940,136,000","25,183,464,000","25,035,321,000"
TangibleBookValue,"-4,130,405,000","-3,114,585,000","-2,172,456,000","-1,539,837,000","90,685,000","4,803,987,000","5,519,125,000","4,594,670,000","24,326,750,000","26,670,905,000","7,015,058,000","24,454,048,000","26,338,580,000","22,766,209,000","22,521,156,000"
TotalDebt,,"4,584,062,000","4,252,258,000","4,614,276,000","3,950,465,000","1,719,474,000","1,854,476,000","2,012,723,000","2,023,618,000","1,309,300,000","1,049,968,000","800,000,000","578,571,000",,
NetDebt,,,,,"953,966,000","123,972,000",,"349,040,000",,,,,,,
ShareIssued,"561,000,000","561,000,000","561,000,000","596,424,453","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000"
OrdinarySharesNumber,"561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000","561,000,000"
TreasurySharesNumber,,,,"35,424,453",,,,,,,,,,,
